SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
75001,TRIP THE LIFE FANTASTIC,DELENG/2011/40279,04-01-2012,English,Monthly,SHIVANI JOON,SHIVANI JOON,Delhi,New Delhi,View  registration details for TRIP THE LIFE FANTASTIC (DELENG/2011/40279)
75002,TRIPADA,66324,07-09-1997,Gujarati,Weekly,SMT. PRAVINABEN D. TRIVEDI,ZAMULU PRASAD H TRIVEDI,Gujarat,Amreli,View  registration details for TRIPADA (66324)
75003,TRIPATHI SANDESH,UPHIN/2014/56615,19-08-2014,Hindi,Weekly,SURAJ TRIPATHI,SURAJ TRIPATHI,Uttar Pradesh,Lucknow,View  registration details for TRIPATHI SANDESH (UPHIN/2014/56615)
75004,Tripitak Varta,MHMUL/25/A1620,03-07-2025,"PALI, Marathi, English, Hindi",Weekly,Anil Ananda Suradkar,Anil Ananda Suradkar,Maharashtra,Pune,View  registration details for Tripitak Varta (MHMUL/25/A1620)
75005,TRIPLE TIME,MPHIN/2010/35204,12-01-2011,Hindi,Daily,DEVKI NANDAN SHARMA,DEVKI NANDAN SHARMA,Madhya Pradesh,Gwalior,View  registration details for TRIPLE TIME (MPHIN/2010/35204)
75006,TRIPLICANE TALK,TNBIL/2015/61847,07-05-2015,"English, Tamil",Weekly,T.R. JAWAHAR,TALK MEDIA PVT.LTD,Tamil Nadu,Chennai,View  registration details for TRIPLICANE TALK (TNBIL/2015/61847)
75007,TRIPS N TRIPPERS,CHHBIL/2018/75774,27-07-2018,"English, HINDI",Monthly,JITENDRA KUMAR SAHU,JITENDRA KUMAR SAHU,Chhattisgarh,Raipur,View  registration details for TRIPS N TRIPPERS (CHHBIL/2018/75774)
75008,TRIPTI SANDESH,MPHIN/2011/42927,13-06-2012,Hindi,Monthly,RAJNI SHARMA,RAJNI SHARMA,Madhya Pradesh,Bhopal,View  registration details for TRIPTI SANDESH (MPHIN/2011/42927)
75009,TRIPUND DARPAN,UAHIN/25/A0705,30-05-2025,Hindi,Weekly,GOPAL KRISHNA,GOPAL KRISHNA,Uttarakhand,Dehradun,View  registration details for TRIPUND DARPAN (UAHIN/25/A0705)
75010,TRIPURA BANI,32207,13-04-1978,Bengali,Weekly,SRI BIJOY KRISHNA ROY,LOKA SHIKSHA MUDRAN SAMABAYEEKA LTD. AGARTALA,Tripura,West Tripura,View  registration details for TRIPURA BANI (32207)
75011,TRIPURA BARTA,68066,17-02-2012,Bengali,Weekly,TAPAN MAJUMDER,TAPAN MAJUMDER,Tripura,West Tripura,View  registration details for TRIPURA BARTA (68066)
75012,TRIPURA BHABISHYAT,40964,25-01-1991,Bengali,Daily,CHANDRA ROY,CHANDRA ROY,Tripura,West Tripura,View  registration details for TRIPURA BHABISHYAT (40964)
75013,TRIPURA BIBORTAN,TRIBEN/2021/81139,21-02-2022,Bengali,Daily,SMT.SANJITA DEBNATH,SMT.SANJITA DEBNATH,Tripura,West Tripura,View  registration details for TRIPURA BIBORTAN (TRIBEN/2021/81139)
75014,TRIPURA DARPAN,30959,01-11-1976,Bengali,Daily,SAMIRAN ROY,SAMIRAN ROY,Tripura,West Tripura,View  registration details for TRIPURA DARPAN (30959)
75015,TRIPURA DARSHAN,TRIBEN/2011/47242,01-01-2013,BENGALI,Daily,DILIP DE,DILIP DE,Tripura,West Tripura,View  registration details for TRIPURA DARSHAN (TRIBEN/2011/47242)
75016,TRIPURA EXPRESS,TRIBEN/2009/35838,21-02-2011,Bengali,Daily,CHANDAN GANGULY,CHANDAN GANGULY,Tripura,West Tripura,View  registration details for TRIPURA EXPRESS (TRIBEN/2009/35838)
