SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
49501,PEENYA MIRROR,KARKAN/2022/82352,13-10-2022,Kannada,Monthly,MANJUNATH,MANJUNATH,Karnataka,Bengaluru,View  registration details for PEENYA MIRROR (KARKAN/2022/82352)
49502,PEEP INDIA,PUNENG/2014/57447,23-09-2014,English,Weekly,HARKANWAR SINGH,HARKANWAR SINGH,Punjab,Shahid Bhagat Singh Nagar,View  registration details for PEEP INDIA (PUNENG/2014/57447)
49503,PEEPLI EXPRESS,MPHIN/2013/67296,06-06-2016,Hindi,Monthly,SHABBIR HUSAIN,SHABBIR HUSAIN,Madhya Pradesh,Bhopal,View  registration details for PEEPLI EXPRESS (MPHIN/2013/67296)
49504,PEER REVIEWED JOURNAL LALIT CHANDRA BHARALI COLLEGE,ASSMUL/2020/79473,17-02-2021,"English, Hindi, BENGALI, ASSAMESE",Annual,DR. ADISON ALI,LALIT CHANDRA BHARALI COLLEGE,Assam,Kamrup Metropolitan,View  registration details for PEER REVIEWED JOURNAL LALIT CHANDRA BHARALI COLLEGE (ASSMUL/2020/79473)
49505,PEETAMBARAMRIT,UPMUL/2017/71477,28-04-2017,"English, Santhali, Hindi",Monthly,AMRITANSH CHATURVEDI,PEETAMBARA SHAKTI PEETHAM,Uttar Pradesh,Lucknow,View  registration details for PEETAMBARAMRIT (UPMUL/2017/71477)
49506,PEGAM A UTTARAKHAND,UAHIN/26/A6664,11-08-2026,Hindi,Weekly,MD UMAR FAROOQUI,MD UMAR FAROOQUI,Uttarakhand,Dehradun,View  registration details for PEGAM A UTTARAKHAND (UAHIN/26/A6664)
49507,PEHALA ANTARA,MPHIN/2014/58286,17-11-2014,Hindi,Quarterly,NARENDRA KUMAR PABRA,NARENDRA KUMAR PABRA,Madhya Pradesh,Bhopal,View  registration details for PEHALA ANTARA (MPHIN/2014/58286)
49508,PEHCHAN EXPRESS,UTTHIN/2012/47960,12-02-2013,Hindi,Weekly,MEENA YADAV,MEENA YADAV,Uttarakhand,Dehradun,View  registration details for PEHCHAN EXPRESS (UTTHIN/2012/47960)
49509,PEHCHAN KAUN,MAHHIN/2010/35968,28-02-2011,Hindi,Weekly,SURESHLAL MOHANLAL PATEL,SURESHLAL MOHANLAL PATEL,Maharashtra,Mumbai,View  registration details for PEHCHAN KAUN (MAHHIN/2010/35968)
49510,PEHLA COLUMN,CHHHIN/2008/26431,04-12-2008,Hindi,Monthly,ROMESH KUMAR RANGARI,ROMESH KUMAR RANGARI,Chhattisgarh,Rajnandgaon,View  registration details for PEHLA COLUMN (CHHHIN/2008/26431)
49511,PEHLA SANSAR,MPHIN/2016/72825,31-07-2017,Hindi,Monthly,SHILPI SHIVHARE,SHILPI SHIVHARE,Madhya Pradesh,Gwalior,View  registration details for PEHLA SANSAR (MPHIN/2016/72825)
49512,PEHLA SANSAR,MPHIN/2019/77678,03-07-2019,Hindi,Weekly,SHILPI SHIVHARE,SHILPI SHIVHARE,Madhya Pradesh,Gwalior,View  registration details for PEHLA SANSAR (MPHIN/2019/77678)
49513,PEHLA SHABD,MPHIN/2023/87072,07-06-2024,Hindi,Monthly,PANKAJ SONI,PANKAJ SONI,Madhya Pradesh,Narsimhapur,View  registration details for PEHLA SHABD (MPHIN/2023/87072)
49514,pehle janta ki suno,UPHIN/26/A5706,03-07-2026,Hindi,Monthly,ISLAM KHAN,ISLAM KHAN,Uttar Pradesh,Ghaziabad,View  registration details for pehle janta ki suno (UPHIN/26/A5706)
49515,PEHLI AWAZ,MPBIL/26/A3269,07-05-2026,"English, Hindi",Monthly,Pawan,Pawan,Madhya Pradesh,Rajgarh,View  registration details for PEHLI AWAZ (MPBIL/26/A3269)
49516,PEHLI DASTAK,CHHHIN/2009/34810,11-04-2014,Hindi,Weekly,SANJAY AGRAWAL,SANJAY AGRAWAL,Chhattisgarh,Raipur,View  registration details for PEHLI DASTAK (CHHHIN/2009/34810)
