SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
44001,NATTAANMAI,TNTAM/2018/76770,28-01-2019,Tamil,Weekly,K. NATARAJAN,K. NATARAJAN,Tamil Nadu,Salem,View  registration details for NATTAANMAI (TNTAM/2018/76770)
44002,NATTU VAIDIAN,3328,06-10-1960,Malayalam,Monthly,THOMAS PANNOR,THOMAS PONNOR,Kerala,Thrissur,View  registration details for NATTU VAIDIAN (3328)
44003,NATUN CHANDSADAGAR,WBBEN/2019/77429,30-05-2019,Bengali,Fortnightly,SHIRSENDU SADHU,GANDHABANIK SEVA SAMITY,West Bengal,Purba Bardhaman,View  registration details for NATUN CHANDSADAGAR (WBBEN/2019/77429)
44004,NATUN CHITHI,32853,01-01-1978,Bengali,Weekly,Dinesh Jha,ASHOK BANERJEE,West Bengal,Purba Bardhaman,View  registration details for NATUN CHITHI (32853)
44005,NATUN DINAR PRATYAHBAAN,ASSASS/2015/64239,16-10-2015,Assamese,Monthly,MUNI GOGOI,MUNI GOGOI,Assam,Kamrup Metropolitan,View  registration details for NATUN DINAR PRATYAHBAAN (ASSASS/2015/64239)
44006,NATUN GATI,43954,06-06-2014,Bengali,Weekly,Md.Emdadul Haque,Md.Emdadul Haque,West Bengal,Kolkata,View  registration details for NATUN GATI (43954)
44007,NATUN KHABAR,5139,17-06-1955,Bengali,Weekly,DHIREN MULLICK,DHIREN MULLICK,West Bengal,Kolkata,View  registration details for NATUN KHABAR (5139)
44008,NATUN PRATIBIMBA,ASSASS/2016/70252,31-01-2017,Assamese,Weekly,TAFIK UDDIN AHMED,TAFIK UDDIN AHMED,Assam,Kamrup Metropolitan,View  registration details for NATUN PRATIBIMBA (ASSASS/2016/70252)
44009,NATUN PRAYASH,ASSASS/2017/74029,05-12-2017,Assamese,Monthly,ABHIJIT CHALIHA,ABHIJIT CHALIHA,Assam,Dibrugarh,View  registration details for NATUN PRAYASH (ASSASS/2017/74029)
44010,NATUN PRITHIVI,8748,20-09-2012,Bengali,Weekly,ACHARYA SATYASHIVANANDA AVADHUTA,PROUTIST UNIVERSAL,West Bengal,Kolkata,View  registration details for NATUN PRITHIVI (8748)
44011,NATUN RONGMELA,ASSASS/2008/24925,05-08-2008,Assamese,Monthly,ARUN BHAGOWATI,ARUN BHAGOWATI,Assam,Jorhat,View  registration details for NATUN RONGMELA (ASSASS/2008/24925)
44012,NATUN SAKAL,WBBEN/26/A3640,13-05-2026,Bengali,Fortnightly,AMIT BHATTACHARJEE,AMIT BHATTACHARJEE,West Bengal,Nadia,View  registration details for NATUN SAKAL (WBBEN/26/A3640)
44013,NATUN SUR,ASSASS/2011/38186,07-07-2011,Assamese,Monthly,CHANDRA PROSAD SARMAH,CHANDRA PROSAD SARMAH,Assam,Dibrugarh,View  registration details for NATUN SUR (ASSASS/2011/38186)
44014,NATUN SWADESH,ASSASS/2022/82920,05-12-2022,Assamese,Daily,BASANTI RABHA,BASANTI RABHA,Assam,Kamrup Metropolitan,View  registration details for NATUN SWADESH (ASSASS/2022/82920)
44015,NATUNER SANDHAN,64112,09-09-1996,Bengali,Fortnightly,BARUN GHOSH,IDEAL YOUTH SOCIETY (ORGANISATION),West Bengal,Nadia,View  registration details for NATUNER SANDHAN (64112)
44016,NATURAL WARTA,MAHMAR/2015/74918,23-02-2018,Marathi,Fortnightly,BHAIRAVNATH BHAGWANRAO THOMBARE,SHRI SAI SARVANGIN VIKAS PRATISHTHAN,Maharashtra,Dharashiv,View  registration details for NATURAL WARTA (MAHMAR/2015/74918)
44017,NATURE CURE,KARKAN/2016/71492,08-05-2017,Kannada,Monthly,NAM NANJESH KOPPA,DR.NAM NANJESH KOPPA,Karnataka,Mysore,View  registration details for NATURE CURE (KARKAN/2016/71492)
44018,NATURE CURE WORLD,DELBIL/2003/11045,24-10-2003,"English, HINDI",Quarterly,BRIG D C PANT (RETD.),INTERNATIOAL NATUROPATHY ORGANIZATION,Delhi,New Delhi,View  registration details for NATURE CURE WORLD (DELBIL/2003/11045)
44019,NATURE INDIA,MPHIN/2008/23581,14-08-2013,HINDI,Quarterly,SRIRAM MAHESHWARI,SRIRAM MAHESHWARI,Madhya Pradesh,Bhopal,View  registration details for NATURE INDIA (MPHIN/2008/23581)
