SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
59036,SAHKAR SANSKRITI,CHHHIN/2016/70534,01-03-2017,Hindi,Monthly,DEVENDRA GUPTA,KODAND MEDIA HOUSE,Chhattisgarh,Raipur,View  registration details for SAHKAR SANSKRITI (CHHHIN/2016/70534)
59037,SAHKAR SHIWAR,MAHMAR/2021/81190,03-03-2022,Marathi,Weekly,PRAKASH ATMARAM PATIL,PRAKASH ATMARAM PATIL,Maharashtra,Satara,View  registration details for SAHKAR SHIWAR (MAHMAR/2021/81190)
59038,SAHKAR SINDHU,GUJGUJ/2014/57641,10-10-2014,Gujarati,Daily,TEJABWALA SHEJADHUSAIN MAZHAR HUSAIN,TEJABWALA SHEJADHUSAIN MAZHAR HUSAIN,Gujarat,Ahmedabad,View  registration details for SAHKAR SINDHU (GUJGUJ/2014/57641)
59039,SAHKAR UDAY,DLORI/25/A1472,01-07-2025,Oriya,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLORI/25/A1472)
59040,SAHKAR UDAY,DLKAN/25/A1366,20-06-2025,Kannada,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLKAN/25/A1366)
59041,SAHKAR UDAY,DLMAR/24/A0005,12-11-2024,Marathi,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLMAR/24/A0005)
59042,SAHKAR UDAY,DELHIN/2024/88557,16-08-2024,HINDI,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILIZER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DELHIN/2024/88557)
59043,SAHKAR UDAY,DLTAM/25/A1920,23-07-2025,Tamil,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLTAM/25/A1920)
59044,SAHKAR UDAY,DLENG/24/A0002,25-09-2024,English,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLENG/24/A0002)
59045,SAHKAR UDAY,DLHIN/24/A0001,25-09-2024,Hindi,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLHIN/24/A0001)
59046,SAHKAR UDAY,DLMAL/25/A1363,20-06-2025,Malayalam,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLMAL/25/A1363)
59047,SAHKAR UDAY,DELENG/2024/88391,02-08-2024,ENGLISH,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILIZER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DELENG/2024/88391)
59048,SAHKAR UDAY,DLGUJ/25/A1364,20-06-2025,Gujarati,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLGUJ/25/A1364)
59049,SAHKAR UDAY,DLBEN/25/A1404,25-06-2025,Bengali,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLBEN/25/A1404)
59050,SAHKAR UDAY,DLTEL/25/A1475,01-07-2025,Telugu,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLTEL/25/A1475)
59051,SAHKAR UDAY,DLPUN/25/A1474,01-07-2025,Punjabi,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLPUN/25/A1474)
59052,SAHKAR UDAY,DLASS/25/A1473,01-07-2025,Assamese,Monthly,SANTOSH KUMAR SHUKLA,INDIAN FARMERS FERTILISER COOPERATIVE LIMITED,Delhi,New Delhi,View  registration details for SAHKAR UDAY (DLASS/25/A1473)
59053,SAHKAR VAHINI,MHMAR/25/A1337,20-06-2025,Marathi,Weekly,Ankit Pradip Thorat,Ankit Pradip Thorat,Maharashtra,Gadchiroli,View  registration details for SAHKAR VAHINI (MHMAR/25/A1337)
59054,SAHKAR VIKAS,25744,03-03-1970,Hindi,Fortnightly,RAJ BEHARI SHARMA,RAJ BEHARI SHARMA,Rajasthan,Jaipur,View  registration details for SAHKAR VIKAS (25744)
59055,SAHKARI DARSHAN,UPHIN/2003/11531,29-12-2003,Hindi,Weekly,ALOK PRATAP SINGH,"ANKIT MUDRAN AND PRAKASHAN SAHKARI SAMITI LTD,",Uttar Pradesh,Unnao,View  registration details for SAHKARI DARSHAN (UPHIN/2003/11531)
59056,SAHKARI PATRIKA,45875,27-12-2013,BILINGUAL,Monthly,SUKHBIR SINGH PANWAR,DELHI STATE CO-OPERATIVE UNION LTD,Delhi,New Delhi,View  registration details for SAHKARI PATRIKA (45875)
59057,SAHKARI SANGATHAN,54467,09-06-1992,Hindi,Weekly,BRAJESH KUMAR TRIVEDI,BRAJESH KUMAR TRIVEDI,Uttar Pradesh,Lakhimpur Kheri,View  registration details for SAHKARI SANGATHAN (54467)
59058,SAHKARI UTHAN,58755,05-10-1994,Hindi,Monthly,RAMESHWAR KHANDELWAL,RAMESHWAR KHANDELWAL,Madhya Pradesh,Bhopal,View  registration details for SAHKARI UTHAN (58755)
59059,SAHKARITA,13466,05-07-2012,Hindi,Monthly,SUNIL KUMAR DIWAKAR,U.P. CO-OPERATIVE UNION LTD.,Uttar Pradesh,Lucknow,View  registration details for SAHKARITA (13466)
59060,SAHKARITA,25008,27-02-1973,Hindi,Weekly,SUNIL KUMAR DIWAKAR,"U.P CO-OPERATIVE UNION LIMITED, LUCKNOW",Uttar Pradesh,Lucknow,View  registration details for SAHKARITA (25008)
59061,SAHKARITA KI AWAZ,RJHIN/26/A6858,14-08-2026,Hindi,Fortnightly,Radhika Parashar,Radhika Parashar,Rajasthan,Bhilwara,View  registration details for SAHKARITA KI AWAZ (RJHIN/26/A6858)
59062,SAHKARNAMA,MAHMAR/2020/84329,18-05-2023,Marathi,Weekly,ABBAS ISAK SHAIKH,ABBAS ISAK SHAIKH,Maharashtra,Pune,View  registration details for SAHKARNAMA (MAHMAR/2020/84329)
59063,SAHLAB TIMES,MAHHIN/2011/41534,11-04-2012,Hindi,Monthly,BASHIR AHMAD SAYYED,BASHIR AHMAD SAYYED,Maharashtra,Mumbai,View  registration details for SAHLAB TIMES (MAHHIN/2011/41534)
59064,SAHMAT,23565,29-07-1972,Hindi,Weekly,NARAYAN SINGH RAJPUROHIT,NARAYAN SINGH RAJPUROHIT,Rajasthan,Jalor,View  registration details for SAHMAT (23565)
59065,SAHODARAN,KERMAL/2021/82084,05-09-2022,Malayalam,Monthly,P.P.RAJAN,SREE NARAYANA SEVA SANGHAM,Kerala,Ernakulam,View  registration details for SAHODARAN (KERMAL/2021/82084)
59066,Sahodra Darpan,UPHIN/26/A6162,25-07-2026,Hindi,Monthly,Avinash Kumar Chaturvedy,Yashwartha Management Private Limited,Uttar Pradesh,Lucknow,View  registration details for Sahodra Darpan (UPHIN/26/A6162)
59067,SAHOO POST,DELHIN/2007/23758,21-06-2012,Hindi,Monthly,VIJAY KUMAR BHARTI,VIJAY KUMAR BHARATI,Delhi,New Delhi,View  registration details for SAHOO POST (DELHIN/2007/23758)
59068,SAHSI BHARAT,UPHIN/2012/42722,30-05-2012,Hindi,Weekly,SYED ALEEM QADRI,SYED ALIM QADRI,Uttar Pradesh,Lucknow,View  registration details for SAHSI BHARAT (UPHIN/2012/42722)
59069,SAHSIK TIMES,UPHIN/2023/88615,27-08-2024,HINDI,Daily,BINDESHWRY PRASAD,BINDESHWRY PRASAD,Uttar Pradesh,Lucknow,View  registration details for SAHSIK TIMES (UPHIN/2023/88615)
59070,SAHU DARPAN,MPHIN/2014/54901,10-03-2014,Hindi,Monthly,BHARTI NARELA,BHARTI NARELA,Madhya Pradesh,Indore,View  registration details for SAHU DARPAN (MPHIN/2014/54901)
59071,SAHU KI AWAZ,UPHIN/2017/70546,02-03-2017,Hindi,Daily,VIJAY RAJ,VIJAY RAJ,Uttar Pradesh,Lucknow,View  registration details for SAHU KI AWAZ (UPHIN/2017/70546)
59072,SAHU MITRA,MPHIN/2015/64111,09-09-2015,Hindi,Monthly,AJAY SAHU,AJAY SAHU,Madhya Pradesh,Gwalior,View  registration details for SAHU MITRA (MPHIN/2015/64111)
59073,SAHULAT-A JOURNAL OF INTEREST FREE MICRO FINANCE,DELENG/2012/43962,11-07-2012,English,Half Yearly,ARSHAD AJMAL,SAHULAT MICRO FINANCE SOCIETY,Delhi,New Delhi,View  registration details for SAHULAT-A JOURNAL OF INTEREST FREE MICRO FINANCE (DELENG/2012/43962)
59074,SAHYA SADHANA,15549,10-01-1968,"English, Punjabi, Hindi",Annual,MISS JOGINDER KAUR GHUMA,GOVT GIRLS HIGHER SECONDARY SCHOOL,Punjab,Ludhiana,View  registration details for SAHYA SADHANA (15549)
59075,SAHYACHAL,MAHMAR/2015/81229,14-03-2022,Marathi,Weekly,ANANT PURUSHOTTAM KATTKAR,ANANT PURUSHOTTAM KATTKAR,Maharashtra,Parbhani,View  registration details for SAHYACHAL (MAHMAR/2015/81229)
59076,SAHYADRI,7518,29-09-1962,Kannada,Daily,MANJUNATHA N.,MANJUNATHA N.,Karnataka,Shimoga,View  registration details for SAHYADRI (7518)
59077,SAHYADRI RAKSHAK,MAHMAR/2023/89479,10-10-2024,MARATHI,Weekly,ASHOK DATTATRAYA PAWAR,ASHOK DATTATRAYA PAWAR,Maharashtra,Solapur,View  registration details for SAHYADRI RAKSHAK (MAHMAR/2023/89479)
59078,SAHYADRI BANA,MAHMAR/2021/80333,11-10-2021,Marathi,Weekly,KIRAN KISANRAO BOLE,KIRAN KISANRAO BOLE,Maharashtra,Satara,View  registration details for SAHYADRI BANA (MAHMAR/2021/80333)
59079,SAHYADRI BHUSHAN,MAHMAR/2014/62496,09-06-2015,Marathi,Weekly,YOGESH RAMESH PATIL,YOGESH RAMESH PATIL,Maharashtra,Jalgaon,View  registration details for SAHYADRI BHUSHAN (MAHMAR/2014/62496)
59080,SAHYADRI CHA RAKHANDAR,MAHMAR/2023/87818,08-07-2024,MARATHI,Daily,MAROTI NARAYAN GHUME,MAROTI NARAYAN GHUME,Maharashtra,Chandrapur,View  registration details for SAHYADRI CHA RAKHANDAR (MAHMAR/2023/87818)
59081,SAHYADRI CHA RAKHANDAR,MAHMAR/2018/77866,20-08-2019,Marathi,Weekly,MAROTI NARAYAN GHUME,MAROTI NARAYAN GHUME,Maharashtra,Chandrapur,View  registration details for SAHYADRI CHA RAKHANDAR (MAHMAR/2018/77866)
59082,SAHYADRI CHI LEK,MAHMAR/2023/89391,10-10-2024,MARATHI,Bimonthly (Once in two months),SHWETA SHRIKANT CHAUDHARI,SHWETA SHRIKANT CHAUDHARI,Maharashtra,Mumbai,View  registration details for SAHYADRI CHI LEK (MAHMAR/2023/89391)
59083,Sahyadri Ghatana Patra,MHMAR/26/A0926,06-02-2026,Marathi,Fortnightly,NIRDUDE BALIKA VISHAL,NIRDUDE BALIKA VISHAL,Maharashtra,Pune,View  registration details for Sahyadri Ghatana Patra (MHMAR/26/A0926)
59084,SAHYADRI MAHARASHTRA,MAHMAR/2023/91092,25-07-2025,Marathi,Weekly,AJIT BHUJANGRAO BADVE,AJIT BHUJANGRAO BADVE,Maharashtra,Dharashiv,View  registration details for SAHYADRI MAHARASHTRA (MAHMAR/2023/91092)
59085,SAHYADRI MITRA,MAHMAR/2012/42688,30-05-2012,Marathi,Fortnightly,SUNJJOY MANOHAR DAHAKE,KOTHRUD MITRA NEWSPAPERS PVT. LTD.,Maharashtra,Pune,View  registration details for SAHYADRI MITRA (MAHMAR/2012/42688)
59086,SAHYADRI PARISAR,MAHMAR/2011/38815,06-09-2011,Marathi,Annual,Sunjjoy Manohar Dahake,Madhavi Dhulappa Sugre,Maharashtra,Pune,View  registration details for SAHYADRI PARISAR (MAHMAR/2011/38815)
59087,SAHYADRI SAMAACHAR,MAHMAR/2022/84263,12-05-2023,Marathi,Weekly,SANDIP GANGADHAR DHALE,SANDIP GANGADHAR DHALE,Maharashtra,Parbhani,View  registration details for SAHYADRI SAMAACHAR (MAHMAR/2022/84263)
59088,SAHYADRI SATTA,MAHMAR/2022/82536,21-10-2022,Marathi,Weekly,SAMADHAN ARUN LATAKE,SAMADHAN ARUN LATAKE,Maharashtra,Solapur,View  registration details for SAHYADRI SATTA (MAHMAR/2022/82536)
59089,SAHYADRI SUDDI,KARKAN/2023/88268,02-08-2024,KANNADA,Daily,SUDHIR KUMAR. S.Y.,SUDHIR KUMAR.S.Y.,Karnataka,Shimoga,View  registration details for SAHYADRI SUDDI (KARKAN/2023/88268)
59090,SAHYADRI TEJ,MAHMAR/2022/84107,02-05-2023,Marathi,Weekly,SUDHAKAR BHIMRAO JADHAV,SUDHAKAR BHIMRAO JADHAV,Maharashtra,Jalna,View  registration details for SAHYADRI TEJ (MAHMAR/2022/84107)
59091,SAHYADRI VARTHE,KARKAN/1990/03624,27-06-1990,Kannada,Weekly,B. GANAPATHI,B GANAPATHI,Karnataka,Shimoga,View  registration details for SAHYADRI VARTHE (KARKAN/1990/03624)
59092,SAHYADRI VEDH,MAHMAR/2015/65090,04-12-2015,Marathi,Weekly,BOTALJI GANESH RAMDAS,BOTALJI GANESH RAMDAS,Maharashtra,Satara,View  registration details for SAHYADRI VEDH (MAHMAR/2015/65090)
59093,SAHYADRI WARTA,MAHMAR/2020/80969,24-01-2022,Marathi,Weekly,ASLAM RASUL MULLA,ASLAM RASUL MULLA,Maharashtra,Satara,View  registration details for SAHYADRI WARTA (MAHMAR/2020/80969)
59094,SAHYADRICHA CHAVA,MAHMAR/2015/61295,15-04-2015,Marathi,Weekly,SATISH LOTAN WANKHEDE,SATISH LOTAN WANKHEDE,Maharashtra,Dhule,View  registration details for SAHYADRICHA CHAVA (MAHMAR/2015/61295)
59095,SAHYADRICHA KADA,MAHMAR/2021/81359,08-04-2022,Marathi,Weekly,SHAIKH HUSEN KASAM,SHAIKH HUSEN KASAM,Maharashtra,Thane,View  registration details for SAHYADRICHA KADA (MAHMAR/2021/81359)
59096,SAHYADRISARWABHAUM,MHMAR/25/A1331,20-06-2025,Marathi,Monthly,Valmik Shashikant Shinde,Valmik Shashikant Shinde,Maharashtra,Ahilyanagar,View  registration details for SAHYADRISARWABHAUM (MHMAR/25/A1331)
59097,SAHYANADHAM,KERMAL/2004/12498,21-05-2004,Malayalam,Monthly,FR.JAMES PUNNAPLACKAL,FR.JAMES PUNNAPLACKAL,Kerala,Idukki,View  registration details for SAHYANADHAM (KERMAL/2004/12498)
59098,SAHYOG AAJTAK,PUNBIL/2021/85587,27-10-2023,"Hindi, Punjabi",Monthly,RAKESH PUNJ,RAKESH PUNJ,Punjab,Jalandhar,View  registration details for SAHYOG AAJTAK (PUNBIL/2021/85587)
59099,SAHYOG DARSHAN,UTTHIN/2013/48796,25-03-2013,Hindi,Weekly,RAJESH KUMAR SAINI,RAJESH KUMAR SAINI,Uttarakhand,Haridwar,View  registration details for SAHYOG DARSHAN (UTTHIN/2013/48796)
59100,SAHYOG MANTRA,UPHIN/2017/76195,10-10-2018,Hindi,Weekly,SANYOGITA,SANYOGITA,Uttar Pradesh,Faizabad,View  registration details for SAHYOG MANTRA (UPHIN/2017/76195)
59101,SAHYOG TIMES,GUJGUJ/2011/43729,04-07-2012,Gujarati,Monthly,MANOR HIRABHAI JOSHI,MANOR HIRABHAI JOSHI,Gujarat,Kutch,View  registration details for SAHYOG TIMES (GUJGUJ/2011/43729)
59102,SAHYOGI,4554,30-07-1953,Hindi,Monthly,R P SINGHAL,R P SINGHAL AND OTHERE,Uttar Pradesh,Bulandshahr,View  registration details for SAHYOGI (4554)
59103,SAHYTIK SANKH,CHAPUN/2002/13599,05-11-2004,Punjabi,Bimonthly (Once in two months),"KEWAL SIDHU,3146/11",KEWAL SIDHU,Chandigarh,Chandigarh,View  registration details for SAHYTIK SANKH (CHAPUN/2002/13599)
59104,SAI AMRIT,UPHIN/2005/16117,01-02-2006,Hindi,Monthly,MAHENDRA PANDIT,MAHENDRA PANDIT,Uttar Pradesh,Ghaziabad,View  registration details for SAI AMRIT (UPHIN/2005/16117)
59105,SAI ASHISH,MPHIN/2011/39573,15-11-2011,Hindi,Monthly,NAVNEET THAKRE,NAVNEET THAKRE,Madhya Pradesh,Bhopal,View  registration details for SAI ASHISH (MPHIN/2011/39573)
59106,SAI BABA,APTEL/26/A0220,08-01-2026,Telugu,Monthly,Revuri Seshachala Sasidhar,Vikramaditya Ekkirala,Andhra Pradesh,Prakasam,View  registration details for SAI BABA (APTEL/26/A0220)
59107,SAI BABA,37926,15-11-1985,Telugu,Fortnightly,VIKRAMADITYA,E.VIKRAMADITYA,Andhra Pradesh,Prakasam,View  registration details for SAI BABA (37926)
59108,SAI BANDHAN,MPHIN/2018/76629,31-12-2018,Hindi,Quarterly,NILESH NIGAM,NILESH NIGAM,Madhya Pradesh,Indore,View  registration details for SAI BANDHAN (MPHIN/2018/76629)
59109,SAI BHUMI,MAHMAR/2002/11949,25-02-2004,Marathi,Weekly,HIRALAD ARJUN MAHANUBHAV,HIRALAD ARJUN MAHANUBHAV,Maharashtra,Ahilyanagar,View  registration details for SAI BHUMI (MAHMAR/2002/11949)
59110,SAI BIBHUTI,BIHHIN/2013/51220,01-08-2013,Hindi,Monthly,RAJESH KUMAR CHOUDHARY,RAJESH KUMAR CHOUDHARY,Bihar,Patna,View  registration details for SAI BIBHUTI (BIHHIN/2013/51220)
59111,SAI DASTAK,UPHIN/26/A2164,02-04-2026,Hindi,Monthly,Sri Prakash Vishwakarma,Sri Prakash Vishwakarma,Uttar Pradesh,Lucknow,View  registration details for SAI DASTAK (UPHIN/26/A2164)
59112,SAI DIYA,GUJHIN/2020/81195,03-03-2022,Hindi,Fortnightly,SHARIDHAR BRIJLAL CHAUDHARI,SHARIDHAR BRIJLAL CHAUDHRI,Gujarat,Surat,View  registration details for SAI DIYA (GUJHIN/2020/81195)
59113,SAI GATHA,MPHIN/2015/64651,09-11-2015,Hindi,Daily,SUNITA YADAV,SUNITA YADAV,Madhya Pradesh,Bhopal,View  registration details for SAI GATHA (MPHIN/2015/64651)
