SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
64501,SHAHJAHANPUR PRAHRI,UPHIN/2021/86312,06-02-2024,Hindi,Weekly,MOHD RIZWAN KHAN,MOHD RIZWAN KHAN,Uttar Pradesh,Shahjahanpur,View  registration details for SHAHJAHANPUR PRAHRI (UPHIN/2021/86312)
64502,SHAHJAHANPUR REPORTER,25105,09-11-1973,Hindi,Weekly,RAJ KUMAR DIXIT,RAJ KUMAR DIXIT,Uttar Pradesh,Shahjahanpur,View  registration details for SHAHJAHANPUR REPORTER (25105)
64503,SHAHKAR,APURD/2012/41809,30-04-2012,Urdu,Daily,SYED KAZIM HUSSAIIN HASHMI,SYED KAZIM HUSSAIIN HASHMI,Andhra Pradesh,Hyderabad,View  registration details for SHAHKAR (APURD/2012/41809)
64504,SHAHKAR,20958,11-01-2012,Urdu,Weekly,SYED KAZIM HUSSAIN HASHMI,SYED KAZIM HUSSAIIN HASHMI,Telangana,Hyderabad,View  registration details for SHAHKAR (20958)
64505,SHAHNOOR QUADRIYA TIMES,KNKAN/26/A1030,12-02-2026,Kannada,Daily,SAYED RAHIMAN QUADRI INAMDAR,SAYED RAHIMAN QUADRI INAMDAR,Karnataka,Bijapur,View  registration details for SHAHNOOR QUADRIYA TIMES (KNKAN/26/A1030)
64506,SHAHNOOR QUADRIYA TIMES,KARKAN/2016/69432,05-12-2016,Kannada,Fortnightly,SAYED RAHIMAN QUADRI INAMDAR,SAYED RAHIMAN QUADRI INAMDAR,Chhattisgarh,Bijapur,View  registration details for SHAHNOOR QUADRIYA TIMES (KARKAN/2016/69432)
64507,SHAHPUR SAMACHAR,GUJGUJ/2021/80931,10-01-2022,Gujarati,Weekly,PRIYANKA BIPINBHAI SOLANKI,PRIYANKA BIPINBHAI SOLANKI,Gujarat,Ahmedabad,View  registration details for SHAHPUR SAMACHAR (GUJGUJ/2021/80931)
64508,Shahpura bedhadak,RJHIN/26/A0517,20-01-2026,Hindi,Fortnightly,PRAHLAD TELI,PRAHLAD TELI,Rajasthan,Bhilwara,View  registration details for Shahpura bedhadak (RJHIN/26/A0517)
64509,SHAHR E ILAM,UPURD/2012/48599,30-09-2013,Urdu,Daily,QAYAM RAZA,QAYARA RAZA,Uttar Pradesh,Lucknow,View  registration details for SHAHR E ILAM (UPURD/2012/48599)
64510,SHAHREE AVAM GRAMEEN NEWS,UPHIN/2004/13618,11-11-2004,Hindi,Weekly,AMAR NATH GUPTA,AMAR NATH GUPTA,Uttar Pradesh,Lucknow,View  registration details for SHAHREE AVAM GRAMEEN NEWS (UPHIN/2004/13618)
64511,SHAHU SANDESH,MAHMAR/2022/83770,13-04-2023,Marathi,Weekly,BALASO MHADGONDA PATIL,BALASO MHADGONDA PATIL,Maharashtra,Kolhapur,View  registration details for SHAHU SANDESH (MAHMAR/2022/83770)
64512,SHAHU VICHAR,MAHMAR/2013/49816,22-05-2013,Marathi,Weekly,SANDEEP RAMRAO SHELKE,SANDEEP RAMRAO SHELKE,Maharashtra,Buldhana,View  registration details for SHAHU VICHAR (MAHMAR/2013/49816)
64513,SHAHUNAGARI,MAHMAR/2004/16306,17-03-2006,Marathi,Weekly,JAYKUMAR MAHADEV BENDRE,JAYKUMAR MAHADEV BENDRE,Maharashtra,Satara,View  registration details for SHAHUNAGARI (MAHMAR/2004/16306)
64514,SHAHUWADI SAMACHAR,MAHMAR/2007/21769,05-11-2007,Marathi,Weekly,SHRI. KRISHNA DAGDU KAMBLE,,Maharashtra,Kolhapur,View  registration details for SHAHUWADI SAMACHAR (MAHMAR/2007/21769)
64515,SHAHUWADI TIMES,72317,06-12-1999,Marathi,Weekly,MUKUND CHANDRAKANI PAWAR,MUKUND CHANDRAKANI PAWAR,Maharashtra,Kolhapur,View  registration details for SHAHUWADI TIMES (72317)
64516,SHAIKSHANIK SANDARBHA,MPHIN/2007/20203,21-06-2007,Hindi,Bimonthly (Once in two months),C.N.SUBRAMANIAM,"DIRECTOR,EKLAVYA FOUNDATION",Madhya Pradesh,Bhopal,View  registration details for SHAIKSHANIK SANDARBHA (MPHIN/2007/20203)
64517,SHAIKSHANIK SHODH,MPBIL/2016/77691,03-07-2019,"English, HINDI",Monthly,DR. VIJAY FRANCIS PETER,DR. VIJAY FRANCIS PETER,Madhya Pradesh,Indore,View  registration details for SHAIKSHANIK SHODH (MPBIL/2016/77691)
64518,SHAIKSHANIK VIKAS,MAHHIN/2015/70242,31-01-2017,Hindi,Monthly,SUSHIL RAMNIWAS KHANDELWAL,AKHIL BHARATWARSHIYA KHANDAL VIPRA MAHA SABHA SHIKSHAN FUND TRUST,Maharashtra,Dhule,View  registration details for SHAIKSHANIK VIKAS (MAHHIN/2015/70242)
64519,SHAIKSHIK DAKHAL,UTTHIN/2012/67524,17-06-2016,Hindi,Half Yearly,RAJIV JOSHI,SHAIKSHIK DAKHAL SAMITI,Uttarakhand,Pithoragarh,View  registration details for SHAIKSHIK DAKHAL (UTTHIN/2012/67524)
64520,SHAIKSHIK PRAVAH,UTTHIN/2019/78487,02-03-2020,Hindi,Four Monthly,PRADEEP CHANDRA DIMRI,AZIM PREMJI FOUNDATION FOR DEVELOPMENT,Uttarakhand,Dehradun,View  registration details for SHAIKSHIK PRAVAH (UTTHIN/2019/78487)
64521,SHAIKSHIK UNMESH,UPHIN/2017/74904,23-02-2018,Hindi,Quarterly,DR. BEENA SHARMA,SACHIV KENDRIYA HINDI SHIKSHAN MANDAL,Uttar Pradesh,Agra,View  registration details for SHAIKSHIK UNMESH (UPHIN/2017/74904)
64522,SHAIKSHNIK SANSAR,MPHIN/2008/25514,05-09-2008,Hindi,Fortnightly,ASHISH GUPTA,ASHISH GUPTA,Madhya Pradesh,Indore,View  registration details for SHAIKSHNIK SANSAR (MPHIN/2008/25514)
64523,SHAIL,26040,21-08-1974,Hindi,Weekly,BALDEV SHARMA,BALDEV SHARMA,Himachal Pradesh,Shimla,View  registration details for SHAIL (26040)
64524,SHAIL SAMAJIK PATRIKA,UPHIN/2007/22070,06-12-2007,Hindi,Fortnightly,TIRTH RAJ CHAURASIYA,TIRTH RAJ CHAURASIYA,Uttar Pradesh,Sultanpur,View  registration details for SHAIL SAMAJIK PATRIKA (UPHIN/2007/22070)
64525,Shail Samvad,UAHIN/25/A4667,03-12-2025,Hindi,Weekly,Neeraj Purohit,Neeraj Purohit,Uttarakhand,Dehradun,View  registration details for Shail Samvad (UAHIN/25/A4667)
64526,SHAIL SAURABH,UTTHIN/2010/36390,24-03-2011,Hindi,Weekly,VARUN KHANDURI,VARUN KHANDURI,Uttarakhand,Dehradun,View  registration details for SHAIL SAURABH (UTTHIN/2010/36390)
64527,SHAIL SAVERA,DELHIN/2007/26411,04-12-2008,Hindi,Weekly,R. P. DHYANI,R.P. DHYANI,Delhi,New Delhi,View  registration details for SHAIL SAVERA (DELHIN/2007/26411)
64528,SHAIL SUTA,63680,23-05-1996,Hindi,Weekly,KESHAV DUTT CHANDOLA,KESHAV DUTT CHANDOLA,Uttar Pradesh,Lucknow,View  registration details for SHAIL SUTA (63680)
64529,SHAIL SUTA,40190,29-11-1982,Hindi,Monthly,KESHAV DUTT CHANDOLA,KESHAV DUTT CHANDOLA,Uttar Pradesh,Kanpur Nagar,View  registration details for SHAIL SUTA (40190)
64530,SHAILESH KI AWAZ,UPHIN/2010/32593,08-06-2010,Hindi,Fortnightly,SHAILESH SINGH,SHAILESH SINGH,Uttar Pradesh,Lucknow,View  registration details for SHAILESH KI AWAZ (UPHIN/2010/32593)
64531,SHAILJA NEWS,UPHIN/2015/65038,02-12-2015,Hindi,Weekly,SURENDRA KUMAR DUBEY,SURENDRA KUMAR DUBEY,Uttar Pradesh,Lucknow,View  registration details for SHAILJA NEWS (UPHIN/2015/65038)
64532,SHAILJA NEWS,UPHIN/2021/82923,01-12-2022,Hindi,Daily,SURENDRA KUMAR DUBEY,SURENDRA KUMAR DUBEY,Uttar Pradesh,Lucknow,View  registration details for SHAILJA NEWS (UPHIN/2021/82923)
64533,SHAILJA NEWS,UPHIN/2021/82922,01-12-2022,Hindi,Monthly,SURENDRA KUMAR DUBEY,SURENDRA KUMAR DUBEY,Uttar Pradesh,Lucknow,View  registration details for SHAILJA NEWS (UPHIN/2021/82922)
64534,SHAILSHAKTI TIMES,UTTHIN/2023/86370,09-02-2024,Hindi,Weekly,KEDAR DUTT BANGWAL,KEDAR DUTT BANGWAL,Uttarakhand,Dehradun,View  registration details for SHAILSHAKTI TIMES (UTTHIN/2023/86370)
64535,SHAILSUTRA,DELHIN/2008/30044,15-12-2009,Hindi,Quarterly,ASHA SHAILY,ASHA SHAILY,Delhi,New Delhi,View  registration details for SHAILSUTRA (DELHIN/2008/30044)
64536,SHAILVANI,UTTHIN/2001/02876,09-02-2001,Hindi,Weekly,PREM BALODHI,PREM BALODHI,Uttarakhand,Garhwal,View  registration details for SHAILVANI (UTTHIN/2001/02876)
64537,SHAILY KI JWALA DARPAN,MPHIN/2017/72269,20-06-2017,Hindi,Monthly,SACHCHIDANAND TRIPATHI,SACHCHIDA NAND TRIPATHI,Madhya Pradesh,Bhopal,View  registration details for SHAILY KI JWALA DARPAN (MPHIN/2017/72269)
64538,SHAISHAV KAL,MPHIN/26/A0258,09-01-2026,Hindi,Monthly,MITHILESH KUMAR MISHRA,MITHILESH KUMAR MISHRA,Madhya Pradesh,Bhopal,View  registration details for SHAISHAV KAL (MPHIN/26/A0258)
64539,SHAISTA TIMES,58783,31-05-1994,Hindi,Weekly,SHAISTA JAMAL,SHAISTA JAMAL,Madhya Pradesh,Bhopal,View  registration details for SHAISTA TIMES (58783)
64540,SHAIV PRABODHAN,MAHMAR/2007/19112,12-04-2007,Marathi,Monthly,SAMPADA SANTOSH GURAV,SAMPADA SANTOSH GURAV,Maharashtra,Mumbai,View  registration details for SHAIV PRABODHAN (MAHMAR/2007/19112)
64541,SHAIVA BHARATI,37370,02-04-1981,Bengali,Monthly,MANTU DEBNATH,NIKHIL BHARAT RUDRAJA BRAHMIN SAMMILANI,West Bengal,North 24 Parganas,View  registration details for SHAIVA BHARATI (37370)
64542,SHAJAHANPUR DARPAN,UPHIN/2001/3954,20-10-2000,Hindi,Weekly,AMAR DEEP RASTOGI,AMAR DEEP RASTOGI,Uttar Pradesh,Shahjahanpur,View  registration details for SHAJAHANPUR DARPAN (UPHIN/2001/3954)
64543,SHAJAPUR KIRAN,MPHIN/2022/83729,31-03-2023,Hindi,Weekly,PRAMOD SAXENA,PRAMOD SAXENA,Madhya Pradesh,Shajapur,View  registration details for SHAJAPUR KIRAN (MPHIN/2022/83729)
64544,SHAJAPUR TIMES,MPHIN/2014/62610,15-06-2015,Hindi,Fortnightly,MUSTAFA ALI,MUSTAFA ALI,Madhya Pradesh,Shajapur,View  registration details for SHAJAPUR TIMES (MPHIN/2014/62610)
64545,SHAK DWIPIYA BRAHMAN BANDHU,3702,12-11-1955,Hindi,Monthly,SHIV NARAYAN SHARMA,SHIV NARAYAN SHARMA,Rajasthan,Udaipur,View  registration details for SHAK DWIPIYA BRAHMAN BANDHU (3702)
64546,SHAKAHAR JEEVAN KA SHRANGAR,66318,07-09-1997,Hindi,Monthly,SMT. CHANDRAMALA JAIN,CHANDRAMALA JAIN,Madhya Pradesh,Bhopal,View  registration details for SHAKAHAR JEEVAN KA SHRANGAR (66318)
64547,SHAKAMBARICHA TIRAVARUN,MAHMAR/2016/67725,30-06-2016,Marathi,Weekly,SURESH BALNATH SHELKE,SURESH BALNATH SHELKE,Maharashtra,Nashik,View  registration details for SHAKAMBARICHA TIRAVARUN (MAHMAR/2016/67725)
64548,SHAKAMBHARI DARPAN,MPHIN/2001/06238,21-03-2002,Hindi,Weekly,D.P.AGARWAL,D.P.AGARWAL,Madhya Pradesh,Ratlam,View  registration details for SHAKAMBHARI DARPAN (MPHIN/2001/06238)
64549,SHAKAR PRABHAT,MAHHIN/2014/56724,26-08-2014,Hindi,Weekly,SYED RAFIQ,SYED RAFIQ,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SHAKAR PRABHAT (MAHHIN/2014/56724)
64550,SHAKAR TIMES,MAHURD/2007/21450,22-10-2007,Urdu,Weekly,Mohammed Ishaquddin Mohammed Zaheeruddin Shaikh,Mohammed Ishaquddin Mohammed Zaheeruddin Shaikh,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SHAKAR TIMES (MAHURD/2007/21450)
64551,SHAKBOL,WBMUL/2017/74076,05-12-2017,"English, Hindi, Santhali, BENGALI",Half Yearly,BIPLAB CHAKRABORTY,BIPLAB CHAKRABORTY,West Bengal,Maldah,View  registration details for SHAKBOL (WBMUL/2017/74076)
64552,SHAKDWIPIYA BRAHMAN BANDHU,48637,21-01-2014,Hindi,Monthly,R.K. SHARMA,SHAKDWIPIYA BRAHMAN BANDHU CHARITABLE TRUST,Rajasthan,Bikaner,View  registration details for SHAKDWIPIYA BRAHMAN BANDHU (48637)
64553,SHAKEEL,32169,20-09-1977,GUJARATI,Daily,JITENDRA VINODRAI MEHTA,JITENDRA VINODRAI MEHTA,Gujarat,Surendranagar,View  registration details for SHAKEEL (32169)
64554,SHAKHA NAU NEWS,MAHHIN/2017/73580,20-10-2017,Hindi,Weekly,KHUSHI RAVINDRA NAYAK,KHUSHI RAVINDRA NAYAK,Maharashtra,Mumbai,View  registration details for SHAKHA NAU NEWS (MAHHIN/2017/73580)
64555,SHAKHAND NEWS,GUJGUJ/2013/49885,24-05-2013,Gujarati,Weekly,MANISHABEN SUNILBHAI MEHTA,MANISHABEN SUNILBHAI MEHTA,Gujarat,Rajkot,View  registration details for SHAKHAND NEWS (GUJGUJ/2013/49885)
64556,SHAKSHATKAR,MAHHIN/2021/80745,08-12-2021,Hindi,Weekly,SAMAPARVIN NAUSHAD KHAN,SAMAPARVIN NAUSHAD KHAN,Maharashtra,Palghar,View  registration details for SHAKSHATKAR (MAHHIN/2021/80745)
64557,SHAKSHI UJALA,UPHIN/2021/89229,30-09-2024,HINDI,Weekly,PUSHPENDRA SINGH,PUSHPENDRA SINGH,Uttar Pradesh,Shahjahanpur,View  registration details for SHAKSHI UJALA (UPHIN/2021/89229)
64558,SHAKT RAS,BIHHIN/2007/23331,18-03-2008,Hindi,Monthly,PREM PRAKASH MISHRA,PREM PRAKASH MISHRA,Bihar,Patna,View  registration details for SHAKT RAS (BIHHIN/2007/23331)
64559,SHAKTHI,3871,26-12-1956,Kannada,Daily,B S GOPALA KRISHNA,B.S. GOPAL KRISHNA,Karnataka,Kodagu,View  registration details for SHAKTHI (3871)
64560,SHAKTHI ASTRA,KARKAN/2014/55205,04-04-2014,Kannada,Monthly,L. MANJUNATH,L. MANJUNATH,Karnataka,Bengaluru,View  registration details for SHAKTHI ASTRA (KARKAN/2014/55205)
64561,SHAKTHI SAMCHALANAM,TELTEL/2021/82148,12-09-2022,Telugu,Daily,GANTA RADHA,GANTA RADHA,Telangana,Bhadradri Kothagudem,View  registration details for SHAKTHI SAMCHALANAM (TELTEL/2021/82148)
64562,SHAKTHI TODAY,APTEL/2022/85444,25-10-2023,Telugu,Monthly,BUDURU MALLIKARJUNA,BUDURU MALLIKARJUNA,Andhra Pradesh,Sri Potti Sriramulu Nellore,View  registration details for SHAKTHI TODAY (APTEL/2022/85444)
64563,SHAKTHI VIJAETHA,APTEL/2010/35282,17-12-2012,Telugu,Monthly,N. PURUSHOTHAM,N. PURUSHOTHAM,Andhra Pradesh,Chittoor,View  registration details for SHAKTHI VIJAETHA (APTEL/2010/35282)
64564,SHAKTI,UTTHIN/2010/32918,16-07-2010,Hindi,Monthly,KAILASH PANDEY,SIRISH PANDEY,Uttarakhand,Almora,View  registration details for SHAKTI (UTTHIN/2010/32918)
64565,SHAKTI,1823,04-03-1957,Gujarati,Monthly,HARENDRAPRASAD BALAPRASAD PANDYA,HARENDRAPRASAD BALAPRASAD PANDYA,Gujarat,Kheda,View  registration details for SHAKTI (1823)
64566,SHAKTI,2049,04-03-1957,Hindi,Weekly,KAILASH PANDEY,SIRISH PANDEY,Uttarakhand,Almora,View  registration details for SHAKTI (2049)
64567,SHAKTI AANAND,GUJGUJ/2013/58696,04-12-2014,Gujarati,Monthly,CHETNABEN KAUSHIKKUMAR BHATT,CHETNABEN KAUSHIKKUMAR BHATT,Gujarat,Ahmedabad,View  registration details for SHAKTI AANAND (GUJGUJ/2013/58696)
64568,SHAKTI ARAADHANA,UPBIL/2007/25643,15-09-2008,"English, HINDI",Annual,PT. HARENDER UPADHAYAY,PT. HARENDER UPADHAYAY KARUNA ANAND,Uttar Pradesh,Varanasi,View  registration details for SHAKTI ARAADHANA (UPBIL/2007/25643)
64569,SHAKTI BHOOTA,MPHIN/2022/85019,20-06-2023,Hindi,Monthly,PRIYA GUPTA,PRIYA GUPTA,Madhya Pradesh,Bhopal,View  registration details for SHAKTI BHOOTA (MPHIN/2022/85019)
64570,SHAKTI BRAHMASHRAM SAMACHAR,11405,22-12-1966,"Marathi, Hindi",Monthly,KSHIRSAGAR DINKAR LAXMANRAO,SHAKTI BRAHMASH CENTRE,Maharashtra,Hingoli,View  registration details for SHAKTI BRAHMASHRAM SAMACHAR (11405)
64571,SHAKTI CHAKRA,MPHIN/2021/79833,09-06-2021,Hindi,Monthly,POONAM SINGH,POONAM SINGH,Madhya Pradesh,Bhopal,View  registration details for SHAKTI CHAKRA (MPHIN/2021/79833)
64572,SHAKTI CHAKRA,MPHIN/2021/83183,20-01-2023,Hindi,Quarterly,POONAM SINGH,POONAM SINGH,Madhya Pradesh,Bhopal,View  registration details for SHAKTI CHAKRA (MPHIN/2021/83183)
64573,SHAKTI JANHIT MANCH,MAHHIN/2018/76516,07-12-2018,Hindi,Weekly,SHOBHA SHRIVASTAV,SHOBHA SHRIVASTAV,Maharashtra,Palghar,View  registration details for SHAKTI JANHIT MANCH (MAHHIN/2018/76516)
64574,SHAKTI KI DEERGHA,MPHIN/2016/70942,25-04-2017,Hindi,Monthly,RAMA SHARMA,RAMA SHARMA,Madhya Pradesh,Bhopal,View  registration details for SHAKTI KI DEERGHA (MPHIN/2016/70942)
64575,SHAKTI MED,20659,02-02-1974,Gujarati,Weekly,RAMESH JILUBHAI CHAUHAN,RAMESH JILUBHAI CHAUHAN,Gujarat,Bhavnagar,View  registration details for SHAKTI MED (20659)
64576,SHAKTI NO JANG,63375,13-03-1996,Gujarati,Weekly,CHANDULAL MULAJIBHAI GOKALANI,CHANDULAL MULAJIBHAI GOKALANI,Gujarat,Banaskantha,View  registration details for SHAKTI NO JANG (63375)
64577,Shakti Pragati Vijay,UPHIN/26/A0161,01-01-2026,Hindi,Monthly,Vineet Kumar,Vineet Kumar,Uttar Pradesh,Hapur,View  registration details for Shakti Pragati Vijay (UPHIN/26/A0161)
