SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
10501,BHOR KI ANKH,MPHIN/2017/73301,13-09-2017,Hindi,Weekly,RAMA PANDEY,RAMA PANDEY,Madhya Pradesh,Rewa,View  registration details for BHOR KI ANKH (MPHIN/2017/73301)
10502,BHOR KI CHAHAK,MPHIN/2017/72517,06-07-2017,Hindi,Weekly,BALVIR SINGH,BALVIR SINGH,Madhya Pradesh,Bhopal,View  registration details for BHOR KI CHAHAK (MPHIN/2017/72517)
10503,BHOR KI CHAHAK,MPHIN/26/A5003,11-06-2026,Hindi,Monthly,BALVIR SINGH,BALVIR SINGH,Madhya Pradesh,Bhopal,View  registration details for BHOR KI CHAHAK (MPHIN/26/A5003)
10504,BHOR KI OS SA NIRMAL SAMACHAR,MPHIN/25/A0115,15-04-2025,Hindi,Monthly,Vinay Kumar verma,Vinay Kumar verma,Madhya Pradesh,Bhopal,View  registration details for BHOR KI OS SA NIRMAL SAMACHAR (MPHIN/25/A0115)
10505,BHOR NAMAN,UTTHIN/2018/77602,20-06-2019,Hindi,Weekly,ANITA JAITLEY,ANITA JAITLEY,Uttarakhand,Haridwar,View  registration details for BHOR NAMAN (UTTHIN/2018/77602)
10506,BHOR NAYAK,54527,24-02-1992,Hindi,Weekly,SHAHZAD KHAN,SHAHZAD KHAN,Rajasthan,Bhilwara,View  registration details for BHOR NAYAK (54527)
10507,BHOR NEWS,DELHIN/2021/80227,16-09-2021,Hindi,Daily,DEVINDER BAISOYA,DEVINDER BAISOYA,Delhi,New Delhi,View  registration details for BHOR NEWS (DELHIN/2021/80227)
10508,BHOR PATRA,MPHIN/2017/71354,25-04-2017,Hindi,Daily,RAJENDRA GURWANI,RAJENDRA GURWANI,Madhya Pradesh,Bhopal,View  registration details for BHOR PATRA (MPHIN/2017/71354)
10509,BHOR PATRA,MPHIN/2016/70269,01-02-2017,Hindi,Fortnightly,RAJENDRA GURWANI,RAJENDRA GURWANI,Madhya Pradesh,Bhopal,View  registration details for BHOR PATRA (MPHIN/2016/70269)
10510,BHOR PATRA,MPHIN/2009/31393,17-03-2010,Hindi,Weekly,RAJENDRA GURWANI,RAJENDRA GURWANI,Madhya Pradesh,Bhopal,View  registration details for BHOR PATRA (MPHIN/2009/31393)
10511,BHOR PATRA,MPHIN/2016/68078,04-08-2016,Hindi,Monthly,RAJENDRA GURWANI,RAJENDRA GURWANI,Madhya Pradesh,Bhopal,View  registration details for BHOR PATRA (MPHIN/2016/68078)
10512,BHOR PATRA,MPHIN/2019/90611,03-04-2025,Hindi,Quarterly,RAJENDRA GURWANI,RAJENDRA GURWANI,Madhya Pradesh,Bhopal,View  registration details for BHOR PATRA (MPHIN/2019/90611)
10513,BHOR PATRA,MPHIN/26/A5657,02-07-2026,Hindi,Bimonthly (Once in two months),Rajendra Gurwani,Rajendra Gurwani,Madhya Pradesh,Bhopal,View  registration details for BHOR PATRA (MPHIN/26/A5657)
10514,BHOR PRABHAT,UTTHIN/2014/67223,03-06-2016,Hindi,Weekly,SHISHPAL SINGH,SHISHPAL SINGH,Uttarakhand,Dehradun,View  registration details for BHOR PRABHAT (UTTHIN/2014/67223)
10515,BHOR SANDESH,MPHIN/2014/55516,02-05-2014,Hindi,Daily,PRAVEEN JOSHI,PARVEEN JOSHI,Madhya Pradesh,Bhopal,View  registration details for BHOR SANDESH (MPHIN/2014/55516)
10516,BHOR TARANG,48475,12-12-2005,Hindi,Daily,ankur bordiya,SHAILENDRA KUMAR BORDIYA,Rajasthan,Bhilwara,View  registration details for BHOR TARANG (48475)
10517,BHOR UTPANN,MPHIN/2022/85241,24-07-2023,Hindi,Quarterly,SHIV KUMARI MISHRA,SHIV KUMARI MISHRA,Madhya Pradesh,Bhopal,View  registration details for BHOR UTPANN (MPHIN/2022/85241)
10518,BHOR VANDAN,MPHIN/2022/83387,23-02-2023,Hindi,Quarterly,CHHOTU MARAN,CHHOTU MARAN,Madhya Pradesh,Bhopal,View  registration details for BHOR VANDAN (MPHIN/2022/83387)
10519,BHORER DARPAN,WBBEN/2013/53418,06-12-2013,Bengali,Daily,SANKAR CHAKRABORTY,SANKAR CHAKRABORTY,West Bengal,Maldah,View  registration details for BHORER DARPAN (WBBEN/2013/53418)
10520,BHORER MITHIL,WBBEN/2007/21459,23-10-2007,Bengali,Fortnightly,JOYDEB BANERJEE,JOYDEB BANERJEE,West Bengal,Paschim Bardhaman,View  registration details for BHORER MITHIL (WBBEN/2007/21459)
10521,BHORER SANGBAD,WBBEN/2014/61565,24-04-2015,Bengali,Weekly,RABI GANGULY,RABI GANGULY,West Bengal,North 24 Parganas,View  registration details for BHORER SANGBAD (WBBEN/2014/61565)
10522,BHORER VARTA,WBBEN/2011/38762,24-09-2012,Bengali,Daily,SHIBNARAYAN DAS,SILICON PROJECTS INDIA LIMITED,West Bengal,North 24 Parganas,View  registration details for BHORER VARTA (WBBEN/2011/38762)
10523,BHORVAIBHAV,MAHHIN/2021/79655,15-11-2021,HINDI,Daily,HARISH YASHWANT JAIN,MEDICIN CONSULTANCY SERVICES,Maharashtra,Mumbai,View  registration details for BHORVAIBHAV (MAHHIN/2021/79655)
10524,BHOVI ANTHARANGA,KARKAN/2012/54266,29-01-2014,Kannada,Monthly,L.NAGARAJ,L.NAGARAJ,Karnataka,Chikmagalur,View  registration details for BHOVI ANTHARANGA (KARKAN/2012/54266)
10525,BHOVI CHANAKYA,KARKAN/2021/82746,17-11-2022,Kannada,Monthly,ARUNKUMAR V TIRLAPUR,ARUNKUMAR V TIRLAPUR,Karnataka,Gadag,View  registration details for BHOVI CHANAKYA (KARKAN/2021/82746)
10526,BHOVI SAMAJA,KARKAN/2014/59692,19-01-2015,Kannada,Monthly,CHITRAPPA YARABALA,CHITRAPPA YARABALA,Karnataka,Bengaluru,View  registration details for BHOVI SAMAJA (KARKAN/2014/59692)
10527,BHOVI SHAKTI,KARKAN/2022/83446,27-02-2023,Kannada,Monthly,BABU BHOJAGAR,BABU BHOJAGAR,Karnataka,Dharwad,View  registration details for BHOVI SHAKTI (KARKAN/2022/83446)
10528,BHRAGU LEKHANI,UPHIN/26/A5118,15-06-2026,Hindi,Daily,Prashant Narayan Dixit,Prashant Narayan Dixit,Uttar Pradesh,Lucknow,View  registration details for BHRAGU LEKHANI (UPHIN/26/A5118)
10529,BHRAGU PRABHAT,MPHIN/2011/43262,22-06-2012,Hindi,Monthly,VINOD KUMAR PARASHAR,VINOD PARASHAR,Madhya Pradesh,Bhopal,View  registration details for BHRAGU PRABHAT (MPHIN/2011/43262)
10530,BHRAM PATH,MPHIN/2011/43563,28-06-2012,Hindi,Weekly,SANJAY PANDEY,SANJAY PANDEY,Madhya Pradesh,Bhopal,View  registration details for BHRAM PATH (MPHIN/2011/43563)
10531,BHRAMAN,53133,22-04-1993,Bengali,Monthly,Amarendra Chakravorty,SWARNAKSHAR PRAKASANI PVT.LTD,West Bengal,Kolkata,View  registration details for BHRAMAN (53133)
10532,BHRAMAN DARSHAN,WBBEN/2013/51529,21-08-2013,Bengali,Monthly,SANKAR CHAKRABORTY,SANKAR CHAKRABORTY,West Bengal,Maldah,View  registration details for BHRAMAN DARSHAN (WBBEN/2013/51529)
10533,BHRAMAN PIPASHU,WBBIL/2023/86144,18-01-2024,"English, Bengali",Bimonthly (Once in two months),SAUMEN CHAKRABORTY,SAUMEN CHAKRABORTY,West Bengal,North 24 Parganas,View  registration details for BHRAMAN PIPASHU (WBBIL/2023/86144)
10534,BHRAMANUTKARSH TODAY,UPHIN/2012/43500,29-06-2012,Hindi,Weekly,SUDHA PANDEY,SUDHA PANDEY,Uttar Pradesh,Lucknow,View  registration details for BHRAMANUTKARSH TODAY (UPHIN/2012/43500)
10535,BHRAMAR,20904,02-11-1996,Marathi,Daily,CHANDULAL CHHOTALAL SHAH,CHANDULAL CHHOTALAL SHAH,Maharashtra,Nashik,View  registration details for BHRAMAR (20904)
10536,Bhramari Bhakthi,KNMUL/26/A0786,27-01-2026,"Kannada, TULU, English",Monthly,somanatha,somanatha,Karnataka,Dakshina Kannada,View  registration details for Bhramari Bhakthi (KNMUL/26/A0786)
10537,BHRAMHASHREE NARAYANAGURU DHARMA PARIPALANA,KARKAN/2020/79736,25-05-2021,Kannada,Monthly,SAIDAPPA GUTTEDAR,SAIDAPPA GUTTEDAR,Karnataka,Yadgir,View  registration details for BHRAMHASHREE NARAYANAGURU DHARMA PARIPALANA (KARKAN/2020/79736)
10538,BHRAMIT DUNIYA,MPHIN/2014/54895,10-03-2014,Hindi,Weekly,MAHESH RAGHUWANSHI,MAHESH RAGHUWANSHI,Madhya Pradesh,Bhopal,View  registration details for BHRAMIT DUNIYA (MPHIN/2014/54895)
10539,BHRASHTACHAR,MAHMAR/2014/59769,27-01-2015,Marathi,Weekly,KISHOR ARUN SONAWANE,KISHOR ARUN SONAWANE,Maharashtra,Jalgaon,View  registration details for BHRASHTACHAR (MAHMAR/2014/59769)
10540,BHRASHTACHAR ABHIYAN,67010,11-06-1997,Gujarati,Fortnightly,BHUPENDRA H. PATEL,BHUPENDRA. H.PATEL,Gujarat,Ahmedabad,View  registration details for BHRASHTACHAR ABHIYAN (67010)
10541,BHRASHTACHAR BANDI,MAHMAR/2014/56755,27-08-2014,Marathi,Weekly,SHARAD BHIMRAO DABHADE,SHARAD BHIMRAO DABHADE,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for BHRASHTACHAR BANDI (MAHMAR/2014/56755)
10542,BHRASHTACHAR DARPAN,UPHIN/2007/22831,04-02-2008,Hindi,Weekly,MEENU SONKAR,MEENU SONKAR,Uttar Pradesh,Kanpur Nagar,View  registration details for BHRASHTACHAR DARPAN (UPHIN/2007/22831)
10543,BHRASHTACHAR EVAM GHOTALA,CHHHIN/2007/25862,14-10-2008,Hindi,Monthly,DEVENDRA SINGH GILL,DEVENDRA SINGH GILL,Chhattisgarh,Raipur,View  registration details for BHRASHTACHAR EVAM GHOTALA (CHHHIN/2007/25862)
10544,BHRASHTACHAR EVEM APRADH,UPHIN/2001/04267,31-03-2001,Hindi,Quarterly,RADHEY SHYAM TYAGI,RADHEY SHYAM TYAGI,Uttar Pradesh,Hapur,View  registration details for BHRASHTACHAR EVEM APRADH (UPHIN/2001/04267)
10545,BHRASHTACHAR HATAVO,GUJGUJ/2008/26114,28-04-2009,Gujarati,Fortnightly,BHARAT J. PANDYA,BHARAT J. PANDYA,Gujarat,Gandhinagar,View  registration details for BHRASHTACHAR HATAVO (GUJGUJ/2008/26114)
10546,BHRASHTACHAR HULCHAL,MPHIN/2012/43328,25-06-2012,Hindi,Monthly,BASANT KUMAR JAIN,BASANT KUMAR JAIN,Madhya Pradesh,Bhopal,View  registration details for BHRASHTACHAR HULCHAL (MPHIN/2012/43328)
10547,BHRASHTACHAR KA TEHALKA,UTTHIN/2015/61014,30-03-2015,Hindi,Weekly,BALDEV SINGH,BALDEV SINGH,Uttarakhand,Nainital,View  registration details for BHRASHTACHAR KA TEHALKA (UTTHIN/2015/61014)
10548,BHRASHTACHAR KARDANKAL,MAHMAR/2015/62141,26-05-2015,Marathi,Monthly,ASHOK GOPICHAND CHAVAN,ASHOK GOPICHAND CHAVAN,Maharashtra,Dharashiv,View  registration details for BHRASHTACHAR KARDANKAL (MAHMAR/2015/62141)
10549,BHRASHTACHAR KHULASA,UPHIN/2008/24767,23-07-2008,Hindi,Weekly,RENU SRIVASTAV,RENU SRIVASTAV,Uttar Pradesh,Lucknow,View  registration details for BHRASHTACHAR KHULASA (UPHIN/2008/24767)
10550,BHRASHTACHAR KI DUNIYA,MPHIN/2003/14483,08-10-2012,Hindi,Weekly,MANISH THAKUR,PRAKASH PUBLICATION,Madhya Pradesh,Ujjain,View  registration details for BHRASHTACHAR KI DUNIYA (MPHIN/2003/14483)
10551,BHRASHTACHAR LALITPUR,UPHIN/2009/28167,01-07-2009,Hindi,Monthly,BHAGWAN SINGH,BHAGWAN SINGH,Uttar Pradesh,Lalitpur,View  registration details for BHRASHTACHAR LALITPUR (UPHIN/2009/28167)
10552,BHRASHTACHAR ME HAKIKAT,UPHIN/2015/65397,30-12-2015,Hindi,Weekly,PRITHVIRAJ SONKAR,PRITHVIRAJ SONKAR,Uttar Pradesh,Kanpur Nagar,View  registration details for BHRASHTACHAR ME HAKIKAT (UPHIN/2015/65397)
10553,BHRASHTACHAR MUKT BHARAT,DELBIL/2016/69043,24-10-2016,"English, HINDI",Weekly,ANIL SETHI,INDEPENDENT MEDIA & ASSOCIATED NETWORK PVT. LTD.,Delhi,New Delhi,View  registration details for BHRASHTACHAR MUKT BHARAT (DELBIL/2016/69043)
10554,BHRASHTACHAR NIRMULAN & MANAV AADHIKAR,MAHMAR/2011/49724,22-08-2013,Marathi,Weekly,JITENDRA DHANSING GIRASE(RAJPUT),JITENDRA DHAN SINH GIRASE,Maharashtra,Nashik,View  registration details for BHRASHTACHAR NIRMULAN & MANAV AADHIKAR (MAHMAR/2011/49724)
10555,BHRASHTACHAR NIRODHAK,MPHIN/2012/41973,04-05-2012,Hindi,Weekly,SHRINKHALALOBO,SHRINKHALA LOBO,Madhya Pradesh,Bhopal,View  registration details for BHRASHTACHAR NIRODHAK (MPHIN/2012/41973)
10556,BHRASHTACHAR PAR PRAHAR,MPHIN/2009/30635,02-02-2010,Hindi,Monthly,MARUTIRAO AHERKAR,MARUTIRAO AHERKAR,Madhya Pradesh,Indore,View  registration details for BHRASHTACHAR PAR PRAHAR (MPHIN/2009/30635)
10557,BHRASHTACHAR REPORTER,UTTHIN/2011/42100,14-05-2012,Hindi,Fortnightly,JAIPAL SINGH,JAIPAL SINGH,Uttarakhand,Haridwar,View  registration details for BHRASHTACHAR REPORTER (UTTHIN/2011/42100)
10558,BHRASHTACHAR VIRODHI LOKADHIKAR,MAHMAR/2016/66831,04-05-2016,Marathi,Weekly,SAYYED AFSAR SAYYED SIKANDAR,SAYYED AFSAR SAYYED SIKANDAR,Maharashtra,Jalna,View  registration details for BHRASHTACHAR VIRODHI LOKADHIKAR (MAHMAR/2016/66831)
10559,BHRASHTACHAR VIRODHI MORCHA SAMACHAR,DELHIN/2015/65751,01-02-2016,Hindi,Monthly,RAJESH VINAYAK,RAJESH VINAYAK,Delhi,New Delhi,View  registration details for BHRASHTACHAR VIRODHI MORCHA SAMACHAR (DELHIN/2015/65751)
10560,BHRASHTACHAR VIRUDHA,MAHMAR/2009/28115,01-07-2009,Marathi,Weekly,ERSHAD ABDUL HAFIZ SHAIKH,ERSHAD ABDUL HAFIZ SHAIKH,Maharashtra,Jalna,View  registration details for BHRASHTACHAR VIRUDHA (MAHMAR/2009/28115)
10561,BHRASHTACHARIYAO KE KALE KARNAMOA KI KHABAR,47638,24-02-1989,Hindi,Weekly,R. D. SAXENA,R. D. SAXENA,Madhya Pradesh,Bhopal,View  registration details for BHRASHTACHARIYAO KE KALE KARNAMOA KI KHABAR (47638)
10562,BHRASHTRACHAR KA SAFAYA,MPHIN/2016/67394,09-06-2016,Hindi,Monthly,RAJKUMARI SAHU,RAJKUMARI SAHU,Madhya Pradesh,Bhopal,View  registration details for BHRASHTRACHAR KA SAFAYA (MPHIN/2016/67394)
10563,BHRASTACHAR ANE BHARAT,GUJGUJ/2006/19324,19-04-2007,Gujarati,Daily,CHUDASAMA ANIRUDDHSINH BHARATSINH,CHUDASAMA ANIRUDDHSINH BHARATSINH,Gujarat,Rajkot,View  registration details for BHRASTACHAR ANE BHARAT (GUJGUJ/2006/19324)
10564,BHRASTACHAR KA ELAAN,MPHIN/2012/41209,20-03-2012,Hindi,Monthly,AVNEESH SHARMA,AVNEESH SHARMA,Madhya Pradesh,Bhopal,View  registration details for BHRASTACHAR KA ELAAN (MPHIN/2012/41209)
10565,BHRASTACHAR KYO,DELHIN/2003/11248,07-06-2013,Hindi,Daily,MOHD AKRAM KHAN,MOHD AKRAM KHAN,Uttar Pradesh,Moradabad,View  registration details for BHRASTACHAR KYO (DELHIN/2003/11248)
10566,BHRASTACHAR MUKT PRADESH,MPHIN/2016/73872,21-11-2017,Hindi,Monthly,SUNIL KUMAR SONI,SUNIL KUMAR SONI,Madhya Pradesh,Umaria,View  registration details for BHRASTACHAR MUKT PRADESH (MPHIN/2016/73872)
10567,BHRASTACHAR NIYANTRAN,38066,18-06-1980,Hindi,Weekly,VINOD KUMAR TRIPATHI,VINOD KUMAR TRIPATHI,Madhya Pradesh,Bhopal,View  registration details for BHRASTACHAR NIYANTRAN (38066)
10568,BHRASTACHAR REPORTER,UTTHIN/2010/33345,20-08-2010,Hindi,Fortnightly,JAIPAL SINGH,JAIPAL SINGH,Uttarakhand,Dehradun,View  registration details for BHRASTACHAR REPORTER (UTTHIN/2010/33345)
10569,BHRASTACHAR REPORTER,UTTURD/2012/41756,20-04-2012,Urdu,Weekly,JAIPAL SINGH,JAIPAL SINGH,Uttarakhand,Haridwar,View  registration details for BHRASTACHAR REPORTER (UTTURD/2012/41756)
10570,BHRASTACHAR REPORTER,UTTHIN/2001/03723,04-01-2001,Hindi,Weekly,JAIPAL SINGH,JAIPAL SINGH,Uttarakhand,Haridwar,View  registration details for BHRASTACHAR REPORTER (UTTHIN/2001/03723)
10571,BHRASTACHAR TODAY,MPHIN/2010/37717,06-06-2011,Hindi,Monthly,SHIVAKANT SHUKLA,SHIVAKANT SHUKLA,Madhya Pradesh,Bhopal,View  registration details for BHRASTACHAR TODAY (MPHIN/2010/37717)
10572,BHRASTACHAR VADAL,MAHMAR/2005/19423,26-04-2007,Marathi,Weekly,ANANDKUMAR SHANKARRAO GHANGHAV,ANANDKUMAR S. GHANGHAV,Maharashtra,Hingoli,View  registration details for BHRASTACHAR VADAL (MAHMAR/2005/19423)
