SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
67501,SPASHT KHABAR,UPHIN/2013/48910,02-04-2013,Hindi,Daily,MOHD. TAJ,MOHD.TAJ,Uttar Pradesh,Lucknow,View  registration details for SPASHT KHABAR (UPHIN/2013/48910)
67502,SPASHT LADAI,UPHIN/2014/58932,13-12-2014,Hindi,Weekly,SUMAIYA SIDDIQE,SUMAIYA SIDDIQE,Uttar Pradesh,Lucknow,View  registration details for SPASHT LADAI (UPHIN/2014/58932)
67503,SPASHT NEWS,UPHIN/2014/56623,22-08-2014,Hindi,Daily,RAJESH KUMAR,RAJESH KUMAR,Uttar Pradesh,Lucknow,View  registration details for SPASHT NEWS (UPHIN/2014/56623)
67504,Spasht Sandesh,UAHIN/26/A0745,23-01-2026,Hindi,Weekly,Ajay Kumar,Ajay Kumar,Uttarakhand,Dehradun,View  registration details for Spasht Sandesh (UAHIN/26/A0745)
67505,SPASHT SATYA,UTTHIN/2012/44872,28-08-2012,Hindi,Weekly,SUNITA SINGH,SUNITA SINGH,Uttarakhand,Dehradun,View  registration details for SPASHT SATYA (UTTHIN/2012/44872)
67506,SPASHT VAKTA TIMES,58629,28-03-1994,HINDI,Weekly,UMESHWARI TRIPATHI,UMESHWARI TRIPATHI,Madhya Pradesh,Bhopal,View  registration details for SPASHT VAKTA TIMES (58629)
67507,Spasht Vicharpravah,MHMAR/26/A0144,01-01-2026,Marathi,Weekly,Sanjay Satyanarayan Toshniwal,Sanjay Satyanarayan Toshniwal,Maharashtra,Nanded,View  registration details for Spasht Vicharpravah (MHMAR/26/A0144)
67508,SPASHTH NEWS,UPHIN/2012/43083,21-06-2012,Hindi,Monthly,GIRJA SHANKAR TIWARI,GIRJA SHANKAR TIWARI,Uttar Pradesh,Lucknow,View  registration details for SPASHTH NEWS (UPHIN/2012/43083)
67509,SPASHTHWADI,UPHIN/2009/27457,30-05-2012,Hindi,Weekly,DAYA SHANKAR SINGH,DAYA SHANKAR SINGH,Uttar Pradesh,Lucknow,View  registration details for SPASHTHWADI (UPHIN/2009/27457)
67510,SPASHTVAKTA,UPHIN/2013/54525,06-02-2014,Hindi,Daily,JAURER AHAMAD AZAMI,JAURER AHAMAD AZAMI,Uttar Pradesh,Lucknow,View  registration details for SPASHTVAKTA (UPHIN/2013/54525)
67511,SPASHTVAKTA,UPHIN/2003/11866,13-08-2013,Hindi,Weekly,JAURER AHAMAD AZAMI,JAURER AHAMAD AZAMI,Uttar Pradesh,Lucknow,View  registration details for SPASHTVAKTA (UPHIN/2003/11866)
67512,SPAST SANDESH,UPHIN/2005/15423,21-10-2005,Hindi,Weekly,ANVAR ALAM,ANVAR ALAM,Uttar Pradesh,Lucknow,View  registration details for SPAST SANDESH (UPHIN/2005/15423)
67513,SPAST SANDESH,UPHIN/2013/54526,08-02-2014,Hindi,Daily,ANVAR ALAM,ANVAR ALAM,Uttar Pradesh,Lucknow,View  registration details for SPAST SANDESH (UPHIN/2013/54526)
67514,SPASTH DARPAN,UPHIN/2021/87012,30-04-2024,Hindi,Daily,KAUSHAL KISHOR,KAUSHAL KISHOR,Uttar Pradesh,Siddharthnagar,View  registration details for SPASTH DARPAN (UPHIN/2021/87012)
67515,SPEAK FOR INDIA,KARENG/2016/66720,21-04-2016,English,Monthly,G.S. RUKMANIYAMMA,G.S.RUKMANIYAMMA,Karnataka,Bengaluru,View  registration details for SPEAK FOR INDIA (KARENG/2016/66720)
67516,SPEAK FOR KARNATAKA,KARBIL/2016/66734,19-04-2016,"English, Kannada",Monthly,SHWETHAA R,SHWETHAA R,Karnataka,Bengaluru,View  registration details for SPEAK FOR KARNATAKA (KARBIL/2016/66734)
67517,Speak Malwa,MPHIN/26/A3751,14-05-2026,Hindi,Monthly,Ravibhushan Shrivastava,Ravibhushan Shrivastava,Madhya Pradesh,Ujjain,View  registration details for Speak Malwa (MPHIN/26/A3751)
67518,SPEAK THE WORLD,57707,28-01-1994,Hindi,Weekly,NITYA SRIVASTAVA,NITYA SRIVASTAVA,Uttar Pradesh,Varanasi,View  registration details for SPEAK THE WORLD (57707)
67519,SPEAK THE WORLD,UPHIN/2012/44855,27-08-2012,Hindi,Daily,NITYA SRIVASTAVA,NITYA SRIVASTAVA,Uttar Pradesh,Varanasi,View  registration details for SPEAK THE WORLD (UPHIN/2012/44855)
67520,SPEAK THE WORLD,UPHIN/2012/49691,15-05-2013,Hindi,Monthly,NITYA SRIVASTAVA,NITYA SRIVASTAVA,Uttar Pradesh,Varanasi,View  registration details for SPEAK THE WORLD (UPHIN/2012/49691)
67521,SPEAK UTTRAKHAND,UTTHIN/2011/43246,17-04-2013,HINDI,Weekly,CHANDRA PRAKASH NAUTIYAL,CHANDRA PRAKASH NAUTIYAL,Uttarakhand,Dehradun,View  registration details for SPEAK UTTRAKHAND (UTTHIN/2011/43246)
67522,SPEAKING ARCHAEOLOGICALLY,HPENG/2017/75881,15-01-2019,English,Annual,SHRIYA GAUTAM,SHRIYA GAUTAM,Himachal Pradesh,Solan,View  registration details for SPEAKING ARCHAEOLOGICALLY (HPENG/2017/75881)
67523,SPEAKING AUTHORS,UPHIN/2021/83528,06-03-2023,Hindi,Monthly,ANOOP SRIVASTAVA,ANOOP SRIVASTAVA,Uttar Pradesh,Prayagraj,View  registration details for SPEAKING AUTHORS (UPHIN/2021/83528)
67524,SPECIAL BHOPAL,MPHIN/2024/89889,28-10-2024,HINDI,Quarterly,VARSHA RAIKWAR,VARSHA RAIKWAR,Madhya Pradesh,Bhopal,View  registration details for SPECIAL BHOPAL (MPHIN/2024/89889)
67525,SPECIAL COVERAGE,UPHIN/2008/26470,10-12-2008,Hindi,Weekly,MANJU SHARMA,MANJU SHARMA,Uttar Pradesh,Muzaffarnagar,View  registration details for SPECIAL COVERAGE (UPHIN/2008/26470)
67526,SPECIAL ECONOMIC ZONES-SETUP,DELENG/2007/22177,13-12-2007,English,Monthly,AJAY CHOPRA,AJAY CHOPRA,Delhi,New Delhi,View  registration details for SPECIAL ECONOMIC ZONES-SETUP (DELENG/2007/22177)
67527,SPECIAL EDITION,TGTEL/26/A0688,22-01-2026,Telugu,Daily,SREERAMOJU BALA NARASIMHA CHARY,SREERAMOJU BALA NARASIMHA CHARY,Telangana,Rangareddy,View  registration details for SPECIAL EDITION (TGTEL/26/A0688)
67528,SPECIAL EXPRESS,MPHIN/2014/56465,09-08-2014,Hindi,Weekly,WASEEM AKHTAR,WASEEM AKHTAR,Madhya Pradesh,Vidisha,View  registration details for SPECIAL EXPRESS (MPHIN/2014/56465)
