SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
51001,PRADESH KI BHASHA,MPHIN/25/A4572,02-12-2025,Hindi,Monthly,FAIZAN KHAN,FAIZAN KHAN,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI BHASHA (MPHIN/25/A4572)
51002,PRADESH KI BHASHA,MPHIN/2024/90501,12-03-2025,HINDI,Quarterly,FAIZAN KHAN,FAIZAN KHAN,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI BHASHA (MPHIN/2024/90501)
51003,PRADESH KI CHHAVI,MPHIN/2014/55581,12-05-2014,Hindi,Weekly,ASHUTOSH BAJPAI,ASHUTOSH BAJPAI,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI CHHAVI (MPHIN/2014/55581)
51004,PRADESH KI DHADKAN,MPHIN/2016/70424,14-02-2017,Hindi,Daily,ASHOK DIWEDI,ASHOK DIWEDI,Madhya Pradesh,Sidhi,View  registration details for PRADESH KI DHADKAN (MPHIN/2016/70424)
51005,PRADESH KI DHADKAN,MPHIN/2016/69607,15-12-2016,Hindi,Daily,ASHOK DIWEDI,ASHOK DIWEDI,Madhya Pradesh,Hoshangabad,View  registration details for PRADESH KI DHADKAN (MPHIN/2016/69607)
51006,PRADESH KI DHADKAN,MPHIN/2016/70507,27-02-2017,Hindi,Daily,ASHOK DIWEDI,ASHOK DIWEDI,Madhya Pradesh,Shahdol,View  registration details for PRADESH KI DHADKAN (MPHIN/2016/70507)
51007,PRADESH KI DHADKAN,MPHIN/2016/69645,21-12-2016,Hindi,Daily,ASHOK DWIVEDI,ASHOK DWIVEDI,Madhya Pradesh,Vidisha,View  registration details for PRADESH KI DHADKAN (MPHIN/2016/69645)
51008,PRADESH KI DHADKAN,MPHIN/2010/35495,28-01-2011,Hindi,Daily,ASHOK DWIVEDI,ASHOK DWIVEDI,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI DHADKAN (MPHIN/2010/35495)
51009,PRADESH KI DHADKAN,MPHIN/2016/70435,20-02-2017,Hindi,Daily,ASHOK DIWEDI,ASHOK DIWEDI,Madhya Pradesh,Shivpuri,View  registration details for PRADESH KI DHADKAN (MPHIN/2016/70435)
51010,PRADESH KI DHADKAN,CHHHIN/2016/68967,19-10-2016,Hindi,Daily,ASHOK DWIVEDI,ASHOK DWIVEDI,Chhattisgarh,Raipur,View  registration details for PRADESH KI DHADKAN (CHHHIN/2016/68967)
51011,PRADESH KI FIZA,MPHIN/2015/66114,10-02-2016,Hindi,Monthly,FIRDOUS HAIDER,FIRDOUS HAIDER,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI FIZA (MPHIN/2015/66114)
51012,PRADESH KI GALIYAN,MPHIN/2011/38299,22-07-2011,Hindi,Weekly,MOHD SHOAIB KHAN,MD. SHOAIB KHAN,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI GALIYAN (MPHIN/2011/38299)
51013,PRADESH KI GATHA,UAHIN/25/A2550,16-09-2025,Hindi,Weekly,Bijendra Kumar,Bijendra Kumar,Uttarakhand,Haridwar,View  registration details for PRADESH KI GATHA (UAHIN/25/A2550)
51014,PRADESH KI HAKIKAT,MPHIN/2009/31101,24-02-2010,Hindi,Weekly,UTTAM GUPTA,UTTAM GUPTA,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI HAKIKAT (MPHIN/2009/31101)
51015,PRADESH KI HALCHAL,MPHIN/2012/42982,18-06-2012,HINDI,Daily,SANJEEV JAIN,SANJEEV JAIN,Madhya Pradesh,Vidisha,View  registration details for PRADESH KI HALCHAL (MPHIN/2012/42982)
51016,PRADESH KI HALCHAL,MPHIN/2018/77071,29-03-2019,Hindi,Daily,SANJEEV JAIN,SANJEEV JAIN,Madhya Pradesh,Sagar,View  registration details for PRADESH KI HALCHAL (MPHIN/2018/77071)
51017,PRADESH KI HALCHAL,66487,27-01-2011,HINDI,Daily Evening,SANJEEV JAIN,SANJEEV JAIN,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI HALCHAL (66487)
51018,PRADESH KI JANTA KI AWAZ,MPHIN/2017/73321,20-09-2017,Hindi,Monthly,POORAN SINGH,POORAN SINGH,Madhya Pradesh,Bhopal,View  registration details for PRADESH KI JANTA KI AWAZ (MPHIN/2017/73321)
51019,PRADESH KI JANVANI,MPHIN/2012/46928,11-12-2012,Hindi,Weekly,N.KOHLI,N .KOHLI,Madhya Pradesh,Hoshangabad,View  registration details for PRADESH KI JANVANI (MPHIN/2012/46928)
