SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
40001,MASANAM SAMACHARA,KARKAN/2022/81982,30-08-2022,Kannada,Fortnightly,M.S.NANJUNDASWAMY,M.S.NANJUNDASWAMY,Karnataka,Shimoga,View  registration details for MASANAM SAMACHARA (KARKAN/2022/81982)
40002,MASARRAT,DELURD/2007/23735,06-05-2008,Urdu,Weekly,SYED MEHFOOZUR RAHMAN,SYED MEHFOOZUR RAHMAN,Delhi,New Delhi,View  registration details for MASARRAT (DELURD/2007/23735)
40003,MASAUDA,UPHIN/2008/25952,17-10-2008,Hindi,Monthly,HIMANI AGRAWAL,HIMANI AGGARWAL,Uttar Pradesh,Meerut,View  registration details for MASAUDA (UPHIN/2008/25952)
40004,MASAUDA,63386,13-03-1996,Hindi,Weekly,HIMANI AGARWAL,HIMANI AGARWAL,Uttar Pradesh,Meerut,View  registration details for MASAUDA (63386)
40005,MASAUDA,UPHIN/2013/66620,08-04-2016,Hindi,Daily,HIMANI AGARWAL,HIMANI AGARWAL,Uttar Pradesh,Meerut,View  registration details for MASAUDA (UPHIN/2013/66620)
40006,MASAVAAT JADID,67428,09-02-1997,Hindi,Fortnightly,SHAHEED KHAN,SHAHEED KHAN,Uttar Pradesh,Kanpur Nagar,View  registration details for MASAVAAT JADID (67428)
40007,MASAWAT E HIND,UPURD/2013/56422,05-08-2014,Urdu,Daily,RAFIQURRAHMAN RASHIDI,RAFIQUR RAHMAN RASHIDI,Uttar Pradesh,Bahraich,View  registration details for MASAWAT E HIND (UPURD/2013/56422)
40008,MASAWAT E HIND,UPURD/2013/52351,04-10-2013,Urdu,Daily,RAFIQUR RAHMAN RASHIDI,RAFIQUR RAHMAN RASHIDI,Uttar Pradesh,Lucknow,View  registration details for MASAWAT E HIND (UPURD/2013/52351)
40009,MASHAL,41047,23-02-1982,Oriya,Monthly,JYOTI PRAKASH MISHRA,JAGANNATH MISRA,Odisha,Puri,View  registration details for MASHAL (41047)
40010,MASHAL E AAZADI,61621,01-08-2000,Urdu,Weekly,MUKAT BIHARI LAL NAVRATAN,SHRI BALAJI PRAKASHAN,Uttar Pradesh,Mathura,View  registration details for MASHAL E AAZADI (61621)
40011,MASHAL TIMES,64497,01-11-1996,Hindi,Weekly,RAIS AHMED KHAN,RAIS AHMED KHAN,Uttar Pradesh,Sitapur,View  registration details for MASHAL TIMES (64497)
40012,MASHAL TIMES,JKURD/2013/53534,13-12-2013,Urdu,Weekly,FAYAZ AHMAD GANAIE,FAYAZ AHMAD GANAIE,Jammu and Kashmir,Pulwama,View  registration details for MASHAL TIMES (JKURD/2013/53534)
40013,MASHAL-A-AZADI,47983,05-09-1989,Urdu,Weekly,SANJAY KUMAR,SHRI BALAJI PRAKASHAN,Uttar Pradesh,Aligarh,View  registration details for MASHAL-A-AZADI (47983)
40014,MASHAL-A-AZADI,57705,29-05-2009,Urdu,Daily,SANJAY KUMAR,SHRI BALAJI PRAKASHAN,Uttar Pradesh,Aligarh,View  registration details for MASHAL-A-AZADI (57705)
40015,MASHAL-E-MULK,UPURD/2022/83983,25-04-2023,Urdu,Daily,FARHA,FARHA,Uttar Pradesh,Lucknow,View  registration details for MASHAL-E-MULK (UPURD/2022/83983)
40016,MASHHUR,RAJHIN/2006/17099,27-08-2006,Hindi,Fortnightly,RUPENDRA SINGH,RUPENDRA SINGH,Rajasthan,Sawai Madhopur,View  registration details for MASHHUR (RAJHIN/2006/17099)
40017,MASHHUR,23734,01-06-2011,Hindi,Fortnightly,RUPENDRA SINGH,RUPENDRA SINGH,Rajasthan,Bharatpur,View  registration details for MASHHUR (23734)
40018,MASHRIOI AWAZ,71618,03-10-1998,Urdu,Daily,MOHAMMAD ZAKI,MRS MANJU,Uttar Pradesh,Uttar Pradesh,View  registration details for MASHRIOI AWAZ (71618)
40019,MASHRIQI AWAZ,43025,28-10-2010,Urdu,Daily,MOHAMMAD ZAKI,Z.Z.PUBLICATIONS PVT. LTD.,Delhi,New Delhi,View  registration details for MASHRIQI AWAZ (43025)
40020,MASHRIQI AWAZ,40324,18-03-2011,Urdu,Daily,MANJU ZAKI,Z.Z.PUBLICATIONS PVT. LTD.,Uttar Pradesh,Gorakhpur,View  registration details for MASHRIQI AWAZ (40324)
40021,MASHRIQI HIND,27083,10-12-1975,Urdu,Daily,ARSHAD SHAKEEL,ARSHAD SHAKEEL,West Bengal,Kolkata,View  registration details for MASHRIQI HIND (27083)
40022,MASHVARA AUR SOCH,MPHIN/2023/88289,02-08-2024,HINDI,Daily,SHAHNAWAZ KHAN,SHAHNAWAZ KHAN,Madhya Pradesh,Bhopal,View  registration details for MASHVARA AUR SOCH (MPHIN/2023/88289)
40023,MASHWARA TIMES,MPBIL/2013/57024,06-09-2014,"English, HINDI",Weekly,O.P.GOYAL,O.P.GOYAL,Madhya Pradesh,Indore,View  registration details for MASHWARA TIMES (MPBIL/2013/57024)
40024,MASIH UL HIND,BIHURD/2014/59341,30-12-2014,Urdu,Daily,KASHIF AHMAD,KASHIF AHMAD,Bihar,Patna,View  registration details for MASIH UL HIND (BIHURD/2014/59341)
40025,MASIHA,52632,18-02-1994,Oriya,Weekly,SUNIL CHANDRA NAYAK,SUNIL CHANDRA NAYAK,Odisha,Kalahandi,View  registration details for MASIHA (52632)
40026,MASIHI AKHBAR,56471,08-07-1993,Hindi,Monthly,Shainy Singh,SMT. NISHA PARMAR,Madhya Pradesh,Jabalpur,View  registration details for MASIHI AKHBAR (56471)
40027,MASIHI JAGAT,MPHIN/2004/12768,17-06-2004,Hindi,Monthly,SHAILENDRA SALAVI,SHAILENDRA SALAVI,Madhya Pradesh,Indore,View  registration details for MASIHI JAGAT (MPHIN/2004/12768)
40028,MASIK AZIZ NEWS,MPHIN/2021/85086,22-06-2023,Hindi,Monthly,AMAN AZIZ,AMAN AZIZ,Madhya Pradesh,Bhopal,View  registration details for MASIK AZIZ NEWS (MPHIN/2021/85086)
40029,MASIK PARIDHI BETUL,MPHIN/2023/90141,13-11-2024,HINDI,Monthly,BHARAT SINGH PADAM,BHARAT SINGH PADAM,Madhya Pradesh,Betul,View  registration details for MASIK PARIDHI BETUL (MPHIN/2023/90141)
40030,MASIRA TIMES,MPHIN/2022/85505,12-10-2023,Hindi,Monthly,MASIRA KHAN,MASIRA KHAN,Madhya Pradesh,Bhopal,View  registration details for MASIRA TIMES (MPHIN/2022/85505)
40031,MASIRA TIMES,MPHIN/26/A0259,13-01-2026,Hindi,Quarterly,mohammad hashim,masira khan,Madhya Pradesh,Bhopal,View  registration details for MASIRA TIMES (MPHIN/26/A0259)
40032,MASOORI E KA KEMPTI FALL,UTTHIN/2006/17472,17-10-2006,Hindi,Fortnightly,ARUN KUMAR,ARUN KUMAR,Uttarakhand,Dehradun,View  registration details for MASOORI E KA KEMPTI FALL (UTTHIN/2006/17472)
40033,MASOORI EXPRESS,UTTHIN/2012/47966,12-02-2013,Hindi,Weekly,HARIMOHAN GOYAL,DR. HARI MOHAN GOYAL,Uttarakhand,Dehradun,View  registration details for MASOORI EXPRESS (UTTHIN/2012/47966)
40034,MASS HERO,71768,29-09-1999,Marathi,Weekly,D.G. GAIKWAD,D.G.GAIKWAD,Maharashtra,Jalna,View  registration details for MASS HERO (71768)
