SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
4001,AMRAVATHI NEWS,APTEL/2015/62896,25-06-2015,Telugu,Daily,M. SIVA BHASKAR REDDY,M. SIVA BHASKAR REDDY,Andhra Pradesh,Sri Potti Sriramulu Nellore,View  registration details for AMRAVATHI NEWS (APTEL/2015/62896)
4002,AMRAVATHI TELUGUSAMACHARA DINAPATRIKA,APTEL/2017/73738,07-11-2017,Telugu,Daily,M. OBILESU,M.OBILESU,Andhra Pradesh,Anantapur,View  registration details for AMRAVATHI TELUGUSAMACHARA DINAPATRIKA (APTEL/2017/73738)
4003,AMRAVATI ADARSH,MAHHIN/2016/67059,26-05-2016,Hindi,Daily,SANTOSH UTTAMRAO BAGADE,SANTOSH UTTAMRAO BAGADE,Maharashtra,Amravati,View  registration details for AMRAVATI ADARSH (MAHHIN/2016/67059)
4004,AMRAVATI AKHBAR,MAHBIL/2012/45957,26-10-2012,Marathi,Weekly,RISHIKESH ANIL SHARMA,RISHIKESH ANIL SHARMA,Maharashtra,Amravati,View  registration details for AMRAVATI AKHBAR (MAHBIL/2012/45957)
4005,AMRAVATI BAGBAN,MAHHIN/2012/46351,12-11-2012,Hindi,Daily,MOHD. ABID,MOHD. ABID S/O SK . ISMAIL,Maharashtra,Amravati,View  registration details for AMRAVATI BAGBAN (MAHHIN/2012/46351)
4006,AMRAVATI BHUSHAN,MAHBIL/1991/05785,04-06-2001,"Marathi, Hindi",Weekly,SANJAY SHRIKRISHNARAO MAPLE,SANJAY SHRIKRISHNARAO MAPLE,Maharashtra,Amravati,View  registration details for AMRAVATI BHUSHAN (MAHBIL/1991/05785)
4007,AMRAVATI CHANAKYA,MAHHIN/2020/78871,24-08-2020,Hindi,Weekly,SANJAY PRALHAD AGRAWAL,SANJAY PRALHAD AGRAWAL,Maharashtra,Amravati,View  registration details for AMRAVATI CHANAKYA (MAHHIN/2020/78871)
4008,AMRAVATI CHANDIKA,MAHHIN/2020/79109,03-12-2020,Hindi,Daily,GAJANAN ANNASAHEB PATEKAR,GAJANAN ANNASAHEB PATEKAR,Maharashtra,Amravati,View  registration details for AMRAVATI CHANDIKA (MAHHIN/2020/79109)
4009,AMRAVATI CHAUFER,MAHMAR/1999/00926,29-04-2000,Marathi,Weekly,UTTAM M. BHELE,UTTAM M. BHELE,Maharashtra,Amravati,View  registration details for AMRAVATI CHAUFER (MAHMAR/1999/00926)
4010,AMRAVATI CHAUFER,MAHMAR/2001/04881,18-01-2001,Marathi,Daily,UTTAM MOHANAJI BHELE,UTTAM MOHANAJI BHELE,Maharashtra,Amravati,View  registration details for AMRAVATI CHAUFER (MAHMAR/2001/04881)
4011,AMRAVATI CHHAWA,MAHMAR/2015/61227,13-04-2015,Marathi,Weekly,AMBADAS SOPAN KACHOLE,AMBADAS SOPAN KACHOLE,Maharashtra,Amravati,View  registration details for AMRAVATI CHHAWA (MAHMAR/2015/61227)
4012,AMRAVATI CITY,MAHMAR/2015/64318,15-10-2015,Marathi,Weekly,VIKRANT SURESH KHEDKAR,VIKRANT SURESH KHEDKAR,Maharashtra,Amravati,View  registration details for AMRAVATI CITY (MAHMAR/2015/64318)
4013,AMRAVATI CRIME,MAHBIL/2012/48213,22-02-2013,"Marathi, Hindi",Weekly,RAJESHRI RAMESH INGALE,RAJESHRI RAMESH INGALE,Maharashtra,Amravati,View  registration details for AMRAVATI CRIME (MAHBIL/2012/48213)
4014,AMRAVATI DARSHAN,MAHMAR/2006/18905,05-09-2011,Marathi,Daily,PRAGATI GUNVANT DOIPHODE,PRAGATI GUNVANT DOIPHODE,Maharashtra,Amravati,View  registration details for AMRAVATI DARSHAN (MAHMAR/2006/18905)
4015,AMRAVATI DARSHAN,MAHMAR/2015/62667,17-06-2015,Marathi,Daily,PRAGATI GUNVANT DOIPHODE,PRAGATI GUNVANT DOIPHODE,Maharashtra,Amravati,View  registration details for AMRAVATI DARSHAN (MAHMAR/2015/62667)
4016,AMRAVATI DAUR,MHBIL/25/A0274,19-05-2025,"Marathi, Hindi",Weekly,DINESH DEVSARAN YADAV,DINESH DEVSARAN YADAV,Maharashtra,Amravati,View  registration details for AMRAVATI DAUR (MHBIL/25/A0274)
4017,AMRAVATI DE DANKA,MHMAR/26/A0650,22-01-2026,Marathi,Weekly,JAGDISH MAHADEVRAO GOWARDHAN,JAGDISH MAHADEVRAO GOWARDHAN,Maharashtra,Amravati,View  registration details for AMRAVATI DE DANKA (MHMAR/26/A0650)
4018,AMRAVATI EVENING,24219,09-11-1974,Marathi,Daily,MADHU ANIL BANG,MADHU ANIL BANG,Maharashtra,Amravati,View  registration details for AMRAVATI EVENING (24219)
4019,AMRAVATI GATI,MAHBIL/2019/90789,02-06-2025,"Marathi, Hindi",Weekly,ABDUL RAFIK ABDUL RAZZAK,ABDUL RAFIK ABDUL RAZZAK,Maharashtra,Amravati,View  registration details for AMRAVATI GATI (MAHBIL/2019/90789)
4020,AMRAVATI HALCHAL,MAHBIL/2004/18028,29-12-2006,"Marathi, Hindi",Weekly,MUKHTAR AHMAD ABDUL GAFFAR,MUKHTAR AHMAD ABDUL GAFFAR,Maharashtra,Amravati,View  registration details for AMRAVATI HALCHAL (MAHBIL/2004/18028)
4021,AMRAVATI JANWARTA,MAHMAR/2019/77588,20-06-2019,Marathi,Weekly,NAGESH RAMKRUSHNA UMBARKAR,NAGESH RAMKRUSHNA UMBARKAR,Maharashtra,Amravati,View  registration details for AMRAVATI JANWARTA (MAHMAR/2019/77588)
