SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
17001,DHARANI VANI,KARKAN/2023/87874,18-07-2024,KANNADA,Monthly,BASAVARAJA GIRAGATI,BASAVARAJA GIRAGATI,Karnataka,Vijayanagara,View  registration details for DHARANI VANI (KARKAN/2023/87874)
17002,DHARAON KE BEECH,46189,23-07-1992,Hindi,Weekly,SURENDRA PRASAD,SURENDRA PRASAD,Uttar Pradesh,Varanasi,View  registration details for DHARAON KE BEECH (46189)
17003,DHARAPAT,32809,27-06-1977,Bengali,Weekly,PULIN KRISHNA DAS,CHAYA DAS,West Bengal,North 24 Parganas,View  registration details for DHARAPAT (32809)
17004,DHARASHIV DARPAN,MAHMAR/2007/31757,01-04-2010,Marathi,Weekly,DHANANJAY NAMDEO PADULE,DHANANJAY NAMDEO PADULE,Maharashtra,Dharashiv,View  registration details for DHARASHIV DARPAN (MAHMAR/2007/31757)
17005,DHARASHIV DAVANDI,MAHMAR/2022/86043,11-01-2024,Marathi,Weekly,VAIBHAV VIKAS PARVE,VAIBHAV VIKAS PARVE,Maharashtra,Dharashiv,View  registration details for DHARASHIV DAVANDI (MAHMAR/2022/86043)
17006,DHARASHIV JANNAYAK,MAHMAR/2024/89918,04-11-2024,MARATHI,Twice a week,UNMESH SURESHRAO PATIL,UNMESH SURESHRAO PATIL,Maharashtra,Dharashiv,View  registration details for DHARASHIV JANNAYAK (MAHMAR/2024/89918)
17007,DHARASHIV LAKSHVEDH,MHMAR/25/A1610,03-07-2025,Marathi,Weekly,Laxman Baswant Nare,Laxman Baswant Nare,Maharashtra,Dharashiv,View  registration details for DHARASHIV LAKSHVEDH (MHMAR/25/A1610)
17008,DHARASHIV NAGARI,MAHMAR/2015/66092,10-02-2016,Marathi,Weekly,HEMANT MANIKRAO KULKARNI,HEMANT MANIKRAO KULKARNI,Maharashtra,Dharashiv,View  registration details for DHARASHIV NAGARI (MAHMAR/2015/66092)
17009,DHARASHIV NAMA,MHMAR/25/A0166,09-05-2025,Marathi,Daily,VINOD VITTHAL BAKLE,VINOD VITTHAL BAKLE,Maharashtra,Dharashiv,View  registration details for DHARASHIV NAMA (MHMAR/25/A0166)
17010,DHARASHIV PUDHAR,MAHMAR/2023/86742,28-03-2024,Marathi,Weekly,MALI SONALI TULSHIRAM,MALI SONALI TULSHIRAM,Maharashtra,Dharashiv,View  registration details for DHARASHIV PUDHAR (MAHMAR/2023/86742)
17011,DHARASHIV VARTA,MAHMAR/2011/41613,18-04-2012,Marathi,Weekly,BIRAJDAR RAJESH SHESHERAO,BIRAJDAR RAJESH SHESHERAO,Maharashtra,Dharashiv,View  registration details for DHARASHIV VARTA (MAHMAR/2011/41613)
17012,Dharat Pulse,PBPUN/26/A4525,02-06-2026,Punjabi,Monthly,Gurmeet Kaur,Gurmeet Kaur,Punjab,Muktsar,View  registration details for Dharat Pulse (PBPUN/26/A4525)
17013,DHARATI AASMAAN,MPHIN/2004/12972,04-08-2004,Hindi,Monthly,MAMATA KUSHWAHA,MAMATA KUSHWAHA,Madhya Pradesh,Bhopal,View  registration details for DHARATI AASMAAN (MPHIN/2004/12972)
17014,DHARATI NA AMRUT,GUJGUJ/1993/02299,07-11-2000,Gujarati,Weekly,BHARAT SUGANLAL HIRANI,BHARAT SUGANLAL HIRANI,Gujarat,Junagadh,View  registration details for DHARATI NA AMRUT (GUJGUJ/1993/02299)
17015,DHARATNAMA,PUNMUL/2016/70210,30-01-2017,"English, Punjabi, Hindi",Weekly,RUPINDER GILL,RUPINDER GILL,Punjab,Hoshiarpur,View  registration details for DHARATNAMA (PUNMUL/2016/70210)
17016,DHARDAR AAWAZ,MAHMAR/2022/82938,12-12-2022,Marathi,Weekly,VAIJANATH DHONDU KAPRATWAR,VAIJANATH DHONDU KAPRATWAR,Maharashtra,Latur,View  registration details for DHARDAR AAWAZ (MAHMAR/2022/82938)
17017,DHARESHWAR TIMES,MHMAR/25/A2655,18-09-2025,Marathi,Weekly,MAHESH SUDHAKAR KULKARNI,MAHESH SUDHAKAR KULKARNI,Maharashtra,Beed,View  registration details for DHARESHWAR TIMES (MHMAR/25/A2655)
17018,DHARHALEDAR,40419,12-05-1982,Punjabi,Daily,SATINDER MOHAN SINGH,SATINDER MOHAN SINGH,Punjab,Patiala,View  registration details for DHARHALEDAR (40419)
17019,DHARI DEVI EXPRESS,UTTHIN/2021/82780,21-11-2022,Hindi,Weekly,KANCHAN,KANCHAN,Uttarakhand,Dehradun,View  registration details for DHARI DEVI EXPRESS (UTTHIN/2021/82780)
17020,DHARIDEEPA,KARKAN/2023/88271,02-08-2024,KANNADA,Monthly,MANJESHA. U,MANJESHA U,Karnataka,Bengaluru,View  registration details for DHARIDEEPA (KARKAN/2023/88271)
17021,DHARIGAON SAMACHAR,UTTHIN/2023/86801,04-04-2024,Hindi,Weekly,PRAKASH NAUTIYAL,PRAKASH NAUTIYAL,Uttarakhand,Dehradun,View  registration details for DHARIGAON SAMACHAR (UTTHIN/2023/86801)
17022,Dharinada Nakshatra,KNKAN/26/A6371,05-08-2026,Kannada,Daily,Vijaylaxmi Muddgond,Vijaylaxmi Muddgond,Karnataka,Bidar,View  registration details for Dharinada Nakshatra (KNKAN/26/A6371)
17023,DHARITRI,ODIODI/2005/14845,22-06-2005,Oriya,Daily,TATHAGATA SATPATHY,M/S NAVJAT PRINTERS AND MEDIA PVT.LTD.,Odisha,Sambalpur,View  registration details for DHARITRI (ODIODI/2005/14845)
17024,DHARITRI,ODIODI/2005/14846,22-06-2005,Oriya,Daily,TATHAGATA SATPATHY,M/S NAVJAT PRINTERS AND MEDIA PVT.LTD.,Odisha,Dhenkanal,View  registration details for DHARITRI (ODIODI/2005/14846)
17025,DHARITRI,ODIODI/2005/14844,22-06-2005,Oriya,Daily,TATHAGATA SATPATHY,M/S NAVJAT PRINTERS AND MEDIA PVT.LTD.,Odisha,Ganjam,View  registration details for DHARITRI (ODIODI/2005/14844)
17026,DHARITRI,21326,12-12-2005,Oriya,Daily,ADYASHA SATPATHY,NAVAJAT PRINTERS AND MEDIA PVT. LTD.,Odisha,Khordha,View  registration details for DHARITRI (21326)
17027,DHARITRI,ODIODI/2011/36305,21-03-2011,Oriya,Daily,TATHAGATA SATPATHY,M/S NAVJAT PRINTERS AND MEDIA PVT.LTD.,Odisha,Rayagada,View  registration details for DHARITRI (ODIODI/2011/36305)
17028,DHARKAR PARIWAR,UPHIN/2017/71178,13-04-2017,Hindi,Monthly,SANTOSH KUMAR DHARKAR,SANTOSH KUMAR DHARKAR,Uttar Pradesh,Lucknow,View  registration details for DHARKAR PARIWAR (UPHIN/2017/71178)
17029,Dharkundi durlabh Express,MPHIN/26/A5656,02-07-2026,Hindi,Weekly,Sushil Kumar Tripathi,Sushil Kumar Tripathi,Madhya Pradesh,Satna,View  registration details for Dharkundi durlabh Express (MPHIN/26/A5656)
17030,DHARM AABHA,MPHIN/2016/69779,28-12-2016,Hindi,Monthly,JYOTI SAWARKAR,JYOTI SAWARKAR,Madhya Pradesh,Bhopal,View  registration details for DHARM AABHA (MPHIN/2016/69779)
17031,DHARM AADHYATMA AUR SANSAR,MPHIN/2021/87156,01-05-2024,Hindi,Weekly,AKHILESH JOSHI,AKHILESH JOSHI,Madhya Pradesh,Ujjain,View  registration details for DHARM AADHYATMA AUR SANSAR (MPHIN/2021/87156)
17032,DHARM AUR SANSKRITI,UTTHIN/2010/32158,06-05-2010,Hindi,Weekly,BIHAREE LAL BHATT,BIHARI LAL BHATT,Uttarakhand,Dehradun,View  registration details for DHARM AUR SANSKRITI (UTTHIN/2010/32158)
17033,Dharm Junction,UPHIN/26/A4635,04-06-2026,Hindi,Monthly,Shrikant Singh,Shrikant Singh,Uttar Pradesh,Lucknow,View  registration details for Dharm Junction (UPHIN/26/A4635)
17034,DHARM KA PARCHAM,70051,22-02-1999,Hindi,Monthly,DR. P.L. SINGRAULI,DR.P.L.SINGRAULI,Madhya Pradesh,Bhopal,View  registration details for DHARM KA PARCHAM (70051)
17035,DHARM KETU,UPHIN/2022/84293,30-05-2023,Hindi,Weekly,KAVITA,KAVITA,Uttar Pradesh,Lucknow,View  registration details for DHARM KETU (UPHIN/2022/84293)
17036,DHARM KI JEET,UTTHIN/2011/38910,16-09-2011,Hindi,Monthly,HARMEET KAUR,HARMEET KAUR,Uttarakhand,Dehradun,View  registration details for DHARM KI JEET (UTTHIN/2011/38910)
17037,DHARM KI NEKI,MPHIN/2012/47919,08-02-2013,Hindi,Daily,KAJAL TIWARI,KAJAL TIWARI,Madhya Pradesh,Bhopal,View  registration details for DHARM KI NEKI (MPHIN/2012/47919)
17038,DHARM KUMAR,UPHIN/2009/29811,30-11-2009,Hindi,Weekly,ANAND KUMAR GUPTA,ANAND KUMAR GUPTA,Uttar Pradesh,Basti,View  registration details for DHARM KUMAR (UPHIN/2009/29811)
17039,DHARM NAGARI,MPHIN/2012/43990,12-07-2012,Hindi,Fortnightly,RAJESH PATHAK,RAJESH PATHAK,Madhya Pradesh,Bhopal,View  registration details for DHARM NAGARI (MPHIN/2012/43990)
17040,DHARM NIRPEKSH KHABREN,67684,26-11-2010,Urdu,Weekly,ARSHIYA SULTANA,ARSHIYA SULTANA,Uttar Pradesh,Lucknow,View  registration details for DHARM NIRPEKSH KHABREN (67684)
17041,DHARM NIRPEKSH KHABREN,UPURD/2014/55477,30-04-2014,Urdu,Daily,ARSHIYA SULTANA,ARSHIYA SULTANA,Uttar Pradesh,Lucknow,View  registration details for DHARM NIRPEKSH KHABREN (UPURD/2014/55477)
17042,DHARM PARAYAN,DELHIN/2006/16816,05-07-2006,Hindi,Monthly,NUTAN SHARMA,NUTAN SHARMA,Delhi,New Delhi,View  registration details for DHARM PARAYAN (DELHIN/2006/16816)
17043,DHARM PARAYAN,UTTHIN/2011/37429,24-05-2011,Hindi,Monthly,NUTAN SHARMA,NUTAN SHARMA,Uttarakhand,Dehradun,View  registration details for DHARM PARAYAN (UTTHIN/2011/37429)
17044,DHARM PRAVAH,DELHIN/2005/16398,05-04-2006,Hindi,Monthly,SUNIL KUMAR SINGH,DHARMYATRA MAHASANGH,Delhi,New Delhi,View  registration details for DHARM PRAVAH (DELHIN/2005/16398)
17045,DHARM RATNAKAR SAMACHAR PATRA,RAJHIN/2005/15742,13-12-2005,Hindi,Monthly,DR. MANAK CHAND JAIN,MANAK CHAND JAIN,Rajasthan,Udaipur,View  registration details for DHARM RATNAKAR SAMACHAR PATRA (RAJHIN/2005/15742)
17046,DHARM SAARTHI,UPHIN/2000/02452,18-11-2000,Hindi,Monthly,KESHAV CHANDRA PANDE,KESHAV CHANDRA PANDEY,Uttar Pradesh,Deoria,View  registration details for DHARM SAARTHI (UPHIN/2000/02452)
17047,DHARM SACH VIGYAN SACH,MPHIN/2015/66048,08-02-2016,Hindi,Monthly,RAJENDRA SINGH HADA,DHARM VIGYAN SHODH TRUST,Madhya Pradesh,Ujjain,View  registration details for DHARM SACH VIGYAN SACH (MPHIN/2015/66048)
17048,DHARM SAMVAD,UPHIN/26/A3234,07-05-2026,Hindi,Weekly,Manika Kapoor,Manika Kapoor,Uttar Pradesh,Agra,View  registration details for DHARM SAMVAD (UPHIN/26/A3234)
17049,DHARM SANSTHAPAN,MPHIN/2008/24479,24-06-2008,Hindi,Monthly,HEMLATA SHUKLA,HEMLATA SHUKLA,Madhya Pradesh,Bhopal,View  registration details for DHARM SANSTHAPAN (MPHIN/2008/24479)
17050,DHARM SATHI,49894,13-08-2013,Marathi,Weekly,PRASAD KESHAV JOSHI,PRASAD KESHAV JOSHI,Maharashtra,Jalgaon,View  registration details for DHARM SATHI (49894)
17051,DHARM SETU,CHHHIN/2021/85713,10-11-2023,Hindi,Weekly,PURUSHOTTAM SINGHANIYA,PURUSHOTTAM SINGHANIYA,Chhattisgarh,Raipur,View  registration details for DHARM SETU (CHHHIN/2021/85713)
17052,DHARM SHAKTI,KARKAN/2007/22711,10-07-2009,Kannada,Monthly,VENKATESH M. MANNUR,VENKATESH.M.MANNUR,Karnataka,Dharwad,View  registration details for DHARM SHAKTI (KARKAN/2007/22711)
17053,DHARM SHASTR,MPHIN/2011/40402,10-09-2013,Hindi,Monthly,SAPNA SHRIVASTAVA,SAPNA SHRIVASTAVA,Madhya Pradesh,Bhopal,View  registration details for DHARM SHASTR (MPHIN/2011/40402)
17054,DHARM SWATANTRA MAIL,UTTHIN/2014/56554,14-08-2014,Hindi,Weekly,DEVANAND UNIYAL,DEVANAND UNIYAL,Uttarakhand,Dehradun,View  registration details for DHARM SWATANTRA MAIL (UTTHIN/2014/56554)
17055,DHARM YATRA,MPHIN/2008/27953,08-06-2009,Hindi,Monthly,RAMESHWAR SHARMA,RAMESHWAR SHARMA,Madhya Pradesh,Bhopal,View  registration details for DHARM YATRA (MPHIN/2008/27953)
17056,Dharm zindagi,MPHIN/26/A3139,06-05-2026,Hindi,Quarterly,Devendra Kumar Sharma,Devendra Kumar Sharma,Madhya Pradesh,Bhopal,View  registration details for Dharm zindagi (MPHIN/26/A3139)
17057,DHARMA ANUBHUTI,GUJGUJ/2015/60440,25-02-2015,Gujarati,Monthly,MANOJ N. SHAH,MANOJ N. SHAH,Gujarat,Ahmedabad,View  registration details for DHARMA ANUBHUTI (GUJGUJ/2015/60440)
17058,DHARMA BHARATI,KARKAN/2000/03427,30-04-2001,Kannada,Monthly,K.K SHIVANANDA,SHRI BHARATHI PRAKASHANA,Karnataka,Shimoga,View  registration details for DHARMA BHARATI (KARKAN/2000/03427)
17059,DHARMA BHOOMI,32046,11-10-1979,Marathi,Monthly,MADAN MUNJAJI KOLHE,S.S.KAMUL,Maharashtra,Parbhani,View  registration details for DHARMA BHOOMI (32046)
17060,Dharma Chaitanya,MHMAR/25/A1126,06-06-2025,Marathi,Monthly,Shamrao Vishnu Kulkarni,Paurohitya Purohit Foundation,Maharashtra,Pune,View  registration details for Dharma Chaitanya (MHMAR/25/A1126)
17061,DHARMA CHAKRAM,1342,04-03-1957,Tamil,Monthly,BR. RAMUDU,RAM KRISHNA TAPOVANAM,Tamil Nadu,Tiruchirappalli,View  registration details for DHARMA CHAKRAM (1342)
17062,DHARMA CHAKRAM,8213,23-11-1963,Telugu,Fortnightly,CHATTA NARSIMLU,CHALLA NARSIMLU,Telangana,Hyderabad,View  registration details for DHARMA CHAKRAM (8213)
17063,DHARMA DAND,MAHMAR/2013/51379,12-08-2013,Marathi,Weekly,BHARAT HARISCHANDRA SHARMA,BHARAT HARISCHANDRA SHARMA,Maharashtra,Nandurbar,View  registration details for DHARMA DAND (MAHMAR/2013/51379)
17064,DHARMA DEVARU ADYATMA,KARKAN/2001/10652,02-09-2003,Kannada,Monthly,ADRUSHYA SWAMIGALU,SHRI MADAGURU KADASIDDESHWAR MATH,Karnataka,Belagavi,View  registration details for DHARMA DEVARU ADYATMA (KARKAN/2001/10652)
17065,DHARMA DHARMIK,WBBEN/2014/63991,01-09-2015,Bengali,Weekly,JAYANTI DAS,JAYANTI DAS,West Bengal,Kolkata,View  registration details for DHARMA DHARMIK (WBBEN/2014/63991)
17066,DHARMA DRISHTI,UPHIN/2015/69475,05-12-2016,Hindi,Quarterly,BINOD SHUKLA,BINOD SHUKLA,Uttar Pradesh,Mainpuri,View  registration details for DHARMA DRISHTI (UPHIN/2015/69475)
17067,DHARMA DWAR,GUJGUJ/2009/28590,05-08-2009,Gujarati,Monthly,SURESH H. SHAH,DARIAPURI STHANAKVASHI JAIN SAMITI,Gujarat,Ahmedabad,View  registration details for DHARMA DWAR (GUJGUJ/2009/28590)
17068,Dharma Jijnasa,UPSSK/25/A1689,04-07-2025,Sanskrit,Annual,MADHAV JANARDAN RATATE,MADHAV JANARDAN RATATE,Uttar Pradesh,Varanasi,View  registration details for Dharma Jijnasa (UPSSK/25/A1689)
17069,DHARMA JYOTHI,3248,13-02-1958,"English, Telugu",Bimonthly (Once in two months),T. RAJYALAKSHMI,T. RAJYALAKSHMI,Andhra Pradesh,East Godavari,View  registration details for DHARMA JYOTHI (3248)
17070,DHARMA KAHALE,KARKAN/2021/79888,31-05-2021,Kannada,Weekly,DHARMENDRA H.,DHARMENDRA H,Karnataka,Chitradurga,View  registration details for DHARMA KAHALE (KARKAN/2021/79888)
17071,DHARMA KSHETRA,65314,01-01-1996,Gujarati,Weekly,DHARMENDRA V.VYAS,DHARMENDRA V.VYAS,Gujarat,Surendranagar,View  registration details for DHARMA KSHETRA (65314)
17072,DHARMA KSHETRA NANIJDHAM,MAHMAR/2010/33747,24-09-2010,Marathi,Monthly,KANIFANATH N. SURVE,GAJANAN ENTERPRISES,Maharashtra,Ratnagiri,View  registration details for DHARMA KSHETRA NANIJDHAM (MAHMAR/2010/33747)
17073,DHARMA KSHETRA NANIJDHAM,MAHHIN/2010/33942,11-10-2010,Hindi,Monthly,KANIFANATH N. SURVE,GAJANAN ENTERPRISES,Maharashtra,Ratnagiri,View  registration details for DHARMA KSHETRA NANIJDHAM (MAHHIN/2010/33942)
17074,DHARMA KSHETRA NANIJDHAM,MAHENG/2010/33943,11-10-2010,English,Monthly,KANIFANATH N. SURVE,GAJANAN ENTERPRISES,Maharashtra,Ratnagiri,View  registration details for DHARMA KSHETRA NANIJDHAM (MAHENG/2010/33943)
17075,DHARMA MANTHAN,GUJGUJ/2018/76027,11-09-2018,Gujarati,Weekly,BHATT PRAGNESH HARENDRA,BHATT PRAGNESH HARENDRA,Gujarat,Surat,View  registration details for DHARMA MANTHAN (GUJGUJ/2018/76027)
17076,DHARMA NEETHI,TNTAM/2015/68726,14-09-2016,Tamil,Monthly,K.N. SAMPATH,K. N. SAMPATH,Tamil Nadu,Kancheepuram,View  registration details for DHARMA NEETHI (TNTAM/2015/68726)
17077,DHARMA PETAM,APTEL/2012/41070,20-03-2012,Telugu,Daily,TIRUCHANUR T. RAMANJINEYULU,TIRUCHANUR T. RAMANJINEYULU,Andhra Pradesh,Anantapur,View  registration details for DHARMA PETAM (APTEL/2012/41070)
17078,DHARMA PORU,APTEL/2013/53929,08-01-2014,Telugu,Daily,K. SADIQ VALI,K. SADIQ VALI,Andhra Pradesh,Anantapur,View  registration details for DHARMA PORU (APTEL/2013/53929)
17079,DHARMA PRACHARAM ASAYAM DHARMA PARIRAKSHANA KARTAVYAM AALAYA DARSHINI,TELTEL/2013/64182,13-10-2015,Telugu,Fortnightly,M.SRI LAKSHMI,M.SRI LAKSHMI,Telangana,Rangareddy,View  registration details for DHARMA PRACHARAM ASAYAM DHARMA PARIRAKSHANA KARTAVYAM AALAYA DARSHINI (TELTEL/2013/64182)
17080,DHARMA PRAVAH,GUJGUJ/2013/50767,10-07-2013,Gujarati,Weekly,GANESH VASANT AHIRE,GANESH VASANT AHIRE,Gujarat,Surat,View  registration details for DHARMA PRAVAH (GUJGUJ/2013/50767)
17081,DHARMA RAJEEYAM,TNTAM/2009/28764,20-08-2009,Tamil,Monthly,S. SARAVANAN,S. SARAVANAN,Tamil Nadu,Chennai,View  registration details for DHARMA RAJEEYAM (TNTAM/2009/28764)
17082,DHARMA RAKSHAK,KARKAN/2019/79883,09-06-2021,Kannada,Daily,Sunil Kumar L,Sunil Kumar L,Karnataka,Chitradurga,View  registration details for DHARMA RAKSHAK (KARKAN/2019/79883)
17083,DHARMA RATCHAGAN,TNTAM/26/A2560,15-04-2026,Tamil,Monthly,SUDHA M,SUDHA M,Tamil Nadu,Perambalur,View  registration details for DHARMA RATCHAGAN (TNTAM/26/A2560)
17084,Dharma Ratham,TGBIL/26/A5523,25-06-2026,"Telugu, English",Daily,Vadlakonda Laxman,Vadlakonda Laxman,Telangana,Jagitial,View  registration details for Dharma Ratham (TGBIL/26/A5523)
17085,DHARMA SAGARA,KNKAN/25/A2725,19-09-2025,Kannada,Monthly,J N Saroja,J N Saroja,Karnataka,Bengaluru,View  registration details for DHARMA SAGARA (KNKAN/25/A2725)
17086,DHARMA SAKTHI,TNTAM/2001/05544,31-07-2001,Tamil,Weekly,RAMA GOPALAN,RAMA GOPALAN,Tamil Nadu,Chennai,View  registration details for DHARMA SAKTHI (TNTAM/2001/05544)
17087,DHARMA SAMARPAN,MPHIN/2015/60475,27-02-2015,Hindi,Monthly,RAJKUMAR SHUKLA,RAJKUMAR SHUKLA,Madhya Pradesh,Bhopal,View  registration details for DHARMA SAMARPAN (MPHIN/2015/60475)
17088,Dharma Sangarsha,KNKAN/25/A5378,30-12-2025,Kannada,Weekly,Mohan,Mohan,Karnataka,Dakshina Kannada,View  registration details for Dharma Sangarsha (KNKAN/25/A5378)
17089,DHARMA SASTHRAM,APTEL/2015/63392,22-07-2015,Telugu,Monthly,SETIKAM PAIDIRAJU,SETIKAM PAIDIRAJU,Andhra Pradesh,Vizianagaram,View  registration details for DHARMA SASTHRAM (APTEL/2015/63392)
17090,DHARMA STHAPANA,MAHMAR/2017/72084,06-06-2017,Marathi,Weekly,PURSHOTTAM SHRIKISHAN MACCHA,PURSHOTTAM SHRIKISHAN MACCHA,Maharashtra,Jalna,View  registration details for DHARMA STHAPANA (MAHMAR/2017/72084)
17091,DHARMA SUDHA,KARKAN/2012/54654,17-02-2014,Kannada,Monthly,SRI SHA.BRA. WADEYAR CHANDRASHEKHARA SHIVACHARYA MAHASWAMIGALU,A.S. HIREMATH,Karnataka,Davanagere,View  registration details for DHARMA SUDHA (KARKAN/2012/54654)
