SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
37001,LOKTANTRA EXPRESS,DELURD/2010/33722,20-01-2014,Urdu,Daily,MD. NEZAM UDDIN,MD. NEZAMUDDIN,Delhi,New Delhi,View  registration details for LOKTANTRA EXPRESS (DELURD/2010/33722)
37002,LOKTANTRA EXPRESS,DELHIN/2011/38261,20-01-2014,Hindi,Daily,MD. NEZAM UDDIN,MD. NEZAMUDDIN,Delhi,New Delhi,View  registration details for LOKTANTRA EXPRESS (DELHIN/2011/38261)
37003,LOKTANTRA EXPRESS,WBURD/2011/40299,20-01-2014,Urdu,Daily,MD. NIZAMUDDIN,MD. NIZAMUDDIN,West Bengal,Kolkata,View  registration details for LOKTANTRA EXPRESS (WBURD/2011/40299)
37004,LOKTANTRA KA PAYA,DELHIN/2017/75426,07-06-2018,Hindi,Weekly,SHAMSHAD ALI MASOODI,SHAMSHAD ALI MASOODI,Delhi,New Delhi,View  registration details for LOKTANTRA KA PAYA (DELHIN/2017/75426)
37005,LOKTANTRA KA PAYA,DELHIN/2017/73223,12-09-2017,Hindi,Monthly,SHAMSHAD ALI MASOODI,SHAMSHAD ALI MASOODI,Delhi,New Delhi,View  registration details for LOKTANTRA KA PAYA (DELHIN/2017/73223)
37006,LOKTANTRA KA PEHLA STAMBH,RAJHIN/2006/18114,09-01-2007,Hindi,Weekly,VISHWANATH DIXIT,VISHWANATH DIXIT,Rajasthan,Jaipur,View  registration details for LOKTANTRA KA PEHLA STAMBH (RAJHIN/2006/18114)
37007,LOKTANTRA KA SANDESH,RAJHIN/2011/37162,19-11-2012,Hindi,Fortnightly,DINESH KUMAR BAIRWA,DINESH KUMAR BAIRWA,Rajasthan,Jaipur,View  registration details for LOKTANTRA KA SANDESH (RAJHIN/2011/37162)
37008,LOKTANTRA KE RANG,UPHIN/2016/70152,27-01-2017,Hindi,Monthly,SAYYED MOHAMMAD SHAKIR,SAYYED MOHAMMAD SHAKIR,Uttar Pradesh,Kanpur Nagar,View  registration details for LOKTANTRA KE RANG (UPHIN/2016/70152)
37009,LOKTANTRA KE SIPAHI,UTTHIN/2020/78636,12-05-2020,Hindi,Fortnightly,Amith Kumar Gupta,Amith Kumar Gupta,Uttarakhand,Dehradun,View  registration details for LOKTANTRA KE SIPAHI (UTTHIN/2020/78636)
37010,LOKTANTRA KI BUNIYAD,DELHIN/2013/50765,09-07-2013,Hindi,Monthly,GANESH YADAV,GANESH YADAV,Delhi,New Delhi,View  registration details for LOKTANTRA KI BUNIYAD (DELHIN/2013/50765)
37011,LOKTANTRA KI DUNIYA,DELHIN/2013/54051,20-01-2014,Hindi,Weekly,Ishita Jain,Ishita Jain,Delhi,South West Delhi,View  registration details for LOKTANTRA KI DUNIYA (DELHIN/2013/54051)
37012,LOKTANTRA KI KRANTI,RAJHIN/2009/28663,13-08-2009,Hindi,Fortnightly,RAM AVTAR SONI,RAMAVATAR SONI,Rajasthan,Jaipur,View  registration details for LOKTANTRA KI KRANTI (RAJHIN/2009/28663)
37013,LOKTANTRA KI PAHCHAN,51090,01-11-1990,Hindi,Fortnightly,SHAILESH KUMAR MISHRA,SHAILESH KUMAR MISHRA,Uttar Pradesh,Kanpur Nagar,View  registration details for LOKTANTRA KI PAHCHAN (51090)
37014,LOKTANTRA KI PUKAR,58375,27-05-1994,Hindi,Weekly,SATAKSHI SHARMA,SATAKSHI SHARMA,Uttar Pradesh,Ghaziabad,View  registration details for LOKTANTRA KI PUKAR (58375)
37015,LOKTANTRA KI SHAN,DELHIN/2008/23928,15-05-2008,Hindi,Daily,SYED ZAKI HAIDER,SYED ZAKI HAIDER,Delhi,New Delhi,View  registration details for LOKTANTRA KI SHAN (DELHIN/2008/23928)
37016,LOKTANTRA MIRROR,MAHHIN/2017/74134,28-12-2017,Hindi,Monthly,VISHAL SUDHAKAR DUBEY,M/S LOKMIRROR PUBLICATIONS PVT.LTD.,Maharashtra,Nagpur,View  registration details for LOKTANTRA MIRROR (MAHHIN/2017/74134)
37017,LOKTANTRA NAMA,DELBIL/2014/63087,07-07-2015,"English, HINDI",Fortnightly,ARVIND KUMAR,ARVIND KUMAR,Delhi,New Delhi,View  registration details for LOKTANTRA NAMA (DELBIL/2014/63087)
37018,LOKTANTRA NO AAVAJ,GUJGUJ/2021/81187,03-03-2022,Gujarati,Weekly,SHIVPRATAPSINGH AMARSINGH RAJPUT,SHIVPRATAPSINGH AMARSINGH RAJPUT,Gujarat,Ahmedabad,View  registration details for LOKTANTRA NO AAVAJ (GUJGUJ/2021/81187)
37019,LOKTANTRA NYAY NEWS,GJGUJ/25/A2939,30-09-2025,Gujarati,Fortnightly,Lavjibhai Nanjibhai Parmar,Lavjibhai Nanjibhai Parmar,Gujarat,Banaskantha,View  registration details for LOKTANTRA NYAY NEWS (GJGUJ/25/A2939)
37020,loktantra prahri,CTHIN/25/A1911,23-07-2025,Hindi,Daily,SANJAY TIWARI,SANJAY TIWARI,Chhattisgarh,Durg,View  registration details for loktantra prahri (CTHIN/25/A1911)
37021,LOKTANTRA SHAKTI,MAHMAR/2013/48005,13-02-2013,Marathi,Weekly,SHAILESH EKNATH PANDAV,SHAILESH EKNATH PANDAV,Maharashtra,Thane,View  registration details for LOKTANTRA SHAKTI (MAHMAR/2013/48005)
