SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
29501,JAT HEROES,HARBIL/2015/62498,09-06-2015,"English, HINDI",Quarterly,RAJESHWER,RAJESHWER,Haryana,Rohtak,View  registration details for JAT HEROES (HARBIL/2015/62498)
29502,JAT JAGRAN,DELBIL/2017/73135,05-09-2017,"English, HINDI",Monthly,JOGINDER MANN,JOGINDER MANN,Delhi,New Delhi,View  registration details for JAT JAGRAN (DELBIL/2017/73135)
29503,JAT PRATIBHA,TNHIN/2014/56205,15-07-2014,Hindi,Monthly,B P GOSHWAMI,B P GOSHWAMI,Tamil Nadu,Chennai,View  registration details for JAT PRATIBHA (TNHIN/2014/56205)
29504,JAT SANSAR,UPHIN/2021/84395,19-05-2023,Hindi,Quarterly,ANANGPAL RATHI,ANANGPAL RATHI,Uttar Pradesh,Muzaffarnagar,View  registration details for JAT SANSAR (UPHIN/2021/84395)
29505,JAT SENA,HARHIN/2015/65111,03-12-2015,Hindi,Four Monthly,NARENDER SINGH SANGWAN,NARENDER SINGH SANGWAN,Haryana,Hisar,View  registration details for JAT SENA (HARHIN/2015/65111)
29506,JAT TIMES PATRIKA,DELHIN/2002/08970,01-02-2013,Hindi,Monthly,VIJAY KUMAR BHARTI,VIJAY KR.BHARTI,Delhi,New Delhi,View  registration details for JAT TIMES PATRIKA (DELHIN/2002/08970)
29507,JATAN CHANDIKA,CHHHIN/2007/27597,28-04-2009,Hindi,Weekly,DILIP RATHORE,DILIP RATHORE,Chhattisgarh,Rajnandgaon,View  registration details for JATAN CHANDIKA (CHHHIN/2007/27597)
29508,jatayu kannu,KNKAN/25/A3911,12-11-2025,Kannada,Daily,chandrashekar,chandrashekar,Karnataka,Raichur,View  registration details for jatayu kannu (KNKAN/25/A3911)
29509,JATEEYA DINA PATRIKA UDAYAM NEWS,APTEL/26/A1025,12-02-2026,Telugu,Daily,Maroju Chandrasekhar,Maroju Chandrasekhar,Andhra Pradesh,Krishna,View  registration details for JATEEYA DINA PATRIKA UDAYAM NEWS (APTEL/26/A1025)
29510,JATEEYA DINA PATRIKA UDAYAM NEWS,APTEL/26/A5802,15-07-2026,Telugu,Daily,Maroju Chandra sekhar,Maroju Chandra sekhar,Andhra Pradesh,Guntur,View  registration details for JATEEYA DINA PATRIKA UDAYAM NEWS (APTEL/26/A5802)
29511,JATEEYA DINA PATRIKA UDAYAM NEWS,APTEL/26/A6328,03-08-2026,Telugu,Daily,Maroju Chandra sekhar,Maroju Chandra sekhar,Andhra Pradesh,Y.S.R.,View  registration details for JATEEYA DINA PATRIKA UDAYAM NEWS (APTEL/26/A6328)
29512,JATEEYA DINA PATRIKA UDAYAM NEWS,APTEL/26/A4536,03-06-2026,Telugu,Daily,Maroju Chandrasekhar,Maroju Chandra sekhar,Andhra Pradesh,Visakhapatnam,View  registration details for JATEEYA DINA PATRIKA UDAYAM NEWS (APTEL/26/A4536)
29513,JATEEYA DINA PATRIKA UDAYAM NEWS,APTEL/2015/62159,26-05-2015,Telugu,Daily,M.CHANDRASEKHAR,M. CHANDRASEKHAR,Andhra Pradesh,Kurnool,View  registration details for JATEEYA DINA PATRIKA UDAYAM NEWS (APTEL/2015/62159)
29514,JATEEYA PRABHA,TELTEL/2022/86130,18-01-2024,TELUGU,Daily,SHAIK JOHN SHAHEED,SHAIK JOHN SHAHEED,Telangana,Rangareddy,View  registration details for JATEEYA PRABHA (TELTEL/2022/86130)
29515,JATEEYA TELUGU DINA PATRIKA EEROJU,APTEL/2008/25849,14-10-2008,Telugu,Daily,B.V. RANI,B.V RANI,Andhra Pradesh,Karimnagar,View  registration details for JATEEYA TELUGU DINA PATRIKA EEROJU (APTEL/2008/25849)
29516,JATEEYAPATRIKASHIVANI,APTEL/25/A0282,20-05-2025,Telugu,Daily,Besta Shivaramudu,Besta Shivaramudu,Andhra Pradesh,Kurnool,View  registration details for JATEEYAPATRIKASHIVANI (APTEL/25/A0282)
29517,JATEYA SANCHALANA DINA PATRIKA SRIKARAM,APTEL/2015/63154,09-07-2015,Telugu,Daily,PENUGUDURU YOGESWARA RAO,PENUGUDURU YOGESWARARAO,Andhra Pradesh,Visakhapatnam,View  registration details for JATEYA SANCHALANA DINA PATRIKA SRIKARAM (APTEL/2015/63154)
29518,JATH DARSHAN,MAHMAR/2018/77325,10-05-2019,Marathi,Weekly,SURESH PARASARAM RATHOD,SURESH PARASARAM RATHOD,Maharashtra,Sangli,View  registration details for JATH DARSHAN (MAHMAR/2018/77325)
29519,JATHEDAR,19817,28-08-1970,Punjabi,Daily,B. S. ANAND,SHRIMAN MASTER TARA SINGH TRUST,Delhi,New Delhi,View  registration details for JATHEDAR (19817)
