SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
50001,PLAN YOUR WEDDING,DELENG/2011/36132,10-03-2011,English,Bimonthly (Once in two months),K. VISWESWAR REDDY,K. VISWESWAR REDDY,Delhi,New Delhi,View  registration details for PLAN YOUR WEDDING (DELENG/2011/36132)
50002,PLANET EAST,TRENG/25/A3030,07-10-2025,English,Daily,Sharmila Roy Chowdhury,Sharmila Roy Chowdhury,Tripura,West Tripura,View  registration details for PLANET EAST (TRENG/25/A3030)
50003,Planet News India,UPHIN/25/A4228,20-11-2025,Hindi,Daily,NIRBHAY KUMAR SENGAR,PLANETC NEWS TECHNOLOGY PRIVATE LIMITED,Uttar Pradesh,Aligarh,View  registration details for Planet News India (UPHIN/25/A4228)
50004,Planet Pahad,DLBIL/25/A0001,30-12-2024,"English, Hindi",Quarterly,Yashika Bisht,Yashika Bisht,Delhi,New Delhi,View  registration details for Planet Pahad (DLBIL/25/A0001)
50005,PLANET TIMES,MPHIN/2012/47234,01-01-2013,Hindi,Monthly,GULSHAN SATSANGI,GULSHAN SATSANGI,Madhya Pradesh,Bhopal,View  registration details for PLANET TIMES (MPHIN/2012/47234)
50006,PLANET TODAY,UPHIN/2016/71193,20-04-2017,Hindi,Monthly,BHARAT BHUSAN,BHARAT BHUSAN,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for PLANET TODAY (UPHIN/2016/71193)
50007,planet warta,UPHIN/26/A1840,23-03-2026,Hindi,Monthly,vivek singh,vivek singh,Uttar Pradesh,Lucknow,View  registration details for planet warta (UPHIN/26/A1840)
50008,PLANET-NEWS,APTEL/2005/17885,14-12-2006,Telugu,Monthly,LAKSHMI RAJAM,LAKSHMI RAJAM,Andhra Pradesh,Karimnagar,View  registration details for PLANET-NEWS (APTEL/2005/17885)
50009,PLANETS & FORECAST,34070,23-02-1990,English,Monthly,SHREE MILAN BANERJEE,NIMAI BANERJEE,Odisha,Cuttack,View  registration details for PLANETS & FORECAST (34070)
50010,PLANNED SELLING,14305,01-01-1958,English,Monthly,PREM DATTA,MEHTA AND CO.,Delhi,Mumbai,View  registration details for PLANNED SELLING (14305)
50011,PLANNING OF SOCIAL RESEARCH,MPBIL/2012/66026,08-02-2016,"English, HINDI",Quarterly,DR. ASRARUL GANI,SHRI SARASWATI EDUCATION SOCIETY,Madhya Pradesh,Hoshangabad,View  registration details for PLANNING OF SOCIAL RESEARCH (MPBIL/2012/66026)
50012,PLANT & ANIMAL VOICE,MAHENG/2011/39688,21-11-2011,English,Monthly,SUNISH SUBRAMANIAN KUNJU,SUNISH SUBRAMANIAN KUNJU,Maharashtra,Mumbai,View  registration details for PLANT & ANIMAL VOICE (MAHENG/2011/39688)
50013,Plant Archives,UPENG/26/A6571,10-08-2026,English,Quarterly,Rama Shankar Yadav,Rama Shankar Yadav,Uttar Pradesh,Etawah,View  registration details for Plant Archives (UPENG/26/A6571)
50014,PLANT FOOD REVIEW,9457,04-06-1965,English,Monthly,PRATAP VISHANURAO MANE,SWATI INDUSTRIES PRIVATE LTD.,Maharashtra,Maharashtra,View  registration details for PLANT FOOD REVIEW (9457)
50015,PLASTIC TIMES,TNBIL/2005/15821,19-12-2005,"English, Tamil",Monthly,G.SANKARAN,CHENNAI PLASTICS MANUFACTURERS AND MERCHANTS ASSOCIATION,Tamil Nadu,Chennai,View  registration details for PLASTIC TIMES (TNBIL/2005/15821)
50016,PLASTICS INDIA,WBENG/2011/37860,16-06-2011,English,Monthly,ASHOK JAJODIA,INDIAN PLASTICS FEDERATION,West Bengal,Kolkata,View  registration details for PLASTICS INDIA (WBENG/2011/37860)
50017,PLASTICS NEWS,22731,24-11-1972,ENGLISH,Monthly,UMA GUPTA,"ALL INDIA PLASTICS MFG. ASSN., MUMBAI",Maharashtra,Mumbai,View  registration details for PLASTICS NEWS (22731)
50018,PLASTICS TODAY,DELENG/2017/72427,29-06-2017,English,Quarterly,SHIVENDRA PRAKASH DWIVEDI,SHIVENDRA PRAKASH DWIVEDI,Delhi,New Delhi,View  registration details for PLASTICS TODAY (DELENG/2017/72427)
50019,PLATFORM,WBBEN/2017/72194,14-06-2017,Bengali,Fortnightly,PLABAN KABIRAJ,PALABAN KABIRAJ,West Bengal,Paschim Bardhaman,View  registration details for PLATFORM (WBBEN/2017/72194)
50020,PLATINUM GUJARAT,GUJGUJ/2013/52317,30-09-2013,Gujarati,Weekly,MANJULABEN ARVINDBHAI MAKWANA,MANJULABEN ARVINDBHAI MAKWANA,Gujarat,Ahmedabad,View  registration details for PLATINUM GUJARAT (GUJGUJ/2013/52317)
50021,PLEBS JOURNAL OF LAW,HARENG/2015/66124,10-02-2016,English,Half Yearly,RAJ KUMAR,PLEBS ASSOCIATION OF LAW TEACHERS,Haryana,Rewari,View  registration details for PLEBS JOURNAL OF LAW (HARENG/2015/66124)
50022,PLEDGE,DELENG/2008/26438,04-12-2008,English,Daily,M.A. KHADER,IMAGE PRINTERS,Delhi,New Delhi,View  registration details for PLEDGE (DELENG/2008/26438)
50023,PLEDGE,APENG/2005/16962,27-07-2006,English,Daily,M.A. KHADER,IMAGE PRINTERS,Andhra Pradesh,Visakhapatnam,View  registration details for PLEDGE (APENG/2005/16962)
50024,PLEDGE,15813,19-03-1993,English,Daily,M.A. KHADER,IMAGE PRINTERS,Telangana,Hyderabad,View  registration details for PLEDGE (15813)
50025,PLEDGE,52884,21-01-1994,English,Daily,M. A. KHADAR,M. A. KHADAR,Andhra Pradesh,N T R,View  registration details for PLEDGE (52884)
50026,PLEXCAN AL BULLETIN,14495,01-01-1958,English,Monthly,D. FERNANDES,PLASTICS AND LINALEUMS EXPORT PROMOTION COUNCIL,Maharashtra,Mumbai,View  registration details for PLEXCAN AL BULLETIN (14495)
50027,Plus 91 Media,UPENG/26/A0638,22-01-2026,English,Quarterly,Sandeep Gulati,Plus 91 Media Solutions Private Limited,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for Plus 91 Media (UPENG/26/A0638)
50028,PLUS IMPULSE,TGTEL/25/A3071,08-10-2025,Telugu,Daily,CHAWAN ESHWAR,CHAWAN ESHWAR,Telangana,Sangareddy,View  registration details for PLUS IMPULSE (TGTEL/25/A3071)
50029,PLUS ONE MAGAZINE,KERMUL/2000/04545,06-07-2001,"English, Malayalam, Hindi",Monthly,SANTHOSH GEORGE,SANTHOSH GEORGE,Kerala,Kottayam,View  registration details for PLUS ONE MAGAZINE (KERMUL/2000/04545)
50030,PLUS POINT,64357,10-10-1996,Hindi,Weekly,BHUVANESHWAR DAYAL SHARMA,BHUVANESHWAR DAYAL SHARMA,Madhya Pradesh,Bhopal,View  registration details for PLUS POINT (64357)
50031,PLUS TWO DIGEST,KERMUL/2000/04556,10-07-2001,"English, Malayalam, Hindi",Monthly,SANTHOSH GEORGE,SANTHOSH GEORGE,Kerala,Kottayam,View  registration details for PLUS TWO DIGEST (KERMUL/2000/04556)
50032,PLUTO,DELHIN/2016/68357,18-08-2016,Hindi,Bimonthly (Once in two months),SANJIV KUMAR,TAKSHILA EDUCATIONAL SOCIETY,Delhi,New Delhi,View  registration details for PLUTO (DELHIN/2016/68357)
