SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
45501,NEWS DESK,GUJGUJ/2022/84650,30-05-2023,Gujarati,Weekly,AJAY RAKESH TIWARI,AJAY RAKESH TIWARI,Gujarat,Surat,View  registration details for NEWS DESK (GUJGUJ/2022/84650)
45502,NEWS DESTINATION,GUJGUJ/2016/77709,03-07-2019,Gujarati,Weekly,JAVID ANODIN SHAIKH,JAVID ANODIN SHAIKH,Gujarat,Surat,View  registration details for NEWS DESTINATION (GUJGUJ/2016/77709)
45503,NEWS DESTINATION,UPHIN/2023/88125,29-07-2024,HINDI,Daily,VIMLA SHUKLA,VIMLA SHUKLA,Uttar Pradesh,Lucknow,View  registration details for NEWS DESTINATION (UPHIN/2023/88125)
45504,NEWS DESTINATION,UPHIN/2024/91072,24-07-2025,Hindi,Monthly,VIMLA SHUKLA,VIMLA SHUKLA,Uttar Pradesh,Lucknow,View  registration details for NEWS DESTINATION (UPHIN/2024/91072)
45505,NEWS DETAIL,UTTENG/2011/40144,26-12-2011,ENGLISH,Weekly,ROHIT CHHABRA,ROHIT CHHABRA,Uttarakhand,Dehradun,View  registration details for NEWS DETAIL (UTTENG/2011/40144)
45506,NEWS DETAIL,UTTHIN/2008/28058,19-06-2009,Hindi,Weekly,ROHIT CHHABRA,ROHIT CHHABRA,Uttarakhand,Dehradun,View  registration details for NEWS DETAIL (UTTHIN/2008/28058)
45507,NEWS DETAIL,UTTHIN/2010/32729,24-06-2010,Hindi,Daily,ROHIT CHHABRA,ROHIT CHHABRA,Uttarakhand,Dehradun,View  registration details for NEWS DETAIL (UTTHIN/2010/32729)
45508,NEWS DETECTIVE,MAHMAR/2015/64721,09-11-2015,Marathi,Weekly,RAMSING UMEDSING RAJPUT,DILIP SHANTARAM JOSHI,Maharashtra,Dhule,View  registration details for NEWS DETECTIVE (MAHMAR/2015/64721)
45509,NEWS DHARA,GUJGUJ/2009/28710,13-08-2009,Gujarati,Weekly,AMIRUDDIN JAMIRUDDIN SAIYAD,AMIRUDDIN JAMIRUDDIN SAIYAD,Gujarat,Ahmedabad,View  registration details for NEWS DHARA (GUJGUJ/2009/28710)
45510,News Diary Today,UPHIN/25/A2451,09-09-2025,Hindi,Weekly,Harvir chauhan,Harvir chauhan,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for News Diary Today (UPHIN/25/A2451)
45511,NEWS DIGEST,UPHIN/2015/65417,04-01-2016,Hindi,Daily,DILEEP KUMAR SINHA,DILEEP KUMAR SINHA,Uttar Pradesh,Lucknow,View  registration details for NEWS DIGEST (UPHIN/2015/65417)
45512,NEWS DIGEST,UPURD/2015/65482,07-01-2016,Urdu,Daily,DILEEP KUMAR SINHA,DILEEP KUMAR SINHA,Uttar Pradesh,Lucknow,View  registration details for NEWS DIGEST (UPURD/2015/65482)
45513,NEWS DIGEST,UPMUL/2001/05744,21-01-2001,"English, Urdu, Hindi",Weekly,DILIP KUMAR SINHA,DILIP KUMAR SINHA,Uttar Pradesh,Lucknow,View  registration details for NEWS DIGEST (UPMUL/2001/05744)
45514,NEWS DIL SE BHARAT,UPHIN/2021/84576,29-05-2023,Hindi,Monthly,AKHTAR HUSAIN,AKHTAR HUSAIN,Uttar Pradesh,Gorakhpur,View  registration details for NEWS DIL SE BHARAT (UPHIN/2021/84576)
45515,NEWS DIMENSION,UPHIN/2015/61765,05-05-2015,Hindi,Daily,ARCHANA TIWARI,ARCHANA TIWARI,Uttar Pradesh,Lucknow,View  registration details for NEWS DIMENSION (UPHIN/2015/61765)
45516,NEWS DIVE,JHENG/25/A1798,11-07-2025,English,Daily,KHUSHBOO KHAN,KHUSHBOO KHAN,Jharkhand,Ranchi,View  registration details for NEWS DIVE (JHENG/25/A1798)
45517,NEWS DOT TIME,TNTAM/2013/48726,20-03-2013,Tamil,Monthly,E. DHANASEKARAN,E. DHANASEKARAN,Tamil Nadu,Chennai,View  registration details for NEWS DOT TIME (TNTAM/2013/48726)
45518,NEWS DRIFT,UPHIN/26/A5852,21-07-2026,Hindi,Weekly,Ravi Kant,Ravi Kant,Uttar Pradesh,Lucknow,View  registration details for NEWS DRIFT (UPHIN/26/A5852)
45519,NEWS DRIFT,UPHIN/25/A4962,10-12-2025,Hindi,Monthly,Ravi Kant,Ravi Kant,Uttar Pradesh,Lucknow,View  registration details for NEWS DRIFT (UPHIN/25/A4962)
45520,NEWS DURGA DAIRY,58041,04-06-1993,Kannada,Weekly,S N PRASANNA KUMAR,S.N.PRASANNAKUMAR,Karnataka,Tumkur,View  registration details for NEWS DURGA DAIRY (58041)
45521,NEWS EAGLE,MPHIN/25/A5315,19-12-2025,Hindi,Monthly,nazeer khan,nazeer khan,Madhya Pradesh,Bhopal,View  registration details for NEWS EAGLE (MPHIN/25/A5315)
45522,NEWS EDITOR,58667,01-10-2013,Hindi,Weekly,VIJAY KUMAR GAUTAM,VIJAY KUMAR GAUTAM,Madhya Pradesh,Satna,View  registration details for NEWS EDITOR (58667)
