SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
28501,JANA MURASU,TNTAM/2011/43633,30-06-2012,Tamil,Monthly,V. ELANGOVAN,V. ELANGOVAN,Tamil Nadu,Chennai,View  registration details for JANA MURASU (TNTAM/2011/43633)
28502,JANA NAADI,KARKAN/2015/73293,,Kannada,Fortnightly,GANESH K. SULTANPUR,GANESH K. SULTANPUR,Karnataka,Gadag,View  registration details for JANA NAADI (KARKAN/2015/73293)
28503,JANA NADI,APTEL/2011/40384,12-01-2012,Telugu,Daily,KAMBALAPALLY KRISHNA,KAMBALAPALLY KRISHNA,Andhra Pradesh,Nalgonda,View  registration details for JANA NADI (APTEL/2011/40384)
28504,JANA NADI,APTEL/2013/52927,04-11-2013,Telugu,Monthly,KAMBALAPALLY KRISHNA,KAMBALAPALLY KRISHNA,Andhra Pradesh,Nalgonda,View  registration details for JANA NADI (APTEL/2013/52927)
28505,JANA NETHRAM,TGTEL/25/A1747,07-07-2025,Telugu,Daily,Verpula Nageshwara Rao,Verpula Nageshwara Rao,Telangana,Khammam,View  registration details for JANA NETHRAM (TGTEL/25/A1747)
28506,JANA NINADAM,TGTEL/25/A0870,03-06-2025,Telugu,Daily,JADAV ROHIDAS,JADAV ROHIDAS,Telangana,Kumuram Bheem Asifabad,View  registration details for JANA NINADAM (TGTEL/25/A0870)
28507,JANA NIRNAYAM,TELTEL/2010/31898,16-04-2010,Telugu,Daily,SOMAVARAPU YADAIAH,SOMAVARAPU YADAIAH,Telangana,Nalgonda,View  registration details for JANA NIRNAYAM (TELTEL/2010/31898)
28508,JANA PADAM,TGTEL/25/A4525,01-12-2025,Telugu,Daily,GOSULA SRINIVAS YADAV,GOSULA SRINIVAS YADAV,Telangana,Rangareddy,View  registration details for JANA PADAM (TGTEL/25/A4525)
28509,JANA PARA VANI,KARKAN/2015/64548,05-11-2015,KANNADA,Daily,RAMESH KUMAR V,RAMESH KUMAR V,Karnataka,Kolar,View  registration details for JANA PARA VANI (KARKAN/2015/64548)
28510,JANA PATRIKA,KERMAL/2015/73337,20-09-2017,Malayalam,Daily,SURESH KUMAR P.K.,VISWAMITHRA EDUCATION AND MEDIA TRUST,Kerala,Thiruvananthapuram,View  registration details for JANA PATRIKA (KERMAL/2015/73337)
28511,JANA PATRIKA AADHAR,APTEL/2013/52701,22-10-2013,Telugu,Monthly,R. PRAKASH REDDY,R. PRAKASH REDDY,Andhra Pradesh,Kurnool,View  registration details for JANA PATRIKA AADHAR (APTEL/2013/52701)
28512,JANA PATRIKA RAYALASEEMA,APTEL/2015/65445,04-01-2016,Telugu,Daily,R. PRAKASH REDDY,R. PRAKASH REDDY,Andhra Pradesh,Kurnool,View  registration details for JANA PATRIKA RAYALASEEMA (APTEL/2015/65445)
28513,JANA PATRIKAI,TNMUL/2009/30863,10-02-2010,"English, Tamil, Telugu",Monthly,J. N. NARESH KUMAR,J.N. NARESH KUMAR,Tamil Nadu,Chennai,View  registration details for JANA PATRIKAI (TNMUL/2009/30863)
28514,JANA PRABANJANAM,APTEL/2007/22551,16-01-2008,Telugu,Monthly,MANKALA DASU,MANKALA DASU,Andhra Pradesh,Hyderabad,View  registration details for JANA PRABANJANAM (APTEL/2007/22551)
28515,JANA PRABHANJANA VAHINI,APTEL/2013/51362,12-08-2013,Telugu,Monthly,NASANI SURESH,NASANI SURESH,Andhra Pradesh,Nizamabad,View  registration details for JANA PRABHANJANA VAHINI (APTEL/2013/51362)
28516,JANA PRAGNA,APTEL/2014/57279,17-09-2014,Telugu,Monthly,M. MALLIKARJUNA,M. MALLIKARJUNA,Andhra Pradesh,Kurnool,View  registration details for JANA PRAGNA (APTEL/2014/57279)
28517,JANA PRAJAVANI,TELTEL/2015/66076,06-02-2016,Telugu,Daily,PANUGANTI SRINIVAS,PANUGANTI SRINIVAS,Telangana,Nizamabad,View  registration details for JANA PRAJAVANI (TELTEL/2015/66076)
28518,JANA PRATHIDHWANI,APTEL/2022/85423,18-09-2023,Telugu,Daily,CHENNA THRINADH,CHENNA THRINADH,Andhra Pradesh,East Godavari,View  registration details for JANA PRATHIDHWANI (APTEL/2022/85423)
28519,JANA PRATHIDHWANI,APTEL/26/A3088,06-05-2026,Telugu,Daily,CHENNA THRINADH,CHENNA THRINADH,Andhra Pradesh,West Godavari,View  registration details for JANA PRATHIDHWANI (APTEL/26/A3088)
28520,JANA PRATHINIDHI,KARKAN/2013/49376,30-04-2013,Kannada,Weekly,S.M. MAHESH,S.M. MAHESH,Karnataka,Bengaluru,View  registration details for JANA PRATHINIDHI (KARKAN/2013/49376)
28521,JANA PRATHINIDHI,APTEL/2011/49517,07-05-2013,Telugu,Monthly,B. RAJAN,B. RAJAN,Andhra Pradesh,Sri Potti Sriramulu Nellore,View  registration details for JANA PRATHINIDHI (APTEL/2011/49517)
28522,JANA PRAVAHINI,APTEL/2017/74439,18-01-2018,Telugu,Fortnightly,Y. RAMACHANDRAIAH,Y.RAMACHANDRAIAH,Andhra Pradesh,Chittoor,View  registration details for JANA PRAVAHINI (APTEL/2017/74439)
28523,JANA PREM,MAHMAR/2006/17665,20-11-2006,Marathi,Weekly,MR. SHRIDHAR DIGAMBAR RANADE,SHRIDHAR DIGAMBAR RANADE,Maharashtra,Pune,View  registration details for JANA PREM (MAHMAR/2006/17665)
28524,JANA PRERANA,APBIL/2013/47608,23-01-2013,"English, Telugu",Monthly,K.VIJAY KUMAR,K.VIJAY KUMAR,Telangana,Rangareddy,View  registration details for JANA PRERANA (APBIL/2013/47608)
28525,JANA RAJYA,KARKAN/2018/76599,19-12-2018,Kannada,Daily,ROHITH R,ROHITH R,Karnataka,Bengaluru,View  registration details for JANA RAJYA (KARKAN/2018/76599)
28526,JANA RAJYAM,APTEL/2009/28433,21-07-2009,Telugu,Fortnightly,MITTAPALLY PRABHAKAR,MITTAPALLY PRABHAKAR,Andhra Pradesh,Karimnagar,View  registration details for JANA RAJYAM (APTEL/2009/28433)
28527,JANA RAKSHAKA,KARKAN/2017/74771,19-02-2018,Kannada,Monthly,B.R. NAGARAJA,B R NAGARAJA,Karnataka,Bengaluru,View  registration details for JANA RAKSHAKA (KARKAN/2017/74771)
28528,JANA SAGARA,62145,12-12-2005,Kannada,Daily,MYLARAPPA D N,MYLARAPPA D N,Karnataka,Chitradurga,View  registration details for JANA SAGARA (62145)
28529,JANA SAGARAM,APTEL/2023/87780,04-07-2024,TELUGU,Monthly,L ANILKUMAR,L ANILKUMAR,Andhra Pradesh,Kurnool,View  registration details for JANA SAGARAM (APTEL/2023/87780)
28530,JANA SAHITYA,4008,03-06-1955,Oriya,Monthly,BANSIDHAR BHUYAN,BANSI DHAR BHUYAN,Odisha,Cuttack,View  registration details for JANA SAHITYA (4008)
28531,JANA SAMARAM,APTEL/2013/65630,14-01-2016,Telugu,Daily,Y. DURGA RAO,Y.DURGA RAO,Andhra Pradesh,N T R,View  registration details for JANA SAMARAM (APTEL/2013/65630)
28532,JANA SAMASYA,ODIODI/2016/67778,11-07-2016,Oriya,Fortnightly,NIRMAL CHANDRA MALLICK,NIRMAL CHANDRA MALLICK,Odisha,Khordha,View  registration details for JANA SAMASYA (ODIODI/2016/67778)
28533,Jana Samayam,TGTEL/26/A2074,27-03-2026,Telugu,Fortnightly,V YADAMMA,V YADAMMA,Telangana,Wanaparthy,View  registration details for Jana Samayam (TGTEL/26/A2074)
28534,JANA SAMBAD,46803,24-06-1989,"English, Bengali",Weekly,SAMARESH DEY,SAMARESH DEY,Tripura,Tripura,View  registration details for JANA SAMBAD (46803)
28535,JANA SAMIKHYA,34185,20-12-1979,Oriya,Weekly,LAKSHMI NARAYAN MISHRA,LAXMI NARYAN MISHRA,Odisha,Sambalpur,View  registration details for JANA SAMIKHYA (34185)
28536,JANA SAMPARKA,KARKAN/2017/71491,08-05-2017,Kannada,Monthly,M. NITHYANANDA,M. NITHYANANDA,Karnataka,Udupi,View  registration details for JANA SAMPARKA (KARKAN/2017/71491)
28537,JANA SAMPIGE,KARKAN/2022/82078,08-09-2022,Kannada,Daily,REVANASIDDAPPA U.,REVANASIDDAPPA U.,Karnataka,Chitradurga,View  registration details for JANA SAMPIGE (KARKAN/2022/82078)
28538,JANA SANCHARA,KARKAN/2022/83795,17-04-2023,Kannada,Monthly,MAHIBUB MULLA,MAHIBUB MULLA,Karnataka,Bagalkot,View  registration details for JANA SANCHARA (KARKAN/2022/83795)
28539,JANA SANDESH,52751,12-12-2005,Telugu,Fortnightly,MANTHRI SRINIVASULU,BHARTIYA JANTA PARTY,Telangana,Hyderabad,View  registration details for JANA SANDESH (52751)
28540,JANA SANGARSHANA,TELTEL/2024/89323,01-10-2024,TELUGU,Daily,RACHAMALLU MADHAVI,RACHAMALLU MADHAVI,Telangana,Nizamabad,View  registration details for JANA SANGARSHANA (TELTEL/2024/89323)
28541,JANA SANGHARSHA,KARKAN/2012/46258,07-11-2012,Kannada,Fortnightly,RADHAKRISHNA G.,RADHAKRISHNA G.,Karnataka,Bengaluru Rural,View  registration details for JANA SANGHARSHA (KARKAN/2012/46258)
28542,JANA SANKALPAM,TELTEL/2011/35999,07-03-2011,Telugu,Daily,RAPARTI SANTOSH KUMAR,RAPARTI SANTOSH KUMAR,Telangana,Nalgonda,View  registration details for JANA SANKALPAM (TELTEL/2011/35999)
28543,JANA SANKALPAM,TELTEL/2012/62646,16-06-2015,Telugu,Monthly,RAPARTI SANTOSH KUMAR,RAPARTI SANTOSH KUMAR,Telangana,Nalgonda,View  registration details for JANA SANKALPAM (TELTEL/2012/62646)
28544,JANA SATHYA DHWANI,KNBIL/26/A2212,06-04-2026,"Kannada, English",Monthly,CHETHAN K YADAV,CHETHAN K YADAV,Karnataka,Tumkur,View  registration details for JANA SATHYA DHWANI (KNBIL/26/A2212)
28545,JANA SEVA,APTEL/2013/50381,20-06-2013,TELUGU,Monthly,SIRISIPALLI HEMANTH,SIRISIPALLI HEMANTH,Andhra Pradesh,Visakhapatnam,View  registration details for JANA SEVA (APTEL/2013/50381)
28546,JANA SEVAKA,3615,16-12-1954,Kannada,Weekly,DAYANAND SARVESHWAR NADKARNI,KANARA WELFARE TRUST,Karnataka,Uttara Kannada,View  registration details for JANA SEVAKA (3615)
28547,JANA SHAKTI,4064,25-03-1963,Hindi,Daily,INDRADEEP SINHA,"BIHAR STATE COUNCIL, COMMUNIST PARTY OF INDIA",Bihar,Patna,View  registration details for JANA SHAKTI (4064)
28548,JANA SOUDHA,APTEL/2013/53681,18-08-2017,Telugu,Daily,S.M. SUDHEER ARTHUR PRAY,S.M. SUDHEER ARTHUR PRAY,Andhra Pradesh,Kurnool,View  registration details for JANA SOUDHA (APTEL/2013/53681)
28549,JANA SPANDHANA,KARKAN/2009/27670,08-05-2009,Kannada,Daily,K. UMESH,K. UMESH,Karnataka,Davanagere,View  registration details for JANA SPANDHANA (KARKAN/2009/27670)
