SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
56501,RATAN SANDESH,56249,09-11-1992,Hindi,Fortnightly,RATAN LAL PARIK,RATAN LAL PARIK,Rajasthan,Bikaner,View  registration details for RATAN SANDESH (56249)
56502,RATAN TIMES,MPHIN/2011/38399,29-07-2011,Hindi,Weekly,RATAN SINGH ARORA,RATANSINGH ARORA,Madhya Pradesh,Dhar,View  registration details for RATAN TIMES (MPHIN/2011/38399)
56503,RATANA PETH BARTA,40995,11-11-1991,Assamese,Weekly,PIJUSH KANTI BASAK,RATNAPEETH PRAKASHAN,Assam,Goalpara,View  registration details for RATANA PETH BARTA (40995)
56504,RATANAM,RAJHIN/2015/66547,29-03-2016,Hindi,Fortnightly,NAVRATAN DAGA,NAVRATAN DAGA,Rajasthan,Jodhpur,View  registration details for RATANAM (RAJHIN/2015/66547)
56505,RATANGARH BHRAMAN,MPHIN/2016/69954,18-01-2017,Hindi,Monthly,ABHISHEK PAL,ABHISHEK PAL,Madhya Pradesh,Bhopal,View  registration details for RATANGARH BHRAMAN (MPHIN/2016/69954)
56506,RATANGARH KESHRI,35272,05-08-1980,Hindi,Fortnightly,MURLIDHAR SHARMA,MURLIDHAR SHARMA,Rajasthan,Churu,View  registration details for RATANGARH KESHRI (35272)
56507,RATANGARH TIMES,MPHIN/26/A4540,03-06-2026,Hindi,Daily,DEEPA DOORWAR,DEEPA DOORWAR,Madhya Pradesh,Gwalior,View  registration details for RATANGARH TIMES (MPHIN/26/A4540)
56508,RATANGARH TIMES,MPHIN/2013/51855,06-09-2013,Hindi,Daily,DEEPA DURWAR,DEEPA DOORWAR,Madhya Pradesh,Bhopal,View  registration details for RATANGARH TIMES (MPHIN/2013/51855)
56509,RATANGARH TIMES,CHHHIN/2015/65555,11-01-2016,Hindi,Daily,DEEPA DOORWAR,DEEPA DOORWAR,Chhattisgarh,Raipur,View  registration details for RATANGARH TIMES (CHHHIN/2015/65555)
56510,RATANGARH TIMES,MPHIN/26/A4105,22-05-2026,Hindi,Monthly,DEEPA DOORWAR,DEEPA DOORWAR,Madhya Pradesh,Bhopal,View  registration details for RATANGARH TIMES (MPHIN/26/A4105)
56511,RATANGARH TIMES,MPHIN/26/A5755,08-07-2026,Hindi,Daily,DEEPA DOORWAR,DEEPA DOORWAR,Madhya Pradesh,Jabalpur,View  registration details for RATANGARH TIMES (MPHIN/26/A5755)
56512,RATANGARH TIMES,MPHIN/26/A5015,11-06-2026,Hindi,Daily,DEEPA DOORWAR,DEEPA DOORWAR,Madhya Pradesh,Sagar,View  registration details for RATANGARH TIMES (MPHIN/26/A5015)
56513,RATANGARH TIMES,MPHIN/26/A5011,11-06-2026,Hindi,Daily,DEEPA DOORWAR,DEEPA DOORWAR,Madhya Pradesh,Ujjain,View  registration details for RATANGARH TIMES (MPHIN/26/A5011)
56514,RATANGARH TIMES,UPHIN/26/A5173,16-06-2026,Hindi,Daily,DEEPA DOORWAR,DEEPA DOORWAR,Uttar Pradesh,Jhansi,View  registration details for RATANGARH TIMES (UPHIN/26/A5173)
56515,RATANKALA,16090,12-02-1968,Hindi,Weekly,BASANTI LAL JALAN,BASANTI LAL JALAN,Rajasthan,Jaipur,View  registration details for RATANKALA (16090)
56516,RATAPANI TIMES,MPHIN/2011/39580,15-11-2011,Hindi,Monthly,REHANA SULTAN,REHANA SULTAN,Madhya Pradesh,Bhopal,View  registration details for RATAPANI TIMES (MPHIN/2011/39580)
56517,RATCHIPPU,TNTAM/2012/48197,22-02-2013,Tamil,Monthly,S.J.D.DHARMARAJA,S.J.D.DHARMARAJA,Tamil Nadu,Chennai,View  registration details for RATCHIPPU (TNTAM/2012/48197)
56518,RATHA SARADHI,APTEL/25/A3792,07-11-2025,Telugu,Monthly,ST KHALEEL BASHA,ST KHALEEL BASHA,Andhra Pradesh,Kurnool,View  registration details for RATHA SARADHI (APTEL/25/A3792)
56519,Rathanaala Veena,TGTEL/26/A0414,16-01-2026,Telugu,Daily,Chandrasekhar S,Chandrasekhar S,Telangana,Rangareddy,View  registration details for Rathanaala Veena (TGTEL/26/A0414)
56520,RATHASARATHI DINAPATHRIKA,TGTEL/26/A3311,08-05-2026,Telugu,Daily,PALA SWATHI,PALA SWATHI,Telangana,Sangareddy,View  registration details for RATHASARATHI DINAPATHRIKA (TGTEL/26/A3311)
56521,RATHAVARA ONDU SARATHI,KNKAN/26/A2707,17-04-2026,Kannada,Monthly,GOVINDARAJA B,GOVINDARAJA B,Karnataka,Vijayanagara,View  registration details for RATHAVARA ONDU SARATHI (KNKAN/26/A2707)
56522,RATHH DARPAN,67187,12-08-1997,Hindi,Weekly,HARI MOHAN CHANSORIYA,HARI MOHAN CHANSORIYA,Uttar Pradesh,Hamirpur,View  registration details for RATHH DARPAN (67187)
56523,RATHI KI ADALAT,DELHIN/2004/15246,,Hindi,Weekly,YOGENDRA SINGH RATHI,YOGENDRA SINGH RATHI,Delhi,New Delhi,View  registration details for RATHI KI ADALAT (DELHIN/2004/15246)
56524,RATHI SARTHI,54429,16-08-2013,Hindi,Weekly,SHASHI MISHRA,SHASHI MISHRA,Uttar Pradesh,Kanpur Nagar,View  registration details for RATHI SARTHI (54429)
56525,RATHIRI ROUNDS,TNTAM/2009/32026,26-04-2010,Tamil,Fortnightly,V. DHARMENDIRAN,V. DHARMENDIRAN,Tamil Nadu,Chennai,View  registration details for RATHIRI ROUNDS (TNTAM/2009/32026)
56526,RATHNAMU RAJYAMU,APTEL/26/A2930,29-04-2026,Telugu,Daily,ADHURU MUNIRAJAMMA,ADHURU MUNIRAJAMMA,Andhra Pradesh,Tirupati,View  registration details for RATHNAMU RAJYAMU (APTEL/26/A2930)
56527,RATHOD SANDESH,GUJGUJ/2021/81210,08-03-2022,Gujarati,Weekly,KANTIBHAI SHIVRAMBHAI RATHOD,KANTIBHAI SHIVRAMBHAI RATHOD,Gujarat,Ahmedabad,View  registration details for RATHOD SANDESH (GUJGUJ/2021/81210)
56528,RATHOD TODAY,MPHIN/2013/51029,31-07-2013,Hindi,Monthly,AJAY CHAUHAN,AJAY CHAUHAN,Madhya Pradesh,Ratlam,View  registration details for RATHOD TODAY (MPHIN/2013/51029)
