SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
73001,THE MARITIME ECONOMY,MAHENG/2023/85902,22-12-2023,English,Bimonthly (Once in two months),PALLAVI AMOGH NAIK,OCEANTRADE MEDIA PRIVATE LIMITED,Maharashtra,Mumbai,View  registration details for THE MARITIME ECONOMY (MAHENG/2023/85902)
73002,THE MARKET EXPRESS,RAJHIN/2016/66781,22-04-2016,Hindi,Fortnightly,RAVI KUMAR SHARMA,RAVI KUMAR SHARMA,Rajasthan,Jaipur,View  registration details for THE MARKET EXPRESS (RAJHIN/2016/66781)
73003,THE MARKET SHOPPERS,DELENG/2015/66171,17-02-2016,English,Weekly,SHYAM BABU,SHYAM BABU,Delhi,New Delhi,View  registration details for THE MARKET SHOPPERS (DELENG/2015/66171)
73004,THE MARRING STAR,14537,01-01-1957,English,Monthly,A. BENAC,THE SOCIETY OF JESUS,Maharashtra,Mumbai,View  registration details for THE MARRING STAR (14537)
73005,THE MASTER BUILDER,TNENG/2000/04436,23-05-2011,English,Monthly,NIGEL NARAYAN,NIGEL NARAYAN,Tamil Nadu,Chennai,View  registration details for THE MASTER BUILDER (TNENG/2000/04436)
73006,THE MASTER PIECE,KARENG/2016/67894,20-07-2016,English,Weekly,NAZIA PARVEEN,WISH HELPING HAND (TRUST),Karnataka,Bengaluru,View  registration details for THE MASTER PIECE (KARENG/2016/67894)
73007,THE MASTHEAD,DLENG/26/A2951,29-04-2026,English,Monthly,RIYA SHARMA,RIYA SHARMA,Delhi,East Delhi,View  registration details for THE MASTHEAD (DLENG/26/A2951)
73008,THE MATADAR TIMES,MAHBIL/2020/82241,30-09-2022,"Marathi, Hindi",Daily,GAJANAN UKHARDA BAWANE,GAJANAN UKHARDA BAWANE,Maharashtra,Buldhana,View  registration details for THE MATADAR TIMES (MAHBIL/2020/82241)
73009,THE MATERIALS MANAGER PROFESSIONAL JOURNAL OF THE AOC,MPBIL/2018/77201,22-04-2019,"English, HINDI",Half Yearly,BRIG NARENDRA B PATEL,COLLEGE OF MATERIALS MANAGEMENT,Madhya Pradesh,Jabalpur,View  registration details for THE MATERIALS MANAGER PROFESSIONAL JOURNAL OF THE AOC (MPBIL/2018/77201)
73010,THE MATHRUBHUMI ILLUSTRATED WEEKLY,3054,20-09-1956,Malayalam,Weekly,DEVIKA M S,THE MATHRUBHUMI PRINTING AND PUBLISHING CO. LTD.,Kerala,Kozhikode,View  registration details for THE MATHRUBHUMI ILLUSTRATED WEEKLY (3054)
73011,THE MAVERICK,DLENG/24/A0019,21-11-2024,English,Daily,FAISAL SHAFIQUE,FAISAL SHAFIQUE,Delhi,New Delhi,View  registration details for THE MAVERICK (DLENG/24/A0019)
73012,THE MAYUR INFOMAIL,67504,06-05-2010,English,Fortnightly,ASHOK KUMAR GUPTA,ASHOK KUMAR GUPTA,Delhi,New Delhi,View  registration details for THE MAYUR INFOMAIL (67504)
73013,THE MEDIA ACTIVIST,DELHIN/2017/75768,26-07-2018,Hindi,Monthly,MANOJ KUMAR,MANOJ KUMAR,Delhi,New Delhi,View  registration details for THE MEDIA ACTIVIST (DELHIN/2017/75768)
73014,THE MEDIA AND LAW,MPBIL/2022/85368,14-09-2023,"English, HINDI",Weekly,BHUPENDRA SINGH RAJAWAT,BHUPENDRA SINGH RAJAWAT,Madhya Pradesh,Gwalior,View  registration details for THE MEDIA AND LAW (MPBIL/2022/85368)
73015,THE MEDIA CLUB,UTTHIN/2015/70176,30-01-2017,Hindi,Fortnightly,R.K. SHARMA,R.K. SHARMA,Uttarakhand,Dehradun,View  registration details for THE MEDIA CLUB (UTTHIN/2015/70176)
73016,THE MEDIA CLUB,UTTHIN/2017/74266,24-07-2019,Hindi,Monthly,RENU G.,R.K. SHARMA,Uttarakhand,Dehradun,View  registration details for THE MEDIA CLUB (UTTHIN/2017/74266)
73017,THE MEDIA CLUB,UTTHIN/2012/48515,03-07-2015,Hindi,Quarterly,R.K. SHARMA,R.K. SHARMA,Uttarakhand,Dehradun,View  registration details for THE MEDIA CLUB (UTTHIN/2012/48515)
73018,THE MEDIA EXPRESSION,CHAENG/2012/43666,03-07-2012,English,Weekly,VINOD KUMAR,VINOD KUMAR,Chandigarh,Chandigarh,View  registration details for THE MEDIA EXPRESSION (CHAENG/2012/43666)
73019,THE MEDIA FOCUS,KARKAN/2020/79147,11-12-2020,Kannada,Daily,NAGESHA..V,NAGESHA.V,Karnataka,Kolar,View  registration details for THE MEDIA FOCUS (KARKAN/2020/79147)
73020,The Media Journal,JKENG/26/A2172,02-04-2026,English,Monthly,AQIB RASOOL,AQIB RASOOL,Jammu and Kashmir,Ganderbal,View  registration details for The Media Journal (JKENG/26/A2172)
73021,THE MEDIA POINT,UPHIN/2003/11687,19-01-2004,Hindi,Weekly,RAJENDRA SINGH YADAV,RAJENDRA SINGH YADAV,Uttar Pradesh,Meerut,View  registration details for THE MEDIA POINT (UPHIN/2003/11687)
73022,THE MEDIA PROFILE,DELBIL/2014/59492,09-01-2015,"Hindi, Urdu",Weekly,MOHD. HASNAIN,MOHD. HASNAIN,Delhi,New Delhi,View  registration details for THE MEDIA PROFILE (DELBIL/2014/59492)
73023,THE MEDIA SHINES,UPHIN/2009/30356,08-01-2010,Hindi,Weekly,MEENAKSHI MATHUR,MEENAKSHI MATHUR,Uttar Pradesh,Ghaziabad,View  registration details for THE MEDIA SHINES (UPHIN/2009/30356)
73024,THE MEDIA TIMES,BIHBIL/2012/43081,21-06-2012,"English, HINDI",Monthly,ANITA JHA,ANITA JHA,Bihar,Patna,View  registration details for THE MEDIA TIMES (BIHBIL/2012/43081)
73025,THE MEDIEVAL HISTORY JOURNAL,DELENG/2008/26220,26-11-2008,ENGLISH,Half Yearly,SONIA KUMAR,SAGE PUBLICATIONS INDIA PVT. LTD.,Delhi,New Delhi,View  registration details for THE MEDIEVAL HISTORY JOURNAL (DELENG/2008/26220)
73026,THE MEDLEGAL TIMES,MAHENG/2017/73640,01-11-2017,English,Monthly,HEMANT RAMESHCHANDRA MANJREKAR,INSTITUTE OF MEDICINE AND LAW,Maharashtra,Mumbai,View  registration details for THE MEDLEGAL TIMES (MAHENG/2017/73640)
73027,THE MEGHALAYA GUARDIAN,40948,29-05-1990,English,Daily,P. LAL,G.L. PUBLICATION LTD,Meghalaya,East Khasi Hills,View  registration details for THE MEGHALAYA GUARDIAN (40948)
73028,THE MEMON MIRROR,GUJGUJ/2023/90275,04-12-2024,GUJARATI,Fortnightly,DHANANI SAJAD ARIFBHAI,DHANANI SAJAD ARIFBHAI,Gujarat,Bharuch,View  registration details for THE MEMON MIRROR (GUJGUJ/2023/90275)
