SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
42501,MYSURU MESSENGER,KARENG/2017/72154,08-06-2017,English,Monthly,REV. FR.N.T. JOSEPH,CATHEDRAL PARISH SOCIETY,Karnataka,Mysore,View  registration details for MYSURU MESSENGER (KARENG/2017/72154)
42502,MYTHRI NEWS,KARKAN/2014/60006,03-02-2015,Kannada,Fortnightly,VENKATACHALA H V,VENKATACHALA H V,Karnataka,Tumkur,View  registration details for MYTHRI NEWS (KARKAN/2014/60006)
42503,MZP CHANCHINBU,MIZMIZ/2014/58684,03-12-2014,English,Monthly,LALHMACHHUANA,MIZO ZIRLAI PAWL,Mizoram,Aizawl,View  registration details for MZP CHANCHINBU (MIZMIZ/2014/58684)
42504,N 30 LIVE,UPBIL/2015/62340,02-06-2015,"English, HINDI",Monthly,VINEET KUMAR,VINEET KUMAR,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for N 30 LIVE (UPBIL/2015/62340)
42505,N C C CADET DIARY,69426,18-11-1998,English,Half Yearly,MANOJ KUMAR GUPTA,MNP PUBLICATION,Delhi,New Delhi,View  registration details for N C C CADET DIARY (69426)
42506,N F TIMES,48278,08-05-1990,English,Daily,RITA MISHRA,RITA MISHRA,Odisha,Sundargarh,View  registration details for N F TIMES (48278)
42507,N G O DARPAN,DELHIN/2014/56258,21-07-2014,Hindi,Monthly,RESHMA ZAMEER,RESHMA ZAMEER,Delhi,New Delhi,View  registration details for N G O DARPAN (DELHIN/2014/56258)
42508,N.C.R. MILLAT DIRECTORY,DELBIL/2010/34102,25-10-2010,"English, Urdu",Annual,SHAMS HIJAZI,SHAMS HIJAZI,Delhi,New Delhi,View  registration details for N.C.R. MILLAT DIRECTORY (DELBIL/2010/34102)
42509,,51200,,,,,,,,View  registration details for NA (51200)
42510,,52635,04-02-1987,,,,,,,View  registration details for NA (52635)
42511,,52639,20-11-1991,,,,,,,View  registration details for NA (52639)
42512,,33457,25-02-1977,,,,,,,View  registration details for NA (33457)
42513,,58332,22-10-1993,Hindi,Weekly,,,,,View  registration details for NA (58332)
42514,,61330,13-12-1994,,,,,,,View  registration details for NA (61330)
42515,,18470,25-11-1970,,,,,,,View  registration details for NA (18470)
42516,,55985,11-05-1992,,,,,,,View  registration details for NA (55985)
42517,,55974,27-02-1992,,,,,,,View  registration details for NA (55974)
42518,,19597,,Punjabi,Daily,,,Punjab,Ludhiana,View  registration details for NA (19597)
42519,,18307,07-08-1969,,,,,,,View  registration details for NA (18307)
42520,,64177,,Hindi,Daily,,,Rajasthan,,View  registration details for NA (64177)
42521,,39342,22-12-1981,,,,,,,View  registration details for NA (39342)
42522,,45824,17-09-1986,English,,,,,,View  registration details for NA (45824)
42523,,26424,01-01-1975,,,,,,,View  registration details for NA (26424)
42524,,18308,13-02-1970,,,,,,,View  registration details for NA (18308)
42525,,44610,,,,,,,,View  registration details for NA (44610)
42526,,45872,01-07-1987,,,,,,,View  registration details for NA (45872)
42527,,30179,07-03-1977,Bengali,Fortnightly,,,,,View  registration details for NA (30179)
42528,,26425,01-01-1975,,,,,,,View  registration details for NA (26425)
42529,,9784,,,,,,,,View  registration details for NA (9784)
42530,,48907,01-07-1990,,,,,,,View  registration details for NA (48907)
42531,,18310,13-02-1970,,,,,,,View  registration details for NA (18310)
42532,,35478,02-09-1979,,,,,,,View  registration details for NA (35478)
42533,,55121,28-08-1992,Telugu,Fortnightly,,,,,View  registration details for NA (55121)
42534,,10510,,,,,,,,View  registration details for NA (10510)
42535,,12354,,,,,,,,View  registration details for NA (12354)
42536,,44498,,,,,,,,View  registration details for NA (44498)
42537,,15432,01-01-1968,,,,,,,View  registration details for NA (15432)
42538,,44468,,,,,,,,View  registration details for NA (44468)
42539,,44427,,,,,,,,View  registration details for NA (44427)
42540,,45988,11-03-1986,,,,,,,View  registration details for NA (45988)
42541,,55099,01-01-1992,,,,,,,View  registration details for NA (55099)
42542,,19873,01-01-1970,,,,,,,View  registration details for NA (19873)
42543,,37939,23-05-1984,,,,,Andhra Pradesh,Andhra Pradesh,View  registration details for NA (37939)
42544,,44347,,,,,,,,View  registration details for NA (44347)
42545,,34853,07-09-1979,,,,,,,View  registration details for NA (34853)
42546,,6176,28-10-1960,,,,,,,View  registration details for NA (6176)
42547,,16183,29-11-1968,,,,,,,View  registration details for NA (16183)
42548,,4000,,,,,,,,View  registration details for NA (4000)
42549,,32934,03-04-1978,,,,,,,View  registration details for NA (32934)
42550,,50067,03-08-1988,Urdu,Daily,,,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for NA (50067)
42551,,51418,,Hindi,,,,,,View  registration details for NA (51418)
42552,,52526,25-07-1990,Hindi,Weekly,,,Uttar Pradesh,Bihar,View  registration details for NA (52526)
42553,,15488,15-12-1966,Urdu,Weekly,SUBHASH CHANDER GOTHAM,SHUBHASH CHANDER GOTHAM,Punjab,Kapurthala,View  registration details for NA (15488)
42554,,36804,14-03-1985,,,,,,,View  registration details for NA (36804)
42555,,23382,,,,,,,,View  registration details for NA (23382)
42556,,15450,01-01-1962,Hindi,Monthly,,,,,View  registration details for NA (15450)
42557,,4252,01-01-1963,,,,RAJA PAL MOHAN AND R.K. SHARMA,,,View  registration details for NA (4252)
42558,,7221,01-01-1962,,,,,,,View  registration details for NA (7221)
42559,,42459,01-01-1986,,,,,,,View  registration details for NA (42459)
42560,,14254,,,,,,,,View  registration details for NA (14254)
42561,,40984,04-03-1985,English,Twice a week,,,,,View  registration details for NA (40984)
42562,,42452,01-01-1986,,,,,,,View  registration details for NA (42452)
42563,,50310,01-01-1989,,,,,,,View  registration details for NA (50310)
42564,,51982,,,,,,,,View  registration details for NA (51982)
42565,,42448,01-01-1986,,,,,,,View  registration details for NA (42448)
42566,,42447,01-01-1986,,,,,,,View  registration details for NA (42447)
42567,,42445,01-01-1986,,,,,,,View  registration details for NA (42445)
42568,,42441,01-01-1986,,,,,,,View  registration details for NA (42441)
42569,,59753,,,,,,,,View  registration details for NA (59753)
42570,,56323,20-08-1992,,,,,,,View  registration details for NA (56323)
42571,,50653,,,,,,,,View  registration details for NA (50653)
42572,NA VANI,21151,24-09-2012,Telugu,Monthly,B.R.K. RAJU,THE WORLD TEACHER TRUST,Andhra Pradesh,Visakhapatnam,View  registration details for NA VANI (21151)
42573,NAA ANVESHANA NAA NIGHA,APTEL/25/A2421,08-09-2025,Telugu,Daily,PENKE SRINIVAS,PENKE SRINIVAS,Andhra Pradesh,East Godavari,View  registration details for NAA ANVESHANA NAA NIGHA (APTEL/25/A2421)
42574,NAA DESHAM,APTEL/2008/23622,16-12-2014,Telugu,Daily,RAVI SRINIVASA RAO,V. SREENIVASA RAO,Andhra Pradesh,Visakhapatnam,View  registration details for NAA DESHAM (APTEL/2008/23622)
42575,Naa Dhera,APTEL/25/A3286,16-10-2025,Telugu,Daily (Monday To Friday),PULIPAKA LAKSHMI KIRANMAI,Pulipaka Venkata Siva Naga Satyanarayana Prasad,Andhra Pradesh,Guntur,View  registration details for Naa Dhera (APTEL/25/A3286)
42576,NAA MAATHRU BHUMI,APTEL/26/A5482,24-06-2026,Telugu,Fortnightly,V GANGADHAR,V GANGADHAR,Andhra Pradesh,Sri Sathya Sai,View  registration details for NAA MAATHRU BHUMI (APTEL/26/A5482)
42577,NAA NALGONDA,APTEL/2004/13239,27-09-2004,Telugu,Monthly,DOSAPATI MUTHAIAH,DOSAPATI MUTHAIAH,Telangana,Nalgonda,View  registration details for NAA NALGONDA (APTEL/2004/13239)
42578,NAA VAARTHA NAA ISTAM,APTEL/2016/69303,11-11-2016,Telugu,Monthly,ENDHALA PRATHAP REDDY,ENDHALA PRATHAP REDDY,Andhra Pradesh,Anantapur,View  registration details for NAA VAARTHA NAA ISTAM (APTEL/2016/69303)
42579,NAAD BRAHM EXPRESS,UTTHIN/2010/32285,11-05-2010,Hindi,Weekly,MANOJ KAUSHIK,MANOJ KAUSHIK,Uttarakhand,Udham Singh Nagar,View  registration details for NAAD BRAHM EXPRESS (UTTHIN/2010/32285)
42580,NAAD KI AWAZ,67667,12-12-2005,Hindi,Fortnightly,CHANDA SONI,CHANDA SONI,Rajasthan,Jaipur,View  registration details for NAAD KI AWAZ (67667)
42581,NAAD RANG,UPHIN/2017/75597,22-06-2018,Hindi,Quarterly,ALOK PARADKAR,ALOK PARADKAR,Uttar Pradesh,Lucknow,View  registration details for NAAD RANG (UPHIN/2017/75597)
42582,NAADA KRANTHI,KNKAN/26/A4375,27-05-2026,Kannada,Monthly,Shreemanta,Shreemanta,Karnataka,Yadgir,View  registration details for NAADA KRANTHI (KNKAN/26/A4375)
42583,NAADAM,APTEL/2012/46598,26-11-2012,Telugu,Daily,GAJULAPALLI MADHU,GAJULAPALLI MADHU,Andhra Pradesh,Guntur,View  registration details for NAADAM (APTEL/2012/46598)
42584,NAADAM,APTEL/2013/51638,26-08-2013,Telugu,Daily,GAJULAPALLI MADHU,GAJULAPALLI MADHU,Andhra Pradesh,Hyderabad,View  registration details for NAADAM (APTEL/2013/51638)
42585,NAADEE JAATHAKAM,66603,01-08-2013,Telugu,Monthly,THADI KODANDA RAM,THADI KODANDA RAM,Andhra Pradesh,East Godavari,View  registration details for NAADEE JAATHAKAM (66603)
42586,NAADINAMITHRA,KARKAN/2016/66751,22-04-2016,Kannada,Monthly,V. CHANDRAKALAA,V.CHANDRAKALAA,Karnataka,Bengaluru,View  registration details for NAADINAMITHRA (KARKAN/2016/66751)
42587,NAAG POST,UPHIN/2008/25782,03-10-2008,Hindi,Weekly,RAJENDRA KUMAR MISHRA,RAJENDRA KUMAR MISHRA,Uttar Pradesh,Lucknow,View  registration details for NAAG POST (UPHIN/2008/25782)
42588,NAAGFANI,UTTHIN/2010/34408,23-11-2010,Hindi,Quarterly,SAPNA SONKAR,MRS. SAPNA SONKAR,Uttarakhand,Dehradun,View  registration details for NAAGFANI (UTTHIN/2010/34408)
42589,NAAJUK DOR,MPHIN/2016/69709,23-12-2016,Hindi,Monthly,RAM KUMAR NARWARE,RAM KUMAR NARWARE,Madhya Pradesh,Bhopal,View  registration details for NAAJUK DOR (MPHIN/2016/69709)
42590,NAALAI NAMADHE,TNTAM/2023/88660,22-08-2024,TAMIL,Bimonthly (Once in two months),MOHAMMED YAHYA,MOHAMMED YAHYA,Tamil Nadu,Thanjavur,View  registration details for NAALAI NAMADHE (TNTAM/2023/88660)
42591,NAALAI VIDIYAL,TNTAM/2021/81308,05-04-2022,Tamil,Bimonthly (Once in two months),JAIYAM E PUSHPARAJA,JAIYAM E PUSHPARAJA,Tamil Nadu,Chennai,View  registration details for NAALAI VIDIYAL (TNTAM/2021/81308)
42592,NAALAIYA NAMBIKKAI,TNTAM/26/A0990,10-02-2026,Tamil,Monthly,DINESH,DINESH,Tamil Nadu,Tiruppur,View  registration details for NAALAIYA NAMBIKKAI (TNTAM/26/A0990)
42593,NAALAIYA POZHUDHU,TNBIL/25/A2363,29-08-2025,"Tamil, English",Daily,ARUNKUMAR T,ARUNKUMAR T,Tamil Nadu,Coimbatore,View  registration details for NAALAIYA POZHUDHU (TNBIL/25/A2363)
42594,NAALAIYA VIDIYAL KURAL,TNTAM/25/A0322,21-05-2025,Tamil,Monthly,Akash V,Akash V,Tamil Nadu,Chennai,View  registration details for NAALAIYA VIDIYAL KURAL (TNTAM/25/A0322)
42595,Naalaya matram,TNTAM/25/A2086,04-08-2025,Tamil,Weekly,Arul kumaran s,Arulkumaran s,Tamil Nadu,Tiruppur,View  registration details for Naalaya matram (TNTAM/25/A2086)
42596,NAALAYA THALAIMURAI,TNBIL/2013/55925,16-06-2014,"English, Tamil",Monthly,H. ABDULLAH BASHA,H. ABDULLAH BASHA,Tamil Nadu,Chennai,View  registration details for NAALAYA THALAIMURAI (TNBIL/2013/55925)
42597,naalaym puratchikaaran,TNTAM/26/A4665,04-06-2026,Tamil,Monthly,MANIKANDAN SUNDHARAM,MANIKANDAN SUNDHARAM,Tamil Nadu,Theni,View  registration details for naalaym puratchikaaran (TNTAM/26/A4665)
42598,NAAM UZHAVAR,TNTAM/2003/11988,27-02-2004,Tamil,Monthly,T.S. PRABURAJAH,T.S.PRABHU RAJAH,Tamil Nadu,Chennai,View  registration details for NAAM UZHAVAR (TNTAM/2003/11988)
42599,NAAMEY MANITHAN,TNTAM/2023/88603,21-08-2024,TAMIL,Monthly,PERUMAL RAJA. R,PERUMAL RAJA R,Tamil Nadu,Tiruchirappalli,View  registration details for NAAMEY MANITHAN (TNTAM/2023/88603)
42600,NAANAYAM VIKATAN,TNTAM/2005/17692,21-10-2013,Tamil,Weekly,APPAS ALI M,ANANDA VIKATAN PUBLISHERS PRIVATE LIMITED,Tamil Nadu,Chennai,View  registration details for NAANAYAM VIKATAN (TNTAM/2005/17692)
42601,NAANGAVADHU THOON,TNTAM/2023/87789,08-07-2024,TAMIL,Monthly,S. KRISHNAPRIYA,S. KRISHNAPRIYA,Tamil Nadu,Chennai,View  registration details for NAANGAVADHU THOON (TNTAM/2023/87789)
42602,NAANGU DHISAI MALAR,TNTAM/2022/81669,12-07-2022,Tamil,Daily,E.LATCHAPATHY,E.LATCHAPATHY,Tamil Nadu,Thiruvallur,View  registration details for NAANGU DHISAI MALAR (TNTAM/2022/81669)
42603,NAANGU DHISAI VIDIYAL,TNBIL/2020/79054,09-11-2020,"English, Tamil",Fortnightly,G. POOVARASAN,G POOVARASAN,Tamil Nadu,Chennai,View  registration details for NAANGU DHISAI VIDIYAL (TNBIL/2020/79054)
42604,NAANILAM,TNTAM/2023/85734,30-11-2023,Tamil,Monthly,P.MANIMOZHI,P.MANIMOZHI,Tamil Nadu,Pudukkottai,View  registration details for NAANILAM (TNTAM/2023/85734)
42605,NAARA-E-TAKBEER,DELURD/2000/02162,30-10-2000,Urdu,Monthly,AFROZ ALAM QASMI,AFROZ ALAM QASMI,Delhi,New Delhi,View  registration details for NAARA-E-TAKBEER (DELURD/2000/02162)
42606,NAARAD KESRI,HRHIN/25/A0808,02-06-2025,Hindi,Daily,MAYANK SAINI,MAYANK SAINI,Haryana,Hisar,View  registration details for NAARAD KESRI (HRHIN/25/A0808)
42607,NAARADA,3667,01-06-1954,Kannada,Weekly,C. H. SUBBIAH,C. H. SUBBIAH,Karnataka,Bengaluru,View  registration details for NAARADA (3667)
42608,NAAREE KA ADHIKAR,UPHIN/2023/88832,06-09-2024,HINDI,Weekly,ANIL JAIN,ANIL JAIN,Uttar Pradesh,Meerut,View  registration details for NAAREE KA ADHIKAR (UPHIN/2023/88832)
42609,NAARI BHERI,APTEL/2011/39415,03-11-2011,Telugu,Monthly,K. SREEAMULU,K. SREERAMULU,Andhra Pradesh,Anantapur,View  registration details for NAARI BHERI (APTEL/2011/39415)
42610,NAARI KALP,MPHIN/2024/90753,27-05-2025,HINDI,Monthly,APARNA DWIVEDI,APARNA DWIVEDI,Madhya Pradesh,Rewa,View  registration details for NAARI KALP (MPHIN/2024/90753)
42611,NAARI KRANTI,MPHIN/2013/52992,12-11-2013,Hindi,Monthly,JYOTI SARAF,JYOTI SARAF,Madhya Pradesh,Bhopal,View  registration details for NAARI KRANTI (MPHIN/2013/52992)
42612,NAARI LAHAR,UPHIN/2015/66300,04-03-2016,Hindi,Weekly,RAJKUMAR MANI TRIPATHI,RAJKUMAR MANI TRIPATHI,Uttar Pradesh,Balrampur,View  registration details for NAARI LAHAR (UPHIN/2015/66300)
42613,NAARI SATKAR,MPHIN/2015/66127,10-02-2016,Hindi,Monthly,DURGESH SAXENA,DURGESH SAXENA,Madhya Pradesh,Bhopal,View  registration details for NAARI SATKAR (MPHIN/2015/66127)
42614,NAARI SATTA,RAJHIN/2008/26186,27-11-2008,Hindi,Fortnightly,SATYAPRAKASH BHARDWAJ,SATYAPRAKASH BHARDWAJ,Rajasthan,Kota,View  registration details for NAARI SATTA (RAJHIN/2008/26186)
42615,NAARI SWABHIMAN,UPHIN/2007/22328,31-12-2007,Hindi,Weekly,VANDANA CHATURVEDI,VANDANA CHATURVEDI,Uttar Pradesh,Lucknow,View  registration details for NAARI SWABHIMAN (UPHIN/2007/22328)
42616,NAARI TU KALYANI,UPHIN/2016/70510,27-02-2017,Hindi,Monthly,SHRIKANT TIWARI,SHRIKANT TIWARI,Uttar Pradesh,Unnao,View  registration details for NAARI TU KALYANI (UPHIN/2016/70510)
42617,NAARKAALI SEITHI,TNBIL/2017/73773,10-11-2017,"English, Tamil",Fortnightly,M. KARTHIKEYAN,M KARTHIKEYAN,Tamil Nadu,Chennai,View  registration details for NAARKAALI SEITHI (TNBIL/2017/73773)
42618,Naarkali Sudhandhiram,TNBIL/25/A3769,07-11-2025,"Tamil, English",Monthly,Bavadharani,Bavadharani,Tamil Nadu,Tiruppur,View  registration details for Naarkali Sudhandhiram (TNBIL/25/A3769)
42619,NAATH KRUPA,MAHMAR/2012/47910,08-02-2013,Marathi,Monthly,RAGINI ABHAY SHASTRI,RAGINI ABHAY SHASTRI,Maharashtra,Jalna,View  registration details for NAATH KRUPA (MAHMAR/2012/47910)
42620,NAATTU PATRAALAN,TNTAM/2015/60411,24-02-2015,Tamil,Monthly,D. SELVAM,D. SELVAM,Tamil Nadu,Coimbatore,View  registration details for NAATTU PATRAALAN (TNTAM/2015/60411)
42621,Naavalan gural,TNTAM/26/A2573,15-04-2026,Tamil,Monthly,Dhiyaneswar,Dhiyaneswar,Tamil Nadu,Tiruppur,View  registration details for Naavalan gural (TNTAM/26/A2573)
42622,NAAVE KARNATAKA VAARAPATRIKE,KNKAN/26/A1151,17-02-2026,Kannada,Weekly,B Parvateesha,B Parvateesha,Karnataka,Ramanagara,View  registration details for NAAVE KARNATAKA VAARAPATRIKE (KNKAN/26/A1151)
42623,NAAVELLA,KARKAN/2016/67683,29-06-2016,Kannada,Weekly,N. MAHESH,N MAHESH,Karnataka,Chitradurga,View  registration details for NAAVELLA (KARKAN/2016/67683)
42624,NAAZ AAFRIN SAMACHAR,MAHHIN/2012/45495,03-10-2012,Hindi,Weekly,AAFREEN WASIM MOMIN,AAFREEN WASIM MOMIN,Maharashtra,Thane,View  registration details for NAAZ AAFRIN SAMACHAR (MAHHIN/2012/45495)
42625,NAAZ E HIND,DELHIN/2016/69852,03-01-2017,Hindi,Monthly,RAZIA NAAZ,RAZIA NAAZ,Delhi,New Delhi,View  registration details for NAAZ E HIND (DELHIN/2016/69852)
42626,NAAZ TIMES,MAHMAR/2014/59365,31-12-2014,Marathi,Weekly,SK. JAMEEL SK. JILANI,SK. JAMEEL SK. JILANI,Maharashtra,Parbhani,View  registration details for NAAZ TIMES (MAHMAR/2014/59365)
42627,NAAZ TIMES,UTTHIN/2017/71468,02-05-2017,Hindi,Weekly,ZEBA NAAZ ANSARI,ZEBA NAAZ ANSARI,Uttarakhand,Dehradun,View  registration details for NAAZ TIMES (UTTHIN/2017/71468)
42628,NAAZ TODAY,DELURD/2014/58243,13-11-2014,Urdu,Daily,REHANA KHAN,MD. SHAMIMUR RAHMAN,Delhi,New Delhi,View  registration details for NAAZ TODAY (DELURD/2014/58243)
42629,NABA DRUSHTI,ORORI/26/A4365,27-05-2026,Oriya,Daily,KALINGA DEV NAYAK,KALINGA DEV NAYAK,Odisha,Khordha,View  registration details for NABA DRUSHTI (ORORI/26/A4365)
42630,NABA DRUSHTI PRABAHA,ORORI/26/A6529,10-08-2026,Oriya,Weekly,PRABODHA KUMAR SWAIN,PRABODHA KUMAR SWAIN,Odisha,Anugul,View  registration details for NABA DRUSHTI PRABAHA (ORORI/26/A6529)
42631,NABA JIWAN,4018,12-08-1955,Oriya,Monthly,CHINTAMANI MISRA,CHINTAMANI MISRA,Odisha,Cuttack,View  registration details for NABA JIWAN (4018)
42632,NABA KALLOL,5241,29-08-1989,Bengali,Monthly,PRABIR KUMAR MAZUMDAR,DEV SAHITYA KUTIR (P) LTD.,West Bengal,Kolkata,View  registration details for NABA KALLOL (5241)
42633,NABA PANJI,40887,27-02-1990,Bengali,Weekly,DEBAJIT BHATTACHARJEE,DEBAJIT BHATTACHARJEE,Tripura,West Tripura,View  registration details for NABA PANJI (40887)
42634,NABA YATRARE BINDU,ASSASS/2015/63759,13-08-2015,Assamese,Monthly,DR. ANAMIKA KALITA,MALABIKA CHOUDHURY,Assam,Kamrup Metropolitan,View  registration details for NABA YATRARE BINDU (ASSASS/2015/63759)
42635,NABABARTA PRASANGA,40839,20-06-1986,Bengali,Daily,MUZIBUR RAHMAN CHOUDHURY,ANJUMANARA PARVIN NARJU,Assam,Karimganj,View  registration details for NABABARTA PRASANGA (40839)
42636,NABABHARAT,11697,29-05-1967,Marathi,Monthly,Saroja Vidyadhar Bhate,PRAJNA PATHASHALA MANDAL,Maharashtra,Satara,View  registration details for NABABHARAT (11697)
42637,NABADWIP BARTA,5363,24-03-1962,Bengali,Weekly,GAURANGA CHANDRA KUNDU,GOURANGA CHANDRA KUNDU,West Bengal,Nadia,View  registration details for NABADWIP BARTA (5363)
42638,NABAJAGARANARA NUTAN PRASTHA NABADHAWANI,52525,28-01-1991,Oriya,Monthly,HIMANSU VUSAN SATPATHY,HIMANSHU VUSAN SATPATHY,Odisha,Cuttack,View  registration details for NABAJAGARANARA NUTAN PRASTHA NABADHAWANI (52525)
42639,NABASETU,ODIMUL/2021/85695,13-11-2023,"English, Oriya, Hindi",Monthly,PRADESHI BISWAL,PURNA CHANDRA BISWAL,Odisha,Balangir,View  registration details for NABASETU (ODIMUL/2021/85695)
42640,NABH CHHOR,37460,11-01-2013,Hindi,Daily,PUSHPENDRA KUMAR SETHI,M/S. MONARCH INFOMEDIA PVT. LTD.,Haryana,Hisar,View  registration details for NABH CHHOR (37460)
42641,NABH MANDAL,MPHIN/2011/44745,21-08-2012,Hindi,Monthly,GANESH TRIPATHI,GANESH TRIPATHI,Madhya Pradesh,Bhopal,View  registration details for NABH MANDAL (MPHIN/2011/44745)
42642,NABH NAMSKAR,UPHIN/2023/87337,17-05-2024,Hindi,Weekly,MANJEET KUMAR,MANJEET KUMAR,Uttar Pradesh,Hardoi,View  registration details for NABH NAMSKAR (UPHIN/2023/87337)
42643,NABH VICHARAN,UTTHIN/2023/86572,27-03-2024,Hindi,Weekly,RAJENDRA JOSHI,RAJENDRA JOSHI,Uttarakhand,Dehradun,View  registration details for NABH VICHARAN (UTTHIN/2023/86572)
42644,NABHIK BANDHAV,MAHMAR/2021/81413,21-04-2022,Marathi,Weekly,ROHIT ASHOK JADHAV,ROHIT ASHOK JADHAV,Maharashtra,Sangli,View  registration details for NABHIK BANDHAV (MAHMAR/2021/81413)
42645,NABHIK MANCH,MAHBIL/2014/66034,08-02-2016,"Marathi, Hindi",Monthly,BHAGWAN RAMDAS CHITTE,BHAGWAN RAMDAS CHITTE,Maharashtra,Dhule,View  registration details for NABHIK MANCH (MAHBIL/2014/66034)
42646,NABHIK PARIVAR,MAHMAR/2017/76173,09-10-2018,Marathi,Monthly,SUBHASH SITARAM PAWAR,SUBHASH SITARAM PAWAR,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for NABHIK PARIVAR (MAHMAR/2017/76173)
42647,NABHIKAANAND,MAHMAR/2016/72356,23-06-2017,Marathi,Fortnightly,SOMANATH JANARDAN SALUNKHE,SOMNATH JANARDAN SALUNKHE,Maharashtra,Sangli,View  registration details for NABHIKAANAND (MAHMAR/2016/72356)
42648,NABIYA SANDESH,MPHIN/26/A6135,25-07-2026,Hindi,Monthly,ANJUM ALI,ANJUM ALI,Madhya Pradesh,Bhopal,View  registration details for NABIYA SANDESH (MPHIN/26/A6135)
42649,NABO UDYOG,WBBEN/2010/34128,29-07-2011,Bengali,Monthly,BISWANATH BHATTACHARYA,BISWANATH BHATTACHARYA,West Bengal,North 24 Parganas,View  registration details for NABO UDYOG (WBBEN/2010/34128)
42650,NABZ E ALAM,43213,20-12-1984,Urdu,Fortnightly,MOHD. SHAHD,MOHD SHAHID,Uttar Pradesh,Kanpur Nagar,View  registration details for NABZ E ALAM (43213)
42651,NABZE AALAM,46259,23-01-1992,Urdu,Fortnightly,SHABNAM YASMIN,SHABNAM YASMEEN,Uttar Pradesh,Kanpur Nagar,View  registration details for NABZE AALAM (46259)
42652,NACHA,69487,30-11-1998,Hindi,Monthly,ADIL KHAN,ADIL KHAN,Madhya Pradesh,Bhopal,View  registration details for NACHA (69487)
42653,NADA E WAQT,BIHURD/2017/72577,24-07-2017,Urdu,Daily,MOHAMMAD AFZAL HASSAN,MOHAMMAD AFZAL HASSAN,Bihar,Patna,View  registration details for NADA E WAQT (BIHURD/2017/72577)
42654,NADA NUDI,40479,21-03-1983,Kannada,Daily,RAMACHANDRA K MANAGOLI,RAMACHANDRA K. MANAGOLI,Karnataka,Bagalkot,View  registration details for NADA NUDI (40479)
42655,NADA NUDI,KARKAN/2015/64053,07-09-2015,KANNADA,Daily,RAMACHANDRA K. MANAGOLI,RAMACHANDRA K. MANAGOLI,Karnataka,Koppal,View  registration details for NADA NUDI (KARKAN/2015/64053)
42656,NADA SAHYADRI,KARKAN/2005/15279,15-09-2005,Kannada,Daily,SAHARAN G.,SAHARAN G.,Karnataka,Hassan,View  registration details for NADA SAHYADRI (KARKAN/2005/15279)
