SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
23001,GURUKUL DARSHAN,GUJGUJ/2009/28937,09-09-2009,Gujarati,Monthly,BALKRISHNADASJI SWAMI,BALKRISHNADASJI SWAMI,Gujarat,Ahmedabad,View  registration details for GURUKUL DARSHAN (GUJGUJ/2009/28937)
23002,GURUKUL TRIVENI,RAJBIL/2013/71476,01-05-2017,"Santhali, Hindi",Half Yearly,ACHARYA SURYA DEVI CHATURVEDA,ARYA KANYA GURUKUL,Rajasthan,Sirohi,View  registration details for GURUKUL TRIVENI (RAJBIL/2013/71476)
23003,GURUKUL VANI,UPHIN/2013/52907,01-11-2013,Hindi,Weekly,HRIDAYANAND AZAD,HRIDAYANAND AZAD,Uttar Pradesh,Deoria,View  registration details for GURUKUL VANI (UPHIN/2013/52907)
23004,GURUKULA THENDRAL,63702,31-05-1996,Tamil,Monthly,DR. V.K.S. SIVASAKTHI BALAN,GURUKULAM,Tamil Nadu,Virudhunagar,View  registration details for GURUKULA THENDRAL (63702)
23005,GURUKULS C.M.E,DELMUL/2013/66374,11-03-2016,"English, Santhali, Hindi",Quarterly,DINESH VASISHTH,DINESH VASISHTH,Delhi,New Delhi,View  registration details for GURUKULS C.M.E (DELMUL/2013/66374)
23006,GURUMAHIMA,KERMAL/2019/79459,17-02-2021,Malayalam,Monthly,VENU N.R.,VENU N R,Kerala,Thiruvananthapuram,View  registration details for GURUMAHIMA (KERMAL/2019/79459)
23007,GURUMANTRA,MAHMAR/2010/32884,09-07-2010,Marathi,Weekly,GANGANE SUDHIR BASVANT,GANGANE SUDHIR BASVANT,Maharashtra,Latur,View  registration details for GURUMANTRA (MAHMAR/2010/32884)
23008,GURUMANTRA,MPHIN/2023/90471,06-02-2025,HINDI,Daily,VIKAS BATRA,VIKAS BATRA,Madhya Pradesh,Bhopal,View  registration details for GURUMANTRA (MPHIN/2023/90471)
23009,GURUMARG,KARKAN/2011/46831,06-12-2012,Kannada,Monthly,VEERENDRA MADHUSUDAN PATAKI,VEERENDRA MADHUSUDAN PATAKI,Karnataka,Belgaum,View  registration details for GURUMARG (KARKAN/2011/46831)
23010,GURUMAT SANDESH,UPBIL/2013/49407,01-05-2013,"Hindi, Punjabi",Fortnightly,SARDAR INDRAJEET SINGH,SARDAR INDRAJEET SINGH,Uttar Pradesh,Kanpur Nagar,View  registration details for GURUMAT SANDESH (UPBIL/2013/49407)
23011,GURUNAGARI VARTA,MHBIL/26/A3151,06-05-2026,"Hindi, Marathi",Weekly,Yogesh Shivnandanlal Jaiswal,Yogesh Shivnandanlal Jaiswal,Maharashtra,Washim,View  registration details for GURUNAGARI VARTA (MHBIL/26/A3151)
