SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
27501,JAHIR SOOCHNA,MPHIN/2014/54903,10-03-2014,Hindi,Weekly,RUPENDRA SINGH CHAUHAN,RUPENDRA SINGH CHAUHAN,Madhya Pradesh,Indore,View  registration details for JAHIR SOOCHNA (MPHIN/2014/54903)
27502,JAHNAVI,10655,12-12-2005,Hindi,Monthly,BHARAT BHUSHAN CHADHA,BHARAT BHUSHAN CHADHA,Delhi,New Delhi,View  registration details for JAHNAVI (10655)
27503,JAHNAVI NEWS,APTEL/26/A2192,06-04-2026,Telugu,Monthly,KANAKALA RAMA RAO,KANAKALA RAMA RAO,Andhra Pradesh,Visakhapatnam,View  registration details for JAHNAVI NEWS (APTEL/26/A2192)
27504,JAHNAVI NEWS,APTEL/25/A5075,11-12-2025,Telugu,Monthly,KANAKALA RAMA RAO,KANAKALA RAMA RAO,Andhra Pradesh,Srikakulam,View  registration details for JAHNAVI NEWS (APTEL/25/A5075)
27505,JAHNUMA TODAY,MPURD/26/A1049,13-02-2026,Urdu,Monthly,saeed baig,saeed baig,Madhya Pradesh,Bhopal,View  registration details for JAHNUMA TODAY (MPURD/26/A1049)
27506,JAHNUMA TODAY,MPURD/2017/73069,25-08-2017,Urdu,Daily,SAEED BEG,SAEED BEG,Madhya Pradesh,Bhopal,View  registration details for JAHNUMA TODAY (MPURD/2017/73069)
27507,JAHNUMA TODAY,MPURD/2020/83200,31-01-2023,Urdu,Weekly,SAEED BEG,SAEED BEG,Madhya Pradesh,Bhopal,View  registration details for JAHNUMA TODAY (MPURD/2020/83200)
27508,JAHRA TIMES,MPHIN/2016/70291,01-02-2017,Hindi,Weekly,AFSEEN JAHRA ABIDI,AFSEEN JAHRA ABIDI,Madhya Pradesh,Bhopal,View  registration details for JAHRA TIMES (MPHIN/2016/70291)
27509,JAI AGRO ONE,MAHMAR/2015/64750,17-11-2015,Marathi,Fortnightly,DNYANESHWAR SHRIRAM KHATADE,DNYANESHWAR SHRIRAM KHATADE,Maharashtra,Yavatmal,View  registration details for JAI AGRO ONE (MAHMAR/2015/64750)
27510,JAI AMRAVATI,APTEL/2016/67657,27-06-2016,Telugu,Monthly,SAMBHANA CHANDRASEKHARA RAO,SAMBHANA CHANDRASEKHARA RAO,Andhra Pradesh,Srikakulam,View  registration details for JAI AMRAVATI (APTEL/2016/67657)
27511,JAI ANNADATA,MPHIN/2015/64624,10-11-2015,Hindi,Fortnightly,DEEPAK BUDANA,DEEPAK BUDANA,Madhya Pradesh,Indore,View  registration details for JAI ANNADATA (MPHIN/2015/64624)
27512,JAI ANNADATA,MPHIN/2015/64939,27-11-2015,Hindi,Daily,DEEPAK BUDANA,DEEPAK BUDANA,Madhya Pradesh,Indore,View  registration details for JAI ANNADATA (MPHIN/2015/64939)
