SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
57511,ROLLI SAMACHAR,UPHIN/2003/09475,28-03-2003,Hindi,Daily,ROLI AGARWAL,ROLI AGARWAL,Uttar Pradesh,Bareilly,View  registration details for ROLLI SAMACHAR (UPHIN/2003/09475)
57512,ROLLING STONE,MAHENG/2008/25616,17-09-2008,English,Monthly,NAIR RADHAKRISHNAN,MW. COM (INDIA) PRIVATE LIMITED,Maharashtra,Mumbai,View  registration details for ROLLING STONE (MAHENG/2008/25616)
57513,ROMETH TIMES,52101,12-11-1990,Hindi,Weekly,PRADEEP KUMAR SAHU,PRADEEP KUMAR SAHU,Madhya Pradesh,Bhopal,View  registration details for ROMETH TIMES (52101)
57514,RONG ROUTE,WBBIL/2010/41490,11-04-2012,"English, Bengali",Bimonthly (Once in two months),PRADOSH RANJAN SAHA,PRADOSH RANJAN SAHA,West Bengal,North 24 Parganas,View  registration details for RONG ROUTE (WBBIL/2010/41490)
57515,RONO BHUMI,ASSBEN/2013/52987,06-11-2013,Bengali,Weekly,RANU DUTTA,RANU DUTTA,Assam,Cachar,View  registration details for RONO BHUMI (ASSBEN/2013/52987)
57516,ROOH DARPAN,UTTHIN/2022/85482,04-10-2023,Hindi,Weekly,ROHIT BADOLA,ROHIT BADOLA,Uttarakhand,Dehradun,View  registration details for ROOH DARPAN (UTTHIN/2022/85482)
57517,ROOH PUNJAB DI,PUNMUL/2019/77624,25-06-2019,"English, Punjabi, Hindi",Monthly,BALJEET SINGH,BALJEET SINGH,Punjab,Jalandhar,View  registration details for ROOH PUNJAB DI (PUNMUL/2019/77624)
57518,ROOHANI AWAZ,CHHHIN/2011/37496,25-05-2011,Hindi,Monthly,RAVINDER PAL SINGH,RAVINDER PAL SINGH,Chhattisgarh,Raipur,View  registration details for ROOHANI AWAZ (CHHHIN/2011/37496)
57519,Roohi express,MPHIN/25/A3730,06-11-2025,Hindi,Monthly,Shiv Charan Prajapati,Shiv Charan Prajapati,Madhya Pradesh,Bhopal,View  registration details for Roohi express (MPHIN/25/A3730)
57520,ROOMANI DUNIYA,4621,23-01-1965,Urdu,Monthly,S. ABBAS HUSAINY,S. ABHAS HOUSING AND S. WASEAN HAIDER,Uttar Pradesh,Prayagraj,View  registration details for ROOMANI DUNIYA (4621)
57521,ROOP SAUNDARYA,38294,21-04-1992,Hindi,Fortnightly,ANIL KUMAR SHARMA,ANIL KUMAR SHARMA,Rajasthan,Kota,View  registration details for ROOP SAUNDARYA (38294)
57522,ROOPA NEWS,APENG/26/A6477,10-08-2026,English,Daily,T SUBRAMANYAM REDDY,T SUBRAMANYAM REDDY,Andhra Pradesh,Tirupati,View  registration details for ROOPA NEWS (APENG/26/A6477)
57523,ROOPA NEWS,APTEL/2014/59674,19-01-2015,Telugu,Monthly,T. SUBRAMANYAM REDDY,T. SUBRAMANYAM REDDY,Andhra Pradesh,Chittoor,View  registration details for ROOPA NEWS (APTEL/2014/59674)
57524,ROOPADARSHINI,62026,27-03-2014,Kannada,Monthly,G. R. CHANNAVEERAPPA,G.R. CHANNAVEERAPPA,Karnataka,Bengaluru,View  registration details for ROOPADARSHINI (62026)
57525,ROOPALI BOLI,66544,01-01-1996,Hindi,Weekly,SUNIL KUMAR,SUNIL KUMAR,Rajasthan,Jaipur,View  registration details for ROOPALI BOLI (66544)
57526,ROOPANI,APTEL/2018/76542,14-12-2018,Telugu,Weekly,PASUPULETI RATNAKARA RAO,PASUPULETI RATNAKARA RAO,Andhra Pradesh,N T R,View  registration details for ROOPANI (APTEL/2018/76542)
57527,ROOPANJALI,27180,24-11-1975,Bengali,Monthly,,,,,View  registration details for ROOPANJALI (27180)
57528,ROOPANTAR,KARKAN/2002/07556,26-08-2002,Kannada,Monthly,SAHAB JOHN BORGALL,TRIBALS TRANSFORMATION-INDIA,Karnataka,Bengaluru,View  registration details for ROOPANTAR (KARKAN/2002/07556)
57529,ROOPATHARA,29737,17-02-1977,Kannada,Monthly,T.SATISH U.PAI,MANIPAL MEDIA NETWORK LTD,Karnataka,Udupi,View  registration details for ROOPATHARA (29737)
57530,ROOPAVATHIYE,TNTAM/2010/33868,04-10-2010,Tamil,Monthly,RANI JOHN,RANI JOHN,Tamil Nadu,Chennai,View  registration details for ROOPAVATHIYE (TNTAM/2010/33868)
57531,ROOPKALA TIMES,MPHIN/2017/72984,16-08-2017,Hindi,Daily,MOHAMMED SHOAIB,MOHAMMED SHOAIB,Madhya Pradesh,Bhopal,View  registration details for ROOPKALA TIMES (MPHIN/2017/72984)
57532,ROOPMA MEDIA APPROACH,UPHIN/2016/71078,17-04-2017,HINDI,Weekly,UPMA SHUKLA,UPMA SHUKLA,Uttar Pradesh,Lucknow,View  registration details for ROOPMA MEDIA APPROACH (UPHIN/2016/71078)
57533,ROOPMA MEDIA APPROACH,UPHIN/2012/51047,25-07-2013,HINDI,Monthly,UPMA SHUKLA,UPMA SHUKLA,Uttar Pradesh,Lucknow,View  registration details for ROOPMA MEDIA APPROACH (UPHIN/2012/51047)
57534,ROOPREKHA,DELHIN/2000/02473,06-12-2000,Hindi,Monthly,ARUN TIWARI,MUNI SRI ROOPCHAND JI,Delhi,New Delhi,View  registration details for ROOPREKHA (DELHIN/2000/02473)
57535,ROORKEE BULLETIN,UTTHIN/2012/46607,27-11-2012,Hindi,Daily,CHAUDHRI SHAHRUKH KHAN,CHAUDHRI SHAHRUKH KHAN,Uttarakhand,Haridwar,View  registration details for ROORKEE BULLETIN (UTTHIN/2012/46607)
57536,ROORKEE BULLETIN,UTTHIN/2013/48517,11-03-2013,Hindi,Weekly,CHAUDHRI SHAHRUKH KHAN,CHAUDHRI SHAHRUKH KHAN,Uttarakhand,Haridwar,View  registration details for ROORKEE BULLETIN (UTTHIN/2013/48517)
57537,Roots Delineate,CTENG/26/A2956,29-04-2026,English,Monthly,Shubhankar Shukla,Shubhankar Shukla,Chhattisgarh,Raipur,View  registration details for Roots Delineate (CTENG/26/A2956)
57538,ROOTS POST,RAJHIN/2019/77098,29-03-2019,Hindi,Fortnightly,AASTHA MATHUR,AASTHA MATHUR,Rajasthan,Jaipur,View  registration details for ROOTS POST (RAJHIN/2019/77098)
57539,ROPAN,CHHBIL/2020/79641,10-03-2021,"English, HINDI",Monthly,AMIT NAMDEO,AMIT NAMDEO,Chhattisgarh,Raipur,View  registration details for ROPAN (CHHBIL/2020/79641)
57540,Rose din,WBBEN/25/A1189,10-06-2025,Bengali,Daily,Mrityunjoy Sardar,Mrityunjoy Sardar,West Bengal,Kolkata,View  registration details for Rose din (WBBEN/25/A1189)
57541,ROSEMIN NEWS,GUJGUJ/2013/48362,01-03-2013,Gujarati,Weekly,ASHRAF GAFARBHAI LULANIA,ASHRAF GAFARBHAI LULANIA,Gujarat,Rajkot,View  registration details for ROSEMIN NEWS (GUJGUJ/2013/48362)
57542,Rosewriter,CTHIN/26/A1339,20-02-2026,Hindi,Daily,Vandana Gardia,Vandana Gardia,Chhattisgarh,Uttar Bastar Kanker,View  registration details for Rosewriter (CTHIN/26/A1339)
57543,ROSHAN,APTEL/2011/37927,20-06-2011,Telugu,Monthly,MD.AFZAL PASHA,MD. AFZAL PASHA,Andhra Pradesh,West Godavari,View  registration details for ROSHAN (APTEL/2011/37927)
57544,ROSHAN BHARAT,RAJHIN/2011/45537,05-10-2012,Hindi,Fortnightly,VIKAS CHHABRA,VIKAS CHHABRA,Rajasthan,Jaipur,View  registration details for ROSHAN BHARAT (RAJHIN/2011/45537)
57545,ROSHAN BHARAT,RAJHIN/2010/31427,18-03-2010,Hindi,Fortnightly,VIKAS CHHABRA,VIKAS CHHABRA,Rajasthan,Ajmer,View  registration details for ROSHAN BHARAT (RAJHIN/2010/31427)
57546,ROSHAN DARPAN,MPHIN/26/A0211,02-01-2026,Hindi,Monthly,KRASHN BAI AHIRWAR,KRASHN BAI AHIRWAR,Madhya Pradesh,Bhopal,View  registration details for ROSHAN DARPAN (MPHIN/26/A0211)
57547,ROSHAN DISHA,MPHIN/2016/68527,05-09-2016,Hindi,Monthly,SUNIL GARG,SUNIL GARG,Madhya Pradesh,Bhopal,View  registration details for ROSHAN DISHA (MPHIN/2016/68527)
57548,ROSHAN DUNIYA,UPHIN/2009/27881,29-05-2009,Hindi,Daily,FARID BAIG,FARID BAIG,Uttar Pradesh,Lucknow,View  registration details for ROSHAN DUNIYA (UPHIN/2009/27881)
57549,ROSHAN DUNIYA,UPHIN/2009/29450,10-11-2009,Hindi,Daily,FARID BAIG,FARID BAIG,Uttar Pradesh,Sitapur,View  registration details for ROSHAN DUNIYA (UPHIN/2009/29450)
57550,ROSHAN DUNIYA,UPURD/2009/29495,16-11-2009,Urdu,Daily,FARID BAIG,FARID BAIG,Uttar Pradesh,Lucknow,View  registration details for ROSHAN DUNIYA (UPURD/2009/29495)
57551,ROSHAN E HIND,UPURD/2013/53458,10-12-2013,Urdu,Daily,FAISAL HASAN,FAISAL HASAN,Uttar Pradesh,Lucknow,View  registration details for ROSHAN E HIND (UPURD/2013/53458)
57552,ROSHAN E KALAM,MAHHIN/2017/75155,10-05-2018,Hindi,Weekly,MOHAMMAD SUBHAN ABDULAZIZ QURESHI,MOHAMMAD SUBHAN ABDUL AZIZ QURESHI,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for ROSHAN E KALAM (MAHHIN/2017/75155)
57553,ROSHAN FIZAE,MPHIN/2016/67091,30-05-2016,Hindi,Monthly,BADRUNNISA,BADRUNNISA,Madhya Pradesh,Bhopal,View  registration details for ROSHAN FIZAE (MPHIN/2016/67091)
57554,ROSHAN JINDAGI,MPHIN/2016/70238,31-01-2017,Hindi,Weekly,MUKEEM,MUKEEM,Madhya Pradesh,Bhopal,View  registration details for ROSHAN JINDAGI (MPHIN/2016/70238)
57555,ROSHAN KARWA,UPHIN/2013/49687,15-05-2013,Hindi,Weekly,SHAMSHAD KHAN,SHAMSHAD KHAN,Uttar Pradesh,Kanpur Nagar,View  registration details for ROSHAN KARWA (UPHIN/2013/49687)
57556,ROSHAN KASHMIR,JKURD/2011/38275,15-07-2011,Urdu,Daily,ISHTIYAQ AHMAD NAIKOO,ISHTIYAQ AHMAD NAIKOO,Jammu and Kashmir,Srinagar,View  registration details for ROSHAN KASHMIR (JKURD/2011/38275)
57557,ROSHAN KHABREN,MPHIN/2016/68362,18-08-2016,Hindi,Weekly,SUNIL MAGRADE,SUNIL MAGARDE,Madhya Pradesh,Bhopal,View  registration details for ROSHAN KHABREN (MPHIN/2016/68362)
57558,ROSHAN LAHARI,67739,01-01-1997,Hindi,Weekly,SHIV SHANKAR SINGH,SHIV SHANKAR SINGH,Uttar Pradesh,Bareilly,View  registration details for ROSHAN LAHARI (67739)
57559,ROSHAN LEHARI,UPURD/2007/22833,04-02-2008,Urdu,Daily,SHIV SHANKAR SINGH,SHIV SHANKAR SINGH,Uttar Pradesh,Bareilly,View  registration details for ROSHAN LEHARI (UPURD/2007/22833)
57560,ROSHAN LEHARI,UPURD/2008/24440,24-06-2008,Urdu,Daily,SHIV SHANKAR SINGH,SHIV SHANKAR SINGH,Uttar Pradesh,Sitapur,View  registration details for ROSHAN LEHARI (UPURD/2008/24440)
57561,ROSHAN SABERA,MPHIN/2021/80489,25-11-2021,Hindi,Weekly,ROSHAN BATHRE,ROSHAN BATHRE,Madhya Pradesh,Jabalpur,View  registration details for ROSHAN SABERA (MPHIN/2021/80489)
57562,ROSHAN SAMAJ,UPHIN/2015/62017,21-05-2015,Hindi,Weekly,SHAHREEN FATIMA,SHAHREEN FATIMA,Uttar Pradesh,Balrampur,View  registration details for ROSHAN SAMAJ (UPHIN/2015/62017)
57563,ROSHAN SAMAJ,UPURD/2016/69168,10-11-2016,Urdu,Weekly,SHAHREEN FATIMA,SHAHREEN FATIMA,Uttar Pradesh,Balrampur,View  registration details for ROSHAN SAMAJ (UPURD/2016/69168)
57564,ROSHAN TIMES,MAHMAR/2013/52869,30-10-2013,Marathi,Weekly,ANWAR JAMEEL SIDDIQUI,ANWAR JAMEEL SIDDIQUI,Maharashtra,Washim,View  registration details for ROSHAN TIMES (MAHMAR/2013/52869)
57565,ROSHAN WATTAN,54764,26-06-1992,"English, Hindi, Marathi",Weekly,M. SHOAIB AHMAD,M. SHOAIB AHMAD,Maharashtra,Wardha,View  registration details for ROSHAN WATTAN (54764)
57566,ROSHAN ZAMEER,71206,21-07-1999,Hindi,Weekly,SHEIKH SULEMAN,SHEIKH SULEMAN,Madhya Pradesh,Bhopal,View  registration details for ROSHAN ZAMEER (71206)
57567,ROSHANI DARSHAN,DELHIN/2001/05445,29-08-2001,Hindi,Monthly,SUSHIL SRIVASTAVA,SUSHIL SRIVASTAVA,Delhi,New Delhi,View  registration details for ROSHANI DARSHAN (DELHIN/2001/05445)
57568,ROSHANI KE PHOOL,MPHIN/2003/15068,04-08-2005,Hindi,Fortnightly,ABDUL GANI,MADHYA PRADESH QAUMI KHIDMATGAR SOCIETY,Madhya Pradesh,Guna,View  registration details for ROSHANI KE PHOOL (MPHIN/2003/15068)
57569,ROSHNAS,BIHURD/2019/77354,13-05-2019,Urdu,Daily,HAFIJU RAHMAN,HAFIJU RAHMAN,Bihar,Saran,View  registration details for ROSHNAS (BIHURD/2019/77354)
57570,ROSHNI,19686,30-09-2013,Urdu,Daily,ZAHOOR AHMAD SHORA,ZAHOOR AHMAD SHORA,Jammu and Kashmir,Srinagar,View  registration details for ROSHNI (19686)
57571,ROSHNI,GUJGUJ/2012/44881,28-08-2012,Gujarati,Monthly,MASUMA Z. MANAKIBWALA,MASUMA Z. MANAKIBWALA,Gujarat,Surat,View  registration details for ROSHNI (GUJGUJ/2012/44881)
57572,ROSHNI DARPAN NEWS,UTTHIN/2023/87368,27-05-2024,Hindi,Weekly,ROSHNI DEVI,ROSHNI DEVI,Uttarakhand,Nainital,View  registration details for ROSHNI DARPAN NEWS (UTTHIN/2023/87368)
57573,ROSHNI E ZINDAGI,BIHURD/2013/49795,21-05-2013,Urdu,Daily,ATIQUE-UZ-ZAMAN,ATIQUE-UZ-ZAMAN,Bihar,Bihar,View  registration details for ROSHNI E ZINDAGI (BIHURD/2013/49795)
57574,ROSHNI KA REPORTER,MPHIN/2001/05091,23-07-2001,Hindi,Monthly,ABDUL SATTAR KHAN,ABDUL SATTAR KHAN,Madhya Pradesh,Bhopal,View  registration details for ROSHNI KA REPORTER (MPHIN/2001/05091)
57575,ROSHNI KA SAFAR,MPHIN/2021/86168,23-01-2024,Hindi,Monthly,FARHAN KHAN,FARHAN KHAN,Madhya Pradesh,Bhopal,View  registration details for ROSHNI KA SAFAR (MPHIN/2021/86168)
57576,ROSHNI KA SAFAR,CTHIN/26/A6773,13-08-2026,Hindi,Daily,farhan khan,farhan khan,Chhattisgarh,Raipur,View  registration details for ROSHNI KA SAFAR (CTHIN/26/A6773)
57577,ROSHNI KE RANG,MPHIN/25/A3021,07-10-2025,Hindi,Quarterly,SHAMSHAAD BEE,SHAMSHAAD BEE,Madhya Pradesh,Bhopal,View  registration details for ROSHNI KE RANG (MPHIN/25/A3021)
57578,ROSHNI KHABARNAMA,KARURD/2015/65623,14-01-2016,Urdu,Daily,FIROZ,FIROZ,Karnataka,Bengaluru,View  registration details for ROSHNI KHABARNAMA (KARURD/2015/65623)
57579,ROSHNI KI AUR CHALE,61013,,Hindi,Weekly,,,,,View  registration details for ROSHNI KI AUR CHALE (61013)
57580,ROSHNI KI RAFTAAR,UTTHIN/2023/88939,25-09-2024,HINDI,Weekly,KAMLESH KUMAR,KAMLESH KUMAR,Uttarakhand,Haridwar,View  registration details for ROSHNI KI RAFTAAR (UTTHIN/2023/88939)
57581,ROSHNI MANAV SAMACHAR,DELHIN/2016/70190,27-01-2017,Hindi,Daily,SURESH KUMAR,SURESH KUMAR,Delhi,New Delhi,View  registration details for ROSHNI MANAV SAMACHAR (DELHIN/2016/70190)
57582,ROSTAGE,16226,04-04-1967,Hindi,Monthly,KUNDA LAL,ALL INDIA MOTOR UNION CONGRESS,Delhi,New Delhi,View  registration details for ROSTAGE (16226)
57583,ROTARY BEATS,TNMUL/2018/78897,22-09-2020,"English, Malayalam, TAMIL",Monthly,DR. E.K. SAGADHEVAN,ROTARY CLUB OF ERODE CENTRAL,Tamil Nadu,Erode,View  registration details for ROTARY BEATS (TNMUL/2018/78897)
57584,ROTARY NEWS,TNTAM/2018/76372,15-11-2018,Tamil,Monthly,P T Prabhakar,ROTARY NEWS TRUST,Tamil Nadu,Chennai,View  registration details for ROTARY NEWS (TNTAM/2018/76372)
57585,ROTARY NEWS,3880,07-07-2010,English,Monthly,P T Prabhakar,ROTARY NEWS TRUST,Tamil Nadu,Chennai,View  registration details for ROTARY NEWS (3880)
57586,ROTARY SAMACHAR,TNHIN/2001/05271,20-10-2010,Hindi,Monthly,P T Prabhakar,ROTARY NEWS TRUST,Tamil Nadu,Chennai,View  registration details for ROTARY SAMACHAR (TNHIN/2001/05271)
57587,ROTI RAM,58574,15-07-1994,Hindi,Daily,RAM SHARAN SAHAYOGI,RAM SHARAN SAHAYOGI,Uttar Pradesh,Bareilly,View  registration details for ROTI RAM (58574)
57588,ROUDRA DIN,66251,01-01-1996,Bengali,Weekly,SMT SUKLA PAUL,SUKLA PAUL,West Bengal,Dakshin Dinajpur,View  registration details for ROUDRA DIN (66251)
57589,ROUGE,MAHENG/2004/16597,17-05-2006,English,Fortnightly,SAM DASTOOR,"BENNETT, COLEMAN & CO.LTD",Maharashtra,Mumbai,View  registration details for ROUGE (MAHENG/2004/16597)
57590,ROUNAK TIMES,DELBIL/2006/19238,19-04-2007,"English, HINDI",Fortnightly,AJAY SHARMA,AJAY SHARMA,Delhi,New Delhi,View  registration details for ROUNAK TIMES (DELBIL/2006/19238)
57591,ROUND NEWS,GUJGUJ/2021/84731,05-06-2023,Gujarati,Weekly,RAJESH DHANJIBHAI PATEL,RAJESH DHANJIBHAI PATEL,Gujarat,Surendranagar,View  registration details for ROUND NEWS (GUJGUJ/2021/84731)
57592,ROUND STAR,MPHIN/2021/79832,09-06-2021,Hindi,Quarterly,ABDUL SHABBAN,ABDUL SHABBAN,Madhya Pradesh,Bhopal,View  registration details for ROUND STAR (MPHIN/2021/79832)
57593,ROUND STAR,MPHIN/2022/90625,07-04-2025,HINDI,Monthly,ABDUL SHABBAN,ABDUL SHABBAN,Madhya Pradesh,Bhopal,View  registration details for ROUND STAR (MPHIN/2022/90625)
57594,ROUND THE CLOCK,ODIENG/2014/58124,08-11-2014,English,Monthly,SUDHANSHU SHEKHAR ROUT,SUDHANSHU SHEKHAR ROUT,Odisha,Khordha,View  registration details for ROUND THE CLOCK (ODIENG/2014/58124)
57595,ROUNDUP MEDIA,66791,10-01-1997,Hindi,Weekly,MOHD. TARIQ FAIZI,MOHD. TARIQ FAIZI,Delhi,New Delhi,View  registration details for ROUNDUP MEDIA (66791)
57596,ROUNDUP REPORT,MPHIN/25/A4085,19-11-2025,Hindi,Quarterly,SAHRISH KHAN,SAHRISH KHAN,Madhya Pradesh,Bhopal,View  registration details for ROUNDUP REPORT (MPHIN/25/A4085)
57597,ROVING EYE,ODIENG/2016/73847,17-11-2017,English,Quarterly,PRATIMA KUMARI DASH,PRATIMA KUMARI DASH,Odisha,Khordha,View  registration details for ROVING EYE (ODIENG/2016/73847)
57598,ROWTHIRAM PAZHAGU,TNTAM/26/A3735,14-05-2026,Tamil,Monthly,Muthukumar R,Muthukumar R,Tamil Nadu,Dindigul,View  registration details for ROWTHIRAM PAZHAGU (TNTAM/26/A3735)
57599,ROYA INSAF,JKURD/2010/37477,25-05-2011,Urdu,Daily,Navdeep Rathore,Navdeep Rathore,Jammu and Kashmir,Pulwama,View  registration details for ROYA INSAF (JKURD/2010/37477)
57600,ROYAL ASHOKA,DELHIN/2010/33978,13-10-2010,Hindi,Weekly,ASHOK KUMAR,ASHOK KUMAR,Delhi,New Delhi,View  registration details for ROYAL ASHOKA (DELHIN/2010/33978)
57601,ROYAL ASHOKA,DELHIN/2011/39339,24-10-2011,Hindi,Weekly,ASHOK KUMAR,ASHOK KUMAR,Delhi,New Delhi,View  registration details for ROYAL ASHOKA (DELHIN/2011/39339)
57602,ROYAL ASHOKA,DELHIN/2011/39333,21-10-2011,Hindi,Fortnightly,ASHOK KUMAR,ASHOK KUMAR,Delhi,New Delhi,View  registration details for ROYAL ASHOKA (DELHIN/2011/39333)
57603,ROYAL BHARAT,UPHIN/2019/83516,06-03-2023,Hindi,Daily,MUKESH KUMAR SRIVASTAV,MUKESH KUMAR SRIVASTAV,Uttar Pradesh,Lucknow,View  registration details for ROYAL BHARAT (UPHIN/2019/83516)
57604,ROYAL BHARAT,UPHIN/2010/36286,21-03-2011,Hindi,Weekly,MUKESH KUMAR SRIVASTAV,MUKESH KUMAR SRIVASTAV,Uttar Pradesh,Lucknow,View  registration details for ROYAL BHARAT (UPHIN/2010/36286)
57605,ROYAL BIDAR,KNKAN/25/A1300,17-06-2025,Kannada,Daily,PRITAM,PRITAM,Karnataka,Bidar,View  registration details for ROYAL BIDAR (KNKAN/25/A1300)
57606,ROYAL BULLETIN,UTTHIN/2004/12680,08-06-2004,Hindi,Daily,ANIL ROYAL,ANIL ROYAL,Uttarakhand,Nainital,View  registration details for ROYAL BULLETIN (UTTHIN/2004/12680)
57607,ROYAL BULLETIN,43285,12-12-2005,Hindi,Daily,ANIL ROYAL,ANIL ROYAL,Uttar Pradesh,Muzaffarnagar,View  registration details for ROYAL BULLETIN (43285)
57608,ROYAL BULLETIN,UTTHIN/2004/19800,17-05-2007,Hindi,Daily,ANIL ROYAL,ANIL ROYAL,Uttarakhand,Dehradun,View  registration details for ROYAL BULLETIN (UTTHIN/2004/19800)
57609,ROYAL BULLETIN,UPHIN/2012/49792,21-05-2013,Hindi,Daily,ANIL ROYAL,ANIL ROYAL,Uttar Pradesh,Meerut,View  registration details for ROYAL BULLETIN (UPHIN/2012/49792)
57610,ROYAL BULLETIN,UPHIN/2008/27979,09-06-2009,Hindi,Daily,ANIL ROYAL,ANIL ROYAL,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for ROYAL BULLETIN (UPHIN/2008/27979)
57611,ROYAL BULLETIN,DELHIN/2012/47792,01-02-2013,Hindi,Daily,ANIL ROYAL,ANIL ROYAL,Delhi,New Delhi,View  registration details for ROYAL BULLETIN (DELHIN/2012/47792)
57612,Royal Club Of Speakers,DLBIL/25/A1836,15-07-2025,"English, Hindi",Quarterly,NARESH CHAND GOYAL,NARESH CHAND GOYAL,Delhi,New Delhi,View  registration details for Royal Club Of Speakers (DLBIL/25/A1836)
57613,ROYAL DELHI,DELHIN/2013/54670,18-02-2014,Hindi,Monthly,ANURADHA SHARMA,ANURADHA SHARMA,Delhi,New Delhi,View  registration details for ROYAL DELHI (DELHIN/2013/54670)
57614,ROYAL EXPREES,MPHIN/2010/35300,19-01-2011,Hindi,Daily,RIZWAN RAUF,RIZWAN RAUF,Madhya Pradesh,Bhopal,View  registration details for ROYAL EXPREES (MPHIN/2010/35300)
57615,ROYAL EXPRESS,GUJGUJ/2013/53713,26-12-2013,Gujarati,Weekly,UNADKAT CHAMPAKLAL KESHAVLAL,UNADKAT CHAMPAKLAL KESHAVLAL,Gujarat,Bhavnagar,View  registration details for ROYAL EXPRESS (GUJGUJ/2013/53713)
57616,ROYAL GUJARAT,GUJGUJ/2015/65769,22-01-2016,Gujarati,Weekly,RAJNISH PARAMHANS RAI,RAJNISH PARAMHANS RAI,Gujarat,Ahmedabad,View  registration details for ROYAL GUJARAT (GUJGUJ/2015/65769)
57617,ROYAL GUJARAT,GUJHIN/2017/75891,24-08-2018,Hindi,Weekly,RAJNISH PARAMHANS RAI,RAJNISH PARAMHANS RAI,Gujarat,Ahmedabad,View  registration details for ROYAL GUJARAT (GUJHIN/2017/75891)
57618,ROYAL HARBINGER,RAJENG/2015/64255,12-10-2015,English,Weekly,NISHANT SHRIVASTAVA,NISHANT SHRIVASTAVA,Rajasthan,Udaipur,View  registration details for ROYAL HARBINGER (RAJENG/2015/64255)
57619,ROYAL HINDUSTAN,UTTHIN/2010/36447,25-03-2011,Hindi,Weekly,PRADEEP KUMAR,PRADEEP KUMAR,Uttarakhand,Dehradun,View  registration details for ROYAL HINDUSTAN (UTTHIN/2010/36447)
57620,ROYAL JAMAKHANDI,KARKAN/2024/87544,18-06-2024,KANNADA,Monthly,YASHAVANT SADASHIV KALUTI,YASHAVANT SADASHIV KALUTI,Karnataka,Bagalkot,View  registration details for ROYAL JAMAKHANDI (KARKAN/2024/87544)
57621,ROYAL JOURNALISM,APBIL/2023/86665,28-03-2024,"English, Telugu",Daily,CHALLA SRIKANTH,CHALLA SRIKANTH,Andhra Pradesh,Guntur,View  registration details for ROYAL JOURNALISM (APBIL/2023/86665)
57622,ROYAL KHABAR,MPHIN/2016/67414,09-06-2016,Hindi,Monthly,MOHAMMAD HANIF,MOHAMMAD HANIF,Madhya Pradesh,Bhopal,View  registration details for ROYAL KHABAR (MPHIN/2016/67414)
