SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
60501,SAMBAD PRABAHA,WBBEN/2002/10660,03-09-2003,Bengali,Weekly,KALYANI GHOSH,KALYANI GHOSH,West Bengal,Kolkata,View  registration details for SAMBAD PRABAHA (WBBEN/2002/10660)
60502,SAMBAD PRADIP,WBBEN/2000/02908,12-02-2000,Bengali,Fortnightly,JYOTI PROKASH GHOSH,JYOTI PROKASH GHOSH,West Bengal,Nadia,View  registration details for SAMBAD PRADIP (WBBEN/2000/02908)
60503,SAMBAD PRATIDHWANI,WBBEN/2014/57558,01-10-2014,Bengali,Weekly,SUKUMAR MAHATO,SUKUMAR MAHATO,West Bengal,Murshidabad,View  registration details for SAMBAD PRATIDHWANI (WBBEN/2014/57558)
60504,SAMBAD SAFAR,DELBIL/2021/82996,12-12-2022,"Hindi, BENGALI",Weekly,RAKESH DEBNATH,RAKESH DEBNATH,Delhi,New Delhi,View  registration details for SAMBAD SAFAR (DELBIL/2021/82996)
60505,SAMBAD SAGAR,ODIODI/2010/33790,28-09-2010,Oriya,Weekly,"BHABANI PRASAD MISHRA,",BHABANI PRASAD MISHRA,Odisha,Cuttack,View  registration details for SAMBAD SAGAR (ODIODI/2010/33790)
60506,SAMBAD SAHITYA O SANSKRITY,WBBEN/2010/30682,02-02-2010,Bengali,Monthly,ARUP SAHA,ARUP SAHA,West Bengal,Hooghly,View  registration details for SAMBAD SAHITYA O SANSKRITY (WBBEN/2010/30682)
60507,SAMBAD SAMIKSHYARA NABA UMESH PRATISHRUTI,62853,15-12-1995,Oriya,Quarterly,BIDHU BHUSHAN PATTANAIK,BIDHU BHUSHAN PATTANAIK,Odisha,Khordha,View  registration details for SAMBAD SAMIKSHYARA NABA UMESH PRATISHRUTI (62853)
60508,SAMBAD SAMPRATI,48270,22-02-1990,Bengali,Fortnightly,PARITOSH MANDAL,PARITOSH MANDAL,West Bengal,Purba Medinipur,View  registration details for SAMBAD SAMPRATI (48270)
60509,SAMBAD SIRONAM,WBBEN/2001/08632,23-12-2002,Bengali,Monthly,SOMNATH CHAKRABORTY,SOMNATH CHAKRABORTY,West Bengal,Howrah,View  registration details for SAMBAD SIRONAM (WBBEN/2001/08632)
60510,SAMBAD SOMALIA,WBBEN/2002/12216,24-03-2011,Bengali,Fortnightly,TUPHAN MONDAL,TUPHAN MONDAL,West Bengal,Hooghly,View  registration details for SAMBAD SOMALIA (WBBEN/2002/12216)
60511,SAMBAD SRUJANARA YUGALBANDI BHUMI,ODIODI/2019/90272,03-12-2024,,Fortnightly,SAGARIKA SARANGI,SAGARIKA SARANGI,Odisha,Cuttack,View  registration details for SAMBAD SRUJANARA YUGALBANDI BHUMI (ODIODI/2019/90272)
60512,SAMBAD TITUMEER,WBBEN/2014/61558,24-04-2015,Bengali,Fortnightly,DHRITARASTRA DUTTA,DHRITARASTRA DUTTA,West Bengal,North 24 Parganas,View  registration details for SAMBAD TITUMEER (WBBEN/2014/61558)
60513,SAMBAD YABOTIYO,WBBEN/2015/63267,14-07-2015,Bengali,Fortnightly,BENOY SEN,BENOY SEN,West Bengal,Kolkata,View  registration details for SAMBAD YABOTIYO (WBBEN/2015/63267)
60514,SAMBADHYAM,KERMAL/2006/18190,25-04-2011,Malayalam,Monthly,JACOB MATHEW,THE MALAYALA MANORAMA CO. LTD.,Kerala,Kottayam,View  registration details for SAMBADHYAM (KERMAL/2006/18190)
60515,SAMBADIK,67306,01-01-1997,Oriya,Monthly,CHITTRANJAN KAR,CHITTARANJAN KAR,Odisha,Cuttack,View  registration details for SAMBADIK (67306)
60516,SAMBALPURI DARPAN,ODIODI/2023/86838,09-04-2024,Oriya,Monthly,DALIMA BHOI,DALIMA BHOI,Odisha,Sambalpur,View  registration details for SAMBALPURI DARPAN (ODIODI/2023/86838)
60517,SAMBANDH SETU,GJGUJ/26/A3282,07-05-2026,Gujarati,Weekly,SAMNANI HEMANTKUMAR,SAMNANI HEMANTKUMAR,Gujarat,Vadodara,View  registration details for SAMBANDH SETU (GJGUJ/26/A3282)
60518,SAMBAY BULLETIN & CO OPERATIVE SANGBAD,41089,10-05-1982,Bengali,Monthly,GOVINDA CHAKROBORTY,COOPERATIVE UNION,West Bengal,Kolkata,View  registration details for SAMBAY BULLETIN & CO OPERATIVE SANGBAD (41089)
60519,sambeda Sambeekshana,ORMUL/25/A0409,23-05-2025,"Oriya, English, Hindi, Sanskrit, KUI, BODO, BANDA, SANTHALI",Quarterly,DEBASHIS PATRA,DEBASHIS PATRA,Odisha,Baleshwar,View  registration details for sambeda Sambeekshana (ORMUL/25/A0409)
60520,SAMBHAAV METRO,43590,12-12-2005,Gujarati,Daily,JYOTINDRA D.BRAMBHATT,"SAMBHAAV MEDIA LIMITED, AHMEDABAD",Gujarat,Ahmedabad,View  registration details for SAMBHAAV METRO (43590)
60521,SAMBHABANA,ODIODI/2001/05396,02-08-2001,Oriya,Monthly,DEBA PRASAD PRIJA,DEBA PRASAD PRIJA,Odisha,Khordha,View  registration details for SAMBHABANA (ODIODI/2001/05396)
60522,SAMBHAJI ARMAR KRANTI,MAHMAR/2019/77975,18-09-2019,Marathi,Weekly,SHRIKANT BALASAHEB DANGE,SHRIKANT BALASAHEB DANGE,Maharashtra,Solapur,View  registration details for SAMBHAJI ARMAR KRANTI (MAHMAR/2019/77975)
60523,SAMBHAJI BRIGADE,MAHMAR/2008/27760,18-05-2009,Marathi,Weekly,SUBHASH SUKHADEV BHOSALE,SUBHASH S. BHOSALE,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SAMBHAJI BRIGADE (MAHMAR/2008/27760)
60524,SAMBHAJI BRIGADE,MAHMAR/2006/16300,14-05-2009,Marathi,Weekly,SUBHASH SUKHADEV BHOSALE,SUBHASH S. BHOSALE,Maharashtra,Thane,View  registration details for SAMBHAJI BRIGADE (MAHMAR/2006/16300)
60525,SAMBHAJINAGAR TIMES,MAHMAR/2018/77343,13-05-2019,Marathi,Weekly,GANESH DADARAO JADHAV,GANESH DADARAO JADHAV,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SAMBHAJINAGAR TIMES (MAHMAR/2018/77343)
60526,SAMBHAJINAGAR UPDATES,MAHBIL/2023/88677,27-08-2024,BILINGUAL,Weekly,ANSARI MOHAMMED AFZAL UR REHMAN,ANSARI MOHAMMED AFZAL UR REHMAN,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SAMBHAJINAGAR UPDATES (MAHBIL/2023/88677)
60527,Sambhajinagar Vrutt,MHMAR/25/A4746,04-12-2025,Marathi,Weekly,Deepali Ravindra Kharat,Deepali Ravindra Kharat,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for Sambhajinagar Vrutt (MHMAR/25/A4746)
60528,SAMBHAL AADHAR,UPHIN/2015/61777,05-05-2015,Hindi,Weekly,ABHISHEK,ABHISHEK,Uttar Pradesh,Moradabad,View  registration details for SAMBHAL AADHAR (UPHIN/2015/61777)
60529,SAMBHARNA,52840,23-08-1993,Hindi,Daily,MOHD. YOUSUFUDDIN,MOHD. YOUSUFUDDIN,Telangana,Hyderabad,View  registration details for SAMBHARNA (52840)
60530,SAMBHASHANA SANDESHAH,58190,30-12-1994,Sanskrit,Monthly,K NARAYANA,SAMSKRITA BHARTI KARNATAKA TRUST,Karnataka,Bengaluru,View  registration details for SAMBHASHANA SANDESHAH (58190)
60531,SAMBHAV,GUJGUJ/2013/53710,26-12-2013,Gujarati,Daily,LAXMANBHAI B. PATEL,LAXMANBHAI B. PATEL,Gujarat,Gandhinagar,View  registration details for SAMBHAV (GUJGUJ/2013/53710)
60532,SAMBHAV DOOT,MAHHIN/2007/23776,02-05-2008,Hindi,Weekly,SHRAVAN KUMAR MISHRA,SHRAVAN KUMAR MISHRA,Maharashtra,Mumbai,View  registration details for SAMBHAV DOOT (MAHHIN/2007/23776)
60533,SAMBHAV SAMACHAR,UPHIN/2023/90267,03-12-2024,HINDI,Monthly,FAHIM UDDIN,FAHIM UDDIN,Uttar Pradesh,Bareilly,View  registration details for SAMBHAV SAMACHAR (UPHIN/2023/90267)
60534,SAMBHAV TIMES,UTTHIN/2010/33539,06-09-2010,Hindi,Weekly,DEEPAK GULANI,DEEPAK GULANI,Uttarakhand,Dehradun,View  registration details for SAMBHAV TIMES (UTTHIN/2010/33539)
60535,SAMBHAVA NEWS,ODIODI/2023/90527,18-03-2025,Oriya,Fortnightly,NARESH CHANDRA PATTANAYAK,NARESH CHANDRA PATTANAYAK,Odisha,Puri,View  registration details for SAMBHAVA NEWS (ODIODI/2023/90527)
