SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
66501,SIMPLE SAMACHAR,MPHIN/2015/74926,,Hindi,Fortnightly,VIKRAM SISODIYA,VIKRAM SISODIYA,Madhya Pradesh,Mandsaur,View  registration details for SIMPLE SAMACHAR (MPHIN/2015/74926)
66502,SIMPLE WEALTH EXPRESS,DELENG/2009/27368,30-03-2009,English,Monthly,ASHISH GOEL,VISTA WEALTH CONSULTANTS PVT. LTD.,Delhi,New Delhi,View  registration details for SIMPLE WEALTH EXPRESS (DELENG/2009/27368)
66503,SIMPLY JAIPUR,RAJBIL/2012/44840,27-08-2012,"English, HINDI",Monthly,ANSHU HARSH,ANSHU HARSH,Rajasthan,Jaipur,View  registration details for SIMPLY JAIPUR (RAJBIL/2012/44840)
66504,SIMRAN EXPRESS,UTTHIN/2022/83328,22-02-2023,Hindi,Weekly,NEELAM BATRA,NEELAM BATRA,Uttarakhand,Dehradun,View  registration details for SIMRAN EXPRESS (UTTHIN/2022/83328)
66505,SIMRAN KI BAAT,MPHIN/2016/67993,28-07-2016,Hindi,Monthly,HEMLATA,HEMLATA,Madhya Pradesh,Bhopal,View  registration details for SIMRAN KI BAAT (MPHIN/2016/67993)
66506,SIMRAN VAKTA,GUJHIN/2022/83740,12-04-2023,Hindi,Weekly,SATYA PRAKASH VERMA,SATYA PRAKASH VERMA,Gujarat,Surat,View  registration details for SIMRAN VAKTA (GUJHIN/2022/83740)
66507,SIMSJMR,MAHENG/2017/75613,22-06-2018,English,Annual,BRIG. DR. RAJIV DIVEKAR,SYMBIOSIS INSTITUTE OF MANAGEMENT STUDIES,Maharashtra,Pune,View  registration details for SIMSJMR (MAHENG/2017/75613)
66508,SINA SAMACHAR,MAHMAR/2016/71228,24-04-2017,Marathi,Fortnightly,KULKARNI VINAY VILAS,VINAY VILAS KULKARNI,Maharashtra,Dharashiv,View  registration details for SINA SAMACHAR (MAHMAR/2016/71228)
66509,Sinchana Express,KNKAN/25/A4132,20-11-2025,Kannada,Daily,hanamanth dodamani,hanamanth dodamani,Karnataka,Bagalkot,View  registration details for Sinchana Express (KNKAN/25/A4132)
66510,SINCHIT KHETI,45324,18-01-1988,Hindi,Weekly,LAXMI NARAYAN PATORIYA,LAXMI NARAYAN PATORIYA,Madhya Pradesh,Indore,View  registration details for SINCHIT KHETI (45324)
