SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
48501,PANDIAN TIMES,MAHHIN/2012/52563,,Hindi,Monthly,MICHIAL P. NADAR,MICHIAL P. NADAR,Maharashtra,Mumbai,View  registration details for PANDIAN TIMES (MAHHIN/2012/52563)
48502,PANDIT DEENDAYAL UPADHYAY MISSION TODAY,MPHIN/2009/36825,18-04-2011,Hindi,Monthly,M.U. CHAUDHARY,M.U. CHOWDHRY,Madhya Pradesh,Bhopal,View  registration details for PANDIT DEENDAYAL UPADHYAY MISSION TODAY (MPHIN/2009/36825)
48503,PANDIT DEENDAYAL UPADHYAY MISSION TODAY,CHHHIN/2008/30872,11-02-2010,Hindi,Other,M. U. CHOWDHRY,M.U. CHOWDHRY,Chhattisgarh,Raipur,View  registration details for PANDIT DEENDAYAL UPADHYAY MISSION TODAY (CHHHIN/2008/30872)
48504,PANDIT DEENDAYAL UPADHYAY VICHAR SANGH,MPHIN/2008/26826,28-02-2011,Hindi,Monthly,ANOOP DATTA,ANOOP DATTA,Madhya Pradesh,Bhopal,View  registration details for PANDIT DEENDAYAL UPADHYAY VICHAR SANGH (MPHIN/2008/26826)
48505,PANDIYAMULAKKAM,TNTAM/2022/82976,01-12-2022,Tamil,Monthly,M. ALAGESAN,M.ALAGESAN,Tamil Nadu,Madurai,View  registration details for PANDIYAMULAKKAM (TNTAM/2022/82976)
48506,PANDOKHAR SANDESH,MPHIN/2018/77060,29-03-2019,Hindi,Monthly,SEEMA VYAS,SEEMA VYAS,Madhya Pradesh,Bhopal,View  registration details for PANDOKHAR SANDESH (MPHIN/2018/77060)
48507,PANDRAH AUGUST,3754,22-10-1951,Hindi,Weekly,CHANDRESH VYAS,CHANDRESH VYAS,Rajasthan,Udaipur,View  registration details for PANDRAH AUGUST (3754)
48508,PANDURANG YATRA,MAHMAR/2015/65570,12-01-2016,Marathi,Monthly,SANJAY SADASHIV PANDULE,SANJAY SADASHIV PANDULE,Maharashtra,Beed,View  registration details for PANDURANG YATRA (MAHMAR/2015/65570)
48509,PANGA TIMES,MAHMAR/2012/44829,24-08-2012,Marathi,Weekly,CHETAN PANDIR GAIKWAD,CHENTANPANDIT GAIKWAD,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for PANGA TIMES (MAHMAR/2012/44829)
48510,PANGU MARKET,53776,16-07-1993,Tamil,Weekly,G ASOKAN,G. ASOKAN,Tamil Nadu,Chennai,View  registration details for PANGU MARKET (53776)
48511,PANIPAT AAP TAK,HRBIL/25/A5129,12-12-2025,"English, Hindi",Fortnightly,Vishal,Vishal,Haryana,Panipat,View  registration details for PANIPAT AAP TAK (HRBIL/25/A5129)
48512,PANIPAT KESARI,HARHIN/2007/26486,15-12-2008,Hindi,Fortnightly,HUKAM CHAND MEHTA,HUKUM CHAND MEHTA,Haryana,Panipat,View  registration details for PANIPAT KESARI (HARHIN/2007/26486)
48513,PANIPAT KI SHAN,HARHIN/2022/83486,06-03-2023,Hindi,Monthly,JAGDISH CHANDER,JAGDISH CHANDER,Haryana,Panipat,View  registration details for PANIPAT KI SHAN (HARHIN/2022/83486)
48514,PANIPAT NEWS,51540,12-11-1993,Hindi,Weekly,SANJAY KUMAR JAIN,SANJAY KUMAR JAIN,Haryana,Panipat,View  registration details for PANIPAT NEWS (51540)
48515,PANIPAT SAMACHAR,46628,19-04-1988,Hindi,Fortnightly,HUKAM CHAND MEHTA,HUKAM CHAND MEHTA,Haryana,Panipat,View  registration details for PANIPAT SAMACHAR (46628)
