SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
31001,Kalaache Chakra,MHMAR/25/A0727,30-05-2025,Marathi,Monthly,Raju Vinayak Misale,Raju Vinayak Misale,Maharashtra,Mumbai,View  registration details for Kalaache Chakra (MHMAR/25/A0727)
31002,KALAAM KURAL,TNTAM/25/A0097,08-04-2025,Tamil,Weekly,SAHABDEEN A,SAHABDEEN A,Tamil Nadu,Chennai,View  registration details for KALAAM KURAL (TNTAM/25/A0097)
31003,KALABHARATHI,APTEL/2015/60301,19-02-2015,Telugu,Monthly,BHASURU SIVA SANKARA PRASAD,BHASURU SIVA SANKARA PRASAD,Andhra Pradesh,Srikakulam,View  registration details for KALABHARATHI (APTEL/2015/60301)
31004,KALABHUMI TALKIES,GJMUL/25/A2895,29-09-2025,"Gujarati, Hindi, English",Monthly,SantoshKumar Krushnadev Tripathi,SantoshKumar Krushnadev Tripathi,Gujarat,Vadodara,View  registration details for KALABHUMI TALKIES (GJMUL/25/A2895)
31005,KALABURAGI KALPAVRUKSHA,KARKAN/2019/79781,06-04-2021,Kannada,Monthly,SURESHKUMAR D. BADIGER,SURESHKUMAR D. BADIGER,Karnataka,Kalaburagi,View  registration details for KALABURAGI KALPAVRUKSHA (KARKAN/2019/79781)
31006,KALABURAGI KOOGU,KARKAN/2022/84959,04-08-2023,Kannada,Daily,SUMANGALA KALYANKUMAR GATTU,SUMANGALA KALYANKUMAR GATTU,Karnataka,Kalaburagi,View  registration details for KALABURAGI KOOGU (KARKAN/2022/84959)
31007,KALABURAGI KOTE,KARKAN/2020/81806,04-08-2022,Kannada,Daily,JAIPRAKASH,JAIPRAKASH,Karnataka,Kalaburagi,View  registration details for KALABURAGI KOTE (KARKAN/2020/81806)
31008,KALABURAGI NADU,KNKAN/25/A0982,04-06-2025,Kannada,Daily,SHREEMANTH,SHREEMANTH,Karnataka,Kalaburagi,View  registration details for KALABURAGI NADU (KNKAN/25/A0982)
31009,KALABURAGI NEWS,KARKAN/2023/85529,12-10-2023,Kannada,Daily,NAGAVENI JAYASHREE,NAGAVENI JAYASHREE,Karnataka,Kalaburagi,View  registration details for KALABURAGI NEWS (KARKAN/2023/85529)
31010,KALABURAGI PRABHA,KARKAN/2018/75847,07-08-2018,Kannada,Daily,VIJAYKUMAR GURANNA JIDAGI,VIJAYKUMAR GURANNA JIDAGI,Karnataka,Kalaburagi,View  registration details for KALABURAGI PRABHA (KARKAN/2018/75847)
31011,KALABURAGI PRACHARA,KARKAN/2023/84141,10-05-2023,Kannada,Daily,SHIVA KUMAR N TOTANLLI,SHIVA KUMAR N TOTANLLI,Karnataka,Kalaburagi,View  registration details for KALABURAGI PRACHARA (KARKAN/2023/84141)
31012,KALABURAGI SAMRUDHI,KARKAN/2020/79470,17-02-2021,Kannada,Daily,AVINASH KOLLUR,AVINASH KOLLUR,Karnataka,Kalaburagi,View  registration details for KALABURAGI SAMRUDHI (KARKAN/2020/79470)
31013,KALABURAGI UDAYA,KNKAN/26/A3799,15-05-2026,Kannada,Daily,VIJAYKUMAR,VIJAYKUMAR,Karnataka,Kalaburagi,View  registration details for KALABURAGI UDAYA (KNKAN/26/A3799)
31014,KALACHAKRA,KARKAN/2009/30407,12-01-2010,Kannada,Weekly,BASAVARAJ SANGAPPA. SHIVASHARANAR,BASAVARAJ SANGAPPA SHIVARSHARANAR,Chhattisgarh,Bijapur,View  registration details for KALACHAKRA (KARKAN/2009/30407)
31015,Kalachakra Files Aparichita Satyagalu,KNKAN/26/A0815,28-01-2026,Kannada,Bimonthly (Once in two months),KUMAR R NAIK,KUMAR R NAIK,Karnataka,Uttara Kannada,View  registration details for Kalachakra Files Aparichita Satyagalu (KNKAN/26/A0815)
31016,KALADWANI,KERMAL/2008/27448,09-12-2009,Malayalam,Monthly,R. SUBHASH CHANDRA KURUP,SUBHASH CHANDRA KURUP R.,Kerala,Thiruvananthapuram,View  registration details for KALADWANI (KERMAL/2008/27448)
31017,kalagati jan jagat,MPHIN/25/A3344,17-10-2025,Hindi,Monthly,BRAJ KUMAR SAHU,BRAJ KUMAR SAHU,Madhya Pradesh,Bhopal,View  registration details for kalagati jan jagat (MPHIN/25/A3344)
31018,KALAGHATGI KANNU,KARKAN/2017/74642,12-02-2018,Kannada,Monthly,RAVI K. BADIGER,RAVI K BADIGER,Karnataka,Dharwad,View  registration details for KALAGHATGI KANNU (KARKAN/2017/74642)
31019,KALAI DEEPAM,TNTAM/2017/77452,17-06-2019,Tamil,Daily,M. KANNAN,M.KANNAN,Tamil Nadu,Chennai,View  registration details for KALAI DEEPAM (TNTAM/2017/77452)
31020,KALAI DESAM,TNTAM/2022/82380,17-10-2022,Tamil,Twice a week,M.VARMAN,M.VARMAN,Tamil Nadu,Chennai,View  registration details for KALAI DESAM (TNTAM/2022/82380)
31021,KALAI KATHIR,5502,16-09-1948,Tamil,Monthly,G R DAMODARAN,G.R. DAMODARAN AND D. VIDYAPRAKASH,Tamil Nadu,Chennai,View  registration details for KALAI KATHIR (5502)
31022,KALAI NAALITHAZH,TNTAM/2015/62919,26-06-2015,Tamil,Daily,S. PANDI,S. PANDI,Tamil Nadu,Tiruchirappalli,View  registration details for KALAI NAALITHAZH (TNTAM/2015/62919)
