SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
61001,SAMYUKTHA VARTHE,KARKAN/2010/38874,12-09-2011,Kannada,Weekly,V. NARASIMHAIAH,V. NARASIMHAIAH,Karnataka,Chikkaballapura,View  registration details for SAMYUKTHA VARTHE (KARKAN/2010/38874)
61002,SANA PALUKU,APTEL/25/A0316,21-05-2025,Telugu,Daily,M NAMBIKA RAJ,M NAMBIKA RAJ,Andhra Pradesh,Chittoor,View  registration details for SANA PALUKU (APTEL/25/A0316)
61003,SANABBAR TODAY,MPHIN/2022/83945,25-04-2023,Hindi,Monthly,SANABBAR SULTANA,SANABBAR SULTANA,Madhya Pradesh,Bhopal,View  registration details for SANABBAR TODAY (MPHIN/2022/83945)
61004,SANADHYA GAURAV,20254,02-07-1970,Hindi,Monthly,DHANIRAM DUBEY,DHANI RAM DUBEY,Uttar Pradesh,Jhansi,View  registration details for SANADHYA GAURAV (20254)
61005,SANADHYA SARITA,RAJHIN/2016/73858,17-11-2017,Hindi,Quarterly,ANIL KUMAR SHARMA,ANIL KUMAR SHARMA,Rajasthan,Udaipur,View  registration details for SANADHYA SARITA (RAJHIN/2016/73858)
61006,SANAGMNER TIMES,66740,01-01-1991,Marathi,Weekly,KISHOR RADHA KISHAN KALRA,KISHOR RADHA KISHAN KALRA,Maharashtra,Ahilyanagar,View  registration details for SANAGMNER TIMES (66740)
61007,SANAKA,UTTHIN/2012/43712,30-07-2012,HINDI,Weekly,RAM AUTAR AGARWAL,SANAKASAMITI,Uttarakhand,Nainital,View  registration details for SANAKA (UTTHIN/2012/43712)
61008,SANAKA,35428,04-09-1979,HINDI,Weekly,RAM AUTAR AGARWAL,SANAKASAMITI,Uttarakhand,Nainital,View  registration details for SANAKA (35428)
61009,SANAKKIYAN KURAL,TNTAM/2009/32295,14-05-2010,Tamil,Fortnightly,S. MAGESH,S. MAGESH,Tamil Nadu,Chennai,View  registration details for SANAKKIYAN KURAL (TNTAM/2009/32295)
61010,SANAKYAN CHOL,49481,06-10-1989,Tamil,Weekly,D. DEENADHAYALAN,D.DEENADHAYALAN,Tamil Nadu,Chennai,View  registration details for SANAKYAN CHOL (49481)
61011,SANALAYAM ORU SOLL,53741,,,,,,,,View  registration details for SANALAYAM ORU SOLL (53741)
61012,SANALEIBAK,31350,22-05-2014,Manipuri,Daily,LONGJAM SHYAMANANDA SINGH,NONGPOK PUBLISHERS PVT LTD,Manipur,Imphal West,View  registration details for SANALEIBAK (31350)
61013,SANAM KADA,9944,18-10-1965,Urdu,Monthly,SHRI SURENDRA KUMAR AGRAWAL,SURENDRA KUMAR AGARWAL,Uttar Pradesh,Prayagraj,View  registration details for SANAM KADA (9944)
61014,SANANDA,44046,25-11-2011,Bengali,Fortnightly,ZAHRA BASRAI,ABP PVT.LTD.,West Bengal,Kolkata,View  registration details for SANANDA (44046)
61015,SANATAN BHARAT,GUJGUJ/2022/84461,24-05-2023,Gujarati,Weekly,Sonvane Sunil Gulab,Sonvane Sunil Gulab,Gujarat,Surat,View  registration details for SANATAN BHARAT (GUJGUJ/2022/84461)
61016,SANATAN CHETNA,CHHHIN/2014/58613,28-11-2014,Hindi,Monthly,SHARAD PANDEY,SHARAD KUMAR PANDEY,Chhattisgarh,Raipur,View  registration details for SANATAN CHETNA (CHHHIN/2014/58613)
61017,SANATAN DHARM PATRIKA,MAHGUJ/2016/68522,02-09-2016,Gujarati,Monthly,VALJIBHAI HIRJIBHAI PATEL,AKHIL BHARTIYA KUTCH KADVA PATIDAR SAMAJ,Maharashtra,Mumbai,View  registration details for SANATAN DHARM PATRIKA (MAHGUJ/2016/68522)
61018,SANATAN DHARM PATRIKA,GJGUJ/25/A1303,17-06-2025,Gujarati,Monthly,AMRUTLAL SHIVDAS PATEL,AKHIL BHARTIYA KUTCH KADVA PATIDAR SAMAJ,Gujarat,Ahmedabad,View  registration details for SANATAN DHARM PATRIKA (GJGUJ/25/A1303)
61019,SANATAN DIGVIJAY,UPHIN/2006/21732,05-11-2007,Hindi,Monthly,BRAHMCHARI YADUNANDAN CHAITANYA,BRAHMCHARI YADUNANDAN CHAITANYA,Uttar Pradesh,Mathura,View  registration details for SANATAN DIGVIJAY (UPHIN/2006/21732)
61020,SANATAN HALCHAL,MPHIN/26/A1109,16-02-2026,Hindi,Quarterly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Ujjain,View  registration details for SANATAN HALCHAL (MPHIN/26/A1109)
61021,SANATAN HALCHAL,MPHIN/25/A4795,05-12-2025,Hindi,Quarterly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Vidisha,View  registration details for SANATAN HALCHAL (MPHIN/25/A4795)
61022,SANATAN HALCHAL,MPHIN/2018/77489,17-06-2019,Hindi,Quarterly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Bhopal,View  registration details for SANATAN HALCHAL (MPHIN/2018/77489)
61023,SANATAN HALCHAL,MPHIN/2021/83268,07-02-2023,Hindi,Weekly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Bhopal,View  registration details for SANATAN HALCHAL (MPHIN/2021/83268)
61024,SANATAN HALCHAL,MPHIN/25/A4245,21-11-2025,Hindi,Quarterly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Rajgarh,View  registration details for SANATAN HALCHAL (MPHIN/25/A4245)
61025,SANATAN HALCHAL,MPHIN/26/A1110,16-02-2026,Hindi,Quarterly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Indore,View  registration details for SANATAN HALCHAL (MPHIN/26/A1110)
61026,SANATAN HALCHAL,MPHIN/25/A4251,21-11-2025,Hindi,Quarterly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Chhatarpur,View  registration details for SANATAN HALCHAL (MPHIN/25/A4251)
61027,SANATAN HALCHAL,MPHIN/26/A0260,13-01-2026,Hindi,Quarterly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Raisen,View  registration details for SANATAN HALCHAL (MPHIN/26/A0260)
61028,SANATAN HALCHAL,MPHIN/2015/63685,07-08-2015,Hindi,Monthly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Bhopal,View  registration details for SANATAN HALCHAL (MPHIN/2015/63685)
61029,SANATAN HALCHAL,MPHIN/2019/78316,26-12-2019,Hindi,Fortnightly,NIRANJAN SINGH,NIRANJAN SINGH,Madhya Pradesh,Bhopal,View  registration details for SANATAN HALCHAL (MPHIN/2019/78316)
