SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
81001,WARUD TODAY,MAHMAR/2021/86181,23-01-2024,Marathi,Weekly,PRADIP PANDURANGJI BAHURUPI,PRADIP PANDURANGJI BAHURUPI,Maharashtra,Amravati,View  registration details for WARUD TODAY (MAHMAR/2021/86181)
81002,WASHIM BHUMI,MAHMAR/2008/26828,21-01-2009,Marathi,Weekly,VISHWANATH SHANKAR RAUT,VISHWANATH SHANKAR RAUT,Maharashtra,Washim,View  registration details for WASHIM BHUMI (MAHMAR/2008/26828)
81003,WASHIM BHUSHAN,MAHMAR/2019/77383,20-05-2019,Marathi,Daily,PRITI SHASHIKANT JADHAV,PRITI SHASHIKANT JADHAV,Maharashtra,Washim,View  registration details for WASHIM BHUSHAN (MAHMAR/2019/77383)
81004,Washim Chaaupher,MHMAR/26/A6489,10-08-2026,Marathi,Weekly,Gopal vivek Kale,Gopal vivek Kale,Maharashtra,Washim,View  registration details for Washim Chaaupher (MHMAR/26/A6489)
81005,WASHIM CHAUFER,MAHMAR/2014/55140,01-04-2014,Marathi,Weekly,MILIND KAMALAKAR PANDE,MILIND KAMALAKAR PANDE,Maharashtra,Washim,View  registration details for WASHIM CHAUFER (MAHMAR/2014/55140)
81006,WASHIM DARSHAN,MAHMAR/2010/35380,24-01-2011,MARATHI,Weekly,TUSHAR SUNIL GADEKAR,TUSHAR SUNIL GADEKAR,Maharashtra,Washim,View  registration details for WASHIM DARSHAN (MAHMAR/2010/35380)
81007,WASHIM INSAF,MAHBIL/2019/77299,07-05-2019,"Marathi, Hindi",Weekly,ATIK KHAN MANSUR KHAN,ATIK KHAN MANSUR KHAN,Maharashtra,Washim,View  registration details for WASHIM INSAF (MAHBIL/2019/77299)
81008,WASHIM KHABAR,MAHMAR/2008/24718,23-07-2008,Marathi,Weekly,SUDHAKAR SHESHRAO CHAUDHARI,SUDHAKAR SHESHRAO CHAUDHARI,Maharashtra,Washim,View  registration details for WASHIM KHABAR (MAHMAR/2008/24718)
81009,WASHIM PATRIKA,MAHMAR/2022/82658,10-11-2022,Marathi,Monthly,ASHWIN RAMESHRAO DESHMUKH,ASHWIN RAMESHRAO DESHMUKH,Maharashtra,Washim,View  registration details for WASHIM PATRIKA (MAHMAR/2022/82658)
81010,WASHIM POST,MAHMAR/2022/82682,10-11-2022,Marathi,Weekly,MAHESH SATYANARAYAN SHARMA,MAHESH SATYANARAYAN SHARMA,Maharashtra,Washim,View  registration details for WASHIM POST (MAHMAR/2022/82682)
81011,WASHIM SAIRAN,MAHMAR/2002/08144,31-10-2002,Marathi,Weekly,ASHFAQUE BAIG KHAN BAIG,ASHFAQUE BAIG KHAN BAIG,Maharashtra,Washim,View  registration details for WASHIM SAIRAN (MAHMAR/2002/08144)
81012,WASHIM SANDESH,MAHMAR/2021/82527,21-10-2022,Marathi,Weekly,ARUN MAHADEORAO RAUT,ARUN MAHADEORAO RAUT,Maharashtra,Washim,View  registration details for WASHIM SANDESH (MAHMAR/2021/82527)
81013,WASHIMARATNA,MAHMAR/2022/87209,07-05-2024,Marathi,Weekly,UMESH BABANRAO DESHMUKH,UMESH BABANRAO DESHMUKH,Maharashtra,Washim,View  registration details for WASHIMARATNA (MAHMAR/2022/87209)
81014,WASHROOMS AND BEYOND,MAHENG/2010/44571,08-08-2012,English,Quarterly,SHEITAL SHETTY,GNOSIS SERVICES PVT. LTD,Maharashtra,Mumbai,View  registration details for WASHROOMS AND BEYOND (MAHENG/2010/44571)
81015,WASHUNDHARA,SIKNEP/2001/03998,31-01-2001,Nepali,Weekly,INDIRA CHHETRI,INDIRA CHHETRI,Sikkim,Gangtok,View  registration details for WASHUNDHARA (SIKNEP/2001/03998)
81016,WASME GLOBAL MSME NEWS,UPENG/26/A6685,12-08-2026,English,Monthly,Gyan Prakash Agarwal,World Association for Small and Medium Enterprises,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for WASME GLOBAL MSME NEWS (UPENG/26/A6685)
81017,WASVI DEVI,MAHMAR/2013/49895,24-05-2013,Marathi,Weekly,Vitthal Prabhakar Tagalpallewar,Vitthal Prabhakar Tagalpallewar,Maharashtra,Latur,View  registration details for WASVI DEVI (MAHMAR/2013/49895)
81018,WATAN DI SHAN PRABHAT,UPPUN/2009/29370,06-11-2009,Punjabi,Daily,DR. G.S. BHATNAGAR,SUBHARTI MEDIA LTD.,Uttar Pradesh,Meerut,View  registration details for WATAN DI SHAN PRABHAT (UPPUN/2009/29370)
81019,WATAN EXPRESS,54401,24-03-1992,Urdu,Daily,Arvind Kumar Pandey,Arvind Kumar Pandey,Uttar Pradesh,Kanpur Nagar,View  registration details for WATAN EXPRESS (54401)
81020,WATAN KE RAKHWALE MAIL,56093,04-02-1993,Urdu,Weekly,SOUKAT HAYAT,SHAUKAT HAYAT,Uttar Pradesh,Kanpur Nagar,View  registration details for WATAN KE RAKHWALE MAIL (56093)
81021,WATAN KE SIPAHI,69583,15-12-1998,Hindi,Monthly,ANAND PRAKASH SHARMA,ANAND PRAKSH SHARMA,Haryana,Karnal,View  registration details for WATAN KE SIPAHI (69583)
81022,WATAN KESARI (UGATA SURAJ),DELHIN/2017/73225,05-10-2017,Hindi,Daily,KULDEEP SONI,KULDEEP SONI,Delhi,New Delhi,View  registration details for WATAN KESARI (UGATA SURAJ) (DELHIN/2017/73225)
81023,WATAN KESARI (UGATA SURAJ),DELHIN/2012/48609,14-03-2013,Hindi,Weekly,KULDEEP SONI,KULDEEP SONI,Delhi,New Delhi,View  registration details for WATAN KESARI (UGATA SURAJ) (DELHIN/2012/48609)
81024,WATAN KI BAAT,UPURD/2022/82844,29-11-2022,Urdu,Daily,MAHIMA PANDEY,MAHIMA PANDEY,Uttar Pradesh,Lucknow,View  registration details for WATAN KI BAAT (UPURD/2022/82844)
81025,WATAN KI CHARCHA,UPURD/2014/58576,28-11-2014,Urdu,Daily,K. C. VISHNOI,K. C. VISHNOI,Uttar Pradesh,Kanpur Nagar,View  registration details for WATAN KI CHARCHA (UPURD/2014/58576)
81026,WATAN KI CHARCHA,UPURD/2013/54109,21-01-2014,Urdu,Daily,K.C.VISHNOI,K. C. VISHNOI,Uttar Pradesh,Lucknow,View  registration details for WATAN KI CHARCHA (UPURD/2013/54109)
81027,WATAN KI DHARA,72488,27-12-1999,Hindi,Weekly,M. ANJUM SHAKEEL,M. ANJUM SHAKEEL,Uttar Pradesh,Bareilly,View  registration details for WATAN KI DHARA (72488)
81028,WATAN KI HIFAZAT,UPHIN/2013/51012,24-07-2013,Hindi,Monthly,BANDNA KUMARI,BANDNA KUMARI,Uttar Pradesh,Lucknow,View  registration details for WATAN KI HIFAZAT (UPHIN/2013/51012)
81029,WATAN KI HIFAZAT,UPURD/2016/70590,07-03-2017,Urdu,Weekly,BANDNA KUMARI,BANDNA KUMARI,Uttar Pradesh,Gonda,View  registration details for WATAN KI HIFAZAT (UPURD/2016/70590)
81030,WATAN KI HIFAZAT,UPURD/2014/60659,09-03-2015,Urdu,Weekly,BANDNA KUMARI,BANDNA KUMARI,Uttar Pradesh,Lucknow,View  registration details for WATAN KI HIFAZAT (UPURD/2014/60659)
81031,WATAN KI HIFAZAT,UPHIN/2012/48880,01-04-2013,Hindi,Daily,BANDNA KUMARI,BANDNA KUMARI,Uttar Pradesh,Lucknow,View  registration details for WATAN KI HIFAZAT (UPHIN/2012/48880)
81032,WATAN KI JEET,MPHIN/2012/45604,08-10-2012,Hindi,Quarterly,MOHD. NAVED KHAN,MOHD. NAVED KHAN,Madhya Pradesh,Bhopal,View  registration details for WATAN KI JEET (MPHIN/2012/45604)
81033,WATAN KI KHABAR,UTTURD/2011/38124,04-07-2011,Urdu,Weekly,FARMANA,FARMANA,Uttarakhand,Dehradun,View  registration details for WATAN KI KHABAR (UTTURD/2011/38124)
81034,WATAN KI PUKAR,44942,04-04-2012,URDU,Weekly,SYED ILIYAS,SYED ILIYAS,Telangana,Hyderabad,View  registration details for WATAN KI PUKAR (44942)
81035,WATAN KI PUKAR,52741,08-08-1991,URDU,Daily,SYED ILIYAS,SYED ILIYAS,Telangana,Hyderabad,View  registration details for WATAN KI PUKAR (52741)
81036,WATAN KI RAFTAR,UPURD/2022/83674,31-03-2023,Urdu,Daily,AHMAD RAZA,AHMAD RAZA,Uttar Pradesh,Prayagraj,View  registration details for WATAN KI RAFTAR (UPURD/2022/83674)
81037,WATAN KI RAFTAR,UPURD/2022/85708,13-11-2023,Urdu,Daily,AHMAD RAZA,AHMAD RAZA,Uttar Pradesh,Bara Banki,View  registration details for WATAN KI RAFTAR (UPURD/2022/85708)
81038,WATAN KI RAFTAR,UPURD/2016/67201,03-06-2016,Urdu,Daily,AHMAD RAZA,AHMAD RAZA,Uttar Pradesh,Lucknow,View  registration details for WATAN KI RAFTAR (UPURD/2016/67201)
81039,WATAN KI RAHEN,PUNHIN/2003/11532,29-12-2003,Hindi,Monthly,VIJAY KALUCHA,VIJAY KALUCHA,Punjab,Kapurthala,View  registration details for WATAN KI RAHEN (PUNHIN/2003/11532)
81040,WATAN KI ROSHNI,UPURD/2013/54291,29-01-2014,Urdu,Weekly,SUDHA DIXIT,SUDHA DIXIT,Uttar Pradesh,Lucknow,View  registration details for WATAN KI ROSHNI (UPURD/2013/54291)
81041,watan ki roshni,UPHIN/25/A4768,05-12-2025,Hindi,Monthly,Sudha Dixit,Sudha Dixit,Uttar Pradesh,Lucknow,View  registration details for watan ki roshni (UPHIN/25/A4768)
81042,WATAN KI WARTA,MPHIN/2023/87190,07-05-2024,Hindi,Quarterly,MAHESH KUMAR,MAHESH KUMAR,Madhya Pradesh,Bhopal,View  registration details for WATAN KI WARTA (MPHIN/2023/87190)
81043,WATAN KI WARTA,MPHIN/2016/69284,10-11-2016,Hindi,Monthly,MAHESH KUMAR,MAHESH KUMAR,Madhya Pradesh,Bhopal,View  registration details for WATAN KI WARTA (MPHIN/2016/69284)
81044,WATAN MANTHAN,UPHIN/2016/67617,22-06-2016,Hindi,Weekly,DILIP KUMAR DIKSHIT,SUNITA DIXIT,Uttar Pradesh,Lucknow,View  registration details for WATAN MANTHAN (UPHIN/2016/67617)
81045,WATAN MERI JAAN,MAHBIL/2014/64336,16-10-2015,"Marathi, Hindi",Weekly,NAWABKHA MANWARKHA PATHAN,NAWABKHA MANWARKHA PATHAN,Maharashtra,Chandrapur,View  registration details for WATAN MERI JAAN (MAHBIL/2014/64336)
81046,WATAN PARAST,HRURD/26/A5609,30-06-2026,Urdu,Daily,SANJAY MAGGU,RPRAHARI MULTIMEDIA PRIVATE LIMITED,Haryana,Faridabad,View  registration details for WATAN PARAST (HRURD/26/A5609)
81047,WATAN PRAHARI,45375,19-02-1988,Hindi,Monthly,AKSHAY HARDIYA,AKSHAY HARDIYA,Madhya Pradesh,Indore,View  registration details for WATAN PRAHARI (45375)
81048,WATAN TENDER,RAJHIN/1999/00639,30-03-2000,Hindi,Weekly,THAMIS MODI,THAMIS MODI,Rajasthan,Pratapgarh,View  registration details for WATAN TENDER (RAJHIN/1999/00639)
81049,WATCH AND WORK,MPHIN/2023/85120,28-06-2023,Hindi,Quarterly,SAMA,SAMA,Madhya Pradesh,Bhopal,View  registration details for WATCH AND WORK (MPHIN/2023/85120)
81050,Watch Gujarat,GJGUJ/25/A5199,16-12-2025,Gujarati,Weekly,Pandey Shitesh Umanath,Pandey Shitesh Umanath,Gujarat,Ahmedabad,View  registration details for Watch Gujarat (GJGUJ/25/A5199)
81051,WATCH MARKET REVIEW,14462,05-05-2010,English,Monthly,SUNIL V. KARER,M/S WATCH MARKET REVIEW,Maharashtra,Mumbai,View  registration details for WATCH MARKET REVIEW (14462)
81052,WATCH ON CORRUPTION,TELENG/2014/55039,24-03-2014,English,Fortnightly,MOHAMMED ABDUL ALEEM,MOHAMMED ABDUL ALEEM,Telangana,Hyderabad,View  registration details for WATCH ON CORRUPTION (TELENG/2014/55039)
81053,WATCH TIME INDIA,KERENG/2012/45417,27-09-2012,English,Quarterly,JACOB MATHEW,THE MALAYALA MANORAMA CO.LTD,Kerala,Ernakulam,View  registration details for WATCH TIME INDIA (KERENG/2012/45417)
81054,WATCH TODAY,37984,10-05-1984,English,Fortnightly,CHAVALI SUBHASH,CHAVALI SUBHASH,Telangana,Hyderabad,View  registration details for WATCH TODAY (37984)
81055,WATCHPOST,UPHIN/2011/48020,13-02-2013,Hindi,Weekly,VIVEK MISHRA,VIVEK MISHRA,Uttar Pradesh,Lucknow,View  registration details for WATCHPOST (UPHIN/2011/48020)
81056,WATER AND ENERGY INTERNATIONAL,975,04-03-1957,English,Monthly,V.K. KANJLIA,CENTRAL BOARD OF IRRIGATION & POWER,Delhi,New Delhi,View  registration details for WATER AND ENERGY INTERNATIONAL (975)
81057,WATER DIGEST,DELENG/2006/18196,17-01-2007,English,Bimonthly (Once in two months),DEEPAK HIREMATH,ADVANCE WATER DIGEST PVT. LTD,Delhi,New Delhi,View  registration details for WATER DIGEST (DELENG/2006/18196)
81058,WATER TODAY-THE MAGAZINE,TNENG/2008/26360,02-07-2014,English,Monthly,S.SHANMUGAM,WATER TODAY PVT. LTD.,Tamil Nadu,Chennai,View  registration details for WATER TODAY-THE MAGAZINE (TNENG/2008/26360)
81059,WATTAN,JKENG/2001/05378,26-11-2001,English,Daily,BISMA TAJAMUL,BISMA TAJAMUL,Jammu and Kashmir,Srinagar,View  registration details for WATTAN (JKENG/2001/05378)
81060,WATTAN,JKURD/2011/37141,10-05-2011,Urdu,Daily,BISMA TAJAMUL,BISMA TAJAMUL,Jammu and Kashmir,Srinagar,View  registration details for WATTAN (JKURD/2011/37141)
81061,WAVE MEDIA,UPHIN/2021/83972,25-04-2023,Hindi,Weekly,INDRESH RASTOGI,INDRESH RASTOGI,Uttar Pradesh,Lucknow,View  registration details for WAVE MEDIA (UPHIN/2021/83972)
81062,Waves of Bharath,TGENG/25/A2117,08-08-2025,English,Daily,KOYALKAR HARSHA VARDHAN,KOYALKAR HARSHA VARDHAN,Telangana,Nizamabad,View  registration details for Waves of Bharath (TGENG/25/A2117)
81063,WAVES OF INDUSTRIAL SEA,44176,10-03-1988,English,Weekly,VIJAY LUXMI MISHRA,VIJAY LUXMI MISHRA,West Bengal,Paschim Bardhaman,View  registration details for WAVES OF INDUSTRIAL SEA (44176)
81064,WAVES OF KARNATAKA,KARKAN/2023/83735,12-04-2023,Kannada,Daily,A Srinivasa,A SRINIVASA,Karnataka,Chikkaballapura,View  registration details for WAVES OF KARNATAKA (KARKAN/2023/83735)
81065,WAY TO JUSTICE,MPBIL/2017/70991,19-04-2017,"English, HINDI",Monthly,ANURAG SAHU,ANURAG SAHU,Madhya Pradesh,Jabalpur,View  registration details for WAY TO JUSTICE (MPBIL/2017/70991)
81066,WAY TO LAKSHYA,UPHIN/2017/70962,28-03-2017,Hindi,Daily,AMOL DIXIT,LAKSHYA JANKALYAN SHIKSHA SAMITI,Uttar Pradesh,Agra,View  registration details for WAY TO LAKSHYA (UPHIN/2017/70962)
81067,WAY TO NEWS,TGENG/26/A6521,10-08-2026,English,Daily,lingala narender,lingala narender,Telangana,Rangareddy,View  registration details for WAY TO NEWS (TGENG/26/A6521)
81068,WAYEL KATI,MNMAN/25/A1111,06-06-2025,Manipuri,Daily,NINGOMBAM HEMANTAKUMAR,NINGOMBAM HEMANTAKUMAR,Manipur,Imphal West,View  registration details for WAYEL KATI (MNMAN/25/A1111)
81069,WAZWAN KA ZAYKA,MPHIN/26/A1413,25-02-2026,Hindi,Quarterly,Raza beig,Raza beig,Madhya Pradesh,Bhopal,View  registration details for WAZWAN KA ZAYKA (MPHIN/26/A1413)
81070,WAZWAN KA ZAYKA,MPHIN/25/A3584,29-10-2025,Hindi,Monthly,Raza beig,Raza beig,Madhya Pradesh,Bhopal,View  registration details for WAZWAN KA ZAYKA (MPHIN/25/A3584)
81071,WBCPCR CHILDREN MAGAZINE,WBBEN/2018/76942,01-03-2019,Bengali,Quarterly,TARUN KANTI PAINE,WEST BENGAL COMMISSION FOR PROTECTION OF CHILD RIGHTS,West Bengal,Kolkata,View  registration details for WBCPCR CHILDREN MAGAZINE (WBBEN/2018/76942)
81072,WCSC INDIAN JOURNAL OF YOGA FOR HUMAN EXCELLENCE,TNENG/2019/85992,02-01-2024,English,Quarterly,SKM. MAEILANANDHAN,WORLD COMMUNITY SERVICE CENTRE,Tamil Nadu,Erode,View  registration details for WCSC INDIAN JOURNAL OF YOGA FOR HUMAN EXCELLENCE (TNENG/2019/85992)
81073,WE,6363,27-02-1964,English,Bimonthly (Once in two months),SMT. JANE SWAMY,VOLTAS LTD.,Maharashtra,Mumbai,View  registration details for WE (6363)
81074,WE ARE THE FUTURE,UPHIN/2007/23854,07-05-2008,Hindi,Weekly,NEELAM RAJ PANDEY,NEELAM RAJ PANDEY,Uttar Pradesh,Lucknow,View  registration details for WE ARE THE FUTURE (UPHIN/2007/23854)
81075,WE INDIANS,UPHIN/2016/66063,08-02-2016,Hindi,Weekly,SANJAY SRIVASTAVA,SANJAY SRIVASTAVA,Uttar Pradesh,Lucknow,View  registration details for WE INDIANS (UPHIN/2016/66063)
81076,WE SERVE TIMES,DELBIL/2004/13920,17-02-2005,"English, HINDI",Monthly,NARENDER DHAWAN,NARENDER DHAWAN,Delhi,New Delhi,View  registration details for WE SERVE TIMES (DELBIL/2004/13920)
81077,WE THE PEOPLE,HPENG/2009/35518,31-01-2011,English,Daily,ARVIND KANWAR,ARVIND KANWAR,Himachal Pradesh,Shimla,View  registration details for WE THE PEOPLE (HPENG/2009/35518)
81078,WE THE POWER,UPHIN/2014/57243,16-09-2014,Hindi,Fortnightly,ASIF NASEEM,ASIF NASEEM,Uttar Pradesh,Lucknow,View  registration details for WE THE POWER (UPHIN/2014/57243)
81079,WE THE STATE,MPENG/2012/46415,15-11-2012,English,Weekly,M.M.BAIG,M.M. BAIG,Madhya Pradesh,Bhopal,View  registration details for WE THE STATE (MPENG/2012/46415)
81080,WE THE STATE,CHHENG/2013/55017,20-03-2014,English,Weekly,M.M. BAIG,M. M. BAIG,Chhattisgarh,Raipur,View  registration details for WE THE STATE (CHHENG/2013/55017)
81081,WEALTH IDEAS,TNBIL/2005/14592,,,Monthly,V. MAHADIVAN,WEALTH ADVISORS(INDIA)PVT. LTD.,Tamil Nadu,Chennai,View  registration details for WEALTH IDEAS (TNBIL/2005/14592)
81082,WEALTH INSIGHT,DELENG/2007/21001,30-08-2007,English,Monthly,DHIRENDRA KUMAR,VALUE RESEARCH INDIA PVT. LTD.,Delhi,New Delhi,View  registration details for WEALTH INSIGHT (DELENG/2007/21001)
81083,WEALTH SUPREMOS,MAHENG/2016/67267,03-06-2016,English,Monthly,NIKHIL ASHOK NAIK,NAIK WEALTH PALNNERS PRIVATE LIMITED,Maharashtra,Mumbai,View  registration details for WEALTH SUPREMOS (MAHENG/2016/67267)
81084,WEALTH TERMINAL,UPBIL/2023/90517,18-03-2025,"English, HINDI",Bimonthly (Once in two months),SANJEEV KUMAR,SANJEEV KUMAR,Uttar Pradesh,Lucknow,View  registration details for WEALTH TERMINAL (UPBIL/2023/90517)
