SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
13501,CHOKAR SITARA,51994,01-01-1989,Hindi,Weekly,,,,,View  registration details for CHOKAR SITARA (51994)
13502,CHOKHA UTTAR,MAHMAR/2010/35786,15-02-2011,Marathi,Weekly,NIMBALKAR WAMAN NAGNATH,NIMBALKAR WAMAN NAGNATH,Maharashtra,Solapur,View  registration details for CHOKHA UTTAR (MAHMAR/2010/35786)
13503,CHOKHI KHETI,RAJHIN/2002/14707,08-06-2005,Hindi,Monthly,PROF. G.D. SINGH,NIDESHAK-PRASAR SIKSHA,Rajasthan,Bikaner,View  registration details for CHOKHI KHETI (RAJHIN/2002/14707)
13504,CHOLA NEWS,GUJGUJ/2021/80802,05-01-2022,Gujarati,Weekly,MAYURKUMAR DINESHKUMAR PUROHIT,MAYURKUMAR DINESHKUMAR PUROHIT,Gujarat,Arvalli,View  registration details for CHOLA NEWS (GUJGUJ/2021/80802)
13505,CHOLAN PAARVAI,TNTAM/25/A0296,20-05-2025,Tamil,Monthly,Velmurugan S,Velmurugan S,Tamil Nadu,Tiruchirappalli,View  registration details for CHOLAN PAARVAI (TNTAM/25/A0296)
13506,CHOLAR KALAM,PNBIL/25/A2218,19-08-2025,"English, Tamil",Weekly,Ravivarman,Ravivarman,Puducherry,Puducherry,View  registration details for CHOLAR KALAM (PNBIL/25/A2218)
13507,CHOLVATHU YELLAM YUNMAI,TNBIL/25/A2119,08-08-2025,"Tamil, English",Monthly,Ramachandran N,Ramachandran N,Tamil Nadu,Chennai,View  registration details for CHOLVATHU YELLAM YUNMAI (TNBIL/25/A2119)
13508,CHOMU CHOUPAL,RJBIL/25/A4610,03-12-2025,"Hindi, English",Weekly,KAMALESH SHARMA,KAMALESH SHARMA,Rajasthan,Jaipur,View  registration details for CHOMU CHOUPAL (RJBIL/25/A4610)
13509,CHOMU JANPATH,RJHIN/26/A5824,16-07-2026,Hindi,Weekly,PRAMOD KUMAR SHARMA,PRAMOD KUMAR SHARMA,Rajasthan,Jaipur,View  registration details for CHOMU JANPATH (RJHIN/26/A5824)
13510,CHOMU KI LALKAR,RAJHIN/2014/58601,27-11-2014,Hindi,Weekly,GAJANAND BHARGAV,GAJANAND BHARGAV,Rajasthan,Jaipur,View  registration details for CHOMU KI LALKAR (RAJHIN/2014/58601)
13511,CHONDESWARI DARSHAN,MAHMAR/2011/38047,28-06-2011,Marathi,Daily,GOWARDHAN ANANDRAO GOTAFODE,GOVARDHAN ANANDRAO GOTAFODE,Maharashtra,Bhandara,View  registration details for CHONDESWARI DARSHAN (MAHMAR/2011/38047)
13512,CHOODAMANI SANDESH,UTTHIN/2011/37066,05-05-2011,Hindi,Fortnightly,SUBHASH CHAND,SUBHASH CHAND,Uttarakhand,Dehradun,View  registration details for CHOODAMANI SANDESH (UTTHIN/2011/37066)
13513,CHOODAMANI SANDESH,UTTHIN/2006/17184,12-09-2006,Hindi,Weekly,SUBHASH CHAND,SUBHASH CHAND,Uttarakhand,Dehradun,View  registration details for CHOODAMANI SANDESH (UTTHIN/2006/17184)
13514,CHOODAMANI SANDESH,UTTHIN/2013/50333,20-06-2013,Hindi,Weekly,SUBHASH CHAND,SUBHASH CHAND,Uttarakhand,Haridwar,View  registration details for CHOODAMANI SANDESH (UTTHIN/2013/50333)
13515,Chooramani Anubhav,BHHIN/25/A5098,11-12-2025,Hindi,Monthly,RAJIV KUMAR,RAJIV KUMAR,Bihar,Begusarai,View  registration details for Chooramani Anubhav (BHHIN/25/A5098)
13516,CHOORAN,38923,18-08-1981,Urdu,Weekly,AHMED AMIN IBNE ATHAR,ANSARI AZIZUR REHMAN,Maharashtra,Nashik,View  registration details for CHOORAN (38923)
13517,CHOPAL NAMA,PUNHIN/2022/86475,15-02-2024,Hindi,Monthly,ARJUN SHARMA,ARJUN SHARMA,Punjab,Jalandhar,View  registration details for CHOPAL NAMA (PUNHIN/2022/86475)
13518,CHOPRA TIMES,UPHIN/2001/05467,13-12-2001,Hindi,Weekly,PARSHU RAM CHOPRA,PARSHU RAM CHOPRA,Uttar Pradesh,Bulandshahr,View  registration details for CHOPRA TIMES (UPHIN/2001/05467)
13519,CHOSEN GENERATION,TNTAM/2015/66320,04-03-2016,Tamil,Monthly,SARAH VIMAL,SARAH VIMAL,Tamil Nadu,Vellore,View  registration details for CHOSEN GENERATION (TNTAM/2015/66320)
13520,CHOTA CHASHMA,UAHIN/26/A6296,30-07-2026,Hindi,Weekly,Abhishek Kumar,Abhishek Kumar,Uttarakhand,Haridwar,View  registration details for CHOTA CHASHMA (UAHIN/26/A6296)
13521,CHOTHI JAGIR,48925,12-12-2005,Gujarati,Weekly,ABHIJEET K.UPADHYAY,ABHIJEET K. UPADHYAY,Gujarat,Ahmedabad,View  registration details for CHOTHI JAGIR (48925)
13522,CHOTHI KRANTI,MPHIN/2018/75818,03-08-2018,Hindi,Weekly,SUBHASH PATEL,SUBHASH PATEL,Madhya Pradesh,Indore,View  registration details for CHOTHI KRANTI (MPHIN/2018/75818)
13523,CHOTI CHOTI KHABREIN,UPHIN/2022/86841,09-04-2024,Hindi,Daily,MOHD.IRSHAD,MOHD.IRSHAD,Uttar Pradesh,Lucknow,View  registration details for CHOTI CHOTI KHABREIN (UPHIN/2022/86841)
13524,CHOTI CHOTI KHABREIN,UPHIN/2015/63708,10-08-2015,Hindi,Weekly,MOHD. IRSHAD,MOHD.IRSHAD,Uttar Pradesh,Lucknow,View  registration details for CHOTI CHOTI KHABREIN (UPHIN/2015/63708)
13525,CHOTI DUNIYA,61632,26-12-1994,Gujarati,Weekly,RAJA SINGH D GAUTAM,RAJA SINGH D GAUTAM,Gujarat,Ahmedabad,View  registration details for CHOTI DUNIYA (61632)
13526,CHOTI SI DUNIYA,MPHIN/26/A2733,17-04-2026,Hindi,Monthly,Naaz Parveen,Naaz Parveen,Madhya Pradesh,Bhopal,View  registration details for CHOTI SI DUNIYA (MPHIN/26/A2733)
13527,CHOTILA NEWS,GUJGUJ/2001/07112,04-07-2002,Gujarati,Weekly,JAYANTIBHAI KARSHAN-,JAYANTIBHAI KARSHANBHAI RATHOD,Gujarat,Surendranagar,View  registration details for CHOTILA NEWS (GUJGUJ/2001/07112)
13528,CHOTODER RUPKATHA,WBBEN/2016/74039,05-12-2017,Bengali,Monthly,ASHIS KUMAR CHATTOPADHYAY,ARAMBAGH SHISHU CHETONA UDYOG SOCIETY,West Bengal,Hooghly,View  registration details for CHOTODER RUPKATHA (WBBEN/2016/74039)
13529,Choufer drushti,MHMAR/25/A2105,07-08-2025,Marathi,Monthly,Sanjay Mariba Kambale,Sanjay Mariba Kambale,Maharashtra,Mumbai,View  registration details for Choufer drushti (MHMAR/25/A2105)
