SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
33001,KESRI MUDRIKA,HARHIN/2010/35577,03-02-2011,Hindi,Weekly,SURENDER SINGH,SURENDER SINGH,Haryana,Panipat,View  registration details for KESRI MUDRIKA (HARHIN/2010/35577)
33002,KESRI TODAY,RAJHIN/2010/39361,24-10-2011,Hindi,Weekly,PRADEEP KUMAR NAGPAL,PRADEEP KUMAR NAGPAL,Rajasthan,Ganganagar,View  registration details for KESRI TODAY (RAJHIN/2010/39361)
33003,KESRI VIRASAT,PUNPUN/2021/80954,10-01-2022,Punjabi,Monthly,GURPREET SINGH SANDHU,SANJEEV DHINGRA,Punjab,Jalandhar,View  registration details for KESRI VIRASAT (PUNPUN/2021/80954)
33004,KETHAN KI MATI,MPHIN/2013/52819,25-10-2013,Hindi,Weekly,RAGHUVEER PRAJAPATI,RAGHUVEER PRAJAPATI,Madhya Pradesh,Vidisha,View  registration details for KETHAN KI MATI (MPHIN/2013/52819)
33005,KETHIYA SHIKSHA SANDESH,GJGUJ/26/A1789,20-03-2026,Gujarati,Fortnightly,Patel Mehulkumar Balavantbhai,Kethiya Charitable Trust,Gujarat,Ahmedabad,View  registration details for KETHIYA SHIKSHA SANDESH (GJGUJ/26/A1789)
33006,KETUGAR SANGBAD,WBBEN/2017/75555,20-06-2018,Bengali,Monthly,SUBIR KARMAKAR,SUBIR KARMAKAR,West Bengal,North 24 Parganas,View  registration details for KETUGAR SANGBAD (WBBEN/2017/75555)
33007,KEVAL JIN DARSHAN,GUJGUJ/2006/24937,12-08-2008,GUJARATI,Monthly,JYOTIBEN INDRAVADAN DOSHI,SHRI KEVAL JIN DARSHAN TRUST,Gujarat,Ahmedabad,View  registration details for KEVAL JIN DARSHAN (GUJGUJ/2006/24937)
33008,KEVAT RAJ,MPHIN/2016/74340,01-01-2018,Hindi,Fortnightly,BHERULAL KHAJURIYA,BHERULAL KHAJURIYA,Madhya Pradesh,Mandsaur,View  registration details for KEVAT RAJ (MPHIN/2016/74340)
33009,KEVAT SAMACHAR,GUJGUJ/2014/66243,26-02-2016,Gujarati,Weekly,NARENDRA BABULAL SHIYAL,NARENDRA BABULAL SHIYAL,Gujarat,Porbandar,View  registration details for KEVAT SAMACHAR (GUJGUJ/2014/66243)
33010,KEWAL ROZGAR,UPHIN/2009/30521,20-01-2010,Hindi,Weekly,SANJAY,SANJAY,Uttar Pradesh,Sitapur,View  registration details for KEWAL ROZGAR (UPHIN/2009/30521)
33011,KEWAL ROZGAR,65463,01-01-1997,Hindi,Weekly,SANJAY,SANJAY,Uttar Pradesh,Lucknow,View  registration details for KEWAL ROZGAR (65463)
33012,KEWAL ROZGAR,UPHIN/2009/30310,06-01-2010,Hindi,Weekly,SANJAY,SANJAY,Uttar Pradesh,Bara Banki,View  registration details for KEWAL ROZGAR (UPHIN/2009/30310)
33013,KEWAL SACH,BIHHIN/2006/18181,15-01-2007,Hindi,Monthly,BRAJESH MISHRA,BRAJESH MISHRA,Bihar,Patna,View  registration details for KEWAL SACH (BIHHIN/2006/18181)
33014,KEWAL SACH TIMES,BIHBIL/2011/49252,17-04-2013,"English, HINDI",Monthly,BRAJESH MISHRA,BRAJESH MISHRA,Bihar,Patna,View  registration details for KEWAL SACH TIMES (BIHBIL/2011/49252)
