SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
49030,PARYAVARAN AUR KHETI,DELHIN/2004/13285,01-10-2004,Hindi,Quarterly,KRANTI PRAKASH,KRANTI PRAKASH,Delhi,New Delhi,View  registration details for PARYAVARAN AUR KHETI (DELHIN/2004/13285)
49031,PARYAVARAN BHARTI,UPHIN/2010/37150,12-05-2011,Hindi,Bimonthly (Once in two months),JAI PRAKASH SAXENA,JAI PRAKASH SAXENA,Uttar Pradesh,Moradabad,View  registration details for PARYAVARAN BHARTI (UPHIN/2010/37150)
49032,PARYAVARAN CHETNA,58573,29-08-2013,Hindi,Monthly,MEETA SINGH,MEETA SINGH,Uttar Pradesh,Lucknow,View  registration details for PARYAVARAN CHETNA (58573)
49033,PARYAVARAN CHINTAN,59652,01-02-1994,Hindi,Fortnightly,ANUPAM BAJPAI,ANUPAM BAJPAI,Uttar Pradesh,Unnao,View  registration details for PARYAVARAN CHINTAN (59652)
49034,PARYAVARAN CRIME,UPHIN/2007/21874,27-11-2007,Hindi,Weekly,MEENAKSHI PANDEY,MEENAKSHI PANDEY,Uttar Pradesh,Lucknow,View  registration details for PARYAVARAN CRIME (UPHIN/2007/21874)
49035,PARYAVARAN DARPAN,MAHMAR/2002/10279,18-07-2003,Marathi,Weekly,"VITHALRAO RAMJI KANEKAR,",VITHALRAO RAMJI KANE,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for PARYAVARAN DARPAN (MAHMAR/2002/10279)
49036,PARYAVARAN DIGEST,47679,10-05-1989,Hindi,Monthly,KHUSHAL SINGH PUROHIT,KHUSHAL SINGH PUROHIT,Madhya Pradesh,Ratlam,View  registration details for PARYAVARAN DIGEST (47679)
49037,PARYAVARAN DOOT,MPHIN/2018/77093,29-03-2019,Hindi,Quarterly,RAVINDRA UPADHYAY,RAVINDRA UPADHYAY,Madhya Pradesh,Gwalior,View  registration details for PARYAVARAN DOOT (MPHIN/2018/77093)
49038,PARYAVARAN EVAM HUM,MPHIN/2019/77783,24-07-2019,Hindi,Monthly,RAHUL NAYAK,RAHUL NAYAK,Madhya Pradesh,Bhopal,View  registration details for PARYAVARAN EVAM HUM (MPHIN/2019/77783)
49039,PARYAVARAN KE SAATHI,MPHIN/2010/35346,20-01-2011,Hindi,Monthly,MADAN LAL SHARMA,MADAN LAL SHARMA,Madhya Pradesh,Bhopal,View  registration details for PARYAVARAN KE SAATHI (MPHIN/2010/35346)
49040,PARYAVARAN MITRA,GUJGUJ/2005/15295,20-09-2005,Gujarati,Fortnightly,MANISH ARVINDLAL RANA,MANISH ARVINDLAL RANA,Gujarat,Bharuch,View  registration details for PARYAVARAN MITRA (GUJGUJ/2005/15295)
49041,PARYAVARAN NEWS,GUJGUJ/2017/73676,06-11-2017,Gujarati,Fortnightly,MAHENDRASINGH MITHASINGH CHAUHAN,SHRI SUSTAINABLE DEVELOPMENT INITIATIVE TRUST,Gujarat,Ahmedabad,View  registration details for PARYAVARAN NEWS (GUJGUJ/2017/73676)
49042,PARYAVARAN PARIYOJNA,MPHIN/2013/48930,02-04-2013,Hindi,Monthly,KALAM KHAN,KALAM KHAN,Madhya Pradesh,Bhopal,View  registration details for PARYAVARAN PARIYOJNA (MPHIN/2013/48930)
49043,PARYAVARAN PARIYOJNA,MPHIN/2019/78405,14-01-2020,Hindi,Daily,KALAM KHAN,KALAM KHAN,Madhya Pradesh,Shajapur,View  registration details for PARYAVARAN PARIYOJNA (MPHIN/2019/78405)
49044,PARYAVARAN PATH,MPHIN/2021/84956,12-06-2023,Hindi,Monthly,NAND KISHORE,NAND KISHORE,Madhya Pradesh,Bhopal,View  registration details for PARYAVARAN PATH (MPHIN/2021/84956)
49045,PARYAVARAN RAKSHAK,MAHMAR/2011/43367,25-06-2012,Marathi,Annual,RAMESH PARSU AUTADE,RAMESH PARSU AUTADE,Maharashtra,Mumbai,View  registration details for PARYAVARAN RAKSHAK (MAHMAR/2011/43367)
49046,PARYAVARAN SANSAR,MPHIN/2017/72244,21-06-2017,Hindi,Quarterly,BHAGWAN SINGH,BHAGWAN SINGH RAJPUT,Madhya Pradesh,Bhopal,View  registration details for PARYAVARAN SANSAR (MPHIN/2017/72244)
49047,PARYAVARAN SANSKRITI,MAHMAR/2018/75864,13-08-2018,Marathi,Monthly,DR. SAMIR USTAD INAMDAR,DR. SAMIR USTAD INAMDAR,Maharashtra,Solapur,View  registration details for PARYAVARAN SANSKRITI (MAHMAR/2018/75864)
49048,PARYAVARAN SATTA,MPHIN/2021/83557,10-03-2023,Hindi,Quarterly,NAND KISHORE,NAND KISHORE,Madhya Pradesh,Bhopal,View  registration details for PARYAVARAN SATTA (MPHIN/2021/83557)
49049,PARYAVARAN SURAKSHA,GUJGUJ/2017/72484,11-07-2017,Gujarati,Weekly,VINAYKUMAR RAMESHBHAI VASAVA,VINAYKUMAR RAMESHBHAI VASAVA,Gujarat,Bharuch,View  registration details for PARYAVARAN SURAKSHA (GUJGUJ/2017/72484)
49050,PARYAVARAN TODAY,GUJGUJ/2019/78954,12-10-2020,Gujarati,Monthly,ADITYA ROOPSINGH CHAUHAN,ADITYA ROOPSINGH CHAUHAN,Gujarat,Ahmedabad,View  registration details for PARYAVARAN TODAY (GUJGUJ/2019/78954)
49051,PARYAVARAN TODAY,GUJHIN/2023/84488,25-05-2023,Hindi,Monthly,ADITYA ROOPSINGH CHAUHAN,ADITYA ROOPSINGH CHAUHAN,Gujarat,Ahmedabad,View  registration details for PARYAVARAN TODAY (GUJHIN/2023/84488)
49052,PARYAVARAN VIKAS,MPHIN/2000/07311,22-07-2002,Hindi,Monthly,SUDHEER MISHRA,PARYAVARAN SANRAKSHAN ANUSANDHAN AVAM VIKAS KENDRA,Madhya Pradesh,Indore,View  registration details for PARYAVARAN VIKAS (MPHIN/2000/07311)
49053,PARYAVARAN VIRMARSH,61919,04-05-1995,"English, HINDI",Quarterly,R R MISHRA,R R MISHRA,Delhi,New Delhi,View  registration details for PARYAVARAN VIRMARSH (61919)
49054,PARYAVARNA NEWS TIMES,TELTEL/2017/72910,03-08-2017,Telugu,Monthly,KEERTHI PURNIMA,KEERTHI PURNIMA,Telangana,Nalgonda,View  registration details for PARYAVARNA NEWS TIMES (TELTEL/2017/72910)
49055,PARYAVIDHI,DELENG/2020/78796,09-07-2020,English,Quarterly,SANJAY UPADHYAY,ENVIRONMENT LAW AND DEVELOPMENT FOUNDATION,Delhi,New Delhi,View  registration details for PARYAVIDHI (DELENG/2020/78796)
49056,PARYAWARAN-URJA TIMES,70874,09-06-1999,Hindi,Monthly,LALIT KUMAR SINGHANIA,INDUS TECHNICAL & FINANCIAL CONSULTANT LTD.,Chhattisgarh,Raipur,View  registration details for PARYAWARAN-URJA TIMES (70874)
49057,PARYAWARANA PARIRAKSHANA,TELTEL/2017/73157,05-09-2017,Telugu,Monthly,MOHAMMED AFZAL KHAN,MOHAMMED AFZAL KHAN,Telangana,Nalgonda,View  registration details for PARYAWARANA PARIRAKSHANA (TELTEL/2017/73157)
49058,PARYAWARANA PARIRAKSHANA,TELTEL/2014/63843,18-08-2015,Telugu,Daily,MOHAMMED AFZAL KHAN,MOHAMMED AFZAL KHAN,Telangana,Nalgonda,View  registration details for PARYAWARANA PARIRAKSHANA (TELTEL/2014/63843)
49059,PAS MANZAR,JKURD/2015/71892,24-05-2017,Urdu,Weekly,WAJAHAT BUKHARI,WAJAHAT BUKHARI,Jammu and Kashmir,Poonch,View  registration details for PAS MANZAR (JKURD/2015/71892)
49060,PASAIDANAAMRUT,MAHBIL/2019/86703,28-03-2024,"Marathi, Hindi",Monthly,SURESH RADHAKRISHNA KULKARNI,SURESH RADHAKRISHNA KULKARNI,Maharashtra,Akola,View  registration details for PASAIDANAAMRUT (MAHBIL/2019/86703)
49061,PASBAN E HIND,DELURD/2013/53472,11-12-2013,Urdu,Daily,MD. ASHIQEEN,MD. ASHIQEEN,Delhi,New Delhi,View  registration details for PASBAN E HIND (DELURD/2013/53472)
49062,PASBAN E MASHRIQ,UPURD/2015/65901,02-02-2016,Urdu,Weekly,ASRAR AHMAD KHAN,ASRAR AHMAD KHAN,Uttar Pradesh,Gonda,View  registration details for PASBAN E MASHRIQ (UPURD/2015/65901)
49063,PASBAN E MASHRIQ,UPURD/2016/69126,25-10-2016,Urdu,Daily,ASRAR AHMAD KHAN,ASRAR AHMAD KHAN,Uttar Pradesh,Faizabad,View  registration details for PASBAN E MASHRIQ (UPURD/2016/69126)
49064,PASBAN E URDU,MAHURD/2021/80540,26-11-2021,Urdu,Monthly,MOHD. FARHAN MOHD. NIZAM,MOHD FARHAN MOHD NIZAM,Maharashtra,Akola,View  registration details for PASBAN E URDU (MAHURD/2021/80540)
49065,PASCHAMI DELHI SAMARPAN TIMES,DELHIN/2001/05863,31-01-2002,Hindi,Monthly,DEEPAK JAIN,DEEPAK JAIN,Delhi,New Delhi,View  registration details for PASCHAMI DELHI SAMARPAN TIMES (DELHIN/2001/05863)
49066,PASCHIM BANGA PRATHAMIK SIKSHA SAMACHAR,5168,15-06-1960,Bengali,Monthly,NIRMALYA BAGCHI,WEST BENGAL PRIMARY TEACHERS ASSOCIATION,West Bengal,Kolkata,View  registration details for PASCHIM BANGA PRATHAMIK SIKSHA SAMACHAR (5168)
49067,PASCHIM BARDHAMAN KATHA,WBBEN/2021/81633,07-07-2022,Bengali,Weekly,PRANAB ROY,PRANAB ROY,West Bengal,Paschim Bardhaman,View  registration details for PASCHIM BARDHAMAN KATHA (WBBEN/2021/81633)
49068,PASCHIM EXPRESS,GUJGUJ/1998/00053,14-09-2012,Gujarati,Daily,DEVANG VIJAYKUMAR SOLANKI,DEVANG VIJAYKUMAR SOLANKI,Gujarat,Ahmedabad,View  registration details for PASCHIM EXPRESS (GUJGUJ/1998/00053)
49069,PASCHIM JYOTI,46128,27-04-1987,Hindi,Daily,RAJVIRI DEVI,RAJVIRI DEVI,Uttar Pradesh,Muzaffarnagar,View  registration details for PASCHIM JYOTI (46128)
49070,PASCHIM PARIKRAMA,UPHIN/2017/74969,01-03-2018,Hindi,Monthly,SUBHASH CHAND KASHYAP,SUBHASH CHAND KASHYAP,Uttar Pradesh,Saharanpur,View  registration details for PASCHIM PARIKRAMA (UPHIN/2017/74969)
49071,PASCHIM PUKAR,UPHIN/2021/84406,19-05-2023,Hindi,Daily,TAJ MOHAMMAD,TAJ MOHAMMAD,Uttar Pradesh,Meerut,View  registration details for PASCHIM PUKAR (UPHIN/2021/84406)
49072,PASCHIM RAILWAY SAMACHAR PATRAK,14624,01-01-1957,Hindi,Monthly,RAGHUBIR SINGH,WESTERN RAILWAY,Maharashtra,Mumbai,View  registration details for PASCHIM RAILWAY SAMACHAR PATRAK (14624)
49073,PASCHIMA PRASTHANAM,APTEL/2010/35811,18-02-2011,Telugu,Daily,BASIVIREDDY VENKATA RAMARAO,BASIVIREDDY VENKATA RAMARAO,Andhra Pradesh,West Godavari,View  registration details for PASCHIMA PRASTHANAM (APTEL/2010/35811)
49074,PASCHIMA VAHINI,TEL/2016/71790,18-05-2017,Telugu,Daily,SHAIK SHAKIR BABJI,SHAIK SHAKIR BABJI,Andhra Pradesh,Eluru,View  registration details for PASCHIMA VAHINI (TEL/2016/71790)
49075,PASCHIMANCHAL DARSHAN,UPHIN/2001/07089,04-07-2002,Hindi,Daily,SHAHZAMA RANA,SHAHZAMA RANA,Uttar Pradesh,Muzaffarnagar,View  registration details for PASCHIMANCHAL DARSHAN (UPHIN/2001/07089)
49076,PASCHIMANCHAL TIMES,UPHIN/2013/49370,30-04-2013,Hindi,Weekly,MOHAD ANWAR,MOHD. ANWAR,Uttar Pradesh,Bijnor,View  registration details for PASCHIMANCHAL TIMES (UPHIN/2013/49370)
49077,PASCHIMANCHALA,ODIODI/2000/01848,01-09-2000,Oriya,Weekly,SWARUP MISHRA,SWARUP MISHRA,Odisha,Sundargarh,View  registration details for PASCHIMANCHALA (ODIODI/2000/01848)
49078,Paschimer Barta,WBBEN/25/A4666,03-12-2025,Bengali,Fortnightly,TAPAS KUMAR GOPE,TAPAS KUMAR GOPE,West Bengal,Paschim Bardhaman,View  registration details for Paschimer Barta (WBBEN/25/A4666)
49079,PASCHIMI PRANT BULLETIN,UPHIN/2018/78019,20-09-2019,Hindi,Daily,VIJAY KUMAR GOEL,VIJAY KUMAR GOEL,Uttar Pradesh,Muzaffarnagar,View  registration details for PASCHIMI PRANT BULLETIN (UPHIN/2018/78019)
49080,PASCHIMI SANDESH,UPHIN/2010/49312,23-04-2013,Hindi,Daily,PREMLATA CHAUDHARY,PREMLATA CHAUDHRY,Uttar Pradesh,Muzaffarnagar,View  registration details for PASCHIMI SANDESH (UPHIN/2010/49312)
49081,PASCHIMI UTTAR PRADESH HALCHAL,UPHIN/2015/61385,20-04-2015,Hindi,Weekly,SHAMSHAD S. KHAN,SHAMSHAD S. KHAN,Uttar Pradesh,Meerut,View  registration details for PASCHIMI UTTAR PRADESH HALCHAL (UPHIN/2015/61385)
49082,PASEENE KI KEEMAT,MPHIN/1999/00816,07-04-2000,Hindi,Weekly,SAIYAD IQBAL AHAMAD,SAIYAD IQBAL AHAMAD,Madhya Pradesh,Bhopal,View  registration details for PASEENE KI KEEMAT (MPHIN/1999/00816)
49083,PASEKIA JANMAT,ASSASS/2018/76057,14-09-2018,Assamese,Fortnightly,NARAYAN PHAYEL,NARAYAN PHAYEL,Assam,Sonitpur,View  registration details for PASEKIA JANMAT (ASSASS/2018/76057)
49084,PASHARV JYOTI,MPHIN/2011/42680,30-05-2012,Hindi,Monthly,INDRA JAIN,INDRA JAIN,Madhya Pradesh,Burhanpur,View  registration details for PASHARV JYOTI (MPHIN/2011/42680)
49085,PASHCHIM BANGA SAMBAD,34407,08-09-1982,Bengali,Daily,MANJUSREE TALUKDAR,MANJUSREE TALUKDAR,West Bengal,Kolkata,View  registration details for PASHCHIM BANGA SAMBAD (34407)
49086,PASHCHIM EXPRESS,UPHIN/2016/67013,27-05-2016,Hindi,Monthly,MOHD. NAUSHAD,MOHD NAUSHAD,Uttar Pradesh,Saharanpur,View  registration details for PASHCHIM EXPRESS (UPHIN/2016/67013)
49087,PASHCHIMAGHATTA KUGU,KARKAN/2019/79154,11-12-2020,Kannada,Fortnightly,KRISHNA HANMANTAPPA BALEGAR,KRISHNA HANMANTAPPA BALEGAR,Karnataka,Uttara Kannada,View  registration details for PASHCHIMAGHATTA KUGU (KARKAN/2019/79154)
49088,PASHCHIMI UJALA,UPHIN/2016/71475,01-05-2017,Hindi,Monthly,MOHAMMAD MOTASHIM ALAM,MOHAMMAD MOTASHIM ALAM,Uttar Pradesh,Saharanpur,View  registration details for PASHCHIMI UJALA (UPHIN/2016/71475)
49089,PASHIMAKASH,WBBEN/2023/88671,27-08-2024,BENGALI,Fortnightly,PARTHA SARATHI BANDYOPADHYAY,PARTHA SARATHI BANDYOPADHYAY,West Bengal,Purba Bardhaman,View  registration details for PASHIMAKASH (WBBEN/2023/88671)
49090,PASHTUN KI KALAM SE,MPHIN/2022/85076,21-06-2023,Hindi,Monthly,SYED SEFU RAHMAN,SYED SEFU RAHMAN,Madhya Pradesh,Bhopal,View  registration details for PASHTUN KI KALAM SE (MPHIN/2022/85076)
49091,PASHTUN KI KALAM SE,MPHIN/26/A5883,23-07-2026,Hindi,Quarterly,SYED SEFU RAHMAN,SYED SEFU RAHMAN,Madhya Pradesh,Bhopal,View  registration details for PASHTUN KI KALAM SE (MPHIN/26/A5883)
49092,PASHTUN KI KALAM SE,MPHIN/2021/80250,05-10-2021,Hindi,Weekly,SYED SEFU RAHMAN,SYED SEFU RAHMAN,Madhya Pradesh,Bhopal,View  registration details for PASHTUN KI KALAM SE (MPHIN/2021/80250)
49093,PASHU MATSYA DHARSHINI,APTEL/2023/83723,11-04-2023,Telugu,Monthly,DR. M. KAMESHWARARAO PANT,"ANIMAL HUSBANDRY DEPARTMENT, GOVERNMENT OF ANDHRA PRADESH",Andhra Pradesh,N T R,View  registration details for PASHU MATSYA DHARSHINI (APTEL/2023/83723)
49094,PASHU MITRA,TNBIL/2021/81217,04-03-2022,"English, HINDI",Bimonthly (Once in two months),DR. R B CHAUDHARY,DR R B CHAUDHARY,Tamil Nadu,Chennai,View  registration details for PASHU MITRA (TNBIL/2021/81217)
49095,PASHU SAMPADA,RAJHIN/2008/24854,23-07-2008,Hindi,Fortnightly,O.P. BHATT,O.P. BHATT,Rajasthan,Bhilwara,View  registration details for PASHU SAMPADA (RAJHIN/2008/24854)
49096,PASHUDHAN GYAN,HARHIN/2015/63352,22-07-2015,Hindi,Half Yearly,B.S. SHEOKAND,LALA LAJPAT RAI PASHU CHIKITSA EVAM PASHU VIGYAN VISHV VIDHYALAY,Haryana,Hisar,View  registration details for PASHUDHAN GYAN (HARHIN/2015/63352)
49097,PASHUPAT,28275,07-09-1974,Hindi,Weekly,GIRIRAJ JAIMAN,GIRIRAJ JAIMAN,Rajasthan,Jaipur,View  registration details for PASHUPAT (28275)
49098,PASHUPATI BIRJ,56326,13-08-1993,Hindi,Weekly,VINOD KUMAR MISHRA,VINOD KUMAR MISHRA,Rajasthan,Jhunjhunu,View  registration details for PASHUPATI BIRJ (56326)
49099,PASHUPATI VAJRA,51462,02-12-1992,Hindi,Weekly,VINOD KUMAR MISHAR,VINOD KUMAR MISHAR,Haryana,Bhiwani,View  registration details for PASHUPATI VAJRA (51462)
49100,PASHUPATINATH TIMES,MPHIN/25/A4575,02-12-2025,Hindi,Weekly,VISHNU SINGH,VISHNU SINGH,Madhya Pradesh,Bhopal,View  registration details for PASHUPATINATH TIMES (MPHIN/25/A4575)
49101,PASHUPATINATH TIMES,MPHIN/25/A4702,04-12-2025,Hindi,Weekly,VISHNU SINGH,VISHNU SINGH,Madhya Pradesh,Raisen,View  registration details for PASHUPATINATH TIMES (MPHIN/25/A4702)
49102,PASHUPATINATH TIMES,MPHIN/2015/62946,30-06-2015,Hindi,Monthly,VISHNU SINGH,VISHNU SINGH,Madhya Pradesh,Bhopal,View  registration details for PASHUPATINATH TIMES (MPHIN/2015/62946)
49103,PASHUVANI,KARKAN/2017/75846,07-08-2018,Kannada,Monthly,VENUKUMAR KH.,VENUKUMAR.KH,Karnataka,Hassan,View  registration details for PASHUVANI (KARKAN/2017/75846)
49104,PASIDI AKSHARALU,APTEL/25/A1721,07-07-2025,Telugu,Weekly,SHAIK TAPPA HABEEB JAN,SHAIK TAPPA HABEEB JAN,Andhra Pradesh,Y.S.R.,View  registration details for PASIDI AKSHARALU (APTEL/25/A1721)
49105,PASMANDA TIMES,UPHIN/2015/62600,15-06-2015,Hindi,Weekly,SHER KHAN,SHER KHAN,Uttar Pradesh,Jhansi,View  registration details for PASMANDA TIMES (UPHIN/2015/62600)
49106,PASSBAN-I-KASHMIR,69406,11-11-1998,URDU,Weekly,AJAZ AHMAD KHAN,AJAZ AHMED KHAN,Jammu and Kashmir,Srinagar,View  registration details for PASSBAN-I-KASHMIR (69406)
49107,PASSDARAN-E-WATAN,UPURD/2009/27823,22-05-2009,Urdu,Weekly,PRADEEP KUMAR GUPTA,PRADEEP KUMAR GUPTA,Uttar Pradesh,Lucknow,View  registration details for PASSDARAN-E-WATAN (UPURD/2009/27823)
49108,PASSION VISTA,GUJENG/2018/78582,11-03-2020,English,Quarterly,GOBIND DAYASINGH MARWAHA,UNIFIED BRAINZ VIRTUOSO LIMITED,Gujarat,Ahmedabad,View  registration details for PASSION VISTA (GUJENG/2018/78582)
49109,PASSIVE FIRE SAFE INDIA,MHENG/25/A5097,11-12-2025,English,Bimonthly (Once in two months),YOGITA NANDKUMAR MUNDHE,YOGITA NANDKUMAR MUNDHE,Maharashtra,Mumbai,View  registration details for PASSIVE FIRE SAFE INDIA (MHENG/25/A5097)
49110,PASSLINE,65561,12-07-1994,English,Fortnightly,VERGHESE PAUL,VARGHESE PAUL,Kerala,Ernakulam,View  registration details for PASSLINE (65561)
49111,PASTORS BREAD,TNTAM/2016/69299,11-11-2016,Tamil,Monthly,D. BALU JUSTIN RAJ,D. BALU JUSTIN RAJ,Tamil Nadu,Madurai,View  registration details for PASTORS BREAD (TNTAM/2016/69299)
49112,PASU NESTHAM,TELTEL/2012/47105,19-12-2012,Telugu,Monthly,Y. VENKATESWARA RAO,Y. VENKATESWARA RAO,Telangana,Hyderabad,View  registration details for PASU NESTHAM (TELTEL/2012/47105)
49113,PASUMAI BARATHAM,TNTAM/2006/16400,05-04-2006,Tamil,Monthly,F.GEORGE,F.GEORGE,Tamil Nadu,Chennai,View  registration details for PASUMAI BARATHAM (TNTAM/2006/16400)
49114,PASUMAI INDHIYA,TNTAM/2009/30436,14-01-2010,Tamil,Monthly,DR. C.R. TAMILVANAN,DR.C.R. TAMILVANAN,Tamil Nadu,Chennai,View  registration details for PASUMAI INDHIYA (TNTAM/2009/30436)
