SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
15501,Damdar Vision,CTHIN/25/A4759,05-12-2025,Hindi,Daily,Mohan Lal,Mohan Lal,Chhattisgarh,Durg,View  registration details for Damdar Vision (CTHIN/25/A4759)
15502,DAMINI KI AWAAZ,MPHIN/2017/72532,06-07-2017,Hindi,Weekly,RAISA BANO,RAISA BANO,Madhya Pradesh,Bhopal,View  registration details for DAMINI KI AWAAZ (MPHIN/2017/72532)
15503,DAMKESHWAR TIMES,UTTHIN/2012/48827,26-03-2013,Hindi,Weekly,YASHWANT SINGH RAWAT,YASHWANT SINGH RAWAT,Uttarakhand,Haridwar,View  registration details for DAMKESHWAR TIMES (UTTHIN/2012/48827)
15504,DAMODAR DARSHAN,72226,29-11-1999,Hindi,Monthly,PRAMOD PARMAR,PRAMOD PARMAR,Madhya Pradesh,Indore,View  registration details for DAMODAR DARSHAN (72226)
15505,DAMODAR GURU KI KRIPA,MPHIN/2003/10446,04-08-2003,Hindi,Monthly,SITARAM SOLANKI,SITARAM SOLANKI,Madhya Pradesh,Indore,View  registration details for DAMODAR GURU KI KRIPA (MPHIN/2003/10446)
15506,DAMODAR KIRAN,MPHIN/2011/36131,11-03-2011,Hindi,Fortnightly,RADHEYSHYAM PARIHAR,RADHEYSHYAM PARIHAR,Madhya Pradesh,Indore,View  registration details for DAMODAR KIRAN (MPHIN/2011/36131)
15507,DAMODAR PRAKASH,MPHIN/2004/19325,20-04-2007,Hindi,Fortnightly,RADHEDHYAM MAKWANA,RADHESHYAM MAKWANA,Madhya Pradesh,Ujjain,View  registration details for DAMODAR PRAKASH (MPHIN/2004/19325)
15508,DAMOH KE SATTA,MPHIN/2013/51114,31-07-2013,Hindi,Weekly,JITENDRA SINGH PARIHAR,JITENDRA SINGH PARIHAR,Madhya Pradesh,Damoh,View  registration details for DAMOH KE SATTA (MPHIN/2013/51114)
15509,DAMOH KI KALAM,MPHIN/2012/45579,08-10-2012,Hindi,Weekly,MOHAN PRASAD MUKHRAIYA,MOHAN PRASAD MUKHRAIYA,Madhya Pradesh,Damoh,View  registration details for DAMOH KI KALAM (MPHIN/2012/45579)
15510,DAN KI JUNG,UPHIN/2008/26761,09-01-2009,Hindi,Weekly,RAGHVENDRA PRATAP SRIVASTAVA,RAGHAVENDRA PRATAP SRIVASTAVA,Uttar Pradesh,Fatehpur,View  registration details for DAN KI JUNG (UPHIN/2008/26761)
