SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
11501,BULAND AWAZ,17378,13-08-1969,Hindi,Weekly,SHAMBHU NARAIN SHARMA,SHAMBHU NARAIN SHARMA,Madhya Pradesh,Jabalpur,View  registration details for BULAND AWAZ (17378)
11502,BULAND BAANG,UPURD/2013/48903,01-04-2013,Urdu,Weekly,AMIT VERMA,AMIT VERMA,Uttar Pradesh,Lucknow,View  registration details for BULAND BAANG (UPURD/2013/48903)
11503,BULAND BASTAR,CHHHIN/2014/74769,19-02-2018,Hindi,Weekly,KAUSHAL KUMAR SANDUJA,KAUSHAL KUMAR SANDUJA,Chhattisgarh,Bastar,View  registration details for BULAND BASTAR (CHHHIN/2014/74769)
11504,BULAND BHARAT,MAHMAR/2023/84625,29-05-2023,Marathi,Weekly,PRAVEEN GOPALRAO GATHE,PRAVEEN GOPALRAO GATHE,Maharashtra,Wardha,View  registration details for BULAND BHARAT (MAHMAR/2023/84625)
11505,BULAND BHARAT,UPHIN/1999/00956,02-05-2000,Hindi,Daily,MOHD SALEEM,MOHD SALEEM,Uttar Pradesh,Saharanpur,View  registration details for BULAND BHARAT (UPHIN/1999/00956)
11506,BULAND BHARAT,UTTURD/2014/55811,30-05-2014,Urdu,Daily,MOHSIN RANA,MOHSIN RANA,Uttarakhand,Dehradun,View  registration details for BULAND BHARAT (UTTURD/2014/55811)
11507,BULAND BHARAT,62735,04-12-1995,Hindi,Weekly,MOHD. SALEEM,MOHD SALEEM,Uttar Pradesh,Saharanpur,View  registration details for BULAND BHARAT (62735)
11508,BULAND BHARAT,UTTENG/2014/66143,11-02-2016,English,Daily,MOHSIN RANA,MOHSIN RANA,Uttarakhand,Dehradun,View  registration details for BULAND BHARAT (UTTENG/2014/66143)
11509,BULAND BUNDELKHAND,MPHIN/2010/34623,07-12-2010,Hindi,Daily,SUSHEEL KUMAR NAYAK,SUSHEEL KUMAR NAYAK,Madhya Pradesh,Tikamgarh,View  registration details for BULAND BUNDELKHAND (MPHIN/2010/34623)
11510,BULAND CHHATARPUR,MPHIN/2023/89777,22-10-2024,HINDI,Weekly,RAMESHWAR NIRANJAN,RAMESHWAR NIRANJAN,Madhya Pradesh,Chhatarpur,View  registration details for BULAND CHHATARPUR (MPHIN/2023/89777)
11511,BULAND CHHATTISGARH,CHHHIN/2008/26943,04-02-2009,Hindi,Weekly,SUNITA PANDEY,SUNITA PANDEY,Chhattisgarh,Raipur,View  registration details for BULAND CHHATTISGARH (CHHHIN/2008/26943)
11512,BULAND CHINGARI,UPHIN/2013/53864,06-01-2014,Hindi,Weekly,SITA RAM KASHYAP,SITARAM KASHYAP,Uttar Pradesh,Bulandshahr,View  registration details for BULAND CHINGARI (UPHIN/2013/53864)
11513,BULAND CRIME SAMACHAR,MAHMAR/2010/31819,06-04-2010,Marathi,Weekly,VIJAY HARISHCHANDRA JAWKAR,VIJAY HARISHCHANDRA JAWKAR,Maharashtra,Mumbai,View  registration details for BULAND CRIME SAMACHAR (MAHMAR/2010/31819)
11514,BULAND DARPAN,MPHIN/2011/39235,12-10-2011,Hindi,Weekly,KAMAL KUMAR CHAURASIYA,KAMAL KUMAR CHAURASIA,Madhya Pradesh,Rajgarh,View  registration details for BULAND DARPAN (MPHIN/2011/39235)
11515,BULAND DESHA,MAHBIL/2009/33390,25-08-2010,"Marathi, Hindi",Weekly,M. ZAFFER SIDDIQUE A. RASHID,M. ZAFFERSIDDIQUE A. RASHID,Maharashtra,Amravati,View  registration details for BULAND DESHA (MAHBIL/2009/33390)
11516,BULAND DISHAYEIN,HARHIN/2013/61636,29-04-2015,Hindi,Monthly,NARENDER KUMAR UPMANYU,NARENDER KUMAR UPMANYU,Haryana,Panipat,View  registration details for BULAND DISHAYEIN (HARHIN/2013/61636)
11517,BULAND DUNIYA,MAHBIL/2011/37323,19-05-2011,"Marathi, Hindi",Daily,M. ZAFFERSIDDIQUE A. RASHID,M. ZAFFERSIDDIQUE A. RASHID,Maharashtra,Amravati,View  registration details for BULAND DUNIYA (MAHBIL/2011/37323)
11518,BULAND DUSTAK,UPHIN/2015/64887,20-11-2015,Hindi,Daily,SUDHA SAXENA,SUDHA SAXENA,Uttar Pradesh,Chitrakoot,View  registration details for BULAND DUSTAK (UPHIN/2015/64887)
11519,BULAND DUSTAK,UPHIN/2006/25362,01-06-2011,Hindi,Daily,SUDHA SAXENA,SUDHA SAXENA,Uttar Pradesh,Prayagraj,View  registration details for BULAND DUSTAK (UPHIN/2006/25362)
11520,BULAND GHAZIABAD,UPHIN/2023/88955,25-09-2024,HINDI,Weekly,RAHUL SHARMA,RAHUL SHARMA,Uttar Pradesh,Ghaziabad,View  registration details for BULAND GHAZIABAD (UPHIN/2023/88955)
11521,BULAND GONDIA,MAHHIN/2020/84319,18-05-2023,Hindi,Weekly,NAVIN MANIKCHAND AGRAWAL,NAVIN MANIKCHAND AGRAWAL,Maharashtra,Gondia,View  registration details for BULAND GONDIA (MAHHIN/2020/84319)
11522,BULAND HARYANA,HARHIN/2003/11216,06-08-2009,Hindi,Weekly,INDERPAL SINGH,INDERPAL SINGH,Haryana,Faridabad,View  registration details for BULAND HARYANA (HARHIN/2003/11216)
11523,BULAND HASTIYAN,HARHIN/2013/52343,04-10-2013,Hindi,Monthly,NARENDER KUMAR UPMANYU,NARENDER KUMAR UPMANYU,Haryana,Panipat,View  registration details for BULAND HASTIYAN (HARHIN/2013/52343)
11524,BULAND HASTIYAN,CHAHIN/2014/61574,24-04-2015,Hindi,Monthly,NARENDER KUMAR UPMANYU,NARENDER KUMAR UPMANYU,Chandigarh,Chandigarh,View  registration details for BULAND HASTIYAN (CHAHIN/2014/61574)
11525,BULAND HASTIYAN,CHAHIN/2014/58544,27-11-2014,Hindi,Weekly,NARENDER KUMAR UPMANYU,NARENDER KUMAR UPMANYU,Chandigarh,Chandigarh,View  registration details for BULAND HASTIYAN (CHAHIN/2014/58544)
11526,BULAND HASTIYAN,HARHIN/2014/57572,01-10-2014,Hindi,Weekly,NARENDER KUMAR UPMANYU,NARENDER KUMAR UPMANYU,Haryana,Panipat,View  registration details for BULAND HASTIYAN (HARHIN/2014/57572)
11527,BULAND HASTIYAN,HARHIN/2020/79020,02-11-2020,Hindi,Monthly,DR. NARENDER KUMAR UPMANYU,NARENDER KUMAR UPMANYU,Haryana,Karnal,View  registration details for BULAND HASTIYAN (HARHIN/2020/79020)
11528,BULAND HOSALA,MPHIN/2017/72188,14-06-2017,Hindi,Monthly,NEELAM SHARMA,NEELAM SHARMA,Madhya Pradesh,Bhopal,View  registration details for BULAND HOSALA (MPHIN/2017/72188)
11529,BULAND JAMEEN,UPHIN/2000/00560,03-03-2000,Hindi,Weekly,MALIK MASROOR AHMAD,MALIK MASROOR AHMAD,Uttar Pradesh,Saharanpur,View  registration details for BULAND JAMEEN (UPHIN/2000/00560)
11530,BULAND JANMAT,MAHMAR/2013/49588,10-05-2013,Marathi,Monthly,NITIN CHANDRAKANT BHUJBAL,NITIN CHANDRAKANT BHUJBAL,Maharashtra,Mumbai,View  registration details for BULAND JANMAT (MAHMAR/2013/49588)
11531,BULAND JANMAT,UPHIN/2013/50427,24-06-2013,Hindi,Daily,SADHANA GUPTA,SADHANA GUPTA,Uttar Pradesh,Unnao,View  registration details for BULAND JANMAT (UPHIN/2013/50427)
11532,BULAND JHARKHAND,JHAHIN/2012/75268,21-05-2018,Hindi,Monthly,MANOJ KUMAR KAPARDAR,MANOJ KUMAR KAPARDAR,Jharkhand,Ranchi,View  registration details for BULAND JHARKHAND (JHAHIN/2012/75268)
11533,BULAND KANON,MPHIN/2021/85506,13-10-2023,Hindi,Monthly,RAJESH MOONAT,RAJESH MOONAT,Madhya Pradesh,Ratlam,View  registration details for BULAND KANON (MPHIN/2021/85506)
11534,BULAND KASHMIR,JKURD/2009/29654,04-01-2012,Urdu,Daily,HAFIZ AYAZ GANI,KASHMIR MEDIA HOUSE,Jammu and Kashmir,Srinagar,View  registration details for BULAND KASHMIR (JKURD/2009/29654)
11535,BULAND KHABAR,CHHHIN/2012/44282,26-07-2012,Hindi,Weekly,JUGAL KISHOR SONI,JUGAL KISHOR SONI,Chhattisgarh,Raipur,View  registration details for BULAND KHABAR (CHHHIN/2012/44282)
11536,BULAND KHABRO KA PARICHAY,MPHIN/25/A2475,10-09-2025,Hindi,Monthly,ABDUL WAHEED KHAN,ABDUL WAHEED KHAN,Madhya Pradesh,Bhopal,View  registration details for BULAND KHABRO KA PARICHAY (MPHIN/25/A2475)
11537,BULAND KHABRO KA PARICHAY,MPHIN/2020/79361,15-02-2021,Hindi,Quarterly,ABDUL WAHEED KHAN,ABDUL WAHEED KHAN,Madhya Pradesh,Bhopal,View  registration details for BULAND KHABRO KA PARICHAY (MPHIN/2020/79361)
11538,BULAND KHOJ,UPHIN/2013/53868,06-01-2014,Hindi,Daily,SATISH KUMAR,SATISH KUMAR,Uttar Pradesh,Bulandshahr,View  registration details for BULAND KHOJ (UPHIN/2013/53868)
11539,BULAND KIDAR,68321,12-05-1998,HINDI,Fortnightly,ABDUL ALIM KHAN,ABDUL ALIM KHAN,Rajasthan,Kota,View  registration details for BULAND KIDAR (68321)
11540,BULAND KIRDAR,UPHIN/2009/33603,09-09-2010,Hindi,Weekly,KHALID RIZWAN,KHALID RIZWAN,Uttar Pradesh,Kanpur Nagar,View  registration details for BULAND KIRDAR (UPHIN/2009/33603)
11541,BULAND LALKAR,PUNPUN/2012/52877,31-10-2013,Punjabi,Fortnightly,RAVI MONGA,RAVI MONGA,Punjab,Tarn Taran,View  registration details for BULAND LALKAR (PUNPUN/2012/52877)
11542,BULAND LEKHANI,UPHIN/2009/29555,19-11-2009,Hindi,Weekly,SANTOSH KUMAR TIWARI,SANTOSH KUMAR TEWARI,Uttar Pradesh,Lucknow,View  registration details for BULAND LEKHANI (UPHIN/2009/29555)
11543,BULAND LEKHANI,UPHIN/2018/79074,12-11-2020,Hindi,Daily,SANTOSH KUMAR TIWARI,SANTOSH KUMAR TEWARI,Uttar Pradesh,Lucknow,View  registration details for BULAND LEKHANI (UPHIN/2018/79074)
11544,BULAND MADHYA PRADESH,MPHIN/2023/88936,13-09-2024,HINDI,Monthly,VISHNU KUMAR RATHORE,VISHNU KUMAR RATHORE,Madhya Pradesh,Neemuch,View  registration details for BULAND MADHYA PRADESH (MPHIN/2023/88936)
11545,BULAND MAHARASHTRA SHASAN,MHMAR/25/A0924,03-06-2025,Marathi,Weekly,Bablu peshker siddique,Bablu peshker siddique,Maharashtra,Thane,View  registration details for BULAND MAHARASHTRA SHASAN (MHMAR/25/A0924)
11546,BULAND MAHARASHTRA SHASAN,MHMAR/26/A2771,23-04-2026,Marathi,Daily (Monday To Saturday),Bablu peshker siddique,Bablu peshker siddique,Maharashtra,Mumbai,View  registration details for BULAND MAHARASHTRA SHASAN (MHMAR/26/A2771)
11547,BULAND MAHARASHTRA SHASAN,MAHHIN/2015/61948,19-05-2015,Hindi,Weekly,BABLU PESHKER SIDDIQUE,BABLU PESHKER SIDDIQUE,Maharashtra,Thane,View  registration details for BULAND MAHARASHTRA SHASAN (MAHHIN/2015/61948)
11548,BULAND MALWA,MPHIN/2019/87254,14-05-2024,Hindi,Monthly,MUSTAFA ALI,MUSTAFA ALI,Madhya Pradesh,Shajapur,View  registration details for BULAND MALWA (MPHIN/2019/87254)
11549,BULAND MANZIL,UPBIL/25/A4797,05-12-2025,"English, Hindi",Daily,GLADWIN MASIH,GLADWIN MASIH,Uttar Pradesh,Sambhal,View  registration details for BULAND MANZIL (UPBIL/25/A4797)
11550,BULAND MEDIA,CTHIN/25/A2294,26-08-2025,Hindi,Daily,BRIJ BHAL PANDEY URPHA MANOJ,BRIJ BHAL PANDEY URPHA MANOJ,Chhattisgarh,Durg,View  registration details for BULAND MEDIA (CTHIN/25/A2294)
