SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
47013,NORTH EAST INFORMATION,ASSENG/2011/42072,10-05-2012,English,Daily,MD. WASIM AKBAR ALI,MD. WASIM AKBAR ALI,Assam,Kamrup,View  registration details for NORTH EAST INFORMATION (ASSENG/2011/42072)
47014,NORTH EAST NEWS,WBBEN/2023/88138,29-07-2024,BENGALI,Weekly,NAYAN KUMAR ROY,NAYAN KUMAR ROY,West Bengal,Purba Bardhaman,View  registration details for NORTH EAST NEWS (WBBEN/2023/88138)
47015,NORTH EAST WEST SOUTH TIMES,UPBIL/2013/52727,23-10-2013,"English, HINDI",Monthly,NARGIS AFLATOON,NARGIS AFLATOON,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for NORTH EAST WEST SOUTH TIMES (UPBIL/2013/52727)
47016,NORTH EASTERN HERALD,32753,07-09-1977,English,Quarterly,SHRI NARAYAN ROY,SHRI NARAYAN ROY,Assam,Dhubri,View  registration details for NORTH EASTERN HERALD (32753)
47017,North Economy,UPHIN/26/A0529,20-01-2026,Hindi,Monthly,Umesh Chandra Shukla,Umesh Chandra Shukla,Uttar Pradesh,Lucknow,View  registration details for North Economy (UPHIN/26/A0529)
47018,NORTH IN NEWS,JKENG/2013/48627,15-03-2013,English,Daily,RAJNI SHARMA,RAJNI SHARMA,Jammu and Kashmir,Jammu,View  registration details for NORTH IN NEWS (JKENG/2013/48627)
47019,NORTH INDIA NEWS,UPHIN/2010/32624,16-06-2010,Hindi,Weekly,SANTOSH KUMAR RAI,SANTOSH KUMAR RAI,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIA NEWS (UPHIN/2010/32624)
47020,NORTH INDIA STATESMAN,UPHIN/2012/48025,15-02-2013,Hindi,Daily,RITA SAXENA,RITA SAXENA,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIA STATESMAN (UPHIN/2012/48025)
47021,NORTH INDIA STATESMAN,63890,11-03-2011,Hindi,Weekly,RITA SAXENA,RITA SAXENA,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIA STATESMAN (63890)
47022,NORTH INDIA STATESMAN,UPENG/2013/50746,08-07-2013,English,Daily,RITA SAXENA,RITA SAXENA,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIA STATESMAN (UPENG/2013/50746)
47023,NORTH INDIA STATESMAN,UPHIN/2013/54055,20-01-2014,Hindi,Daily,SATISH PRADHAN,RITA SAXENA,Uttar Pradesh,Kushinagar,View  registration details for NORTH INDIA STATESMAN (UPHIN/2013/54055)
47024,NORTH INDIA STATESMAN,63845,09-07-1996,English,Weekly,RITA SAXENA,RITA SAXENA,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIA STATESMAN (63845)
47025,NORTH INDIA TIMES,UPHIN/2006/17201,12-09-2006,Hindi,Weekly,MAMTA PRADEEP,MAMTA PRADEEP,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIA TIMES (UPHIN/2006/17201)
47026,NORTH INDIA TIMES,UPHIN/2006/20948,05-09-2007,Hindi,Daily,MAMTA PRADEEP,MAMTA PRADEEP,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIA TIMES (UPHIN/2006/20948)
47027,NORTH INDIAN MAIL,UPHIN/2014/55131,01-04-2014,Hindi,Weekly,SANJAY SWAROOP SAXENA,SANJAY SWAROOP SAXENA,Uttar Pradesh,Lucknow,View  registration details for NORTH INDIAN MAIL (UPHIN/2014/55131)
47028,NORTH NEWS,GUJGUJ/2012/43539,28-06-2012,Gujarati,Weekly,ASHOK D. RAVAL,ASHOK D. RAVAL,Gujarat,Gandhinagar,View  registration details for NORTH NEWS (GUJGUJ/2012/43539)
47029,NORTH NEWS,63466,03-04-1996,Gujarati,Daily,ASHOK D RAVAL,ASHOKKUMAR D.RAVAL,Gujarat,Mahesana,View  registration details for NORTH NEWS (63466)
47030,NORTH TRUTH,JKENG/2021/87765,13-08-2024,ENGLISH,Daily,KESHAV CHOPRA,KESHAV CHOPRA,Jammu and Kashmir,Jammu,View  registration details for NORTH TRUTH (JKENG/2021/87765)
47031,NORTH-EAST SUN,62053,12-12-2005,English,Fortnightly,RAMESH GUPTA,DAILY TEJ PVT LTD,Delhi,New Delhi,View  registration details for NORTH-EAST SUN (62053)
47032,NORTHEAST EXPRESS,ASSENG/2013/49847,23-05-2013,English,Daily,MONOTOSH DHAR,MONOTOSH DHAR,Assam,Cachar,View  registration details for NORTHEAST EXPRESS (ASSENG/2013/49847)
47033,Northeast Rising,TRBEN/26/A3740,14-05-2026,Bengali,Daily,Haniph Ali,Haniph Ali,Tripura,West Tripura,View  registration details for Northeast Rising (TRBEN/26/A3740)
47034,NORTHEAST TODAY,UPENG/2012/51300,07-08-2013,English,Monthly,AMIT SINGH,AMIT SINGH,Uttar Pradesh,Mau,View  registration details for NORTHEAST TODAY (UPENG/2012/51300)
47035,NORTHEAST TODAY,UPBIL/2011/37227,10-02-2011,,Fortnightly,AMIT SINGH,AMIT SINGH,Uttar Pradesh,Mau,View  registration details for NORTHEAST TODAY (UPBIL/2011/37227)
47036,NORTHERN BUSINESS NEWS,PUNMUL/2019/78287,06-05-2020,"English, Punjabi, Hindi",Monthly,NITISH BHANOT,BJ NORTHERN DEVELOPER PRIVATE LIMITED,Punjab,Jalandhar,View  registration details for NORTHERN BUSINESS NEWS (PUNMUL/2019/78287)
47037,NORTHERN EXPRESS,UPHIN/2015/65144,08-12-2015,Hindi,Daily,MAMTA MAURYA,MAMTA MAURYA,Uttar Pradesh,Lucknow,View  registration details for NORTHERN EXPRESS (UPHIN/2015/65144)
47038,NORTHERN EXPRESS,66477,01-01-1996,Bengali,Weekly,SANDIP CHAKRABORTY,SANDIP CHAKRABORTY,West Bengal,Uttar Dinajpur,View  registration details for NORTHERN EXPRESS (66477)
47039,NORTHERN INDIA PATRIKA,35421,12-12-2005,English,Daily,S D PILLAI,ALLAHABAD PATRIKA PVT. LTD.,Uttar Pradesh,Lucknow,View  registration details for NORTHERN INDIA PATRIKA (35421)
47040,NORTHERN INDIA PATRIKA,4977,15-04-1959,English,Daily,PRAKASH KUMAR GHOSH,ALLAHABAD PATRIKA PVT. LTD.,Uttar Pradesh,Prayagraj,View  registration details for NORTHERN INDIA PATRIKA (4977)
47041,NORTHERN MARKETPLACE,HPENG/2014/72367,23-06-2017,English,Quarterly,DEV K. PANDHI,DEV K. PANDHI,Himachal Pradesh,Shimla,View  registration details for NORTHERN MARKETPLACE (HPENG/2014/72367)
47042,NORTHERN POST,UTTENG/2009/50417,21-06-2013,English,Weekly,INDERJIT SINGH,S P SABHERWAL,Uttarakhand,Dehradun,View  registration details for NORTHERN POST (UTTENG/2009/50417)
47043,NORTHERN POST,13525,05-07-2013,English,Daily,S.P. SABHARWAL,S. P. SABHERWAL AND S.M. SINGH,Uttarakhand,Dehradun,View  registration details for NORTHERN POST (13525)
47044,NORTHERN TIMES,JKBIL/2009/50174,05-06-2013,"English, HINDI",Daily,ASHOK KUMAR RAINA,ASHOK KUMAR RAINA,Jammu and Kashmir,Jammu,View  registration details for NORTHERN TIMES (JKBIL/2009/50174)
47045,NORTHERN TIMES,43240,12-04-1985,English,Daily,IQBAL WASU,IQBAL WASU,Uttarakhand,Dehradun,View  registration details for NORTHERN TIMES (43240)
47046,NORTHERN TIMES,JKURD/2006/16532,05-05-2006,Urdu,Daily,ASHOK KUMAR RAINA,ASHOK KUMAR RAINA,Jammu and Kashmir,Jammu,View  registration details for NORTHERN TIMES (JKURD/2006/16532)
47047,Northwire Dispatch,JKENG/26/A0649,22-01-2026,English,Half Yearly,Suhail Maqbool Yatoo,Suhail Maqbool Yatoo,Jammu and Kashmir,Srinagar,View  registration details for Northwire Dispatch (JKENG/26/A0649)
47048,NOSEGAY PUBLIC SCHOOL,RAJBIL/2017/74400,18-01-2018,"English, HINDI",Monthly,NYMPHAEA SUDEN REDDY,NOSEGAY PUBLIC SCHOOL,Rajasthan,Ganganagar,View  registration details for NOSEGAY PUBLIC SCHOOL (RAJBIL/2017/74400)
47049,NOT ONLY NEWS,WBENG/2015/61197,10-04-2015,English,Monthly,HALIM MONDAL,HALIM MONDAL,West Bengal,Nadia,View  registration details for NOT ONLY NEWS (WBENG/2015/61197)
47050,NOTI SAMAJIKA CHAITHANYA MASA PATHRIKA PRAJABHIMANI,69475,12-02-1998,Telugu,Monthly,N VENKATA RAMANA REDDY,N.VENKATA RAMANA REDDY,Telangana,Nalgonda,View  registration details for NOTI SAMAJIKA CHAITHANYA MASA PATHRIKA PRAJABHIMANI (69475)
47051,NOTICE NEWS,MPHIN/2021/81904,30-08-2022,Hindi,Twice a week,SANDEEP PATHAK,SANDEEP PATHAK,Madhya Pradesh,Bhopal,View  registration details for NOTICE NEWS (MPHIN/2021/81904)
47052,NOTUN DOURANGA,ASSASS/2023/88500,22-08-2024,ASSAMESE,Monthly,SWAPNALI BORGOHAIN,SWAPNALI BORGOHAIN,Assam,Darrang,View  registration details for NOTUN DOURANGA (ASSASS/2023/88500)
47053,NOUKARARA DHVANI,KNKAN/26/A6611,10-08-2026,Kannada,Monthly,Damarugesha T C,Damarugesha T C,Karnataka,Tumkur,View  registration details for NOUKARARA DHVANI (KNKAN/26/A6611)
47054,NOUNIHAL TIMES,MPHIN/2016/69129,28-10-2016,Hindi,Monthly,SYED FAROGH MEHDI ZAIDI,SYED FAROGH MEHDI ZAIDI,Madhya Pradesh,Bhopal,View  registration details for NOUNIHAL TIMES (MPHIN/2016/69129)
47055,NOUSHAD TIMES,MPHIN/2008/25816,10-10-2008,Hindi,Monthly,RAFIQUE AHMED,RAFIQUE AHMED,Madhya Pradesh,Bhopal,View  registration details for NOUSHAD TIMES (MPHIN/2008/25816)
47056,NOVA EXPRESS,MPHIN/2021/80774,28-12-2021,Hindi,Monthly,MALKHAN GIR GOSWAMI,MALKHAN GIR GOSWAMI,Madhya Pradesh,Bhopal,View  registration details for NOVA EXPRESS (MPHIN/2021/80774)
47057,NOVEL LEADER,68564,18-06-1998,Tamil,Monthly,S.P. RAMU,S.P.RAMU,Tamil Nadu,Chennai,View  registration details for NOVEL LEADER (68564)
47058,NOVEM GOEM,40719,11-03-1982,Konkani,Daily,GUSHANO CLOVISDA COSTA,NOVEM GOEM PRATISHTHAN,Goa,South Goa,View  registration details for NOVEM GOEM (40719)
47059,NOVINA DANI,58191,30-12-1994,Kannada,Fortnightly,DESHAHALLI R. MOHAN KUMAR,DESHAHALLI R. MOHANKUMAR,Karnataka,Mandya,View  registration details for NOVINA DANI (58191)
47060,NOW AWADH,UPURD/2014/56780,28-08-2014,Urdu,Daily,SANTOSH DEVI,SANTOSH DEVI,Uttar Pradesh,Lucknow,View  registration details for NOW AWADH (UPURD/2014/56780)
47061,Now Dialogue,UPHIN/26/A2440,13-04-2026,Hindi,Monthly,SUNIL KUMAR SHUKLA,SUNIL KUMAR SHUKLA,Uttar Pradesh,Rae Bareli,View  registration details for Now Dialogue (UPHIN/26/A2440)
47062,NOW INDIA,KARKAN/2015/61694,01-05-2015,Kannada,Monthly,NARASIMHAMURTHY.A.S.,NARSIMHAMURTHY .A.S.,Karnataka,Tumkur,View  registration details for NOW INDIA (KARKAN/2015/61694)
47063,NOW INDIAR TIMES,TNTAM/2011/39264,12-07-2012,Tamil,Daily,M. H. JAMSHEED,M.H. JAMSHEED,Tamil Nadu,Chennai,View  registration details for NOW INDIAR TIMES (TNTAM/2011/39264)
47064,NOW NOIDA UPDATE,UPHIN/2024/90046,04-11-2024,HINDI,Monthly,SANDEEP KUMAR OJHA,MBI DIGITAL PRIVATE LIMITED,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for NOW NOIDA UPDATE (UPHIN/2024/90046)
47065,NOW TELANGANA PRIDE,TGBIL/25/A0869,03-06-2025,"Telugu, English",Daily,SHAIK VASEEM,SHAIK VASEEM,Telangana,Warangal,View  registration details for NOW TELANGANA PRIDE (TGBIL/25/A0869)
47066,NOW YOU KNOW,51786,20-08-1991,Hindi,Weekly,SATYENDRA,SATYENDRA,Uttar Pradesh,Kanpur Nagar,View  registration details for NOW YOU KNOW (51786)
47067,NPI INTERNATIONAL JOURNAL OF NEO EDUCATIONAL RESEARCH & STUDIES,DELENG/2018/75288,29-05-2018,English,Half Yearly,ARVIND KUMAR VATS,INTERNATIONAL RESEARCH JOURNALS,Delhi,New Delhi,View  registration details for NPI INTERNATIONAL JOURNAL OF NEO EDUCATIONAL RESEARCH & STUDIES (DELENG/2018/75288)
47068,NPI INTERNATIONAL RESEARCH JOURNAL OF INDUSTRIAL AND ENVIRONMENTAL BIOTECHNOLOGY,DELENG/2017/74976,08-10-2018,English,Half Yearly,ARVIND KUMAR VATS,INTERNATIONAL RESEARCH JOURNALS,Delhi,New Delhi,View  registration details for NPI INTERNATIONAL RESEARCH JOURNAL OF INDUSTRIAL AND ENVIRONMENTAL BIOTECHNOLOGY (DELENG/2017/74976)
47069,NPI NAV SHAIKSHIK ANUSANDHAN AUR ADHYAYAN KI VAISHVIK SHODH PATRIKA,DELBIL/2018/75438,11-06-2018,"English, HINDI",Half Yearly,ARVIND KUMAR VATS,INTERNATIONAL RESEARCH JOURNAL,Delhi,New Delhi,View  registration details for NPI NAV SHAIKSHIK ANUSANDHAN AUR ADHYAYAN KI VAISHVIK SHODH PATRIKA (DELBIL/2018/75438)
47070,NRI ACHIEVERS,DELBIL/2012/45826,19-10-2012,"English, HINDI",Monthly,RAJEEV GUPTA,RAJEEV GUPTA,Delhi,New Delhi,View  registration details for NRI ACHIEVERS (DELBIL/2012/45826)
47071,NRUPATUNGA,50487,31-10-1991,Kannada,Daily,SHIVARAYA A DODMANI,SHIVARAYA A DODMANI,Karnataka,Kalaburagi,View  registration details for NRUPATUNGA (50487)
47072,NUA DUNIA,4356,05-08-1967,Oriya,Weekly,NANDA KISHOR PATNAIK,UTKAL STATE COUNCIL COMMUNIST PARTY OF INDIA,Odisha,Cuttack,View  registration details for NUA DUNIA (4356)
47073,NUA JIVANARA SANDHAN SAI NIRMALYA,ODIODI/2008/29140,08-10-2009,Oriya,Monthly,SUJATA KHADGARAI,SATYA KHADGARAI,Odisha,Cuttack,View  registration details for NUA JIVANARA SANDHAN SAI NIRMALYA (ODIODI/2008/29140)
47074,NUCLEAR NEWS,MPHIN/2022/85542,13-10-2023,Hindi,Daily,DHARMENDRA YADAV,DHARMENDRA YADAV,Madhya Pradesh,Sehore,View  registration details for NUCLEAR NEWS (MPHIN/2022/85542)
47075,NUCLEAR NEWS,MPHIN/2002/07455,07-08-2002,Hindi,Weekly,DHARMEDRA YADAV,DHARMENDRA YADAV,Madhya Pradesh,Sehore,View  registration details for NUCLEAR NEWS (MPHIN/2002/07455)
47076,NUDI BHARATHI,45446,18-09-1986,Kannada,Daily,B NAVEEN KUMAR,B NAVEEN KUMAR,Karnataka,Mandya,View  registration details for NUDI BHARATHI (45446)
47077,NUDIGIDA,58082,01-07-1994,Kannada,Daily,H.N.MANJUNATH,H.N. MANJUNATH,Karnataka,Shimoga,View  registration details for NUDIGIDA (58082)
47078,NUDIJENU,20141,17-01-1979,Kannada,Daily,LAVANYA. A,LAVANYA A.,Karnataka,Uttara Kannada,View  registration details for NUDIJENU (20141)
47079,NUDRA POST,MPBIL/2018/77213,25-04-2019,"English, HINDI",Weekly,NEHA SHUKLA,NEHA SHUKLA,Madhya Pradesh,Bhopal,View  registration details for NUDRA POST (MPBIL/2018/77213)
47080,NUFFOODS SPECTRUM,KARENG/2013/54271,29-01-2014,English,Monthly,Ravindra Vidyadhar Boratkar,M M ACTIV SCI- TECH COMMUNICATIONS PVT. LTD.,Maharashtra,Pune,View  registration details for NUFFOODS SPECTRUM (KARENG/2013/54271)
47081,NUGARVOR KAVALAN,TNTAM/2000/02840,31-01-2001,Tamil,Monthly,SKM. MAEILANANDHAN,SKM.MAEILANANDHAN,Tamil Nadu,Erode,View  registration details for NUGARVOR KAVALAN (TNTAM/2000/02840)
47082,NUGARVOR ULAGAM,TNTAM/2013/51304,06-08-2013,Tamil,Monthly,A.V.P. JOHNSON,A.V.P. JOHNSON,Tamil Nadu,Chennai,View  registration details for NUGARVOR ULAGAM (TNTAM/2013/51304)
47083,NUGARVOR VAZHIKATTI,TNTAM/2014/66077,06-02-2016,Tamil,Monthly,VENUGOPAL KR.,VENUGOPAL KR,Tamil Nadu,Perambalur,View  registration details for NUGARVOR VAZHIKATTI (TNTAM/2014/66077)
47084,NUKEELA TEER,MPHIN/2012/43484,27-06-2012,Hindi,Weekly,ANAS KHAN,ANAS KHAN,Madhya Pradesh,Bhopal,View  registration details for NUKEELA TEER (MPHIN/2012/43484)
47085,NUKEELI NEWS,UPHIN/2023/86549,27-03-2024,Hindi,Weekly,SHAKEEL AHMAD,SHAKEEL AHMAD,Uttar Pradesh,Meerut,View  registration details for NUKEELI NEWS (UPHIN/2023/86549)
47086,NUKKAD BAHAS,UPHIN/2023/84551,29-05-2023,Hindi,Weekly,ASHISH SRIVASTAVA,ASHISH SRIVASTAVA,Uttar Pradesh,Gorakhpur,View  registration details for NUKKAD BAHAS (UPHIN/2023/84551)
47087,Nukkad Chronicles,MPBIL/25/A4388,27-11-2025,"Hindi, English",Monthly,RamKumar Karuppusamy,RamKumar Karuppusamy,Madhya Pradesh,Indore,View  registration details for Nukkad Chronicles (MPBIL/25/A4388)
47088,NUKKAD KI KHABAR,UPHIN/2023/89565,14-10-2024,HINDI,Monthly,MUKESH KUMAR BHARTI,MUKESH KUMAR BHARTI,Uttar Pradesh,Lucknow,View  registration details for NUKKAD KI KHABAR (UPHIN/2023/89565)
47089,NUKUSH E RAH,MAHURD/2018/77384,20-05-2019,Urdu,Monthly,SHAIKH NISAR SHAIKH CHAND,SHAIKH NISAR SHAIKH CHAND,Maharashtra,Akola,View  registration details for NUKUSH E RAH (MAHURD/2018/77384)
47090,NULAGAR KURAL,TNTAM/2009/33898,05-10-2010,Tamil,Monthly,M.G. SELVAM,M.G. SELVAM,Tamil Nadu,Chennai,View  registration details for NULAGAR KURAL (TNTAM/2009/33898)
47091,NUMAINDA BARABANKI,51664,22-02-1991,Urdu,Weekly,AMEER HAMZA,AMEER HAMZA,Uttar Pradesh,Bara Banki,View  registration details for NUMAINDA BARABANKI (51664)
47092,NUMAINDAGI,DELURD/2023/88493,22-08-2024,URDU,Daily,AFROZ QURESHI,AFROZ QURESHI,Delhi,New Delhi,View  registration details for NUMAINDAGI (DELURD/2023/88493)
47093,NUMAINDAGI,TELURD/2015/62884,25-06-2015,Urdu,Daily,AFROZ QURESHI,AFROZ QURESHI,Telangana,Hyderabad,View  registration details for NUMAINDAGI (TELURD/2015/62884)
47094,Number One,APTEL/26/A0231,08-01-2026,Telugu,Daily,Muppirisetty Jagadeesh,Muppirisetty Jagadeesh,Andhra Pradesh,Visakhapatnam,View  registration details for Number One (APTEL/26/A0231)
47095,Number One,APTEL/25/A1175,09-06-2025,Telugu,Daily,Muppirisetty Jagadeesh,Muppirisetty Jagadeesh,Andhra Pradesh,Krishna,View  registration details for Number One (APTEL/25/A1175)
47096,Number One,APTEL/26/A2801,27-04-2026,Telugu,Daily,Muppirisetty Jagadeesh,Muppirisetty Jagadeesh,Andhra Pradesh,Chittoor,View  registration details for Number One (APTEL/26/A2801)
47097,NUMBER ONE EXPRESS,UTTHIN/2012/47036,17-12-2012,Hindi,Weekly,BALAM SINGH,BALAM SINGH,Uttarakhand,Dehradun,View  registration details for NUMBER ONE EXPRESS (UTTHIN/2012/47036)
47098,NUNGAMBAKKAM TALK,TNBIL/2005/16420,12-04-2006,"English, Tamil",Weekly,T. R. JAWAHAR,TALK MEDIA (P) LTD.,Tamil Nadu,Chennai,View  registration details for NUNGAMBAKKAM TALK (TNBIL/2005/16420)
47099,NUNNARIVU,TNTAM/2018/77451,17-06-2019,Tamil,Monthly,K. VIJAY SINGH,K. VIJAY SINGH,Tamil Nadu,Chennai,View  registration details for NUNNARIVU (TNTAM/2018/77451)
47100,NUQUSH-E-TAYYIBAT,KARURD/2012/64513,29-10-2015,Urdu,Bimonthly (Once in two months),MUHAMMED NASIR AKRAMI,INSTITUTE IMAM HASAN UL BANNA AL SHAHEED,Karnataka,Uttara Kannada,View  registration details for NUQUSH-E-TAYYIBAT (KARURD/2012/64513)
47101,NURANI NEWS,GUJGUJ/2016/67896,20-07-2016,Gujarati,Monthly,FAKHRUDDIN Y. CHUNIYA,FAKHRUDDIN Y CHUNIYA,Gujarat,Jamnagar,View  registration details for NURANI NEWS (GUJGUJ/2016/67896)
47102,NURE SABA,UPHIN/2012/42961,15-06-2012,Hindi,Weekly,KHURSHID AHMAD,KHURSHID AHMAD,Uttar Pradesh,Sultanpur,View  registration details for NURE SABA (UPHIN/2012/42961)
47103,NURENTU DHWANI,KARKAN/2013/51588,23-08-2013,Kannada,Monthly,MUTTAPPA . SANNABASAPPA BHAJANTRI,MUTTAPPA . SANNABASAPPA BHAJANTRI,Karnataka,Bagalkot,View  registration details for NURENTU DHWANI (KARKAN/2013/51588)
47104,NURSE EDUCATOR,HARENG/2016/69157,11-10-2016,English,Quarterly,SUBRAMANI MAHANLINGAM,WOLTERS KLUWER INDIA PVT.LTD,Haryana,Gurugram,View  registration details for NURSE EDUCATOR (HARENG/2016/69157)
47105,NURSERY TODAY,DELBIL/2021/80560,20-12-2021,"English, HINDI",Monthly,YOGENDRA PAL SINGH,INDIAN NURSERYMEN ASSOCIATION,Delhi,New Delhi,View  registration details for NURSERY TODAY (DELBIL/2021/80560)
47106,NURSES ABROAD,KERENG/2017/73587,23-10-2017,English,Bimonthly (Once in two months),SIMON JOSEPH,SIMON JOSEPH,Kerala,Ernakulam,View  registration details for NURSES ABROAD (KERENG/2017/73587)
47107,NURSES OF INDIA,KARENG/2000/03249,12-04-2001,English,Monthly,MOLLY SAM J,MOLLY SAM J.,Karnataka,Bengaluru Rural,View  registration details for NURSES OF INDIA (KARENG/2000/03249)
47108,NURSING ADMINISTRATION QUARTERLY,HARENG/2016/69347,16-11-2016,English,Quarterly,SUBRAMANI MAHANLINGAM,WOLTERS KLUWER INDIA PVT.LTD,Haryana,Gurugram,View  registration details for NURSING ADMINISTRATION QUARTERLY (HARENG/2016/69347)
47109,NURSING CRITICAL CARE,HARENG/2016/69159,11-11-2016,English,Quarterly,SUBRAMANI MAHANLINGAM,WOLTERS KLUWER INDIA PVT.LTD,Haryana,Gurugram,View  registration details for NURSING CRITICAL CARE (HARENG/2016/69159)
47110,Nursing Horizons,MHENG/25/A4506,01-12-2025,English,Quarterly,Subhanand Bajrang Shinde,Subhanand Bajrang Shinde,Maharashtra,Mumbai,View  registration details for Nursing Horizons (MHENG/25/A4506)
47111,NURSING MANAGEMENT,HARENG/2016/69158,10-11-2016,English,Quarterly,SUBRAMANI MAHANLINGAM,WOLTERS KLUWER INDIA PVT.LTD,Haryana,Gurugram,View  registration details for NURSING MANAGEMENT (HARENG/2016/69158)
47112,NURSING TIME AND TRENDS,PUNENG/2020/84968,09-06-2023,English,Quarterly,RAJINDER KAPOOR,RAJINDER KAPOOR,Punjab,Jalandhar,View  registration details for NURSING TIME AND TRENDS (PUNENG/2020/84968)
47113,NURSING TODAY,GUJGUJ/2014/56448,06-08-2014,Gujarati,Fortnightly,VITHALBHAI KARSANBHAI SHINGALA,VITHALBHAI KARSANBHAI SHINGALA,Gujarat,Gandhinagar,View  registration details for NURSING TODAY (GUJGUJ/2014/56448)
47114,NURTURING AGE,MAHENG/2015/59990,03-02-2015,English,Weekly,KAPSE RAMESH SOPANRAO,KAPSE RAMESH SOPANRAO,Maharashtra,Parbhani,View  registration details for NURTURING AGE (MAHENG/2015/59990)
47115,NUSRATHUL ANNAM MALYALA MASIKA,17097,24-07-1969,Malayalam,Monthly,Najeeb Moulavi A,STUDENTS ASSOCIATION,Kerala,Malappuram,View  registration details for NUSRATHUL ANNAM MALYALA MASIKA (17097)
47116,NUTAN AAWAZ,UPHIN/2009/30296,06-01-2010,Hindi,Weekly,SEEMA AGARWAL,SEEMA AGARWAL,Uttar Pradesh,Lucknow,View  registration details for NUTAN AAWAZ (UPHIN/2009/30296)
47117,NUTAN AAWAZ,UPHIN/26/A5068,15-06-2026,Hindi,Daily,SEEMA AGARWAL,SEEMA AGARWAL,Uttar Pradesh,Lucknow,View  registration details for NUTAN AAWAZ (UPHIN/26/A5068)
47118,Nutan Amrutam,GJGUJ/25/A5366,30-12-2025,Gujarati,Monthly,Patel Tejas Ashokbhai,Patel Tejas Ashokbhai,Gujarat,Ahmedabad,View  registration details for Nutan Amrutam (GJGUJ/25/A5366)
47119,NUTAN BARTA,48107,13-12-1988,Oriya,Daily,BINAPANI DAS,BINAPANI DAS,Odisha,Baleshwar,View  registration details for NUTAN BARTA (48107)
