SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
41001,METRO KI DUNIYA,DELHIN/2011/37664,06-06-2011,Hindi,Weekly,MD. HAROON,MD. HAROON,Delhi,New Delhi,View  registration details for METRO KI DUNIYA (DELHIN/2011/37664)
41002,METRO KING,DELHIN/2009/35883,07-01-2013,Hindi,Monthly,NAUSHAD AHMED ANSARI,NAUDHAD AHMED ANSARI,Delhi,New Delhi,View  registration details for METRO KING (DELHIN/2009/35883)
41003,METRO LIFE,RAJBIL/2011/36804,18-04-2011,"English, HINDI",Weekly,SAURABH SHARMA,SAURABH SHARMA,Rajasthan,Jaipur,View  registration details for METRO LIFE (RAJBIL/2011/36804)
41004,METRO LINK,CHHBIL/2020/79383,17-02-2021,"English, HINDI",Monthly,SACHIN KATAKWAR,SACHIN KATAKWAR,Chhattisgarh,Raipur,View  registration details for METRO LINK (CHHBIL/2020/79383)
41005,METRO LUCKNOW,UPHIN/2014/55612,14-05-2014,Hindi,Monthly,OM PRAKASH,OM PRAKASH,Uttar Pradesh,Lucknow,View  registration details for METRO LUCKNOW (UPHIN/2014/55612)
41006,METRO LUCKNOW,UPHIN/2014/59501,09-01-2015,Hindi,Daily,OM PRAKASH,OM PRAKASH,Uttar Pradesh,Lucknow,View  registration details for METRO LUCKNOW (UPHIN/2014/59501)
41007,METRO MAN,TNBIL/2006/18778,09-03-2007,"English, Tamil",Monthly,S. ANBU,S. ANBU,Tamil Nadu,Chennai,View  registration details for METRO MAN (TNBIL/2006/18778)
41008,METRO MART,KERENG/2011/40037,16-12-2011,English,Monthly,HARI SHANKER A G,HARITHA MEDIA PRIVATE LIMITED,Kerala,Thiruvananthapuram,View  registration details for METRO MART (KERENG/2011/40037)
41009,METRO MASALA,DELHIN/2004/13969,23-02-2005,Hindi,Fortnightly,BALDEV SINGH GUJRAL,BALDEV SINGH GUJRAL,Delhi,New Delhi,View  registration details for METRO MASALA (DELHIN/2004/13969)
41010,METRO MAT,DELHIN/2010/31544,11-05-2010,Hindi,Monthly,CHETAN SHARMA,CHETAN SHARMA,Delhi,New Delhi,View  registration details for METRO MAT (DELHIN/2010/31544)
41011,METRO MEDIA,UPHIN/2014/58112,08-11-2014,Hindi,Daily,RAJENDAR SINGH,RAJENDAR SINGH,Uttar Pradesh,Moradabad,View  registration details for METRO MEDIA (UPHIN/2014/58112)
41012,METRO MEDIA,UTTHIN/2016/68698,09-09-2016,Hindi,Daily,RAJENDER SINGH,RAJINDER SINGH,Uttarakhand,Dehradun,View  registration details for METRO MEDIA (UTTHIN/2016/68698)
41013,METRO MEDIA,DELHIN/2003/08962,19-08-2009,Hindi,Weekly,RAJENDAR SINGH,RAJENDAR SINGH,Delhi,New Delhi,View  registration details for METRO MEDIA (DELHIN/2003/08962)
41014,METRO MEDIA,GUJGUJ/2012/56162,09-07-2014,Gujarati,Daily,DESAI RAHUL MAHESHBHAI,DESAI RAHUL MAHESHBHAI,Gujarat,Ahmedabad,View  registration details for METRO MEDIA (GUJGUJ/2012/56162)
41015,METRO MEDIA,GJENG/26/A3182,06-05-2026,English,Daily,Desai Rahul Maheshbhai,Desai Rahul Maheshbhai,Gujarat,Ahmedabad,View  registration details for METRO MEDIA (GJENG/26/A3182)
41016,METRO MEDIA,DELHIN/2007/23449,15-07-2011,Hindi,Daily,RAJENDAR SINGH,RAJENDAR SINGH,Delhi,New Delhi,View  registration details for METRO MEDIA (DELHIN/2007/23449)
41017,METRO MIRROR,KARKAN/2021/82400,19-10-2022,Kannada,Monthly,SHIVARAJ.N,SHIVARAJ N,Karnataka,Bengaluru,View  registration details for METRO MIRROR (KARKAN/2021/82400)
41018,METRO MORNING,RAJHIN/2016/72576,24-07-2017,Hindi,Monthly,NIRMALA PAREEK,NIRMALA PAREEK,Rajasthan,Jaipur,View  registration details for METRO MORNING (RAJHIN/2016/72576)
41019,METRO MOVEMENT,MPHIN/2021/87244,09-05-2024,Hindi,Weekly,SHAHBAZ REHMANI,SHAHBAZ REHMANI,Madhya Pradesh,Jabalpur,View  registration details for METRO MOVEMENT (MPHIN/2021/87244)
41020,METRO NARODA,GUJGUJ/2010/44553,08-08-2012,Gujarati,Daily,DESAI RAHUL MAHESHBHAI,DESAI RAHUL MAHESHBHAI,Gujarat,Ahmedabad,View  registration details for METRO NARODA (GUJGUJ/2010/44553)
41021,METRO NEWS,APENG/2006/17517,20-10-2006,English,Daily,PATTAPU SRINIVAS,PATTAPU SRINIVAS,Telangana,Karimnagar,View  registration details for METRO NEWS (APENG/2006/17517)
41022,METRO NEWS,MAHMAR/2022/86446,16-02-2024,Marathi,Weekly,MANGESH ASHOK KAMBLE,MANGESH ASHOK KAMBLE,Maharashtra,Thane,View  registration details for METRO NEWS (MAHMAR/2022/86446)
