SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
19001,EI YUG,WBBEN/2020/81746,11-08-2022,Bengali,Daily,SUROJIT MALICK,SUROJIT MALICK,West Bengal,Howrah,View  registration details for EI YUG (WBBEN/2020/81746)
19002,EIGHT NEWS,APBIL/2015/66251,26-02-2016,"English, Telugu",Daily,PASUMARTHI S S SAI KUMAR,PASUMARTHI S S SAI KUMAR,Andhra Pradesh,Guntur,View  registration details for EIGHT NEWS (APBIL/2015/66251)
19003,EIGHT NEWS,APBIL/2016/70139,27-01-2017,"English, Telugu",Monthly,PASUMARTHI S S SAI KUMAR,PASUMARTHI S S SAI KUMAR,Andhra Pradesh,Guntur,View  registration details for EIGHT NEWS (APBIL/2016/70139)
19004,EIKHOIGI PANTHUNG,MANMAN/2000/02205,20-10-2000,Manipuri,Monthly,KHOMDARM RATAN SINGH,UNITED PEOPLES FRONT,Manipur,Imphal East,View  registration details for EIKHOIGI PANTHUNG (MANMAN/2000/02205)
19005,EILAN-E-PRADESH,70766,25-05-1999,Hindi,Weekly,MAITHALI PATI PANDEY,MAITHALI PATI PANDEY,Uttar Pradesh,Bara Banki,View  registration details for EILAN-E-PRADESH (70766)
19006,EIMI TIMES,MANBIL/2012/49972,29-07-2013,English,Daily,MOMOI KIPGEN,MOMOI KIPGEN,Manipur,Imphal East,View  registration details for EIMI TIMES (MANBIL/2012/49972)
19007,EIRC NEWS,WBENG/2008/24583,21-12-2011,English,Monthly,BIBEKANANDA MUKHOPADHYAY,EIRC OF ICAI,West Bengal,Kolkata,View  registration details for EIRC NEWS (WBENG/2008/24583)
19008,EIRC NEWSLETTER,27144,08-02-2011,English,Monthly,ALOK RAY,EASTERN INDIA REGIONAL COUNCIL OF THE INSTITUTE OF CHARTERED ACCOUNTANTS OF INDIA,West Bengal,Kolkata,View  registration details for EIRC NEWSLETTER (27144)
19009,EISARE WATAN,UPHIN/2015/67085,26-05-2016,Hindi,Daily,SAID AHAMAD,SAID AHAMAD,Uttar Pradesh,Faizabad,View  registration details for EISARE WATAN (UPHIN/2015/67085)
19010,EISARE WATAN,UPURD/2014/54760,25-02-2014,Urdu,Daily,SAEED AHMAD,SAEED AHMAD,Uttar Pradesh,Faizabad,View  registration details for EISARE WATAN (UPURD/2014/54760)
19011,EK AAM INSAAN KI AWAAZ......NAYA KASHMIR,JKENG/2009/32831,06-07-2010,English,Weekly,SAIMA ZAHOOR,SAIMA ZAHOOR,Jammu and Kashmir,Srinagar,View  registration details for EK AAM INSAAN KI AWAAZ......NAYA KASHMIR (JKENG/2009/32831)
19012,EK ACHHE DESH,WBBEN/2008/24263,13-06-2008,Bengali,Monthly,JOYDEV MAJI,JOYDEV MAJI,West Bengal,Paschim Medinipur,View  registration details for EK ACHHE DESH (WBBEN/2008/24263)
19013,EK ANOKHA ITIHAS,UPHIN/2016/69124,26-10-2016,Hindi,Weekly,SABNAM BANO,SABNAM BANO,Uttar Pradesh,Saharanpur,View  registration details for EK ANOKHA ITIHAS (UPHIN/2016/69124)
19014,EK ANUBHAV,RAJHIN/2016/67488,14-06-2016,Hindi,Fortnightly,ANUPAM RATAVA,ANUPAM RATAVA,Rajasthan,Ajmer,View  registration details for EK ANUBHAV (RAJHIN/2016/67488)
19015,EK AUR ANDOLAN,MAHHIN/2015/72149,06-06-2017,Hindi,Weekly,AHMED MOHAMMED SAYYED,AHMED MOHAMMED SAYYED,Maharashtra,Mumbai,View  registration details for EK AUR ANDOLAN (MAHHIN/2015/72149)
