SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
41501,MOHAN JYOTI,RAJHIN/2007/19934,30-05-2007,Hindi,Fortnightly,RAJESH PARIK,RAJESH PARIK,Rajasthan,Jaipur,View  registration details for MOHAN JYOTI (RAJHIN/2007/19934)
41502,mohan ki mehak,MPHIN/26/A1909,24-03-2026,Hindi,Quarterly,SHUMEZA KHAN,ashna ansari,Madhya Pradesh,Raisen,View  registration details for mohan ki mehak (MPHIN/26/A1909)
41503,mohan ki mehak,MPHIN/25/A3996,18-11-2025,Hindi,Monthly,SHUMEZA KHAN,ashna ansari,Madhya Pradesh,Raisen,View  registration details for mohan ki mehak (MPHIN/25/A3996)
41504,MOHAN MANJARI,UPHIN/2002/14726,09-06-2005,Hindi,Fortnightly,SHIV KUMAR PANDEY,SHIVKUMAR PANDEY,Uttar Pradesh,Lucknow,View  registration details for MOHAN MANJARI (UPHIN/2002/14726)
41505,MOHAN MANJARI,UPHIN/2015/65004,01-12-2015,Hindi,Weekly,SHIVKUMAR PANDEY,SHIVKUMAR PANDEY,Uttar Pradesh,Lucknow,View  registration details for MOHAN MANJARI (UPHIN/2015/65004)
41506,MOHAN SAFLATA,MPHIN/26/A6337,03-08-2026,Hindi,Weekly (monday to friday),mo. sameer khan,mo. sameer khan,Madhya Pradesh,Bhopal,View  registration details for MOHAN SAFLATA (MPHIN/26/A6337)
41507,MOHAN SANSAR,22048,20-02-2018,Hindi,Daily,PREM KUMAR SHUKLA,PREM KUMAR SHUKLA,Uttar Pradesh,Kanpur Nagar,View  registration details for MOHAN SANSAR (22048)
41508,MOHAN SAPTAHIK SAMIKSHA,59687,02-01-1994,Hindi,Weekly,VIKAS CHANDRA GUPTA,VIKAS CHANDER GUPT,Uttar Pradesh,Saharanpur,View  registration details for MOHAN SAPTAHIK SAMIKSHA (59687)
41509,MOHAN VAANI,MPHIN/2023/88609,21-08-2024,HINDI,Monthly,MANMOHAN AGARWAL,MAN MOHAN AGARWAL,Madhya Pradesh,Bhopal,View  registration details for MOHAN VAANI (MPHIN/2023/88609)
41510,MOHANI TIMES,DELHIN/2021/80483,25-11-2021,Hindi,Weekly,VIRENDER SINGH,VIRENDER SINGH,Delhi,New Delhi,View  registration details for MOHANI TIMES (DELHIN/2021/80483)
