SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
46520,NIRMAL KUTCH,GUJGUJ/2021/80645,02-12-2021,Gujarati,Weekly,NIRMALSINH MANUBHA JADEJA,NIRMALSINH MANUBHA JADEJA,Gujarat,Kutch,View  registration details for NIRMAL KUTCH (GUJGUJ/2021/80645)
46521,NIRMAL MANN,UPHIN/2005/16172,12-10-2011,Hindi,Weekly,DR. BHAGWATI PRASAD DIXIT,BHAGWATI PRASAD DIXIT,Uttar Pradesh,Lucknow,View  registration details for NIRMAL MANN (UPHIN/2005/16172)
46522,NIRMAL MARG,GUJGUJ/2013/53628,18-12-2013,Gujarati,Weekly,SURESH KHENGARBHAI RAVAL,SURESH KHENGARBHAI RAVAL,Gujarat,Patan,View  registration details for NIRMAL MARG (GUJGUJ/2013/53628)
46523,NIRMAL MARG,PUNPUN/2000/02590,21-12-2000,Punjabi,Monthly,BABA BHAGWANT BHAJAN,BABA BHAGWANT BHAJAN,Punjab,Jalandhar,View  registration details for NIRMAL MARG (PUNPUN/2000/02590)
46524,NIRMAL METRO,GUJGUJ/2012/48123,09-09-2013,Gujarati,Daily,Narendrakumar Ganeshlal Joshi,Narendrakumar Ganeshlal Joshi,Gujarat,Ahmedabad,View  registration details for NIRMAL METRO (GUJGUJ/2012/48123)
46525,NIRMAL MOTI,MPHIN/2021/84954,12-06-2023,Hindi,Monthly,ASHISH BAIRAGI,ASHISH BAIRAGI,Madhya Pradesh,Indore,View  registration details for NIRMAL MOTI (MPHIN/2021/84954)
46526,NIRMAL NOOR,PUNMUL/2005/17199,12-09-2006,"English, Punjabi, Hindi",Monthly,SANT BALBIR SINGH SEECHEWAL,SANT BALBIR SINGH SEECHEWAL,Punjab,Jalandhar,View  registration details for NIRMAL NOOR (PUNMUL/2005/17199)
46527,NIRMAL RAJ,56566,03-07-1993,Hindi,Weekly,,,Madhya Pradesh,Bhopal,View  registration details for NIRMAL RAJ (56566)
46528,NIRMAL RANVARA,47104,14-03-1989,Marathi,Monthly,SUNITA JOGLEKAR,VANCHIT VIKAS (TRUST),Maharashtra,Pune,View  registration details for NIRMAL RANVARA (47104)
46529,NIRMAL RASHTRA,UPHIN/2007/21436,18-04-2012,Hindi,Weekly,NIRMAL DIXIT,NIRMAL DIXIT,Uttar Pradesh,Lucknow,View  registration details for NIRMAL RASHTRA (UPHIN/2007/21436)
46530,NIRMAL SADBHAV,UPHIN/2013/52788,24-10-2013,Hindi,Daily,NIRMALA DEVI,NIRMALA DEVI,Uttar Pradesh,Meerut,View  registration details for NIRMAL SADBHAV (UPHIN/2013/52788)
46531,NIRMAL SADBHAV,UPHIN/2013/50518,27-06-2013,Hindi,Monthly,NIRMALA DEVI,NIRMALA DEVI,Uttar Pradesh,Meerut,View  registration details for NIRMAL SADBHAV (UPHIN/2013/50518)
46532,NIRMAL SHABD,MPHIN/26/A1883,23-03-2026,Hindi,Monthly,Javed Ahmed Khan,Javed Ahmed Khan,Madhya Pradesh,Bhopal,View  registration details for NIRMAL SHABD (MPHIN/26/A1883)
46533,NIRMAL SWASTH,MPENG/2020/79412,,English,Quarterly,SACHIN GAWLIKAR,,Madhya Pradesh,Bhopal,View  registration details for NIRMAL SWASTH (MPENG/2020/79412)
46534,NIRMAL SWASTH,CHHHIN/2018/75314,01-06-2018,Hindi,Monthly,SACHIN GAWLIKAR,SACHIN GAWLIKAR,Chhattisgarh,Raipur,View  registration details for NIRMAL SWASTH (CHHHIN/2018/75314)
46535,NIRMAL SWASTH,MPENG/2020/79390,17-02-2021,English,Quarterly,SACHIN GAWLIKAR,SACHIN GAWLIKAR,Madhya Pradesh,Bhopal,View  registration details for NIRMAL SWASTH (MPENG/2020/79390)
46536,NIRMAL SWASTH,MPENG/2020/79543,,English,Quarterly,SACHIN GAWLIKAR,,Madhya Pradesh,Bhopal,View  registration details for NIRMAL SWASTH (MPENG/2020/79543)
46537,NIRMAL SWASTH,MPHIN/2017/72025,01-06-2017,Hindi,Bimonthly (Once in two months),SACHIN GAWLIKAR,SACHIN GAWLIKAR,Madhya Pradesh,Bhopal,View  registration details for NIRMAL SWASTH (MPHIN/2017/72025)
46538,NIRMAL WARTA,MPHIN/2011/43116,22-06-2012,Hindi,Monthly,VARSHA SINGH CHOUHAN,VARSHA SINGH CHOUHAN,Madhya Pradesh,Bhopal,View  registration details for NIRMAL WARTA (MPHIN/2011/43116)
46539,NIRMALA JAGATH,KARKAN/2020/78895,22-09-2020,Kannada,Monthly,DR. T. JAGANNATHA,DR. T. JAGANNATHA,Karnataka,Bengaluru,View  registration details for NIRMALA JAGATH (KARKAN/2020/78895)
46540,NIRMALA TIMES,MHMAR/25/A3080,08-10-2025,Marathi,Weekly,Nirmala Pralhad jogdand,Nirmala Pralhad jogdand,Maharashtra,Mumbai Suburban,View  registration details for NIRMALA TIMES (MHMAR/25/A3080)
46541,NIRMALI,ASSASS/2016/73060,25-08-2017,Assamese,Monthly,BIBHA HAZARIKA,BIBHA HAZARIKA,Assam,Kamrup Metropolitan,View  registration details for NIRMALI (ASSASS/2016/73060)
46542,NIRMALYA DARSHANAM,KERMAL/2023/90134,12-03-2025,MALAYALAM,Bimonthly (Once in two months),MURALI HARITHAM,KERALA PODUVAL SAMAJAM,Kerala,Palakkad,View  registration details for NIRMALYA DARSHANAM (KERMAL/2023/90134)
46543,NIRMAN,GUJGUJ/1999/00943,03-05-2000,Gujarati,Weekly,MUKESH P.BHISE,MUKESH P.BHISE,Gujarat,Junagadh,View  registration details for NIRMAN (GUJGUJ/1999/00943)
46544,NIRMAN BHARTI,58961,02-08-2011,Hindi,Fortnightly,G.N. BHATT,G.N.BHATT,Bihar,Muzaffarpur,View  registration details for NIRMAN BHARTI (58961)
46545,NIRMAN HULCHAL,MPHIN/2016/72871,31-07-2017,Hindi,Weekly,AMIT JAIN,AMIT JAIN,Madhya Pradesh,Vidisha,View  registration details for NIRMAN HULCHAL (MPHIN/2016/72871)
46546,NIRMAN KALAM SE,GJGUJ/25/A2746,19-09-2025,Gujarati,Fortnightly,HITEN MANSUKHBHAI BAUDDH,HITEN MANSUKHBHAI BAUDDH,Gujarat,Bhavnagar,View  registration details for NIRMAN KALAM SE (GJGUJ/25/A2746)
46547,NIRMAN KATHA,MPHIN/2020/79375,17-02-2021,Hindi,Monthly,ANUPAM RAY,ANUPAM RAY,Madhya Pradesh,Bhopal,View  registration details for NIRMAN KATHA (MPHIN/2020/79375)
46548,NIRMAN MANCH NEWS,GUJGUJ/2013/51615,26-08-2013,Gujarati,Weekly,DR. DINESHBHAI SHANABHAI PATEL,DR. DINESHBHAI SHANABHAI PATEL,Gujarat,Anand,View  registration details for NIRMAN MANCH NEWS (GUJGUJ/2013/51615)
46549,NIRMAN SAMVAD,DELHIN/2007/22113,10-12-2007,Hindi,Weekly,VIJAYENDRA KUMAR SINGH,VIJAYENDRA KUMAR SINGH,Delhi,New Delhi,View  registration details for NIRMAN SAMVAD (DELHIN/2007/22113)
46550,NIRMAN SANDESH,48901,30-01-2014,Hindi,Fortnightly,PRAVEEN SHARMA,PRAVEEN SHARMA,Rajasthan,Jaipur,View  registration details for NIRMAN SANDESH (48901)
46551,NIRMAN SANDESH,31338,30-01-2014,Hindi,Fortnightly,PRAVEEN SHARMA,PRAVEEN SHARMA,Rajasthan,Jaipur,View  registration details for NIRMAN SANDESH (31338)
46552,NIRMAN SHEELA,MPHIN/2011/40069,14-08-2012,HINDI,Weekly,PRAMOD SHARMA,PRAMOD SHARMA,Madhya Pradesh,Bhopal,View  registration details for NIRMAN SHEELA (MPHIN/2011/40069)
46553,NIRMAN SUTRA,UPHIN/2019/77903,30-08-2019,Hindi,Monthly,BALKISHAN SHARMA,BALKISHAN SHARMA,Uttar Pradesh,Ghaziabad,View  registration details for NIRMAN SUTRA (UPHIN/2019/77903)
46554,NIRMANAM TODAY,DELHIN/2009/28817,31-08-2009,Hindi,Daily,SACHIN SETH,SACHIN SETH,Delhi,New Delhi,View  registration details for NIRMANAM TODAY (DELHIN/2009/28817)
46555,NIRMANAM TODAY,DELHIN/2007/21900,27-11-2007,Hindi,Fortnightly,SACHIN SETH,SACHIN SETH,Delhi,New Delhi,View  registration details for NIRMANAM TODAY (DELHIN/2007/21900)
46556,NIRMANSHALA TIMES,UPHIN/2018/76675,10-01-2019,Hindi,Monthly,SYED NAUSHAD MANZER,SYED NAUSHAD MANZER,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for NIRMANSHALA TIMES (UPHIN/2018/76675)
46557,NIRMIT,GUJGUJ/2014/58701,04-12-2014,Gujarati,Weekly,RAMESHBHAI BECHARBHAI DODIYA,RAMESHBHAI BECHARBHAI DODIYA,Gujarat,Surendranagar,View  registration details for NIRMIT (GUJGUJ/2014/58701)
46558,NIRNAY SHAKTI,MAHMAR/2023/89505,15-10-2024,MARATHI,Daily,NITIN BRAMHANAND BHADRGE,NITIN BRAMHANAND BHADRGE,Maharashtra,Jalna,View  registration details for NIRNAY SHAKTI (MAHMAR/2023/89505)
46559,NIRNAYAK,50078,16-11-1989,Hindi,Weekly,MANJU TIWARI,MANJU TIWARI,Madhya Pradesh,Ujjain,View  registration details for NIRNAYAK (50078)
46560,NIRNAYAK,52072,08-03-1991,Hindi,Daily,MANJU TIWARI,MANJU TIWARI,Madhya Pradesh,Ujjain,View  registration details for NIRNAYAK (52072)
46561,NIRNAYAK,MPHIN/2013/50289,14-06-2013,Hindi,Daily,MANJU TIWARI,MANJU TIWARI,Madhya Pradesh,Indore,View  registration details for NIRNAYAK (MPHIN/2013/50289)
46562,NIRNAYAK DRISHTI,UPHIN/2020/80473,29-11-2021,Hindi,Monthly,PUSHPA PANDEY,PUSHPA PANDEY,Uttar Pradesh,Lucknow,View  registration details for NIRNAYAK DRISHTI (UPHIN/2020/80473)
46563,NIRNAYAK ELGAR,MAHMAR/2018/76050,14-09-2018,Marathi,Weekly,DADABHAU GOVIND ABHANG,DADABHAU GOVIND ABHANG,Maharashtra,Mumbai,View  registration details for NIRNAYAK ELGAR (MAHMAR/2018/76050)
46564,NIRNAYAK JUNG,UPHIN/2016/67329,03-06-2016,Hindi,Weekly,FIRDOUS RAFAT ALI,FIRDOUS RAFAT ALI,Uttar Pradesh,Meerut,View  registration details for NIRNAYAK JUNG (UPHIN/2016/67329)
46565,NIRNAYAK LAKSHYA,UTTHIN/2015/69971,18-01-2017,Hindi,Fortnightly,SHOBHIT TRIPATHI,SHOBHIT TRIPATHI,Uttarakhand,Udham Singh Nagar,View  registration details for NIRNAYAK LAKSHYA (UTTHIN/2015/69971)
46566,Nirnayak paatra,KNKAN/26/A4174,25-05-2026,Kannada,Monthly,Jakkappa Gadiwaddar,Jakkappa Gadiwaddar,Karnataka,Belagavi,View  registration details for Nirnayak paatra (KNKAN/26/A4174)
46567,NIRNAYAK SANGHARSH,UTTHIN/2009/31095,21-03-2011,Hindi,Weekly,GAURAV RASTOGI,GAURAV RASTOGI,Uttarakhand,Udham Singh Nagar,View  registration details for NIRNAYAK SANGHARSH (UTTHIN/2009/31095)
46568,NIRNAYAK VIJAY,MAHHIN/2011/43400,26-06-2012,Hindi,Monthly,SAYED RIYAZ MOHIDDIN,SAYED RIYAZ MOHIDDIN,Maharashtra,Mumbai,View  registration details for NIRNAYAK VIJAY (MAHHIN/2011/43400)
46569,NIRNAYAK WACHAN,JHAHIN/2024/88772,02-09-2024,HINDI,Weekly,KHWAJA PARVEJ AHMED,IHMO MEDIA PRIVATE LIMITED,Jharkhand,Ranchi,View  registration details for NIRNAYAK WACHAN (JHAHIN/2024/88772)
46570,NIROG DARPAN,54173,17-03-1992,Hindi,Quarterly,DEEPAK KUMAR GUPTA,M/S. ASHARFILAL VIMLA DEVI MEDIA SERVICES PVT. LTD.,Madhya Pradesh,Indore,View  registration details for NIROG DARPAN (54173)
46571,NIROG DHAM,62964,24-08-2012,Hindi,Quarterly,ASHOK KUMAR PANDEY,ASHOK KUMAR PANDEY,Madhya Pradesh,Indore,View  registration details for NIROG DHAM (62964)
46572,NIROG DHARA,MPHIN/2021/87854,10-07-2024,HINDI,Quarterly,YOGENDRA KUMAR MANAV,YOGENDRA KUMAR MANAV,Madhya Pradesh,Bhopal,View  registration details for NIROG DHARA (MPHIN/2021/87854)
46573,NIROG GYAN DIGEST,51708,28-08-1990,Hindi,Monthly,,,Himachal Pradesh,,View  registration details for NIROG GYAN DIGEST (51708)
46574,NIROG MANDIR,UPHIN/2012/44877,28-08-2012,Hindi,Quarterly,GAJENDRA KUMAR SHUKLA,GAJENDRA KUMAR SHUKLA,Uttar Pradesh,Bahraich,View  registration details for NIROG MANDIR (UPHIN/2012/44877)
46575,NIROG MANTRA,MPHIN/2011/39621,17-11-2011,Hindi,Monthly,R.K. PATEL,R.K. PATEL,Madhya Pradesh,Bhopal,View  registration details for NIROG MANTRA (MPHIN/2011/39621)
46576,NIROG SUKH,48701,12-12-2005,Hindi,Monthly,PUROSHOTTAM VIJAYVARGIYA,PUROSHOTTAM VIJAYVARGIYA,Rajasthan,Jaipur,View  registration details for NIROG SUKH (48701)
46577,NIROG SUTRA,MPHIN/2014/58811,10-12-2014,Hindi,Monthly,SUNITA DUBEY,SUNITA DUBEY,Madhya Pradesh,Bhopal,View  registration details for NIROG SUTRA (MPHIN/2014/58811)
46578,NIROGDHAM SHREE TODAY,MPHIN/2016/68396,26-08-2016,Hindi,Weekly,RISHIKANT SAXENA,RISHIKANT SAXENA,Madhya Pradesh,Bhopal,View  registration details for NIROGDHAM SHREE TODAY (MPHIN/2016/68396)
46579,NIROGI INDIA,UTTHIN/2016/67259,03-06-2016,Hindi,Weekly,MOHD. SHAHNAWAZ,MOHD.SHAHNAWAZ,Uttarakhand,Haridwar,View  registration details for NIROGI INDIA (UTTHIN/2016/67259)
46580,NirogiSathi,DLBIL/25/A3215,14-10-2025,"Hindi, English",Monthly,birender dagar,purecureskd healthcare pvt. ltd.,Delhi,South West Delhi,View  registration details for NirogiSathi (DLBIL/25/A3215)
46581,NIROL AWAZ,PUNPUN/2017/73553,20-10-2017,Punjabi,Weekly,GURPREET SINGH,GURPREET SINGH,Punjab,Jalandhar,View  registration details for NIROL AWAZ (PUNPUN/2017/73553)
46582,NIROPYA,14480,01-01-1957,Marathi,Monthly,BHAUSAHEB SANSARE,NIROPYA,Maharashtra,Pune,View  registration details for NIROPYA (14480)
46583,NIRPAKH AWAZ,PUNPUN/2016/75592,22-06-2018,Punjabi,Weekly,HARJINDER SINGH MANDA,HARIJINDER SINGH MANDA,Punjab,Kapurthala,View  registration details for NIRPAKH AWAZ (PUNPUN/2016/75592)
46584,NIRPAKH CHARCHA,DELPUN/2014/58782,09-12-2014,Punjabi,Daily,Prabhsimran Jeet Singh Walia,Prabhsimran Jeet Singh Walia,Delhi,New Delhi,View  registration details for NIRPAKH CHARCHA (DELPUN/2014/58782)
46585,NIRPAKH CHARCHA,PUNPUN/2009/36543,30-03-2011,Punjabi,Daily,Prabhsimran Jeet Singh Walia,Prabhsimran Jeet Singh Walia,Punjab,Patiala,View  registration details for NIRPAKH CHARCHA (PUNPUN/2009/36543)
46586,NIRPAKH CHARCHA,PUNPUN/2001/04609,18-07-2001,Punjabi,Weekly,Prabhsimran Jeet Singh Walia,Prabhsimran Jeet Singh Walia,Punjab,Fatehgarh Sahib,View  registration details for NIRPAKH CHARCHA (PUNPUN/2001/04609)
46587,NIRPAKH SOCH,PUNPUN/2015/62436,08-06-2015,Punjabi,Weekly,SUKHDEEP KUMAR,SUKHDEEP KUMAR,Punjab,Ludhiana,View  registration details for NIRPAKH SOCH (PUNPUN/2015/62436)
46588,NIRPEKSH NEWS,UPHIN/2016/67423,06-06-2016,Hindi,Weekly,ABHISHEK SHUKLA,ABHISHEK SHUKLA,Uttar Pradesh,Kanpur Nagar,View  registration details for NIRPEKSH NEWS (UPHIN/2016/67423)
46589,NIRPEKSHA NIRVIK KANTHA,WBBEN/2001/06542,01-05-2002,Bengali,Daily,SADHAN KUMAR DAS,SADHAN KUMAR DAS,West Bengal,North 24 Parganas,View  registration details for NIRPEKSHA NIRVIK KANTHA (WBBEN/2001/06542)
46590,NIRUBAM,28193,14-01-2010,Tamil,Monthly,ROBERTS BHASKARAN,EVANGELICAL CHURCH OF INDIA,Tamil Nadu,Chennai,View  registration details for NIRUBAM (28193)
46591,NIRUBAR KURAL,TNTAM/25/A0089,04-04-2025,Tamil,Monthly,Iniyan K,Iniyan K,Tamil Nadu,Chennai,View  registration details for NIRUBAR KURAL (TNTAM/25/A0089)
46592,NIRUBAR TIMES,TNTAM/2017/77885,23-08-2019,Tamil,Weekly,R. MANIKANDAN,R. MANIKANDAN,Tamil Nadu,Thiruvallur,View  registration details for NIRUBAR TIMES (TNTAM/2017/77885)
46593,NIRUBHAR PURATCHI,TNTAM/26/A3257,07-05-2026,Tamil,Monthly,AMUTHA,AMUTHA,Tamil Nadu,Tirunelveli,View  registration details for NIRUBHAR PURATCHI (TNTAM/26/A3257)
46594,NIRUBI,TNTAM/2022/82315,19-10-2022,Tamil,Monthly,S.RAMESH,S RAMESH,Tamil Nadu,Thiruvallur,View  registration details for NIRUBI (TNTAM/2022/82315)
46595,NIRUPAMA,MPHIN/2018/76141,01-10-2018,Hindi,Monthly,SUMITRA YADAV,SUMITRA YADAV,Madhya Pradesh,Bhopal,View  registration details for NIRUPAMA (MPHIN/2018/76141)
46596,NIRUPAN,38217,23-11-1979,Hindi,Weekly,ANUPAM PARDESHI,ANUPAM PARADESHI,Rajasthan,Pratapgarh,View  registration details for NIRUPAN (38217)
46597,NIRUPAR KANNOTTAM,TNTAM/26/A5199,17-06-2026,Tamil,Monthly,A SAIGOPAL,A SAIGOPAL,Tamil Nadu,Tiruchirappalli,View  registration details for NIRUPAR KANNOTTAM (TNTAM/26/A5199)
46598,NIRUPAR VISAARANAI,TNTAM/26/A1863,23-03-2026,Tamil,Monthly,TAMILMANI MURUGAN,TAMILMANI MURUGAN,Tamil Nadu,Coimbatore,View  registration details for NIRUPAR VISAARANAI (TNTAM/26/A1863)
46599,NIRUPIT SHABD,MPHIN/2022/82304,11-10-2022,Hindi,Monthly,SHOAIB AHMAD,SHOAIB AHMAD,Madhya Pradesh,Bhopal,View  registration details for NIRUPIT SHABD (MPHIN/2022/82304)
46600,Nirvaak Samvad,MPHIN/26/A0866,30-01-2026,Hindi,Monthly,Rahi Khan,Rahi Khan,Madhya Pradesh,Bhopal,View  registration details for Nirvaak Samvad (MPHIN/26/A0866)
46601,NIRVAHAN GATHA,MPHIN/2022/84840,06-06-2023,Hindi,Quarterly,RAVI,RAVI,Madhya Pradesh,Bhopal,View  registration details for NIRVAHAN GATHA (MPHIN/2022/84840)
46602,NIRVAIR SAMACHAR,UPHIN/2016/74466,23-01-2018,Hindi,Weekly,JASVEER SINGH KHALSA,JASVEER SINGH KHALSA,Uttar Pradesh,Meerut,View  registration details for NIRVAIR SAMACHAR (UPHIN/2016/74466)
46603,NIRVAN TIMES,UPHIN/2015/65483,07-01-2016,Hindi,Daily,NIRVAN PANDEY,NIRVAN PANDEY,Uttar Pradesh,Lucknow,View  registration details for NIRVAN TIMES (UPHIN/2015/65483)
46604,NIRVAYA SWARA,ODIODI/2018/78116,05-11-2019,Oriya,Weekly,KAMAL LOCHAN ACHARYA,ANNAPURNA ACHARYA,Odisha,Baleshwar,View  registration details for NIRVAYA SWARA (ODIODI/2018/78116)
46605,NIRVICHAR PATRIKA,MPHIN/2010/37534,30-10-2013,Hindi,Weekly,BASANT GEHLOT,BASANT GEHLOT,Madhya Pradesh,Indore,View  registration details for NIRVICHAR PATRIKA (MPHIN/2010/37534)
46606,NIRVICK BANGABANI,5332,29-05-1959,Bengali,Monthly,MIHIR GOSWAMI,MIHIR LAL GOSWAMY,West Bengal,Kolkata,View  registration details for NIRVICK BANGABANI (5332)
46607,NIRVIGHAN,MPHIN/2020/90790,02-06-2025,HINDI,Weekly,SANDEEP,SANDEEP,Madhya Pradesh,Bhopal,View  registration details for NIRVIGHAN (MPHIN/2020/90790)
46608,NIRVIKA,4052,18-08-1958,Oriya,Monthly,KULAMONI KAR,KULAMONI KAR,Odisha,Cuttack,View  registration details for NIRVIKA (4052)
46609,NIRVIKA,35625,12-12-2005,Oriya,Weekly,BASUDEB MISHRA,KULAMANI KAR,Odisha,Cuttack,View  registration details for NIRVIKA (35625)
46610,NIRVIKALP BULLETIN,GUJGUJ/2015/60966,25-03-2015,Gujarati,Weekly,RISHIKESH HEMANTBHAI JOSHI,RISHIKESH HEMANTBHAI JOSHI,Gujarat,Kheda,View  registration details for NIRVIKALP BULLETIN (GUJGUJ/2015/60966)
46611,NIRVIKARA,MPHIN/2020/86074,11-01-2024,Hindi,Monthly,MANMOHAN PAWAR,MANMOHAN PAWAR,Madhya Pradesh,Bhopal,View  registration details for NIRVIKARA (MPHIN/2020/86074)
46612,NISANDEH UJAGAR,UPHIN/25/A3988,18-11-2025,Hindi,Monthly,GYANESH PATHAK,GYANESH PATHAK,Uttar Pradesh,Lucknow,View  registration details for NISANDEH UJAGAR (UPHIN/25/A3988)
46613,NISANDEH UJAGAR,55896,09-09-1992,Hindi,Daily,GYANESH PATHAK,GYANESH PATHAK,Uttar Pradesh,Kanpur Nagar,View  registration details for NISANDEH UJAGAR (55896)
46614,NISANDEH UJAGAR,55897,09-09-1992,Hindi,Fortnightly,GYANESH PATHAK,GYANESH PATHAK,Uttar Pradesh,Kanpur Nagar,View  registration details for NISANDEH UJAGAR (55897)
46615,NISANKOCH AWAZ,UTTHIN/2023/86613,29-02-2024,Hindi,Weekly,RAMA NAND BHATT,RAMANAND BHATT,Uttarakhand,Dehradun,View  registration details for NISANKOCH AWAZ (UTTHIN/2023/86613)
46616,NISARG,71650,16-09-1999,Gujarati,Weekly,PIYUSH D. ACHARYA,PIYUSH D. ACHARYA,Gujarat,Patan,View  registration details for NISARG (71650)
46617,NISARG CHAKRA,MAHMAR/2022/83338,22-02-2023,Marathi,Weekly,SHIVAM RAJENDRA VAKHARE,SHIVAM RAJENDRA VAKHARE,Maharashtra,Thane,View  registration details for NISARG CHAKRA (MAHMAR/2022/83338)
46618,NISARG NIYAM,MAHMAR/2023/89427,10-10-2024,MARATHI,Weekly,SHAIKH HEENA KAUSER GULAM RASUL,SHAIKH HEENA KAUSER GULAMRASUL,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for NISARG NIYAM (MAHMAR/2023/89427)
46619,NISARG RAJA,MAHMAR/2017/72855,31-07-2017,Marathi,Weekly,VIJAY DAYARAMJI KADU,VIJAY DAYARAMJI KADU,Maharashtra,Amravati,View  registration details for NISARG RAJA (MAHMAR/2017/72855)
