SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
46001,NEWSMATE,TELTEL/2014/63453,27-07-2015,Telugu,Monthly,S.M. BASHA,S. M. BASHA,Telangana,Hyderabad,View  registration details for NEWSMATE (TELTEL/2014/63453)
46002,NEWSMONGER,UPENG/2015/63604,05-08-2015,English,Daily,TANVIR HAIDER,TANVIR HAIDER,Uttar Pradesh,Lucknow,View  registration details for NEWSMONGER (UPENG/2015/63604)
46003,NEWSONE SATYADARSHI,GJMUL/26/A5937,24-07-2026,"Hindi, Gujarati, English",Weekly,MANGLESH RADHESHYAM SINGH,MANGLESH RADHESHYAM SINGH,Gujarat,Valsad,View  registration details for NEWSONE SATYADARSHI (GJMUL/26/A5937)
46004,newspaper Duty,UAHIN/25/A0821,02-06-2025,Hindi,Weekly,SHANO PARVEEN,SHANO PARVEEN,Uttarakhand,Dehradun,View  registration details for newspaper Duty (UAHIN/25/A0821)
46005,NEWSPAPER MANONETRA,APTEL/25/A4471,28-11-2025,Telugu,Daily,MANNE SRINIVASA RAO,MANNE SRINIVASA RAO,Andhra Pradesh,N T R,View  registration details for NEWSPAPER MANONETRA (APTEL/25/A4471)
46006,NEWSPAPER MANONETRA,APTEL/26/A6314,31-07-2026,Telugu,Fortnightly,MANNE SRINIVASA RAO,MANNE SRINIVASA RAO,Andhra Pradesh,N T R,View  registration details for NEWSPAPER MANONETRA (APTEL/26/A6314)
46007,NEWSPLUS BHARATIYA,GJGUJ/25/A4512,01-12-2025,Gujarati,Weekly,MANISH R ASTIK,MANISH R ASTIK,Gujarat,Bhavnagar,View  registration details for NEWSPLUS BHARATIYA (GJGUJ/25/A4512)
46008,NEWSPULSE TIMES,DELENG/2011/38621,23-08-2011,English,Daily,AKHILESH KUMAR,AKHILESH KUMAR,Delhi,New Delhi,View  registration details for NEWSPULSE TIMES (DELENG/2011/38621)
46009,NEWSREPORT,UPHIN/25/A0643,29-05-2025,Hindi,Twice a week,Mridul Kumar Tiwari,Mridul Kumar Tiwari,Uttar Pradesh,Varanasi,View  registration details for NEWSREPORT (UPHIN/25/A0643)
46010,NEWSSAMAJIK SARTHI,MPHIN/2023/89467,10-10-2024,HINDI,Monthly,FEHMEEDA BEGUM,FEHMEEDA BEGUM,Madhya Pradesh,Bhopal,View  registration details for NEWSSAMAJIK SARTHI (MPHIN/2023/89467)
46011,NewsSetu Palitana,GJGUJ/26/A2430,10-04-2026,Gujarati,Weekly,Pandya Ashokbhai Ramniklal,Pandya Ashokbhai Ramniklal,Gujarat,Bhavnagar,View  registration details for NewsSetu Palitana (GJGUJ/26/A2430)
46012,NEWSSTHAN,UTTHIN/2009/28949,28-10-2009,Hindi,Daily,SANDEEP KUMAR,SANDEEP KUMAR,Uttarakhand,Dehradun,View  registration details for NEWSSTHAN (UTTHIN/2009/28949)
46013,NEWSTANTRA,UPHIN/2023/86511,21-02-2024,Hindi,Daily,NISHI TIWARI,NISHI TIWARI,Uttar Pradesh,Lucknow,View  registration details for NEWSTANTRA (UPHIN/2023/86511)
46014,NEWSWAVE,UPHIN/2009/28003,12-06-2009,Hindi,Daily,MOHD.KAMRAN,MO.KAMRAN,Uttar Pradesh,Lucknow,View  registration details for NEWSWAVE (UPHIN/2009/28003)
46015,NEWSWAVE,UPHIN/2006/19083,12-04-2007,Hindi,Monthly,MO.KAMRAN,MO.KAMRAN,Uttar Pradesh,Lucknow,View  registration details for NEWSWAVE (UPHIN/2006/19083)
46016,NEWSWAVE,UPENG/2009/28316,13-07-2009,English,Daily,MOHD. KAMRAN,MO.KAMRAN,Uttar Pradesh,Lucknow,View  registration details for NEWSWAVE (UPENG/2009/28316)
46017,NEWSWAVE,UPENG/2005/15932,09-01-2006,English,Monthly,MO.KAMRAN,MO.KAMRAN,Uttar Pradesh,Lucknow,View  registration details for NEWSWAVE (UPENG/2005/15932)
46018,Newswire Online,UPHIN/25/A4829,05-12-2025,Hindi,Monthly,RENU KAPOOR,RENU KAPOOR,Uttar Pradesh,Lucknow,View  registration details for Newswire Online (UPHIN/25/A4829)
46019,NEWZ BANGLA,WBBEN/2009/31246,27-11-2013,Bengali,Daily,DHARAM CHAND SONKAR,DHARAM CHAND SONKAR,West Bengal,North 24 Parganas,View  registration details for NEWZ BANGLA (WBBEN/2009/31246)
46020,Newz Hunt Express,WBBEN/25/A3336,16-10-2025,Bengali,Monthly,SOUMEN BANERJEE,SOUMEN BANERJEE,West Bengal,Paschim Bardhaman,View  registration details for Newz Hunt Express (WBBEN/25/A3336)
46021,NEXT GENERATION NEWS UPDATE,RJHIN/26/A4774,05-06-2026,Hindi,Monthly,DIPESH KUMAR CHOUDHARY,DIPESH KUMAR CHOUDHARY,Rajasthan,Kotputli-Behror,View  registration details for NEXT GENERATION NEWS UPDATE (RJHIN/26/A4774)
46022,Next Destination,DLENG/25/A0249,19-05-2025,English,Bimonthly (Once in two months),Ayushi Anand,Ayushi Anand,Delhi,New Delhi,View  registration details for Next Destination (DLENG/25/A0249)
46023,Next Edge Precision Medicine Insights,HRENG/25/A2008,30-07-2025,English,Quarterly,MANISHA KHURANA,MANISHA KHURANA,Haryana,Gurugram,View  registration details for Next Edge Precision Medicine Insights (HRENG/25/A2008)
46024,NEXT EDITION,DELHIN/2002/06583,29-07-2011,Hindi,Weekly,VINOD CHOPRA,VINOD CHOPRA,Delhi,New Delhi,View  registration details for NEXT EDITION (DELHIN/2002/06583)
46025,Next frame,MHMAR/25/A3619,30-10-2025,Marathi,Weekly,JUBER SHABBIR SHAIKH,JUBER SHABBIR SHAIKH,Maharashtra,Dharashiv,View  registration details for Next frame (MHMAR/25/A3619)
46026,NEXT FUTURE,UPHIN/2015/68608,07-09-2016,Hindi,Weekly,BEENA GAUTAM,BEENA GAUTAM,Uttar Pradesh,Agra,View  registration details for NEXT FUTURE (UPHIN/2015/68608)
