SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
16001,DEEPANSH NEWS,UPHIN/2021/82868,21-11-2022,Hindi,Weekly,SHIKHA AVASTHI,SHIKHA AVASTHI,Uttar Pradesh,Lucknow,View  registration details for DEEPANSH NEWS (UPHIN/2021/82868)
16002,DEEPANSH NEWS,UPHIN/2016/70642,03-03-2017,Hindi,Monthly,SHIKHA AWASTHI,SHIKHA AVASTHI,Uttar Pradesh,Lucknow,View  registration details for DEEPANSH NEWS (UPHIN/2016/70642)
16003,DEEPARPAN NEWS,UTTHIN/2024/91156,15-09-2025,Hindi,Fortnightly,HIMANSHU MEHTA,HIMANSHU MEHTA,Uttarakhand,Udham Singh Nagar,View  registration details for DEEPARPAN NEWS (UTTHIN/2024/91156)
16004,DEEPDAN,MPHIN/2010/35211,12-01-2011,Hindi,Daily,DEEPAK GAIKWAD,DEEPAK GAIKWAD,Madhya Pradesh,Gwalior,View  registration details for DEEPDAN (MPHIN/2010/35211)
16005,DEEPDAN SAMVAD,MPHIN/2022/85316,25-08-2023,Hindi,Monthly,KOMAL TEMRE,KOMAL TEMRE,Madhya Pradesh,Bhopal,View  registration details for DEEPDAN SAMVAD (MPHIN/2022/85316)
16006,DEEPIKA,62460,27-07-2011,Malayalam,Daily,REV. DR. JOSEPH KUZHINJALIL,RASHTRA DEEPIKA LTD.,Kerala,Kannur,View  registration details for DEEPIKA (62460)
16007,DEEPIKA,44622,03-08-2011,Malayalam,Daily,REV. DR. JOSEPH KUZHINJALIL,M/S RASHTRA DEEPIKA LTD,Kerala,Thrissur,View  registration details for DEEPIKA (44622)
16008,DEEPIKA,66198,27-07-2011,Malayalam,Daily,REV. DR. JOSEPH KUZHINJALIL,RASHTRA DEEPIKA LTD.,Kerala,Thiruvananthapuram,View  registration details for DEEPIKA (66198)
16009,DEEPIKA,3078,27-07-2011,Malayalam,Daily,REV. DR. JOSEPH KUZHINJALIL,RASHTRA DEEPIKA LTD.,Kerala,Kottayam,View  registration details for DEEPIKA (3078)
16010,DEEPIKA,KERMAL/2002/09997,12-08-2011,Malayalam,Daily,REV. DR. JOSEPH KUZHINJALIL,M/S RASHTRA DEEPIKA LTD.,Kerala,Kozhikode,View  registration details for DEEPIKA (KERMAL/2002/09997)
16011,DEEPIKA,63937,28-07-2011,Malayalam,Daily,REV. DR. JOSEPH KUZHINJALIL,RASHTRA DEEPIKA LTD.,Kerala,Ernakulam,View  registration details for DEEPIKA (63937)
16012,DEEPIKA DARPAN,UTTHIN/2022/85487,13-10-2023,Hindi,Weekly,GEETANJALI DEVI,GEETANJALI DEVI,Uttarakhand,Dehradun,View  registration details for DEEPIKA DARPAN (UTTHIN/2022/85487)
16013,DEEPLY NEWS,MPHIN/2000/03103,22-03-2001,Hindi,Weekly,PARHLAD SAHU,PARHLAD SAHU,Madhya Pradesh,Jabalpur,View  registration details for DEEPLY NEWS (MPHIN/2000/03103)
16014,DEEPMALA,65538,08-09-1996,Gujarati,Weekly,RAJNIKANT GORDHANDAS MISTRY,RAJNIKANT GORDHANDAS MISTRY,Gujarat,Gandhinagar,View  registration details for DEEPMALA (65538)
16015,DEEPOTSAV,MAHMAR/2014/61343,16-04-2015,Marathi,Annual,BALAJI MULEY,LOKMAT MEDIA PVT. LTD,Maharashtra,Nagpur,View  registration details for DEEPOTSAV (MAHMAR/2014/61343)
16016,DEEPRAJ TIMES,UPHIN/2013/53919,08-01-2014,Hindi,Weekly,KRIPASHANKAR AWASTHI,KRIPASHANKAR AWASTHI,Uttar Pradesh,Lucknow,View  registration details for DEEPRAJ TIMES (UPHIN/2013/53919)
16017,DEEPRAJ TIMES,UPHIN/2015/65553,11-01-2016,Hindi,Daily,KRIPASHANKAR AWASTHI,KRIPASHANKAR AWASTHI,Uttar Pradesh,Lucknow,View  registration details for DEEPRAJ TIMES (UPHIN/2015/65553)
16018,DEEPSAGAR,MAHMAR/2013/60314,19-02-2015,Marathi,Weekly,SONALI VIJAY GAIKWAD,VIJAY MOTOR DRIVING SCHOOL,Maharashtra,Pune,View  registration details for DEEPSAGAR (MAHMAR/2013/60314)
16019,DEEPSHEEL BHARAT,64195,30-09-1996,Hindi,Weekly,MANSINGH RAJPUT,MAN SINGH RAJPUT,Uttar Pradesh,Agra,View  registration details for DEEPSHEEL BHARAT (64195)
16020,DEEPSHEEL BHARAT,UPHIN/2008/26902,27-01-2009,Hindi,Daily,MANSINGH RAJPUT,MAN SINGH RAJPUT,Uttar Pradesh,Agra,View  registration details for DEEPSHEEL BHARAT (UPHIN/2008/26902)
16021,DEEPSHIKHA,SIKNEP/2007/20758,09-08-2007,Nepali,Weekly,RAVI RAI,RAVI RAI,Sikkim,Gangtok,View  registration details for DEEPSHIKHA (SIKNEP/2007/20758)
16022,DEEPSTAMBH,49811,02-04-1990,Marathi,Quarterly,ASHOK S. TODANKAR,ASHOK S. TODANKAR,Maharashtra,Mumbai,View  registration details for DEEPSTAMBH (49811)
16023,Deeptimaan NEWS,MPHIN/26/A5390,22-06-2026,Hindi,Monthly,LATA LALCHANDANI,LATA LALCHANDANI,Madhya Pradesh,Bhopal,View  registration details for Deeptimaan NEWS (MPHIN/26/A5390)
16024,DEEPTMAAN,MPHIN/2011/41705,20-04-2012,Hindi,Weekly,ATHAR QURESHI,ATHAR QURESHI,Madhya Pradesh,Bhopal,View  registration details for DEEPTMAAN (MPHIN/2011/41705)
