SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
82501,ZEE NEXT TIMES,HARENG/2006/20494,20-07-2007,English,Monthly,NARENDER SHARMA,NARENDER SHARMA,Haryana,Faridabad,View  registration details for ZEE NEXT TIMES (HARENG/2006/20494)
82502,ZEE VISION,MPHIN/2009/35409,24-01-2011,Hindi,Monthly,GAURAV JOSHI,GAURAV JOSHI,Madhya Pradesh,Bhopal,View  registration details for ZEE VISION (MPHIN/2009/35409)
82503,ZEEL TODAY,MAHMAR/2015/62758,19-06-2015,Marathi,Weekly,DESHMUKH SUNIL PRAKASH,DESHMUKH SUNIL PRAKASH,Maharashtra,Dhule,View  registration details for ZEEL TODAY (MAHMAR/2015/62758)
82504,ZEENAT A HIND,RAJHIN/2014/57392,19-09-2014,HINDI,Fortnightly,NISAR AHMED KHILJI,MARWAR MUSLIM EDUCATIONAL AND WELFARE SOCIETY,Rajasthan,Jodhpur,View  registration details for ZEENAT A HIND (RAJHIN/2014/57392)
82505,ZEENAT E DECCAN,APURD/2014/55678,24-05-2014,Urdu,Daily,MIRZA SHAKIR BAIG,MIRZA SHAKIR BAIG,Andhra Pradesh,Hyderabad,View  registration details for ZEENAT E DECCAN (APURD/2014/55678)
82506,ZEENAT TODAY,UPHIN/2016/69182,09-11-2016,Hindi,Weekly,SHAHEEN JAHAN,SHAHEEN JAHAN,Uttar Pradesh,Lucknow,View  registration details for ZEENAT TODAY (UPHIN/2016/69182)
82507,ZENIL NEWS,GJGUJ/25/A5311,19-12-2025,Gujarati,Fortnightly,pandya Daxeshkumar,pandya Daxeshkumar,Gujarat,Ahmedabad,View  registration details for ZENIL NEWS (GJGUJ/25/A5311)
82508,ZENITH ANGLE,APBIL/2017/74889,22-02-2018,"English, Telugu",Daily,CH. UMA SHANKAR,MURALI KRISHNA PUBLICATIONS,Andhra Pradesh,West Godavari,View  registration details for ZENITH ANGLE (APBIL/2017/74889)
82509,Zep Abhiyan,MHMAR/26/A5699,03-07-2026,Marathi,Weekly,Vishal Appaso Chavan,Vishal Appaso Chavan,Maharashtra,Satara,View  registration details for Zep Abhiyan (MHMAR/26/A5699)
82510,ZEP VICHARANCHI,MHMAR/26/A0901,06-02-2026,Marathi,Daily,ANIL BHIKA CHAVAN,ANIL BHIKA CHAVAN,Maharashtra,Dhule,View  registration details for ZEP VICHARANCHI (MHMAR/26/A0901)
82511,ZERO LINE,PUNBIL/2017/73196,03-11-2017,"Hindi, Punjabi",Weekly,DAVINDER KUMAR,DAVINDER KUMAR,Punjab,Jalandhar,View  registration details for ZERO LINE (PUNBIL/2017/73196)
