SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
1501,ACT OF SAMACHAR,MPHIN/2021/80933,10-01-2022,Hindi,Monthly,GAYATRI MEHRA,GAYATRI MEHRA,Madhya Pradesh,Raisen,View  registration details for ACT OF SAMACHAR (MPHIN/2021/80933)
1502,ACTION,35066,11-09-1984,Hindi,Weekly,BALA MATHUR,BALA MATHUR,Rajasthan,Bikaner,View  registration details for ACTION (35066)
1503,ACTION DELHI,DELHIN/2015/63200,13-07-2015,Hindi,Fortnightly,SONU GAUTAM,SONU GAUTAM,Delhi,New Delhi,View  registration details for ACTION DELHI (DELHIN/2015/63200)
1504,ACTION DOOT,MPHIN/2017/71772,19-05-2017,Hindi,Monthly,MEENA CHATURVEDI,MEENA CHATURVEDI,Madhya Pradesh,Raisen,View  registration details for ACTION DOOT (MPHIN/2017/71772)
1505,ACTION FAST NEWS,MAHMAR/2021/80858,27-12-2021,Marathi,Weekly,RAJESH DHANAJI GOTAD,RAJESH DHANAJI GOTAD,Maharashtra,Palghar,View  registration details for ACTION FAST NEWS (MAHMAR/2021/80858)
1506,ACTION INDIA,HPHIN/2012/48072,18-02-2013,Hindi,Daily,RAVI BHARDWAJ,RAVI BHARDWAJ,Himachal Pradesh,Una,View  registration details for ACTION INDIA (HPHIN/2012/48072)
1507,ACTION INDIA,HARHIN/2016/68417,31-08-2016,Hindi,Daily,RAVI BHARDWAJ,RAVI BHARDWAJ,Haryana,Karnal,View  registration details for ACTION INDIA (HARHIN/2016/68417)
1508,ACTION INDIA,DELHIN/2006/19240,19-04-2007,Hindi,Monthly,RAVI BHARDWAJ,RAVI BHARDWAJ,Delhi,New Delhi,View  registration details for ACTION INDIA (DELHIN/2006/19240)
1509,ACTION INDIA,55751,21-06-1993,Hindi,Weekly,RAVI BHARDWAJ,RAVI BHARDWAJ,Delhi,New Delhi,View  registration details for ACTION INDIA (55751)
1510,ACTION INDIA,DELHIN/2006/19302,24-04-2007,Hindi,Daily,RAVI BHARDWAJ,RAVI BHARDWAJ,Delhi,New Delhi,View  registration details for ACTION INDIA (DELHIN/2006/19302)
