SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
26001,INDIA POL BIZ MAGAZINE,MPHIN/2017/71886,22-05-2017,Hindi,Monthly,SAIFUDDIN SAIFI,SAIFUDDIN SAIFI,Madhya Pradesh,Bhopal,View  registration details for INDIA POL BIZ MAGAZINE (MPHIN/2017/71886)
26002,INDIA PRAHARI,HARBIL/2014/61378,20-04-2015,"English, HINDI",Fortnightly,RAJENDER SINGH,RAJENDER SINGH,Haryana,Faridabad,View  registration details for INDIA PRAHARI (HARBIL/2014/61378)
26003,INDIA PRIME,RAJHIN/2011/39940,12-12-2011,Hindi,Weekly,ANITA CHOUHAN,ANITA CHOUHAN,Rajasthan,Jaipur,View  registration details for INDIA PRIME (RAJHIN/2011/39940)
26004,INDIA PRIME,RAJHIN/2014/57915,24-10-2014,Hindi,Daily,ANITA CHOUHAN,ANITA CHOUHAN,Rajasthan,Jaipur,View  registration details for INDIA PRIME (RAJHIN/2014/57915)
26005,INDIA PROPERTY INSIDER,MAHENG/2014/57019,06-09-2014,English,Monthly,WILFRED FERNANDES,YO SPORTS MANAGEMENT PVT. LTD.,Maharashtra,Mumbai,View  registration details for INDIA PROPERTY INSIDER (MAHENG/2014/57019)
26006,INDIA PUBLIC KHABAR,UPHIN/2013/54142,18-06-2014,Hindi,Weekly,NEETU SHRIVASTAV,PRATYAKSHA MEDIA PVT. LTD.,Uttar Pradesh,Lucknow,View  registration details for INDIA PUBLIC KHABAR (UPHIN/2013/54142)
26007,INDIA REVISITED,HPENG/2000/02821,30-01-2001,English,Quarterly,CHANDER MOHAN KUMBHKARNI,ANU PRODUCTS,Himachal Pradesh,Shimla,View  registration details for INDIA REVISITED (HPENG/2000/02821)
26008,INDIA ROUNDUP,DELENG/2006/18392,06-02-2007,English,Daily,SHARVAN KUMAR CHOUDHARY,SHARVAN KR.CHOUDHARY,Delhi,New Delhi,View  registration details for INDIA ROUNDUP (DELENG/2006/18392)
26009,INDIA SAKSHI POST,UTTHIN/2015/67173,01-06-2016,Hindi,Fortnightly,DR. NEERAJ SINGHAL,DR. NEERAJ SINGHAL,Uttarakhand,Dehradun,View  registration details for INDIA SAKSHI POST (UTTHIN/2015/67173)
26010,INDIA SAMACHAR SEWA,UPENG/2022/84221,16-05-2023,English,Daily,MERAJ UDDIN SIDDIQUI,MERAJ UDDIN SIDDIQUI,Uttar Pradesh,Lucknow,View  registration details for INDIA SAMACHAR SEWA (UPENG/2022/84221)
26011,INDIA SAMACHARAM,APTEL/2010/47291,04-01-2013,Telugu,Monthly,GUTHALA SUBHASH BABU,GUTHALA SUBHASH BABU,Andhra Pradesh,East Godavari,View  registration details for INDIA SAMACHARAM (APTEL/2010/47291)
26012,INDIA SAMARTH,MPHIN/2021/80600,29-12-2021,Hindi,Monthly,RAJMAL SINGH,RAJMAL SINGH,Madhya Pradesh,Bhopal,View  registration details for INDIA SAMARTH (MPHIN/2021/80600)
26013,INDIA SAMIKARAN,UPHIN/2012/63592,05-08-2015,Hindi,Monthly,BHARTI MISHRA,BHARTI MISHRA,Uttar Pradesh,Jhansi,View  registration details for INDIA SAMIKARAN (UPHIN/2012/63592)
26014,INDIA SAMRAT,MAHMAR/2004/13385,16-10-2004,Marathi,Weekly,BALU APPA PANDIT,BALU APPA PANDIT,Maharashtra,Mumbai,View  registration details for INDIA SAMRAT (MAHMAR/2004/13385)
26015,INDIA SAMRAT,MAHENG/2006/18454,09-02-2007,English,Weekly,BALU APPA PANDIT,BALU APPA PANDIT,Maharashtra,Mumbai,View  registration details for INDIA SAMRAT (MAHENG/2006/18454)
26016,INDIA SAMRAT,MAHHIN/2006/16701,05-06-2006,Hindi,Weekly,BALU APPA PANDIT,BALU APPA PANDIT,Maharashtra,Mumbai,View  registration details for INDIA SAMRAT (MAHHIN/2006/16701)
