SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
20001,FIFTH ELEMENT,HARENG/2014/59854,29-01-2015,English,Daily,SHWETA SINGLA,SHWETA SINGLA,Haryana,Gurugram,View  registration details for FIFTH ELEMENT (HARENG/2014/59854)
20002,FIFTH PILLAR,APTEL/25/A3066,08-10-2025,Telugu,Monthly,BHEEMARASETTY NARASINGARAO,BHEEMARASETTY NARASINGARAO,Andhra Pradesh,Visakhapatnam,View  registration details for FIFTH PILLAR (APTEL/25/A3066)
20003,FIFTH STANDARD LABOUR INDIA,KERMAL/2000/02506,26-11-2000,Malayalam,Monthly,V.J.GEORGE,V.J.GEORGE,Kerala,Kottayam,View  registration details for FIFTH STANDARD LABOUR INDIA (KERMAL/2000/02506)
20004,FIGHT AGAINST CRIMINAL,MAHHIN/2016/71734,18-05-2017,Hindi,Daily,MOHAMMED SAYEED AKBAR ALI SHAIKH,MOHAMMED SAYEED AKBAR ALI SHAIKH,Maharashtra,Mumbai,View  registration details for FIGHT AGAINST CRIMINAL (MAHHIN/2016/71734)
20005,FIGHT OPEN,CHHHIN/2008/24574,01-07-2008,Hindi,Monthly,ANIL TIWARI,ANIL TIWARI,Chhattisgarh,Raipur,View  registration details for FIGHT OPEN (CHHHIN/2008/24574)
20006,FIGHT WITH CORRUPTION,GUJGUJ/2016/68273,12-08-2016,Gujarati,Fortnightly,NAINESH BRAHMBHATT,NAINESH BRAHMBHATT,Gujarat,Ahmedabad,View  registration details for FIGHT WITH CORRUPTION (GUJGUJ/2016/68273)
20007,FIGHTER,RAJHIN/2007/21587,29-10-2007,Hindi,Daily,RAJKUMAR GARG,RAJKUMAR GARG,Rajasthan,Ganganagar,View  registration details for FIGHTER (RAJHIN/2007/21587)
20008,fighter jet,KNKAN/25/A2174,11-08-2025,Kannada,Daily,Mahantappa Garoor,Mahantappa Garoor,Karnataka,Kalaburagi,View  registration details for fighter jet (KNKAN/25/A2174)
20009,FIGHTER TODAY,UPHIN/2012/47221,31-12-2012,Hindi,Daily,IFTIKAR AHMAD KHAN,IFTIKAR AHMAD KHAN,Uttar Pradesh,Sultanpur,View  registration details for FIGHTER TODAY (UPHIN/2012/47221)
20010,FIGHTING PEN,APTEL/26/A3146,06-05-2026,Telugu,Weekly,BANDARU LAKSHMI SARIKA,BANDARU LAKSHMI SARIKA,Andhra Pradesh,West Godavari,View  registration details for FIGHTING PEN (APTEL/26/A3146)
20011,FIIB BUSINESS REVIEW (FBR),DELENG/2012/46552,23-11-2012,English,Quarterly,VIVEK MEHRA,FORTUNE INSTITUTE OF INTERNATIONAL BUSINESS,Delhi,New Delhi,View  registration details for FIIB BUSINESS REVIEW (FBR) (DELENG/2012/46552)
20012,FIKR E AWAM,MPHIN/2019/78453,10-02-2020,Hindi,Monthly,MOHD. SHAWER KHAN,MOHD. SHAWER KHAN,Madhya Pradesh,Bhopal,View  registration details for FIKR E AWAM (MPHIN/2019/78453)
20013,FIKR E NIAZ,UPBIL/2017/74176,18-12-2017,"Hindi, Urdu",Quarterly,DR. MOHD. ABBAS NIAZI,DR MOHD ABBAS NIAZI,Uttar Pradesh,Aligarh,View  registration details for FIKR E NIAZ (UPBIL/2017/74176)
20014,FIKR NAV,DELURD/2014/56187,14-07-2014,Urdu,Daily,TEJ KISHEN PANDITA,TEJ KISHEN PANDITA,Delhi,New Delhi,View  registration details for FIKR NAV (DELURD/2014/56187)
20015,FIKR-E-INQLAB,DELURD/2012/43842,09-07-2012,Urdu,Fortnightly,AHSAN MEHTAB,AHSAN MEHTAB,Delhi,New Delhi,View  registration details for FIKR-E-INQLAB (DELURD/2012/43842)
20016,FIKR-O-TAHQEEQ,69302,06-11-2012,Urdu,Quarterly,MD SHAMS EQUBAL,NATIONAL COUNCIL FOR PROMOTION OF URDU LANGUAGE,Delhi,New Delhi,View  registration details for FIKR-O-TAHQEEQ (69302)
20017,FIKRE AALAM,MAHBIL/2022/82061,17-11-2022,"Marathi, Hindi",Weekly,NURKHA HAMID KHA,NURAKHA HAMID KHA,Maharashtra,Buldhana,View  registration details for FIKRE AALAM (MAHBIL/2022/82061)
20018,FILE REPORTER,MAHMAR/2010/34711,14-12-2010,Marathi,Weekly,MUSTAK AHAMAD BASHMIYA SHAIKH,MUSTAK AHAMAD BASHMIYA SHAIKH,Maharashtra,Solapur,View  registration details for FILE REPORTER (MAHMAR/2010/34711)
20019,FILM BEACH,DELBIL/2014/55147,01-04-2014,"English, HINDI",Monthly,RAAJ KHANNA,RAAJ KHANNA,Delhi,New Delhi,View  registration details for FILM BEACH (DELBIL/2014/55147)
20020,FILM BEATS,KARBIL/2022/83022,20-01-2023,"English, Kannada",Weekly,SWETHA NAGARAJ,SWETHA NAGARAJ,Karnataka,Bengaluru,View  registration details for FILM BEATS (KARBIL/2022/83022)
20021,FILM CAFE,TELBIL/2022/83037,06-01-2023,"English, Telugu",Monthly,CHELAMNENI RAJANI,CHELAMNENI RAJANI,Telangana,Medchal Malkajgiri,View  registration details for FILM CAFE (TELBIL/2022/83037)
20022,FILM FAMILY,35914,17-07-2012,Hindi,Weekly,CHANDRAKANT KHANDELWAL,CHANDRAKANT KHANDELWAL,Maharashtra,Gondia,View  registration details for FILM FAMILY (35914)
20023,FILM FARE MADHURI SAMAHIT,11225,13-04-1989,Hindi,Monthly,PRITISH NANDY,"BENNETT, COLEMAN & CO.LTD",Maharashtra,Mumbai,View  registration details for FILM FARE MADHURI SAMAHIT (11225)
20024,FILM FLASH,28153,11-07-1975,Malayalam,Weekly,T J VARGHESE,T J VERGHESES,Kerala,Ernakulam,View  registration details for FILM FLASH (28153)
20025,FILM JHANAKAR,26508,24-06-1974,Hindi,Monthly,SATYENDRA KUMAR JAIN,SATYENDRA KUMAR JAIN,Uttar Pradesh,Meerut,View  registration details for FILM JHANAKAR (26508)
20026,FILM LOK,RAJHIN/2017/71235,24-04-2017,Hindi,Fortnightly,ISH SHARMA,ISH SHARMA,Rajasthan,Jodhpur,View  registration details for FILM LOK (RAJHIN/2017/71235)
20027,FILM POST,12897,16-12-1966,Hindi,Monthly,SHRI MAHENDRA PRATAP GARG,SHRI MAHENDRA PRATAP GARG,Andhra Pradesh,New Delhi,View  registration details for FILM POST (12897)
20028,FILMFARE,1619,04-03-1957,English,Monthly,JOJI VARGHESE,M/S. WORLDWIDE MEDIA PRIVATE LIMITED,Maharashtra,Mumbai,View  registration details for FILMFARE (1619)
