SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
32501,KASHMIR GLORY,JKENG/2012/44014,14-07-2012,English,Daily,TANVEER UL AHAD,TANVEER UL AHAD,Jammu and Kashmir,Kupwara,View  registration details for KASHMIR GLORY (JKENG/2012/44014)
32502,KASHMIR GUARDIAN,JKENG/2014/56264,21-07-2014,English,Daily,TEJWANT SINGH,TEJWANT SINGH,Jammu and Kashmir,Jammu,View  registration details for KASHMIR GUARDIAN (JKENG/2014/56264)
32503,KASHMIR HEADLINES,JKENG/2009/31041,18-06-2012,English,Weekly,ARSHID AHMAD MIR,ARSHID AHMAD MIR,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR HEADLINES (JKENG/2009/31041)
32504,KASHMIR IMAGES,70254,12-12-2005,English,Daily,BASHIR AHMAD NAYAK,BASHIR AHMAD NAYAK,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR IMAGES (70254)
32505,KASHMIR IMPULSE,JKENG/2015/64446,26-10-2015,English,Weekly,WAJAHAT IQBAL KASHTWARI,ASSOCIATED MEDIA SRINAGAR,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR IMPULSE (JKENG/2015/64446)
32506,KASHMIR INFO,JKENG/2003/10687,15-10-2012,English,Weekly,DAWOOD IBRAHIM SIDIQQI,DAWOOD IBRAHIM SIDIQQI,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR INFO (JKENG/2003/10687)
32507,KASHMIR INK,JKENG/2014/63007,02-07-2015,English,Monthly,RASHID MAKHDOOMI,GK COMMUNICATION (P) LTD.,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR INK (JKENG/2014/63007)
32508,KASHMIR JAYEZAH,JKURD/2018/77188,22-04-2019,Urdu,Weekly,RASHID AHMAD LONE,RASHID AHMAD LONE,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR JAYEZAH (JKURD/2018/77188)
32509,KASHMIR KHAS,JKURD/2012/45834,04-10-2013,Urdu,Weekly,SHAFIQ AHMED MALIK,SHAFIQ AHMAD MALIK,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR KHAS (JKURD/2012/45834)
32510,KASHMIR KRANTI,JKHIN/2022/83249,09-03-2023,Hindi,Monthly,Rajinder Kour,Rajinder Kour,Jammu and Kashmir,Kathua,View  registration details for KASHMIR KRANTI (JKHIN/2022/83249)
32511,KASHMIR LEADER,JKURD/2019/77614,20-06-2019,Urdu,Monthly,ZAHOOR GULZAR,ZAHOOR GULZAR,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR LEADER (JKURD/2019/77614)
32512,KASHMIR LEADER,JKENG/2014/61025,01-04-2015,English,Monthly,ZAHOOR GULZAR,ZAHOOR GULZAR,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR LEADER (JKENG/2014/61025)
32513,KASHMIR LIFE,JKENG/2009/32003,22-04-2010,English,Weekly,MASOOD HUSSAIN,MASOOD HUSSAIN,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR LIFE (JKENG/2009/32003)
32514,KASHMIR MANZAR,JKURD/2013/52273,30-09-2013,Urdu,Weekly,ROUF UL RAHIM,ROUF UL RAHIM,Jammu and Kashmir,Srinagar,View  registration details for KASHMIR MANZAR (JKURD/2013/52273)
