SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
17501,DIMENSIONS OF EDUCATION,KARENG/2011/42071,10-05-2012,English,Quarterly,JAYADEV,JAYADEV,Karnataka,Gadag,View  registration details for DIMENSIONS OF EDUCATION (KARENG/2011/42071)
17502,DIMPLE,26185,08-07-1974,Hindi,Weekly,OM PRAKASH SANGHVI,RAM VILAS SANGHVI ANUJ,Madhya Pradesh,Mandsaur,View  registration details for DIMPLE (26185)
17503,DIN BANDHU,MPHIN/25/A4239,21-11-2025,Hindi,Daily,DINESH SHARMA,DINESH SHARMA,Madhya Pradesh,Hoshangabad,View  registration details for DIN BANDHU (MPHIN/25/A4239)
17504,DIN BANDHU,MPHIN/26/A0235,08-01-2026,Hindi,Daily,DINESH SHARMA,DINESH SHARMA,Madhya Pradesh,Rajgarh,View  registration details for DIN BANDHU (MPHIN/26/A0235)
17505,DIN BANDHU,MPHIN/2012/42537,25-05-2012,Hindi,Daily,DINESH SHARMA,DINESH SHARMA,Madhya Pradesh,Bhopal,View  registration details for DIN BANDHU (MPHIN/2012/42537)
17506,DIN DARPAN,WBBEN/2017/74735,19-02-2018,Bengali,Daily,MAHASIN ALI KHAN,MAHASIN ALI KHAN,West Bengal,Kolkata,View  registration details for DIN DARPAN (WBBEN/2017/74735)
17507,DIN DARPAN,WBBEN/2015/68381,18-08-2016,Bengali,Weekly,MAHASIN ALI KHAN,MAHASIN ALI KHAN,West Bengal,Howrah,View  registration details for DIN DARPAN (WBBEN/2015/68381)
17508,DIN DISHA,MPHIN/2011/37351,20-05-2011,Hindi,Monthly,B.P. CHATURVEDI,B.P. CHATURVEDI,Madhya Pradesh,Bhopal,View  registration details for DIN DISHA (MPHIN/2011/37351)
17509,DIN JANAK,MPHIN/2011/38771,06-09-2011,Hindi,Monthly,SAMINA KHAN,SAMINA KHAN,Madhya Pradesh,Bhopal,View  registration details for DIN JANAK (MPHIN/2011/38771)
17510,DIN JANAK,MPHIN/2017/73766,10-11-2017,Hindi,Monthly,SAMINA KHAN,SAMINA KHAN,Madhya Pradesh,Sehore,View  registration details for DIN JANAK (MPHIN/2017/73766)
17511,DIN KESARI,DELHIN/2011/36211,16-03-2011,Hindi,Daily,NOOR JAHAN,NOOR JAHAN,Delhi,New Delhi,View  registration details for DIN KESARI (DELHIN/2011/36211)
17512,Din ki Agaaz,UPHIN/26/A6524,10-08-2026,Hindi,Fortnightly,Mohd Jawed Iqbal,Mohd Jawed Iqbal,Uttar Pradesh,Lucknow,View  registration details for Din ki Agaaz (UPHIN/26/A6524)
17513,DIN KI PEHLI KHABAR,UPHIN/2008/28500,31-07-2009,Hindi,Daily,PAWAN SHARMA,PAWAN SHARMA,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for DIN KI PEHLI KHABAR (UPHIN/2008/28500)
17514,DIN PORIBORTONER SANDHANE,WBBEN/2024/90065,12-11-2024,BENGALI,Fortnightly,PAYEL BISWAS,PAYEL BISWAS,West Bengal,Paschim Bardhaman,View  registration details for DIN PORIBORTONER SANDHANE (WBBEN/2024/90065)
17515,DIN PRATIDIN,HARHIN/2004/12676,24-06-2010,Hindi,Daily,RAJKUMAR,RAJKUMAR,Haryana,Ambala,View  registration details for DIN PRATIDIN (HARHIN/2004/12676)
17516,DIN RAAT,12534,19-04-1966,Hindi,Daily,VISHAL CHATURVEDI,LALARAM CHATURVEDI,Uttar Pradesh,Etawah,View  registration details for DIN RAAT (12534)
17517,DIN WARTA,MAHMAR/2009/32686,18-06-2010,Marathi,Weekly,DHANANJAY DINKAR KIRTANE,DHANANJAY DINKAR KIRTANE,Maharashtra,Jalgaon,View  registration details for DIN WARTA (MAHMAR/2009/32686)
17518,DINA ANJAL SAMOOGATHIN NADI THUDIPPU,TNTAM/2015/64639,09-11-2015,Tamil,Daily,M. UDHAYA SINGH,M.UDHAYA SINGH,Tamil Nadu,Madurai,View  registration details for DINA ANJAL SAMOOGATHIN NADI THUDIPPU (TNTAM/2015/64639)
17519,DINA CHETHI,TNTAM/26/A2787,27-04-2026,Tamil,Daily,r a jebaraj,IMAYAM PUBLICATION PRIVATE LIMITED,Tamil Nadu,Madurai,View  registration details for DINA CHETHI (TNTAM/26/A2787)
17520,DINA CHETHI,TNTAM/26/A1370,25-02-2026,Tamil,Daily,r a jebaraj,IMAYAM PUBLICATION PRIVATE LIMITED,Tamil Nadu,Tiruchirappalli,View  registration details for DINA CHETHI (TNTAM/26/A1370)
17521,DINA CHETHI,42674,19-09-1986,Tamil,Daily,R A JEBARAJ,IMAYAM PUBLICATION PRIVATE LTD,Tamil Nadu,Chennai,View  registration details for DINA CHETHI (42674)
17522,DINA CHETHI,PNTAM/26/A0356,14-01-2026,Tamil,Daily,r a jebaraj,IMAYAM PUBLICATION PRIVATE LIMITED,Puducherry,Puducherry,View  registration details for DINA CHETHI (PNTAM/26/A0356)
