SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
55541,RAKSHNA,APTEL/2008/25086,13-08-2008,Telugu,Daily,P. RAVI TEJA,K.SURYA KUMARI @SURYATEJA,Andhra Pradesh,Prakasam,View  registration details for RAKSHNA (APTEL/2008/25086)
55542,RAKSHNA,APTEL/2008/25036,14-08-2008,Telugu,Daily,P. RAVI TEJA,K.SURYA KUMARI @SURYATEJA,Andhra Pradesh,Visakhapatnam,View  registration details for RAKSHNA (APTEL/2008/25036)
55543,RAKSHYA SANKALPA,UPHIN/2001/09103,25-02-2003,Hindi,Weekly,ANILA RAI,ANILA RAY,Uttar Pradesh,Lucknow,View  registration details for RAKSHYA SANKALPA (UPHIN/2001/09103)
55544,RAKT BEEJ,44405,10-07-1987,Hindi,Weekly,BALKUMAR CHOUDHARY,BALKUMAR CHOUDHARY,Bihar,Patna,View  registration details for RAKT BEEJ (44405)
55545,RAKT RANG,GUJGUJ/2016/67471,10-06-2016,Gujarati,Weekly,AZIZBHAI A KHERADA,AZIZBHAI A KHERADA,Gujarat,Kheda,View  registration details for RAKT RANG (GUJGUJ/2016/67471)
55546,RAKT SURYA,MPHIN/2006/19118,24-05-2012,Hindi,Daily,SYED AMEER AHMED,SYED AMEER AHMED,Madhya Pradesh,Bhopal,View  registration details for RAKT SURYA (MPHIN/2006/19118)
55547,RAKTA CHABUK,ODIBIL/2009/29131,13-10-2009,"English, Oriya",Fortnightly,GAGAN BIHARI PANDA,GAGAN BIHARI PANDA,Odisha,Dhenkanal,View  registration details for RAKTA CHABUK (ODIBIL/2009/29131)
55548,RAKTA SURYA,31207,22-12-1977,HINDI,Weekly,RENU PATHAK,RENU PATHAK,Madhya Pradesh,Bhopal,View  registration details for RAKTA SURYA (31207)
55549,RAKTADATA,MAHBIL/2023/83720,20-03-2023,"Marathi, Hindi",Weekly,MAHESH MAHENDRA DHONGADE,MORYA BAHUDDESHIYA SANSTHA WASHIM,Maharashtra,Washim,View  registration details for RAKTADATA (MAHBIL/2023/83720)
55550,RAKTDATA,GUJGUJ/2021/80291,11-10-2021,Gujarati,Weekly,BALAPARIYA JAVEDBHAI LATIFBHAI,BALAPARIYA JAVEDBHAI LATIFBHAI,Gujarat,Amreli,View  registration details for RAKTDATA (GUJGUJ/2021/80291)
55551,rakthakanneru,APTEL/26/A1844,23-03-2026,Telugu,Monthly,challagundla Ramakrishna,CHALLAGUNDLA RAMAKRISHNA,Andhra Pradesh,Tirupati,View  registration details for rakthakanneru (APTEL/26/A1844)
55552,RAKTHATHILAKAM,65479,01-01-1996,Telugu,Fortnightly,SINGARAJU SURESH KUMAR,SINGARAJU SURESH KUMAR,Andhra Pradesh,Sri Potti Sriramulu Nellore,View  registration details for RAKTHATHILAKAM (65479)
55553,RALEGAON SAMACHAR,69703,01-12-1999,Marathi,Weekly,MR. FIROJ SALIMBHAI LAKHANI,FIROJ SALIMBHAI LAKHANI,Maharashtra,Yavatmal,View  registration details for RALEGAON SAMACHAR (69703)
55554,RALLY,TNENG/1997/04463,26-07-2001,English,Monthly,"FR. DR. S. EMMANUEL, S.J.",NATIONAL SECRETARIAT OF ALL INDIA CATHOLIC UNIVERSITY FEDERATION,Tamil Nadu,Chennai,View  registration details for RALLY (TNENG/1997/04463)
55555,RALVENGTU,MIZMIZ/2003/17359,28-09-2006,English,Daily,K. LALMUANKIMA,K.LALMUANKIMA,Mizoram,Lunglei,View  registration details for RALVENGTU (MIZMIZ/2003/17359)
55556,RAM AVATAR,MAHMAR/2023/87778,05-07-2024,MARATHI,Daily (Monday To Saturday),DADARAO GULABRAO TALKHANDE,DADARAO GULABRAO TALKHANDE,Maharashtra,Amravati,View  registration details for RAM AVATAR (MAHMAR/2023/87778)
55557,RAM BAN,15095,17-08-1968,Gujarati,Weekly,VAIBHAV PANKAJBHAI KAKKAD,KAKKAD AND KAKKAD ASSOCIATES PVT. LTD.,Gujarat,Rajkot,View  registration details for RAM BAN (15095)
55558,RAM DEEP,MAHMAR/2016/73644,01-11-2017,Marathi,Daily,DIVANAJI THAMA AHER,DIVANAJI THAMA AHER,Maharashtra,Mumbai,View  registration details for RAM DEEP (MAHMAR/2016/73644)
55559,RAM DEEP,MAHMAR/2009/31716,01-04-2010,Marathi,Weekly,DIVANAJI THAMA AHER,DIVANAJI THAMA AHER,Maharashtra,Mumbai,View  registration details for RAM DEEP (MAHMAR/2009/31716)
55560,RAM DOOT,10052,01-01-1964,Urdu,Fortnightly,SHYAM SUNDER KATIAL,SHYAM SUNDER KATIAL,Haryana,Rohtak,View  registration details for RAM DOOT (10052)
55561,RAM KASAM,54964,30-06-1994,Gujarati,Weekly,MURLIDHAR T. CHOITANI,MURLIDHAR T. CHOITANI,Gujarat,Bhavnagar,View  registration details for RAM KASAM (54964)
55562,RAM KRISHNA SANDESH,UPHIN/2021/83326,22-02-2023,Hindi,Quarterly,ABHISHEK SHRIVASTAVA,RAMASHRAM SHRIKRISHNA SATSANG,Uttar Pradesh,Ghaziabad,View  registration details for RAM KRISHNA SANDESH (UPHIN/2021/83326)
55563,RAM LEELA,MAHMAR/2013/53145,22-11-2013,Marathi,Weekly,RAKESH RAMDAS NIKAM,RAKESH RAMDAS NIKAM,Maharashtra,Jalgaon,View  registration details for RAM LEELA (MAHMAR/2013/53145)
55564,RAM MOHAMMED-D-SUZA,55838,20-07-1992,Hindi,Weekly,CHANDRA SHEKHAR BHATT,CHANDRA SHEKHAR BHATT,Uttarakhand,Dehradun,View  registration details for RAM MOHAMMED-D-SUZA (55838)
55565,RAM MURTI TIMES,UPHIN/2024/90553,20-03-2025,Hindi,Weekly,RAJU KUMAR YADAV,RAJU KUMAR YADAV,Uttar Pradesh,Lucknow,View  registration details for RAM MURTI TIMES (UPHIN/2024/90553)
55566,RAM MURTI TIMES,UPHIN/2022/84015,27-04-2023,Hindi,Monthly,RAJU KUMAR YADAV,RAJU KUMAR YADAV,Uttar Pradesh,Lucknow,View  registration details for RAM MURTI TIMES (UPHIN/2022/84015)
55567,RAM NAGAR PRATIBHA,56928,28-09-1993,Hindi,Weekly,ABDUL NAEEM,ABDUL NAEEM,Uttar Pradesh,Basti,View  registration details for RAM NAGAR PRATIBHA (56928)
55568,RAM PRAHAR,MAHMAR/2008/26534,28-01-2009,Marathi,Daily,KRISHNA CHANGU THAKUR,MALHAR NETWORK PVT. LTD.,Maharashtra,Raigad,View  registration details for RAM PRAHAR (MAHMAR/2008/26534)
55569,RAM RACHNA,CHHHIN/2020/79493,17-02-2021,Hindi,Monthly,RADHEY SHYAM UPADHYAYA,RADHEY SHYAM UPADHYAYA,Chhattisgarh,Raipur,View  registration details for RAM RACHNA (CHHHIN/2020/79493)
55570,RAM RAHIM PRAHARI,55832,10-07-1992,Hindi,Weekly,PAWAN BANSAL,PAWAN BANSAL,Uttar Pradesh,Meerut,View  registration details for RAM RAHIM PRAHARI (55832)
55571,RAM RAM MAHARASHTRA,MAHMAR/2012/47813,05-02-2013,Marathi,Weekly,SUNIL BHALCHANDRARAO DESHMUKH,SUNIL BHALCHANDRA DESHMUKH,Maharashtra,Dharashiv,View  registration details for RAM RAM MAHARASHTRA (MAHMAR/2012/47813)
55572,RAM RATAN DHAN,MPHIN/2021/80739,09-12-2021,Hindi,Monthly,KARAN SINGH,KARAN SINGH,Madhya Pradesh,Bhopal,View  registration details for RAM RATAN DHAN (MPHIN/2021/80739)
55573,RAM SANDESH,70707,18-05-1999,Gujarati,Weekly,JAGDISHKUMAR GIRDHARILAL KANUDAWALA,JAGDISHKUMAR GIRDHARILAL KANUDAWALA,Gujarat,Banaskantha,View  registration details for RAM SANDESH (70707)
55574,RAMA JOURNAL OF PHYSICAL EDUCATION AND ALLIED SCIENCES,KARENG/2013/66008,05-02-2016,English,Half Yearly,SHEELA TIWARI,RASTRIYA MANAV ABHIVRUDHI FOUNDATION,Karnataka,Gulbarga,View  registration details for RAMA JOURNAL OF PHYSICAL EDUCATION AND ALLIED SCIENCES (KARENG/2013/66008)
55575,RAMA KA SANDESH,MPHIN/2016/71311,27-04-2017,Hindi,Monthly,JYOTI SHARMA,JYOTI SHARMA,Madhya Pradesh,Gwalior,View  registration details for RAMA KA SANDESH (MPHIN/2016/71311)
55576,RAMA KSHATRIYA,KARKAN/2008/23964,14-05-2008,Kannada,Monthly,B. M. NATH BYNDOOR,B.M. NATH BYNDOOR,Karnataka,Bengaluru,View  registration details for RAMA KSHATRIYA (KARKAN/2008/23964)
55577,RAMA RAJYA PATHRIKE,KARKAN/2001/04995,06-10-2000,Kannada,Monthly,P KRISHNA NAYAKA,P KRISHNA NAYAKA,Karnataka,Bengaluru Rural,View  registration details for RAMA RAJYA PATHRIKE (KARKAN/2001/04995)
55578,RAMA TIMES,46695,21-03-1989,Hindi,Daily,R.K. BHARDWAJ,R.K. BHARDWAJ,Haryana,Sirsa,View  registration details for RAMA TIMES (46695)
55579,RAMA UTTHAN,UPHIN/2023/84511,26-05-2023,Hindi,Monthly,BALJEET YADAV,BALJEET YADAV,Uttar Pradesh,Lucknow,View  registration details for RAMA UTTHAN (UPHIN/2023/84511)
55580,Ramaabhayi kannadapatrike,KNKAN/26/A1016,10-02-2026,Kannada,Weekly,Shivaji Bevinagidad,Shivaji Bevinagidad,Karnataka,Belagavi,View  registration details for Ramaabhayi kannadapatrike (KNKAN/26/A1016)
55581,RAMABHANAM,TELTEL/2016/74790,20-02-2018,Telugu,Weekly,BILLIPELLY VENKATA RAMANA REDDY,BILLIPELLY VENKATA RAMANA REDDY,Telangana,Khammam,View  registration details for RAMABHANAM (TELTEL/2016/74790)
55582,RAMABHAR KA DARSHAN,UPHIN/2022/86481,16-02-2024,Hindi,Weekly,BACHCHI DEVI,BACHCHI DEVI,Uttar Pradesh,Kushinagar,View  registration details for RAMABHAR KA DARSHAN (UPHIN/2022/86481)
55583,RAMABHIGYANAM SANDESH,UPHIN/2019/79568,04-03-2021,Hindi,Half Yearly,YOGESH DIKSHIT,YOGESH DIKSHIT,Uttar Pradesh,Lucknow,View  registration details for RAMABHIGYANAM SANDESH (UPHIN/2019/79568)
55584,RAMADESH,MAHMAR/2011/40073,20-12-2011,Marathi,Weekly,BAPURAO RAJARAM JAGTAP,BAPURAO RAJARAM JAGTAP,Maharashtra,Satara,View  registration details for RAMADESH (MAHMAR/2011/40073)
55585,RAMAI,MAHMAR/2011/40991,05-03-2012,Marathi,Monthly,REKHA KACHRUJI MESHRAM,REKHA KACHARUJI MESHRAM,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for RAMAI (MAHMAR/2011/40991)
55586,RAMALA TIMES,UTTHIN/2008/25971,22-10-2008,HINDI,Weekly,RAKESH KUMAR CHAUHAN,RAKESH KUMAR CHAUHAN,Uttarakhand,Haridwar,View  registration details for RAMALA TIMES (UTTHIN/2008/25971)
55587,RAMALA TIMES,UTTHIN/2003/09084,11-03-2014,Hindi,Weekly,RAKESH KUMAR CHAUHAN,RAKESH KUMAR CHAUHAN,Uttarakhand,Dehradun,View  registration details for RAMALA TIMES (UTTHIN/2003/09084)
55588,RAMALA TIMES,UTTHIN/2011/42008,25-02-2014,Hindi,Fortnightly,RAKESH KUMAR CHAUHAN,RAKESH KUMAR CHAUHAN,Uttarakhand,Dehradun,View  registration details for RAMALA TIMES (UTTHIN/2011/42008)
55589,RAMALA TIMES,UTTHIN/2011/43678,05-07-2012,HINDI,Fortnightly,RAKESH KUMAR CHAUHAN,RAKESH KUMAR CHAUHAN,Uttarakhand,Haridwar,View  registration details for RAMALA TIMES (UTTHIN/2011/43678)
55590,RAMALA TIMES,UPURD/2015/65551,08-01-2016,Urdu,Daily,RAKESH KUMAR CHAUHAN,RAKESH KUMAR CHAUHAN,Uttar Pradesh,Shamli,View  registration details for RAMALA TIMES (UPURD/2015/65551)
55591,RAMALA TIMES,58541,08-07-1994,Hindi,Weekly,RAKESH KUMAR CHAUHAN,RAKESH KUMAR CHAUHAN,Uttar Pradesh,Muzaffarnagar,View  registration details for RAMALA TIMES (58541)
55592,RAMAN SAMACHAR,CHHHIN/2011/42563,28-05-2012,Hindi,Monthly,MUNAVVAR KHAN,MUNAVVAR KHAN,Chhattisgarh,Raipur,View  registration details for RAMAN SAMACHAR (CHHHIN/2011/42563)
55593,RAMAN YUG,MPHIN/2013/48636,15-03-2013,Hindi,Daily,S.M.RAFI,S.M. RAFI,Madhya Pradesh,Bhopal,View  registration details for RAMAN YUG (MPHIN/2013/48636)
55594,RAMAN YUG,CHHHIN/2013/52261,30-09-2013,Hindi,Daily,S. M. RAFI,S. M. RAFI,Chhattisgarh,Raipur,View  registration details for RAMAN YUG (CHHHIN/2013/52261)
55595,RAMANA OLI,TNTAM/2017/74907,23-02-2018,Tamil,Quarterly,DR. E. KONDAL RAJ,RAMANA KENDRAM,Tamil Nadu,Madurai,View  registration details for RAMANA OLI (TNTAM/2017/74907)
55596,RAMANAGARA EXPRESS,KARKAN/2010/31533,22-03-2010,Kannada,Fortnightly,H. L. RANGANATHA BABU,H.L. RANGANATHA BABU,Karnataka,Ramanagara,View  registration details for RAMANAGARA EXPRESS (KARKAN/2010/31533)
55597,RAMANAGARA POWER,KARKAN/2023/88715,27-08-2024,KANNADA,Monthly,RAGHU. G,RAGHU G,Karnataka,Ramanagara,View  registration details for RAMANAGARA POWER (KARKAN/2023/88715)
55598,RAMANAGARAM TIMES,58107,02-05-1994,Kannada,Daily,M H PRAKASHA,PRAKASHA M.H,Karnataka,Ramanagara,View  registration details for RAMANAGARAM TIMES (58107)
55599,RAMANAGARAM VARTHE,58076,23-02-1993,Kannada,Daily,CHELUVARAJU,CHELUVARAJU,Karnataka,Ramanagara,View  registration details for RAMANAGARAM VARTHE (58076)
55600,RAMANAND AMRUT,GUJBIL/2020/79720,31-03-2021,"Gujarati, Hindi",Monthly,ACHARYA MAYURKUMAR,ACHARYA MAYURKUMAR,Gujarat,Gandhinagar,View  registration details for RAMANAND AMRUT (GUJBIL/2020/79720)
55601,RAMANAND KRANTI,GUJGUJ/2007/21279,27-09-2007,Gujarati,Monthly,JETHIRAM A. RAMANUJ,CHAIRMEN & TRUSTEE SAURASHTRA GUJARAT VAISHHNAV BRAHMIN CHHATRALAY TRUST,Gujarat,Bhavnagar,View  registration details for RAMANAND KRANTI (GUJGUJ/2007/21279)
55602,RAMANAND PRAKASH,62914,30-11-1995,Hindi,Quarterly,DAYA SINDHU SHARMA,"SHRI MATH JAGATGURU RAMANANDCHARYA PEETH, PANCHGANGA VARANASI UP",Uttar Pradesh,Varanasi,View  registration details for RAMANAND PRAKASH (62914)
55603,RAMANJAN SANDESH,UPHIN/2004/12207,15-05-2013,Hindi,Weekly,ASHOK DUBEY,ASHOK DUBEY,Uttar Pradesh,Agra,View  registration details for RAMANJAN SANDESH (UPHIN/2004/12207)
55604,RAMANJAN SANDESH,UPURD/2010/36004,11-08-2011,Urdu,Daily,ASHOK DUBEY,ASHOK DUBEY,Uttar Pradesh,Agra,View  registration details for RAMANJAN SANDESH (UPURD/2010/36004)
55605,RAMANODHAYAM,TNTAM/2001/05542,26-12-2001,Tamil,Quarterly,A.KUMARA RAJA,RAMANA KENDRA TRUST,Tamil Nadu,Chennai,View  registration details for RAMANODHAYAM (TNTAM/2001/05542)
55606,RAMAPURAM TALK,TNBIL/2015/61849,07-05-2015,"English, Tamil",Weekly,T.R. JAWAHAR,TALK MEDIA PVT.LTD,Tamil Nadu,Chennai,View  registration details for RAMAPURAM TALK (TNBIL/2015/61849)
55607,RAMARIYA SAMACHAR,MPHIN/2009/39159,12-10-2011,Hindi,Weekly,RAMESH MALVIYA,RAMESH MALVIYA,Madhya Pradesh,Rajgarh,View  registration details for RAMARIYA SAMACHAR (MPHIN/2009/39159)
55608,RAMASHRAYA KA HIND RAKSHAK,MPHIN/2016/68149,02-08-2016,Hindi,Weekly,SOMESH CHOUDHARY,SOMESH CHOUDHARY,Madhya Pradesh,Indore,View  registration details for RAMASHRAYA KA HIND RAKSHAK (MPHIN/2016/68149)
55609,RAMAYA MISSION,UPHIN/26/A2676,17-04-2026,Hindi,Monthly,SHIVAM RAWAT,SHIVAM RAWAT,Uttar Pradesh,Lucknow,View  registration details for RAMAYA MISSION (UPHIN/26/A2676)
55610,RAMAYAN VARTA,DELSAN/2023/87448,10-06-2024,Sanskrit,Fortnightly,KUMAR SUSHANT,RAMAYAN RESEARCH COUNCIL,Delhi,New Delhi,View  registration details for RAMAYAN VARTA (DELSAN/2023/87448)
55611,RAMBAN SANDESH,MPHIN/2015/64329,15-10-2015,Hindi,Monthly,SAINKI GUPTA,SAINKI GUPTA,Madhya Pradesh,Gwalior,View  registration details for RAMBAN SANDESH (MPHIN/2015/64329)
55612,RAMBAUG SAMACHAR,MAHGUJ/2015/65647,15-01-2016,Gujarati,Monthly,JESAL M. KOTHARI,SHRI CUTCHI LOHANA SEVA MANDAL RAMBAUG,Maharashtra,Mumbai,View  registration details for RAMBAUG SAMACHAR (MAHGUJ/2015/65647)
55613,RAMBHA TIMES,38251,02-01-1986,Hindi,Weekly,PARAS NATH SHARMA,PARAS NATH SHARMA,Madhya Pradesh,Bhopal,View  registration details for RAMBHA TIMES (38251)
55614,RAMBHAPURI BELAGU,KARKAN/2012/44083,05-08-2014,Kannada,Monthly,Veera Someshwara Shivacharyaru,SRI JAGADGURU RAMBHAPURI VEERA SIMHASAN MAHASAMSTAN PEETHA,Karnataka,Chikmagalur,View  registration details for RAMBHAPURI BELAGU (KARKAN/2012/44083)
55615,RAMBHAU MHALGI PRABODHINI INDIAN JOURNAL OF DEMOCRATIC GOVERNANCE,MAHENG/2020/79100,23-11-2020,English,Half Yearly,SUNIL JANGAM,RAMBHAU MHALGI PRABODHINI,Maharashtra,Thane,View  registration details for RAMBHAU MHALGI PRABODHINI INDIAN JOURNAL OF DEMOCRATIC GOVERNANCE (MAHENG/2020/79100)
55616,RAMBHAU MHALGI PRABODHINI PATRIKA,MAHENG/2020/79099,23-11-2020,English,Annual,SUNIL JANGAM,RAMBHAU MHALGI PRABODHINI,Maharashtra,Thane,View  registration details for RAMBHAU MHALGI PRABODHINI PATRIKA (MAHENG/2020/79099)
55617,RAMDHANU,37337,03-06-1987,Bengali,Quarterly,,,,,View  registration details for RAMDHANU (37337)
