SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
61501,SANJ SAMACHAR,GUJGUJ/2018/76603,21-12-2018,Gujarati,Daily,SHAH PRADIP NAROTTAMDAS,SANJ PUBLICATIONS,Gujarat,Jamnagar,View  registration details for SANJ SAMACHAR (GUJGUJ/2018/76603)
61502,SANJ SAMRAT,MAHMAR/2017/77350,13-05-2019,Marathi,Weekly,RAVINDRA BHIMRAO NAGARALE,RAVINDRA BHIMRAO NAGARALE,Maharashtra,Dhule,View  registration details for SANJ SAMRAT (MAHMAR/2017/77350)
61503,SANJ SHAKTI,MAHMAR/2001/05342,31-03-2001,Marathi,Daily,PANJABRAO SRIHARI WADJE,PANJABRAO SRIHARI WADJE,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SANJ SHAKTI (MAHMAR/2001/05342)
61504,SANJ SOLAPUR BATMIDAR,35820,11-03-1980,Marathi,Daily,SITARAM NEELKANTH KULKARNI,SITARAM NEELKANTH KULKARNI,Maharashtra,Solapur,View  registration details for SANJ SOLAPUR BATMIDAR (35820)
61505,SANJ SUYOG,MAHMAR/2012/45954,26-10-2012,Marathi,Daily,SWAMI VAIBHAV VIVEK,SWAMI VAIBHAV VIVEK,Maharashtra,Beed,View  registration details for SANJ SUYOG (MAHMAR/2012/45954)
61506,SANJ VISHWJAGAT,MHMAR/26/A4236,25-05-2026,Marathi,Daily Evening,GAJANAN RAJARAM KATE,GAJANAN RAJARAM KATE,Maharashtra,Buldhana,View  registration details for SANJ VISHWJAGAT (MHMAR/26/A4236)
61507,SANJANA BHARATI,DELHIN/2016/70240,31-01-2017,HINDI,Daily,SANJAY KUMAR,SANJAY KUMAR,Delhi,New Delhi,View  registration details for SANJANA BHARATI (DELHIN/2016/70240)
61508,SANJANA BHARATI,UPHIN/2022/83688,05-04-2023,Hindi,Daily,SANJAY KUMAR,SANJAY KUMAR,Uttar Pradesh,Gautam Buddha Nagar,View  registration details for SANJANA BHARATI (UPHIN/2022/83688)
61509,SANJANA DARPAN,MPHIN/2016/69840,03-01-2017,Hindi,Monthly,PRAMOD KUMAR RATHORE,PRAMOD KUMAR RATHORE,Madhya Pradesh,Bhopal,View  registration details for SANJANA DARPAN (MPHIN/2016/69840)
61510,SANJANA DARPAN,MPHIN/2023/89243,03-10-2024,HINDI,Quarterly,PRAMOD KUMAR RATHORE,PRAMOD KUMAR RATHORE,Madhya Pradesh,Bhopal,View  registration details for SANJANA DARPAN (MPHIN/2023/89243)
61511,SANJARI EXPRESS,GUJGUJ/2012/46863,11-12-2012,Gujarati,Weekly,SHAIKH AAMIRAHMED MUSTAKAHMED,SHAIKH AAMIRAHMED MUSTAKAHMED,Gujarat,Ahmedabad,View  registration details for SANJARI EXPRESS (GUJGUJ/2012/46863)
61512,SANJARI TIMES,UPBIL/2016/67366,06-06-2016,"Hindi, Urdu",Daily,NIKHAT AFREEN,NIKHAT AFREEN,Uttar Pradesh,Lucknow,View  registration details for SANJARI TIMES (UPBIL/2016/67366)
61513,SANJAY DARPAN,UPHIN/2014/60629,05-03-2015,Hindi,Weekly,SANJAY KUMAR SHRIVASTAVA,SANJAY KUMAR SHRIVASTAVA,Uttar Pradesh,Jaunpur,View  registration details for SANJAY DARPAN (UPHIN/2014/60629)
61514,SANJAY DRASHTI,GUJGUJ/2014/56729,27-08-2014,Gujarati,Daily,BHARAT G. VYAS,BHARAT G. VYAS,Gujarat,Ahmedabad,View  registration details for SANJAY DRASHTI (GUJGUJ/2014/56729)
61515,SANJAY JYOTI,MPHIN/2016/72221,21-06-2017,Hindi,Monthly,SANJAY,SANJAY,Madhya Pradesh,Bhopal,View  registration details for SANJAY JYOTI (MPHIN/2016/72221)
61516,SANJAY KI PRATIGYA,38432,20-01-1995,Hindi,Weekly,RAMESH CHANDRA GUPTA,RAMESH CHANDRA GUPTA,Madhya Pradesh,Gwalior,View  registration details for SANJAY KI PRATIGYA (38432)
61517,SANJAY SAMACHAR,MPHIN/2015/65451,04-01-2016,Hindi,Weekly,NEETU KOTHARI,NEETU KOTHARI,Madhya Pradesh,Bhopal,View  registration details for SANJAY SAMACHAR (MPHIN/2015/65451)
61518,SANJAY SAMACHAR,MPHIN/2016/70271,01-02-2017,Hindi,Daily,NEETU KOTHARI,NEETU KOTHARI,Madhya Pradesh,Bhopal,View  registration details for SANJAY SAMACHAR (MPHIN/2016/70271)
61519,SANJAY SAMWAD,MPHIN/2021/83562,10-03-2023,Hindi,Daily,SANJAY SINGH,SANJAY SINGH,Madhya Pradesh,Bhopal,View  registration details for SANJAY SAMWAD (MPHIN/2021/83562)
61520,SANJAY TARANA,38643,21-06-1993,Hindi,Weekly,OM NARAYAN VERMA,OM NARAYAN VERMA,Uttarakhand,Dehradun,View  registration details for SANJAY TARANA (38643)
61521,SANJAY TODAY,UPHIN/2014/59153,24-12-2014,Hindi,Weekly,ARCHNA MISHRA,ARCHNA MISHRA,Uttar Pradesh,Lucknow,View  registration details for SANJAY TODAY (UPHIN/2014/59153)
61522,SANJAY VARTHA,MPBIL/2021/80049,24-08-2021,"Santhali, Hindi",Weekly,SANJAY PANDEY,SANJAY PANDEY,Madhya Pradesh,Gwalior,View  registration details for SANJAY VARTHA (MPBIL/2021/80049)
61523,SANJAY WARTA,69465,12-02-1998,Marathi,Daily Evening,RAMESHWAR SHIVNATH RATHI,SHIVNATH GULABCHAND RATHI,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SANJAY WARTA (69465)
61524,SANJAY WARTA,37643,01-01-1981,Marathi,Weekly,RAMESHWAR SHIVNATH RATHI,SUSHILA,Maharashtra,Chhatrapati Sambhaji Nagar,View  registration details for SANJAY WARTA (37643)
61525,SANJAYA VAANI,KARKAN/2011/37570,27-05-2011,Kannada,Daily,SANJAYAKUMAR NINGAPPA KONDAGULI,SANJAYAKUMAR NINGAPPA KONDAGULI,Karnataka,Bijapur,View  registration details for SANJAYA VAANI (KARKAN/2011/37570)
61526,SANJE ANTARANGA SUDDI,71418,12-08-1999,Kannada,Daily,MALLAPPA ADSARE,MALLAPPA ADSARE,Karnataka,Bidar,View  registration details for SANJE ANTARANGA SUDDI (71418)
61527,SANJE BELAKU,KARKAN/2023/87896,22-07-2024,KANNADA,Daily Evening,KHAN SAB MOMIN,KHAN SAB MOMIN,Karnataka,Raichur,View  registration details for SANJE BELAKU (KARKAN/2023/87896)
61528,SANJE DARPANA,KARKAN/1999/07470,07-08-2002,Kannada,Daily,LOCHANESH BASAPPA HUGAR,JANANDOLANA TRUST,Karnataka,Dharwad,View  registration details for SANJE DARPANA (KARKAN/1999/07470)
61529,SANJE DARSHAN,KARKAN/2004/16888,05-12-2013,Kannada,Daily,Maheshwar Angadi,Maheshwar Angadi,Karnataka,Bagalkot,View  registration details for SANJE DARSHAN (KARKAN/2004/16888)
61530,SANJE DEEPA,KARKAN/2013/51291,05-08-2013,Kannada,Daily,T.M. BYRAJI,T. M. BYRAJI,Karnataka,Mandya,View  registration details for SANJE DEEPA (KARKAN/2013/51291)
61531,SANJE DHWANI,KARKAN/2015/65593,12-01-2016,Kannada,Daily,S. BALAKRISHNA,S. BALAKRISHNA,Karnataka,Mysore,View  registration details for SANJE DHWANI (KARKAN/2015/65593)
61532,SANJE DINAMAAN,KARKAN/2013/48022,13-02-2013,Kannada,Daily,Santosh Krishnappa Kamble,S.K. KAMBLE,Karnataka,Bagalkot,View  registration details for SANJE DINAMAAN (KARKAN/2013/48022)
61533,SANJE EXPRESS,KARKAN/2012/44527,07-08-2012,Kannada,Daily,CHANDRASHEKAR G,CHANDRASHEKAR G,Karnataka,Bengaluru,View  registration details for SANJE EXPRESS (KARKAN/2012/44527)
61534,SANJE IMPU,KARKAN/2008/25357,29-08-2008,Kannada,Daily,RAVI.K,RAVI. K,Karnataka,Mandya,View  registration details for SANJE IMPU (KARKAN/2008/25357)
61535,SANJE JWALEY,KARKAN/2023/90352,16-12-2024,KANNADA,Daily Evening,A MD RAFI,A MD RAFI,Karnataka,Raichur,View  registration details for SANJE JWALEY (KARKAN/2023/90352)
61536,SANJE KALA,KARKAN/2012/46328,12-11-2012,Kannada,Daily,RAJESH PATIL,RAJESH PATIL,Karnataka,Gulbarga,View  registration details for SANJE KALA (KARKAN/2012/46328)
61537,SANJE KALA,KARKAN/2018/78026,20-09-2019,Kannada,Daily,RAJESH PATIL,RAJESH PATIL,Karnataka,Yadgir,View  registration details for SANJE KALA (KARKAN/2018/78026)
61538,SANJE LOKA,KARKAN/2013/48388,01-03-2013,Kannada,Daily,GIRISH KULKARNI,GIRISH KULKARNI,Karnataka,Koppal,View  registration details for SANJE LOKA (KARKAN/2013/48388)
61539,SANJE MADYAM,KNKAN/25/A2059,04-08-2025,Kannada,Daily,gururaj basappa hugar,gururaj basappa hugar,Karnataka,Dharwad,View  registration details for SANJE MADYAM (KNKAN/25/A2059)
61540,SANJE MITRA,KARKAN/2002/09728,06-05-2003,Kannada,Daily,BASAVARAJ HEGGADE,BASAVARAJ HEGGADE,Karnataka,Mandya,View  registration details for SANJE MITRA (KARKAN/2002/09728)
61541,SANJE MUGILU,KARKAN/2002/08054,24-10-2002,Kannada,Daily,N. VENUGOPAL KRISHNA,N. VENUGOPAL KRISHNA,Karnataka,Bengaluru Rural,View  registration details for SANJE MUGILU (KARKAN/2002/08054)
61542,SANJE NUDI,58099,14-02-2013,Kannada,Daily,I.H. SANGAM DEV,I.H. SANGAM DEV,Karnataka,Bengaluru,View  registration details for SANJE NUDI (58099)
61543,SANJE PRABHA,KARKAN/2012/63430,27-07-2015,Kannada,Daily,VENKATESH PAI,VENKATESH PAI,Karnataka,Bengaluru,View  registration details for SANJE PRABHA (KARKAN/2012/63430)
61544,SANJE SAMACHAR,50365,05-02-2010,Kannada,Daily,B. A. MAHENDRA,B.A. MAHENDRA,Karnataka,Bengaluru,View  registration details for SANJE SAMACHAR (50365)
61545,SANJE SAMACHARA,KARKAN/2007/21950,26-03-2013,KANNADA,Daily,N. NAGARAJU,N. NAGARAJU,Karnataka,Mandya,View  registration details for SANJE SAMACHARA (KARKAN/2007/21950)
61546,SANJE SAMAYA,KARKAN/2011/37445,24-05-2011,Kannada,Daily,J.H. ANIL KUMAR,J.H. ANIL KUMAR,Karnataka,Bengaluru,View  registration details for SANJE SAMAYA (KARKAN/2011/37445)
61547,SANJE SANCHARI,KARKAN/2012/46433,15-11-2012,Kannada,Daily,EESHWAR .S. SHETTAR,EESHWAR .S. SHETTAR,Karnataka,Bagalkot,View  registration details for SANJE SANCHARI (KARKAN/2012/46433)
61548,SANJE SAWARI,KARKAN/2022/86698,28-03-2024,Kannada,Daily,VIVEKANAND V. GARASANGI,VIVEKANAND V. GARASANGI,Karnataka,Dharwad,View  registration details for SANJE SAWARI (KARKAN/2022/86698)
