SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
33501,KHALSA SANDESH,31937,01-01-1974,,Weekly,,,,,View  registration details for KHALSA SANDESH (31937)
33502,KHALSA SULTANPUR,UPHIN/2008/24158,30-05-2008,Hindi,Weekly,AMRIT KAUR,AMRIT KAUR,Uttar Pradesh,Sultanpur,View  registration details for KHALSA SULTANPUR (UPHIN/2008/24158)
33503,KHALSA TIMES,MPBIL/2011/38398,29-07-2011,"Hindi, Punjabi",Monthly,MANJIT SINGH KHALSA,MANIJIT SINGH KHALSA,Madhya Pradesh,Indore,View  registration details for KHALSA TIMES (MPBIL/2011/38398)
33504,KHALSA TODAY,RAJHIN/2003/12403,24-10-2013,Hindi,Fortnightly,GURMUKH SINGH,GURMUKH SINGH,Rajasthan,Hanumangarh,View  registration details for KHALSA TODAY (RAJHIN/2003/12403)
33505,KHAMAKHA,UTTHIN/2011/40429,25-01-2012,Hindi,Weekly,LAXMI JOSHI,LUXMI JOSHI,Uttarakhand,Dehradun,View  registration details for KHAMAKHA (UTTHIN/2011/40429)
33506,KHAMGAON LEKHANI VACHAK,MAHBIL/2023/90640,15-04-2025,"Marathi, Hindi",Daily Evening,ABDUL RAHAMAN ABDUL SATTAR,ABDUL RAHAMAN ABDUL SATTAR,Maharashtra,Buldhana,View  registration details for KHAMGAON LEKHANI VACHAK (MAHBIL/2023/90640)
33507,KHAMGAON AZAD,MAHMAR/2015/67274,03-06-2016,Marathi,Weekly,SHAIKH BUDHAN SHAIKH MAJID KURESHI,SHAIKH BUDHAN SHAIKH MAJID KURESHI,Maharashtra,Buldhana,View  registration details for KHAMGAON AZAD (MAHMAR/2015/67274)
33508,KHAMGAON DARPAN,MAHBIL/1994/05035,11-10-2001,"Marathi, Hindi",Weekly,NAVIN SHIVRAJ MUNOT,NAVIN SHIVRAJ MUNOT,Maharashtra,Amravati,View  registration details for KHAMGAON DARPAN (MAHBIL/1994/05035)
33509,KHAMGAON FAST,MAHMAR/2016/76120,26-09-2018,Marathi,Daily,MAHESH BALASAHEB DESHMUKH,MAHESH BALASAHEB DESHMUKH,Maharashtra,Buldhana,View  registration details for KHAMGAON FAST (MAHMAR/2016/76120)
33510,KHAMGAON METRO,MAHMAR/2022/84201,16-05-2023,Marathi,Weekly,AVINASH DEVIDAS GHODKI,AVINASH DEVIDAS GHODKE,Maharashtra,Buldhana,View  registration details for KHAMGAON METRO (MAHMAR/2022/84201)
33511,KHAMGAON PRARAMBH,MHMAR/26/A5687,02-07-2026,Marathi,Weekly,GAJANAN SADASHIV GIRHE,GAJANAN SADASHIV GIRHE,Maharashtra,Buldhana,View  registration details for KHAMGAON PRARAMBH (MHMAR/26/A5687)
33512,KHAMGAON VARTA,MAHMAR/2023/88808,09-09-2024,MARATHI,Weekly,MUKESH JANARDAN HELODE,MUKESH JANARDAN HELODE,Maharashtra,Buldhana,View  registration details for KHAMGAON VARTA (MAHMAR/2023/88808)
33513,KHAMIR,65559,09-01-1986,Gujarati,Weekly,SARDARSINH NARANJI CHOUHAN,SARDARSINH NARANJI CHOUHAN,Gujarat,Gir Somnath,View  registration details for KHAMIR (65559)
