SN.,Title,Registration Number,Registration Date,Language,Periodicity,Publisher,Owner,Publication State,Publication District,Action
77501,VARACHHA TIMES,GUJGUJ/2012/43537,28-06-2012,Gujarati,Daily,DIPAK P. DHAKAN,DIPAKBHAI P. DHAKAN,Gujarat,Surat,View  registration details for VARACHHA TIMES (GUJGUJ/2012/43537)
77502,VARACHHA TIMES,GUJGUJ/2011/37241,07-07-2011,Gujarati,Weekly,DIPAK P. DHAKAN,DIPAKBHAI P. DHAKAN,Gujarat,Amreli,View  registration details for VARACHHA TIMES (GUJGUJ/2011/37241)
77503,VARAD MEDIA,MHMAR/26/A1452,25-02-2026,Marathi,Weekly,ANIL EKANATH PHALKE,ANIL EKANATH PHALKE,Maharashtra,Ratnagiri,View  registration details for VARAD MEDIA (MHMAR/26/A1452)
77504,VARADA DANGURA,KARKAN/2011/41166,15-03-2012,Kannada,Weekly,K. DAYANANDA PAI,K. DAYANAND PAI,Karnataka,Dakshina Kannada,View  registration details for VARADA DANGURA (KARKAN/2011/41166)
77505,VARADA MINCHU,KARKAN/2023/88435,12-08-2024,KANNADA,Fortnightly,RAJESH M.,RAJESH .M,Karnataka,Chamarajanagar,View  registration details for VARADA MINCHU (KARKAN/2023/88435)
77506,VARADA REPORT,KARKAN/2015/60358,20-02-2015,Kannada,Weekly,B.K. SURESH,B.K. SURESH,Karnataka,Davanagere,View  registration details for VARADA REPORT (KARKAN/2015/60358)
77507,VARADA SAMACHAR,3815,28-03-1959,Hindi,Weekly,HARSH LAL,,Rajasthan,Dungarpur,View  registration details for VARADA SAMACHAR (3815)
77508,VARADA VARDHAN,MHMAR/26/A4907,10-06-2026,Marathi,Weekly,ANIL VASANTRAO PAWAR,ANIL VASANTRAO PAWAR,Maharashtra,Wardha,View  registration details for VARADA VARDHAN (MHMAR/26/A4907)
77509,VARADHI NEWS BY THE PEOPLE,APTEL/2014/54812,28-02-2014,Telugu,Monthly,BONDA GOPINADHARAO,BONDA GOPINADHARAO,Andhra Pradesh,Visakhapatnam,View  registration details for VARADHI NEWS BY THE PEOPLE (APTEL/2014/54812)
77510,VARADI LOKA,KARKAN/2022/81587,17-06-2022,Kannada,Monthly,SRINIVASA.V,SRINIVASA V,Karnataka,Bengaluru,View  registration details for VARADI LOKA (KARKAN/2022/81587)
77511,VARADI SANCHALANA,KARKAN/2023/89109,25-09-2024,KANNADA,Monthly,SHANTHA HANUMAN. T.K.,SHANTHA HANUMAN T.K.,Karnataka,Bengaluru,View  registration details for VARADI SANCHALANA (KARKAN/2023/89109)
77512,VARADSAI SAMARTH,MAHMAR/2019/78592,20-03-2020,Marathi,Weekly,SANTOSH HINDURAO DHAVALE,SANTOSH HINDURAO DHAVALE,Maharashtra,Kolhapur,View  registration details for VARADSAI SAMARTH (MAHMAR/2019/78592)
77513,VARAH VANI,UPHIN/2010/35752,11-02-2011,Hindi,Quarterly,DHEERENDRA SINGH PARIHAR,DHEERENDRA SINGH PARIHAR,Uttar Pradesh,Lucknow,View  registration details for VARAH VANI (UPHIN/2010/35752)
77514,Varahi Patrike,KNKAN/26/A5940,24-07-2026,Kannada,Daily,Arun Kumar H M,Arun Kumar H M,Karnataka,Kolar,View  registration details for Varahi Patrike (KNKAN/26/A5940)
77515,VARALATRU PATHIVUGAL,TNTAM/2023/86888,18-04-2024,Tamil,Bi-Annual,A.S.PUGHAZHENDHI,AS PUGHAZHENDHI,Tamil Nadu,Kancheepuram,View  registration details for VARALATRU PATHIVUGAL (TNTAM/2023/86888)
77516,VARALATRU SUVADUGAL,TNBIL/2023/85867,04-12-2023,"English, Tamil",Monthly,JOHNSON KUPPUSAMY,JOHNSON KUPPUSAMY,Tamil Nadu,Chennai,View  registration details for VARALATRU SUVADUGAL (TNBIL/2023/85867)
77517,VARAM VARAM,37992,19-09-1984,Telugu,Weekly,G RAMA MOORTHY,,,,View  registration details for VARAM VARAM (37992)
77518,Varamu News,TGBIL/26/A5907,23-07-2026,"Telugu, English",Weekly,Yesurathnam Yatelly,Yesurathnam Yatelly,Telangana,Hyderabad,View  registration details for Varamu News (TGBIL/26/A5907)
77519,VARAN BODH,56633,15-02-1994,Hindi,Weekly,PUJA KHATRI,SMT PUJA KHATRI,Madhya Pradesh,Bhopal,View  registration details for VARAN BODH (56633)
